Date;Year;Month;Type;sentiment;sentiment_score;sentence
2023-01-19;2023;January;REPORT;Positive;0.955849289894104;at the same time natural gas prices had rebounded sharply from the lows recorded in late october owing to mild weather conditions and full storage facilities and they were now at levels comparable to those seen in early summer pointing to renewed tightness in the european gas marketon the back of receding downside tail risks to economic growth and higher energy prices there had been a notable upward repricing of marketbased expectations for inflation in the near term
2023-01-19;2023;January;REPORT;Neutral;0.9851140975952148;looking at the evolution of longerterm inflation expectations in the euro area signals of upside risks were observed both in marketbased indicators and in surveys
2023-01-19;2023;January;REPORT;Positive;0.9344096779823303;in the ecb survey of professional forecasters and the ecb survey of monetary analysts sma the distribution of responses had shifted markedly over the course of the past few months with a significant and rising share of respondents expecting a sustained period of inflation above the ecbs 2 targetdespite higher nearterm inflation expectations and upside risks to the longerterm inflation outlook the global repricing of monetary policy rate expectations had led to an easing of broader financial conditions in the euro area
2023-01-19;2023;January;REPORT;Negative;0.9921994805335999;market participants expectations that central banks would cut policy rates soon after reaching the terminal rate had led to a decline in longerterm yields relative to shortterm yieldsthe recent repricing of policy rate expectations had led to a decrease in euro area real gdpweighted sovereign bond yields across the maturity spectrum since the peak reached in midoctober
2023-01-19;2023;January;REPORT;Negative;0.8972055315971375;real rates were again in negative territory across all maturities up to ten years
2023-01-19;2023;January;REPORT;Negative;0.7666009068489075;moreover yield spreads had continued to narrow in euro area sovereign and corporate bond markets
2023-01-19;2023;January;REPORT;Negative;0.9161843657493591;market expectations of a global monetary policy pivot had had the most pronounced effect on equity markets which had seen a renewed relief rally
2023-01-19;2023;January;REPORT;Negative;0.600039541721344;the downward trend in cyclically adjusted priceearnings ratios had been reversed just when they had been approaching their longrun averagesdevelopments in exchange rates had closely reflected the drivers of recent broader market developments
2023-01-19;2023;January;REPORT;Neutral;0.8979157209396362;the sustained rally of the us dollar appeared to have come to an end in line with an unwinding of long positions in us dollars
2023-01-19;2023;January;REPORT;Negative;0.9901219010353088;the change in the monetary policy outlook for the united states the return to a riskon environment and a comparatively better economic outlook for the euro area had been the main drivers of the appreciation of the euro since the governing councils previous monetary policy meetingconditions remained challenging in euro area money and repo markets although there had been significant improvements lately
2023-01-19;2023;January;REPORT;Negative;0.9233503341674805;yearend tensions arising from collateral scarcity in jurisdictions with high credit ratings had decreased as illustrated by the significant increase in the respective repo rates for the turn of the year
2023-01-19;2023;January;REPORT;Positive;0.9804093837738037;these positive dynamics had to be seen in the light of the decisions taken by authorities including the eurosystem and national debt management offices over the last few weeks to alleviate collateral scarcity
2023-01-19;2023;January;REPORT;Negative;0.9826436638832092;overall however pricing in the repo market remained expensive as various factors such as market positioning interest rate volatility and valuation effects continued to exacerbate the structural factors behind collateral scarcity in the secured money marketlooking ahead the repayment of funds under the ecbs targeted longerterm refinancing operations tltros and the prospective future reduction of the eurosystems portfolios of securities held for monetary policy purposes together with the expected significant new issuance activity were expected to support the availability of collateral in 2023in the unsecured money market segment the observed downward pressure on bank borrowing rates reflected the availability of excess cash to be invested at a time when policy rates were rising quickly
2023-01-19;2023;January;REPORT;Negative;0.9924830794334412;this had led to euribor rates being persistently lower than the equivalent ois rates for maturities of up to three months since the start of the policy rate hiking cycle last summerthe global environment and economic and monetary developments in the euro areastarting with the international environment mr lane highlighted that global trade momentum had softened significantly towards the end of 2022 looking ahead the global purchasing managers index pmi indicator for new export orders was well below the threshold of 50 pointing to continued weakness in global trade
2023-01-19;2023;January;REPORT;Negative;0.9785531759262085;the weakening in trade had reduced the pressures on supply chains
2023-01-19;2023;January;REPORT;Positive;0.7329258322715759;indeed the pmi indicator for suppliers delivery times had continued to improve up to november
2023-01-19;2023;January;REPORT;Neutral;0.9632254242897034;this suggested that this factor that had been holding back production and pushing up prices for a long time was diminishing and could be expected to disappear next yearthe euro had appreciated in nominal effective terms since the governing councils monetary policy meeting in october after depreciating for almost two years
2023-01-19;2023;January;REPORT;Negative;0.9647711515426636;regarding commodity prices the oil futures curve had declined since the october meeting
2023-01-19;2023;January;REPORT;Positive;0.9735075831413269;by contrast gas spot prices had rebounded strongly while futures prices had remained broadly unchanged at elevated levels since octoberturning to the euro area real gdp growth had slowed to 03 in the third quarter of 2022 this reflected a record increase in investment in ireland which on an annualised basis had grown by 850 compared with the previous quarter
2023-01-19;2023;January;REPORT;Neutral;0.9673365354537964;excluding ireland real gdp in the euro area had grown by 02
2023-01-19;2023;January;REPORT;Positive;0.9693188071250916;with regard to the demand components of gdp private consumption had grown strongly in the second and third quarters of 2022 particularly in germany spain and italy as the growth of nominal consumer income and the use of accumulated savings had compensated for the high rate of inflation
2023-01-19;2023;January;REPORT;Negative;0.9923408031463623;in the final quarter of 2022 however private consumption was projected to have stagnated on account of declining real incomes while households were expected to have become more reluctant to dip into savings
2023-01-19;2023;January;REPORT;Negative;0.9947801828384399;after continuously declining since the start of russias war in ukraine consumer confidence had improved somewhat in october and november but remained low from a historical perspective
2023-01-19;2023;January;REPORT;Negative;0.8791950345039368;moving to investment residential investment growth had been in negative territory since the spring while the growth of nonconstruction investment excluding the contribution from intellectual property products in ireland had decelerated in the third quarter of 2022 and was expected to contract in the final quarterturning to trade the significant decline in the goods trade balance that had started in mid2021 had been interrupted in september owing to a small improvement in energy import prices and european firms being able to charge higher prices and sell more nonenergy goods to the rest of the world
2023-01-19;2023;January;REPORT;Positive;0.9798536896705627;these developments had helped to partially offset the higher energy billshortterm economic activity indicators and mechanical shortterm gdp forecasting continued to suggest a contraction in economic activity in the fourth quarter of 2022 at the sectoral level pmi indicators for the manufacturing sector continued to point to weak output but had improved somewhat owing to the continued easing of supply bottlenecks which had allowed firms to work through their order backlogs
2023-01-19;2023;January;REPORT;Positive;0.9841616153717041;in the services sector forwardlooking indicators of economic activity were declining in line with a normalisation following the boost from the reopening of the economy in the first part of the yearlabour markets had seen a significant recovery in employment in the wake of the coronavirus covid19 pandemic
2023-01-19;2023;January;REPORT;Neutral;0.7517920732498169;however total hours worked per person employed had recovered to a much more limited extent
2023-01-19;2023;January;REPORT;Negative;0.9948974251747131;looking ahead pmi indicators were pointing to a deceleration in employment growth across sectors
2023-01-19;2023;January;REPORT;Neutral;0.7388342022895813;regarding measures of labour market tightness countries with low unemployment also had a high vacancy rate while countries with high unemployment had a low vacancy ratelooking ahead according to the december 2022 eurosystem staff macroeconomic projections for the euro area annual average real gdp growth was projected to slow down markedly from 34 in 2022 to 05 in 2023 and then to rebound to 19 in 2024 and 18 in 2025 compared with the september 2022 ecb staff projections the outlook for growth had been revised up by 03 percentage points for 2022 owing to positive surprises over the summer and down by 04 percentage points for 2023 the gdp growth outlook had remained unchanged for 2024risks to the growth outlook were on the downside especially in the near term
2023-01-19;2023;January;REPORT;Negative;0.9935031533241272;russias war in ukraine remained a significant downside risk to the economy
2023-01-19;2023;January;REPORT;Negative;0.9740721583366394;energy and food costs could also remain persistently higher than expected
2023-01-19;2023;January;REPORT;Negative;0.9912846088409424;there could be an additional drag on growth in the euro area if the world economy were to weaken more sharply than expected
2023-01-19;2023;January;REPORT;Neutral;0.9787413477897644;in the downside scenario in the december projections  which assumed a complete cutoff of russian gas  real gdp would contract by 06 in 2023 before recovering to grow by 02 in 2024 and 20 in 2025turning to fiscal policies in 2022 the size of fiscal measures to compensate for the energy crisis had increased from 12 of gdp as embedded in the september ecb staff projections to 19 of gdp according to the december eurosystem staff projections
2023-01-19;2023;January;REPORT;Positive;0.9884568452835083;the december projections also implied a strong upward revision to the fiscal support measures for 2023 which were now estimated at 19 of gdp with some of these measures expected to remain in place in 2024 05 of gdp and in 2025 02 of gdp
2023-01-19;2023;January;REPORT;Negative;0.7421650290489197;the cyclically adjusted primary balance which had deteriorated to 34 of gdp in 2020 was seen reaching 13 in 2022 as pandemicrelated measures were progressively withdrawn
2023-01-19;2023;January;REPORT;Neutral;0.6225165128707886;it was projected to deteriorate again in 2023 to 16 of gdp before improving by almost 1 percentage point in 2024 to 07 of gdpmoving to the latest inflation developments according to eurostats flash estimate headline inflation had declined to 100 in november from 106 in october owing to lower energy inflation which was partly offset by an increase in food inflation
2023-01-19;2023;January;REPORT;Negative;0.7101860642433167;the decline in energy inflation in november mainly reflected lower crude oil and gas price inflation
2023-01-19;2023;January;REPORT;Neutral;0.49710893630981445;energy inflation was expected to drop further in december as a result of the fiscal measures taken in some euro area countries
2023-01-19;2023;January;REPORT;Neutral;0.9858222603797913;however in january and february 2023 it was expected to increase again as many utility companies adjusted their prices in january or february
2023-01-19;2023;January;REPORT;Negative;0.9871550798416138;subsequently the december staff projections foresaw a decline in energy inflation
2023-01-19;2023;January;REPORT;Neutral;0.6676391363143921;however this was much more gradual than had been projected earlier reflecting a delayed passthrough of wholesale gas and electricity prices to customers with longterm contractsfood inflation had increased to 136 in november and was projected to continue its upward trend into early 2023 before declining from midyear
2023-01-19;2023;January;REPORT;Neutral;0.9829225540161133;the expected increase until early 2023 was due to the fact that the large increases seen in international food commodity prices had not yet fully passed through to retail prices
2023-01-19;2023;January;REPORT;Negative;0.9860435724258423;for goods inflation there had been a slowdown in price rises at the early stages of the production chain which had not yet passed through to retail prices
2023-01-19;2023;January;REPORT;Negative;0.8482969999313354;the observed significant slowdown in intermediate goods inflation should start to be visible in retail goods inflation in the course of 2023indicators of underlying inflation had remained at high levels in october with most measures still increasing but some stabilising  notably those affected by the lower monthonmonth energy inflation
2023-01-19;2023;January;REPORT;Negative;0.9312683343887329;the momentum in domestic inflation had been slowing down since mid2022 which could be related to the easing of the indirect effects of energy prices and supply bottlenecks
2023-01-19;2023;January;REPORT;Positive;0.9747596383094788;at the same time inflation in wageintensive components of the harmonised index of consumer prices hicp had been picking up over the past few monthsnegotiated wage growth had continued to increase in the third quarter and the experimental ecb wage tracker pointed to a substantial further rise in the growth of negotiated wages in the next few quarters
2023-01-19;2023;January;REPORT;Neutral;0.8620744943618774;in the seven countries covered by the wage tracker agreements signed so far in the fourth quarter of 2022 implied wage increases of around 5 both in 2022 and in 2023 which was broadly in line with the december staff projectionsthe november round of the ecbs consumer expectations survey reported that perceptions of current inflation had stabilised at 10 clearly showing that consumers were paying attention to the level of inflation
2023-01-19;2023;January;REPORT;Positive;0.9576570987701416;oneyear ahead inflation expectations showed the first signs of a reversal declining from 54 in october to 50 in november while threeyear ahead inflation expectations remained stable at around 3turning to the key features of the december 2022 projections inflation had been revised up significantly to an average of 84 for 2022 63 for 2023 and 34 for 2024 inflation was projected to average 23 in 2025 the upward revisions had been driven by a combination of repeated inflation surprises in recent months with the exception of november more persistent pipeline price pressures and faster wage growth
2023-01-19;2023;January;REPORT;Neutral;0.9132279753684998;the annual averages masked the strong downward base effects in energy inflation which were projected to bring headline inflation down from 100 in the fourth quarter of 2022 to 36 in the last quarter of 2023 inflation was then projected to ease further to 33 in the last quarter 2024 and 20 from the third quarter of 2025 onwards
2023-01-19;2023;January;REPORT;Neutral;0.9894629120826721;the somewhat unusual time profile of inflation over 2023 and 2024 was due to the fact that the fiscal measures designed to tackle the energy price crisis were expected to dampen inflation in 2023 but push it up in 2024 when many of these measures were scheduled to be unwoundcore inflation ie
2023-01-19;2023;January;REPORT;Positive;0.5131517648696899;hicp inflation excluding energy and food was projected to average 39 in 2022 and 42 in 2023 before falling to 28 in 2024 and 24 in 2025 strong wage growth amid robust labour market dynamics was a primary contributor to the persistence of core inflation but the indirect effects of higher energy and food costs on core inflation remained substantial in 2023 and in 2024 and also played a role in explaining core inflation in 2025 the past depreciation of the euro would also push up core inflation in 2023 and 2024 the projected core inflation rates in 2024 and 2025 would have been significantly lower without the estimated indirect effects of energy inflation and the effect of the exchange raterisks to the inflation outlook were primarily on the upside
2023-01-19;2023;January;REPORT;Positive;0.7440981864929199;in the near term existing pipeline pressures could lead to stronger than expected rises in retail prices for energy and food
2023-01-19;2023;January;REPORT;Negative;0.8992434740066528;over the medium term risks stemmed primarily from domestic factors such as a persistent rise in inflation expectations above the ecbs target or higher than anticipated wage rises
2023-01-19;2023;January;REPORT;Negative;0.9750145673751831;by contrast a decline in energy costs or a further weakening of demand would lower price pressures
2023-01-19;2023;January;REPORT;Negative;0.6500142216682434;the updated downside scenario in the december projections that reflected these risks pointed to higher inflation than in the baseline in 2023 and 2024 at 74 and 36 respectively as energy prices spiked whereas in 2025 inflation was seen dropping below the baseline to 20 as the downward impact from the demand channel started to dominate
2023-01-19;2023;January;REPORT;Negative;0.9585379958152771;uncertainty about the impact of monetary policy tightening also constituted a risk to the inflation projections with a wide range of estimates across different modelling approachesto reflect the high uncertainty surrounding the economic outlook the december baseline projection had been accompanied by sensitivity analysis as well as a downside scenario
2023-01-19;2023;January;REPORT;Negative;0.9424015283584595;the mechanical impact of the technical assumptions used in the baseline would have implied slightly lower gdp growth for 2023 and significantly lower gdp growth for 2024 than in the september projections
2023-01-19;2023;January;REPORT;Neutral;0.6886634230613708;the technical assumptions would also have implied significantly lower inflation for 2023 and a higher inflation rate for 2024 than projected in september
2023-01-19;2023;January;REPORT;Negative;0.5612676739692688;at the same time an extension of the current fiscal measures into 2024 which was not an unrealistic assumption in view of governments attempts to buffer the energy price shock could lift inflation measurably in 2025 the downside scenario which assumed a complete halt of russian gas and oil supplies leading to disruptions in production and trade resulted in higher inflation than in the baseline for 2023 and 2024  indicating the prevalence of upside risks to inflation  while pointing to lower inflation for 2025turning to monetary and financial developments mr lane recalled that in the december sma respondents had expected the path of the key ecb interest rates to have a more pronounced hump shape than had been expected in the october round of the survey
2023-01-19;2023;January;REPORT;Neutral;0.9649744629859924;the deposit facility rate had been expected to peak in march 2023 at 275 which was 25 basis points higher than expected in the previous survey round
2023-01-19;2023;January;REPORT;Neutral;0.9901546239852905;in the long run the deposit facility rate was still expected to be 20 unchanged from the october sma
2023-01-19;2023;January;REPORT;Negative;0.9888030886650085;sma respondents had expected the runoff of the asset purchase programme app to start after march 2023 nevertheless mr lane noted that longterm riskfree interest rates and sovereign yields had declined on the back of lower term premia and revised policy expectations thereby supporting risk assets
2023-01-19;2023;January;REPORT;Negative;0.9623722434043884;real interest rates had also declined since the governing councils october monetary policy meeting although compared with a year ago there had been a big upward shift in the term structure of real forward rates
2023-01-19;2023;January;REPORT;Neutral;0.7890788912773132;indeed while current real spot rates continued to be negative across maturities reflecting the very high rate of inflation compared with late 2021 real forward rates had risen by at least 150 basis points across horizons
2023-01-19;2023;January;REPORT;Negative;0.8657324314117432;therefore beyond the very short term the continued increase in interest rates implied that a firm needing to refinance itself over time would face a much higher real rate
2023-01-19;2023;January;REPORT;Positive;0.9836486577987671;indices of financial conditions in the euro area had been sending mixed signals since the governing councils october monetary policy meeting as the shift resulting from higher equity prices and lower riskfree rates was counterbalanced by a stronger euro
2023-01-19;2023;January;REPORT;Negative;0.9501978754997253;that said financial conditions remained tighter than assumed in the september 2022 staff projectionslooking at financing conditions for firms in the latest round of the survey on the access to finance of small and mediumsized enterprises safe firms had reported a widening financing gap  the difference between the change in demand for external financing and the perceived change in its supply  in a deteriorating economic environment
2023-01-19;2023;January;REPORT;Positive;0.4845542013645172;this was accompanied by an increasing share of firms being considered vulnerable defined as firms simultaneously reporting lower turnover declining profits higher interest expenditure and a nondecreasing debttoasset ratio
2023-01-19;2023;January;REPORT;Neutral;0.8834286332130432;the reported larger financing gap and increase in firms vulnerability had both typically been associated with a subsequent fall in gdp in the euro area
2023-01-19;2023;January;REPORT;Negative;0.8827429413795471;mr lane reported that the transmission of the tightening of monetary policy was affecting money and credit developments in line with what had happened in the past
2023-01-19;2023;January;REPORT;Neutral;0.9907907247543335;he noted that in previous tightening cycles the rate on time deposits had closely followed the policy rate while the rate on overnight deposits had been systematically well below the policy rate
2023-01-19;2023;January;REPORT;Negative;0.9925475716590881;with the return of positive policy rates banks were currently restoring the past pricing structure by more strongly increasing those rates that were furthest from their normal distance visàvis the policy rate with rates on overnight deposits recording only minor increases so farlending rates on household mortgages had increased markedly contributing to a moderation in new lending to households driven mainly by lower mortgage lending growth
2023-01-19;2023;January;REPORT;Neutral;0.8972401022911072;rates on loans to firms had also increased substantially
2023-01-19;2023;January;REPORT;Negative;0.9832109212875366;however this increase had not yet translated into a significant moderation in bank lending to firms as firms had significantly reduced bond issuance when faced with an increase in the cost of issuing debt securities that outpaced more sluggish bank lending rates
2023-01-19;2023;January;REPORT;Positive;0.9414994120597839;moreover firms were facing higher borrowing needs in nominal terms as inflation had increased operating costs and investment financing needssumming up mr lane highlighted that amid exceptional uncertainty the substantial upward revision to the inflation profile over the entire projection horizon called for a monetary policy response that significantly reduced the inflation rate within the projection horizon
2023-01-19;2023;January;REPORT;Positive;0.662696123123169;the stronger inflation dynamic in the revised projections meant that the estimated range for the terminal rate that would ensure a return of inflation to target in a timely manner had risen markedly
2023-01-19;2023;January;REPORT;Neutral;0.9680891633033752;raising policy rates to sufficiently restrictive levels and keeping them there would over time reduce inflation by dampening demand and would also guard against the risk of a persistent upward shift in inflation expectationsmonetary policy considerations and policy optionsagainst this backdrop mr lane proposed that the three key ecb interest rates should be raised by 50 basis points at the present meeting
2023-01-19;2023;January;REPORT;Neutral;0.9745148420333862;he also proposed that it should be made clear that interest rates would still have to rise significantly at a steady pace to reach levels that were sufficiently restrictive to ensure a timely return of inflation to the 2 mediumterm target
2023-01-19;2023;January;REPORT;Neutral;0.7449566721916199;at the current juncture taking into account the cumulative 200 basis point increase in the key ecb interest rates since july a 50 basis point increment should be viewed as a sustainable pace at which monetary policy could be tightened in an expeditious manner
2023-01-19;2023;January;REPORT;Neutral;0.7661200761795044;an increase of this magnitude would acknowledge the uncertainties surrounding the state of the economy and the inflation outlook the lags with which the governing councils past policy actions were being transmitted and the overall tightening impulse being delivered across its portfolio of instruments including the reimbursement of tltros
2023-01-19;2023;January;REPORT;Neutral;0.9873226284980774;under conditions of significant uncertainty a steady pace would allow the governing council to learn more about the impact of its decisions on financial conditions and the broader economy thus far and to reassess on a meetingbymeeting basis the level of interest rates that would be sufficiently restrictive to ensure a timely return of inflation to its target
2023-01-19;2023;January;REPORT;Neutral;0.992420494556427;the key ecb interest rates were the primary tool for setting the monetary policy stance
2023-01-19;2023;January;REPORT;Neutral;0.9801065921783447;the governing council should reinforce the impact of its rate hikes throughout the yield curve by announcing principles for normalising the eurosystems monetary policy securities holdings
2023-01-19;2023;January;REPORT;Neutral;0.7776127457618713;mr lane therefore proposed communicating that from march 2023 onwards the app portfolio would decline at a measured and predictable pace as the eurosystem would not reinvest all of the principal payments from maturing securities
2023-01-19;2023;January;REPORT;Neutral;0.9851057529449463;mr lane proposed announcing that the decline would average 15 billion per month until the end of the third quarter of 2023 and that the governing council would determine its subsequent pace over time
2023-01-19;2023;January;REPORT;Neutral;0.9891332983970642;in addition the governing council should signal that the review of its operational framework for steering shortterm interest rates which was to be concluded by the end of 2023 would provide information regarding the endpoint of the balance sheet normalisation processin line with the ecbs monetary policy strategy the governing council should also use the present meeting to assess in depth the interrelation between monetary policy and financial stability
2023-01-19;2023;January;REPORT;Negative;0.9934247732162476;the financial stability environment had deteriorated since the governing councils last review in june 2022 owing to a weaker economy and rising credit risk
2023-01-19;2023;January;REPORT;Negative;0.9942530989646912;in addition sovereign vulnerabilities had risen amid the weaker economic outlook and weaker fiscal positions
2023-01-19;2023;January;REPORT;Negative;0.9669760465621948;tighter financing conditions would mitigate the buildup of financial vulnerabilities and reduce tail risks to inflation over the medium term at the cost of a higher risk of systemic stress and greater downside risks to growth in the short term
2023-01-19;2023;January;REPORT;Neutral;0.7025426626205444;in addition the liquidity needs of nonbank financial institutions could amplify market volatility
2023-01-19;2023;January;REPORT;Positive;0.9839867353439331;at the same time euro area banks had comfortable levels of capital which helped to reduce the side effects of tighter monetary policy on financial stability
2023-01-19;2023;January;REPORT;Positive;0.7022624611854553;macroprudential policy remained the first line of defence in preserving financial stability and addressing mediumterm vulnerabilities2
2023-01-19;2023;January;REPORT;Neutral;0.985639214515686;governing councils discussion and monetary policy decisionseconomic monetary and financial analyseswith regard to the economic analysis members broadly agreed with the assessment of the current economic situation in the euro area and the risks to the outlook provided by mr lane in his introduction
2023-01-19;2023;January;REPORT;Negative;0.9923946857452393;the euro area economy was expected to contract in the current quarter and the first quarter of next year owing to the energy crisis high uncertainty weakening global economic activity and tighter financing conditions
2023-01-19;2023;January;REPORT;Negative;0.9833102822303772;according to the latest eurosystem staff projections however a recession would be relatively shortlived and shallow
2023-01-19;2023;January;REPORT;Negative;0.9899298548698425;growth was nonetheless expected to be subdued in 2023 and had been revised down significantly since the september ecb staff projections
2023-01-19;2023;January;REPORT;Positive;0.8903059959411621;beyond the near term growth was projected to recover as the current headwinds faded
2023-01-19;2023;January;REPORT;Negative;0.9925540089607239;as regards the external environment members generally shared the assessment provided by mr lane that the world economy was slowing in a context of continued geopolitical uncertainty especially owing to russias unjustified war against ukraine and its people and tighter financing conditions worldwide
2023-01-19;2023;January;REPORT;Negative;0.9910071492195129;weakening global activity would also weigh on global trade and euro area foreign demand despite improvements in global supply chain pressures
2023-01-19;2023;January;REPORT;Negative;0.9810968637466431;attention was drawn to the risks surrounding the chinese economy which could lead to renewed bottlenecks in global supply chains
2023-01-19;2023;January;REPORT;Negative;0.9911718964576721;it was underlined that the euro area continued to be confronted by an exceptional degree of global uncertainty of both an economic and a geopolitical nature the impact of which still had to be fully understoodturning to euro area developments members concurred with mr lane that the euro area was likely to experience a mild recession in the last quarter of 2022 and the first quarter of 2023 economic growth in the euro area had slowed to 03 in the third quarter of 2022 high inflation and tighter financing conditions were dampening spending and production by reducing real household incomes and pushing up costs for firms
2023-01-19;2023;January;REPORT;Negative;0.9937835931777954;the past deterioration in the terms of trade reflecting a faster rise in import prices than in export prices continued to weigh on purchasing power in the euro area
2023-01-19;2023;January;REPORT;Negative;0.9350178241729736;on the positive side employment had increased by 03 in the third quarter and unemployment had fallen to a new historical low of 65 in october
2023-01-19;2023;January;REPORT;Positive;0.494037926197052;rising wages were set to restore some of the lost purchasing power supporting consumption
2023-01-19;2023;January;REPORT;Positive;0.9915585517883301;as the economy weakened however job creation was likely to slow and unemployment could rise over the coming quarterslooking ahead it was noted that eurosystem staff had revised down their economic growth projection for 2023 at the same time members highlighted the so far stronger than expected resilience of economic activity
2023-01-19;2023;January;REPORT;Positive;0.9933223128318787;domestic demand had clearly remained more robust in response to higher energy prices than previously feared reflecting the strong rebound in the demand for consumer services following the lifting of pandemicrelated restrictions
2023-01-19;2023;January;REPORT;Positive;0.9925756454467773;the labour market in particular remained robust in turn supporting domestic demand with the result that employment had barely been revised at all in the new projections
2023-01-19;2023;January;REPORT;Positive;0.8473058342933655;while this outcome was seen as good news it would also contribute to higher inflation in the medium term
2023-01-19;2023;January;REPORT;Negative;0.9940586090087891;it was acknowledged that growth was expected to be very close to zero in the coming year so the euro area was facing a very significant economic slowdown compared with 2022while domestic demand had so far been resilient in the face of higher energy prices there was considerable uncertainty about the dampening impact of tighter monetary policy
2023-01-19;2023;January;REPORT;Positive;0.8647969365119934;reference was made to structural models with forwardlooking or rational expectations that suggested a significantly stronger impact of monetary policy on aggregate demand than was embedded in the staff projections
2023-01-19;2023;January;REPORT;Neutral;0.973389208316803;those models also implied more balanced risks to the mediumterm outlook for inflation
2023-01-19;2023;January;REPORT;Negative;0.7942509055137634;at the same time it was remarked that the underlying empirical evidence did not appear to point to a high interest rate sensitivity of aggregate demand and inflation in large parts of the euro area notwithstanding significant heterogeneity in the transmission of monetary policy
2023-01-19;2023;January;REPORT;Positive;0.9786126613616943;in any case the forceful fiscal response to the energy crisis was an important factor behind the resilience of aggregate demand and the labour market even as measures adopted during the pandemic were being phased out
2023-01-19;2023;January;REPORT;Negative;0.9869598746299744;concern was therefore expressed as to how domestic demand would hold up in the face of an expected eventual withdrawal of fiscal supportgiven the performance of economic activity and labour markets it was noted that there was currently less need to revise down estimates of potential output growth at least to the extent that the resilience of the euro area economy was not just driven by fiscal support
2023-01-19;2023;January;REPORT;Negative;0.9778748154640198;however it was possible that the impact of the war  in particular the energy price shock  and the pandemic on the productive capacity of the economy would turn out to be greater and last longer than expected with the result that demand would have to be reduced more strongly to curb inflation
2023-01-19;2023;January;REPORT;Neutral;0.9715781807899475;a smaller output gap would be more consistent with the observed strong dynamics of core inflation
2023-01-19;2023;January;REPORT;Negative;0.5926945209503174;regarding the fiscal policy response to higher energy prices members reiterated that measures should be temporary and designed to help the most vulnerable households and firms so as to limit the risk of fuelling additional inflationary pressures
2023-01-19;2023;January;REPORT;Neutral;0.9803258180618286;fiscal support measures should be temporary targeted and tailored to preserving incentives to consume less energy
2023-01-19;2023;January;REPORT;Positive;0.9882705211639404;fiscal measures falling short of these principles were likely to exacerbate inflationary pressures which would necessitate a stronger monetary policy response
2023-01-19;2023;January;REPORT;Positive;0.859794557094574;moreover in line with the eus economic governance framework fiscal policies should be oriented towards making the economy more productive and gradually bringing down high public debt
2023-01-19;2023;January;REPORT;Positive;0.9887673258781433;policies to enhance the euro areas supply capacity especially in the energy sector could help reduce price pressures in the medium term
2023-01-19;2023;January;REPORT;Neutral;0.6867125034332275;to that end governments should swiftly implement their investment and structural reform plans under the next generation eu programme
2023-01-19;2023;January;REPORT;Neutral;0.9801779389381409;the reform of the eus economic governance framework should be concluded rapidly
