sentence;sentiment
shipments of office and computing equipment fell in nominal terms in october, while shipments of communications equipment were about unchanged after having posted strong gains earlier in the year.;negative
shipments of nondefense capital goods other than aircraft and high-tech equipment also declined in october.;negative
spending on nonresidential structures had softened a bit in recent months.in the housing sector, demand had continued to display appreciable strength in recent months in association with relatively moderate mortgage rates and very positive consumer assessments of homebuying conditions.;positive
in october, the latest month for which data were available, sales of new homes were well maintained, and sales of existing homes rose.;positive
housing starts increased somewhat in october and november from the already high level reached earlier in the year.after picking up considerably in september, the pace of business inventory investment in october remained above that recorded earlier in the summer.;positive
the rise in stocks at the manufacturing level was at a somewhat faster pace in october than in september, but the buildup in inventories at the wholesale level, and especially at the retail level, moderated in october.;positive
on balance, inventories remained at quite low levels in relation to shipments and sales.the nominal deficit on u.s. trade in goods and services was significantly larger in the third quarter than in the second.;negative
exports of goods and services rose only marginally in the third quarter, as increases in machinery, industrial supplies, and service receipts were nearly offset by sharp declines in exports of aircraft and gold.;positive
imports of goods and services rose appreciably in the third quarter the increases were in most major trade categories and included strong further advances in the quantity of oil imports.;positive
economic growth in most major foreign industrial countries was relatively vigorous in the third quarter, and preliminary indicators for the fourth quarter suggested continued above-trend expansion.;positive
however, growth since midyear appeared to have recovered only modestly in japan from a sharp second-quarter decline.;positive
the ongoing financial turmoil affecting a number of asian economies had led to a significant slowdown in economic activity in the region.;negative
available data also suggested a favorable economic performance in major latin american countries in the third quarter.consumer price inflation had remained at a low level in recent months, reflecting a variety of influences including a favorable labor cost environment, falling import prices, small increases in energy prices, and declining inflation expectations.;negative
for the twelve months ended in november, overall consumer prices and consumer prices excluding food and energy items increased appreciably less than in the year-earlier period.;positive
at the producer level, prices for finished goods edged lower in november and the index was down somewhat on balance over the past year, reflecting declines in the food and energy components.;negative
the rate of increase in average hourly earnings had picked up in recent months, apparently reflecting the effects of an increase in the federal minimum wage and some bidding up of wages in a tight labor market.at its meeting on november 12, 1997, the committee had adopted a directive that called for maintaining conditions in reserve markets that were consistent with an unchanged federal funds rate averaging around 5-1/2 percent.;positive
in the directive the committee had retained a tilt toward a possible firming of reserve conditions during the intermeeting period.;positive
such a bias had been seen as consistent with the members' views that the risks continued to be skewed toward rising inflation and that the next policy move was more likely to be in the direction of some firming than toward easing.;negative
reserve market conditions associated with this directive had been expected to be consistent with some moderation in the growth of m2 and m3 over coming months.open market operations throughout the intermeeting period were directed toward maintaining reserve conditions consistent with the intended average of around 5-1/2 percent for the federal funds rate, and the average effective rate over the period was close to that rate level.;neutral
in other domestic financial markets, short-term interest rates registered small mixed changes since the day before the committee meeting on november 12, 1997, while bond yields fell somewhat.;negative
share prices in u.s. equity markets recorded mixed changes over the period.;positive
domestic financial markets became somewhat less volatile over the period, though further turmoil in a number of foreign markets fostered a sense of unease that was reflected in relatively wide yield spreads and, on occasion, in trading activity and price movements.;negative
equity markets in other countries, notably in asia, remained volatile.in foreign exchange markets, the value of the dollar rose over the intermeeting period in terms of both the trade-weighted index of the other g-10 currencies and the currencies of a number of asian countries.;positive
the dollar's appreciation against the german mark and other western european currencies appeared to reflect market perceptions that the prospects for monetary tightening had ebbed in those countries in light of the persistence of subdued inflation and indications that the continuing financial turmoil in asian and other emerging economies was likely to have a retarding effect on the economies of the industrial countries.;negative
the dollar's appreciation relative to the yen appeared to reflect rising concerns about the japanese economy in the wake of continuing financial difficulties in japan and spillover effects from events elsewhere in asia.;positive
the dollar strengthened further in this period against most of the other east asian currencies, notably against the korean won.growth in the broad monetary aggregates picked up to relatively rapid rates in november.;positive
strength in currency and a surge in liquid deposits boosted the expansion of m2, while that of m3 was amplified by a step-up in rp borrowing to help finance more rapid growth in bank credit.;positive
for the year through november, m2 expanded at a rate that was slightly above the upper bound of the committee's annual range, and m3 at a rate substantially above the upper bound of its range.;positive
the increase in total domestic nonfinancial debt for the year to date was at a pace somewhat below the middle of the committee's range.the staff forecast prepared for this meeting suggested somewhat greater moderation in economic expansion than had been projected earlier and slightly less pressure on wages and prices.;positive
a number of factors were expected to contribute to the slowing of aggregate demand and reduced pressure on resources.;negative
these included: a slackening in world economic expansion that, in conjunction with the appreciation of the dollar, would substantially restrain u.s. exports some moderation of the growth in household and business investment and a diminution in the desired rate of inventory accumulation.in the committee's discussion of current and prospective economic developments, members commented on indications that growth in economic activity had remained solid and that inflation had continued to be surprisingly low.;negative
while wages appeared to be increasingly subject to upward pressure, productivity had picked up in recent quarters, and the persisting strength in profits suggested that unit labor costs were not accelerating noticeably.;positive
the evidently higher pace of productivity growth was very encouraging, though it was still difficult to assess how long this favorable performance might last and the extent to which it might ease the price pressures that could emerge if the economic expansion did not moderate as members anticipated.;positive
domestic demand for goods and services had been quite strong and was likely to remain reasonably robust.;positive
however, the effects of the persisting turmoil in asian financial markets were likely to moderate the pace of expansion, though the extent of this effect was difficult to judge.;positive
the ongoing turbulence since the last committee meeting, which included further noticeable increases in the dollar against the currencies of affected countries, likely would have a somewhat greater damping effect on output and prices in the united states than previously had been anticipated.;negative
exports to many asian countries, and possibly to other u.s. trading partners whose economies might be adversely affected by the spillover effects of developments in asia, would be reduced, and declines in import prices would ease inflation pressures.;positive
however, the ultimate extent of the adjustment in asian economies remained unknown, and more substantial downward pressure on the economies of the united states and its trading partners could not be ruled out.with regard to the prospects for final demand in key sectors, the members noted that the appreciation of the dollar against a wide range of currencies, along with the prospective slackening in world economic expansion associated with the asian turmoil, could be expected to exert a considerable damping effect on u.s. exports over the next several quarters.;negative
in addition, increased uncertainty about financial asset values, possibly related in part to further difficulties in asia, could lead to greater caution in spending, while a substantial decline in equity values, should it occur, would have a more pronounced effect by reducing household wealth and raising the cost of equity capital.;negative
however, a number of members suggested that consumer spending might hold up relatively well if the effects of the asian crisis on the u.s. economy were not markedly deeper or more prolonged than currently expected.;positive
to date, anecdotal reports indicated only scattered signs of weaker export demand, primarily some slackening in orders for and shipments of selected commodities such as agricultural goods and lumber and wood products, and there were few indications of reduced demand for manufactured goods.;negative
at the same time, business contacts were optimistic about holiday sales, tourism was booming in some parts of the country, and spending for services had been brisk.;positive
in the circumstances, continuing gains in wages and employment, the prevailing high levels of confidence, the cumulative effects of very large increases in household wealth in recent years, and the intense competition among retailers for the consumer's attention could promote substantial further growth in consumer expenditures.;positive
the same factors, along with the favorable cash-flow affordability of home ownership, were maintaining housing demand at a relatively high level.the outlook for business fixed investment remained favorable.;positive
in the near term, the low cost of capital, the ready availability of finance on attractive terms, and the potential for reducing production costs in highly competitive markets were providing strong support for capital spending.;positive
moreover, shrinking vacancy rates and rising lease rates were fostering a rapid increase in the number of large commercial building projects, notably office buildings, that were planned or under way in many areas of the country.;positive
even so, the growth of business capital spending was expected to slow from the unusually rapid pace of recent quarters in response to the projected smaller increases in sales and profits arising from moderating economic growth.;negative
in addition, business firms were expected to trim the pace of their inventory accumulation to keep stocks at desired levels relative to sales.in their comments on recent developments in labor markets, the members emphasized the very limited supply of new workers and the extraordinary tightness prevailing in markets throughout the nation.;negative
several reported that the scarcity of available workers was limiting the growth of economic activity in some parts of the country and that some employers were trying out novel approaches aimed at enticing people not currently seeking a job to enter the work force.;negative
while wage increases remained moderate on balance, larger increases were gradually becoming more pervasive as labor markets tightened.;positive
moreover, employers were continuing their efforts to attract or retain workers that were in particularly scarce supply by means of a variety of bonus payments and other incentives that were not included in standard measures of labor compensation.;neutral
there also were reports of offers of expanded benefits and, in some instances, the granting of very large wage increases to highly skilled technical personnel.in the course of their discussion, many members remarked on the absence of inflationary price pressures during a period when economic activity had risen briskly and labor markets had grown steadily tighter.;positive
the muted effect of higher labor compensation on unit labor costs and prices reflected sharp advances in productivity partly associated with the rapid expansion of the stock of capital the latter had been stimulated, most probably, by the desire to enhance efficiency and thus hold down costs.;positive
in addition, the earlier appreciation of the dollar and the unusually damped increases in the cost of health benefits in recent years had helped to limit the rise in compensation.as members had noted at previous meetings, these favorable influences were likely to erode over time.;positive
anecdotal reports indicated that health insurance premiums were beginning to trend higher, and the dollar would not rise indefinitely.;positive
more fundamentally, persistent tightness in labor markets risked a continuing uptrend in labor compensation increases that, at some point, could not be fully offset by productivity gains.;negative
under those circumstances, competitive market conditions would allow firms to raise prices to compensate for increases in their costs.;positive
however, for some period ahead, developments associated with the turmoil in asia along with the partly related appreciation of the dollar would tend to intensify import competition and damp the prices of goods.in the committee's discussion of policy for the intermeeting period ahead, nearly all the members favored a proposal to maintain an unchanged policy stance.;neutral
in their discussion, members emphasized that price inflation had remained subdued, indeed with some key price measures indicating declining inflation, despite the persistence of robust economic growth and high levels of resource use, notably in labor markets.;positive
they expressed concern, however, that multiplying indications of faster wage increases might presage rising price inflation at some point.;negative
weighing against the risks of higher inflation was the financial turmoil that had intensified in southeast asia during october and more recently in korea.;negative
the effects of those developments on the u.s. economy were quite limited thus far, but the members expected some damping of economic expansion and price increases in the quarters ahead and they did not rule out a potentially strong impact in the event of an even deeper crisis in asia, or one that spread to other countries.;positive
nonetheless, many members commented that, with domestic demand still quite strong and the economy possibly producing beyond its potential, they viewed the risks on balance as pointing to rising price inflation and the next policy move as likely to be in the direction of some tightening.;negative
however, most members agreed that the need for such a policy adjustment did not appear to be imminent, and that prevailing near-term uncertainties warranted a cautious wait-and-see policy posture.;positive
one member, while acknowledging the downside risks to the expansion associated with potential developments in asia, still was persuaded that the economy probably would continue to expand at an unsustainable pace and that monetary policy should be tightened promptly to avert a further buildup of pressures in already strained labor markets, associated increases in labor costs, and at some point an inevitable rise in price inflation.other considerations cited by some members in favor of an unchanged policy included the possibility that, because a policy tightening move was not expected at this juncture, even a modest firming action might well have outsized effects in financial markets, especially the foreign exchange markets.;negative
current conditions in domestic financial markets clearly remained supportive of spending, but it also was noted that the real federal funds rate was relatively high and that growth in the broad measures of money was expected to moderate over coming months after a period of robust expansion.;positive
the members agreed that the crosscurrents that were generating the present uncertainties in the outlook for economic activity and inflation made a flexible approach to monetary policy particularly desirable at this juncture.views were somewhat more divided with regard to the instruction in the directive relating to the possible adjustment of policy during the intermeeting period.;neutral
a majority of the members indicated a preference for a shift to a symmetrical directive even though many continued to anticipate that the next policy move was likely to be in a tightening direction.;positive
they noted that while the probability of any policy change in the near term was very low, uncertainties in the outlook had increased, and they could not rule out the possibility that the next change might be in the direction of some easing if, contrary to current expectations, the turmoil in asia were to intensify to the extent that it seemed likely to exert very substantial effects on the u.s. economy.;negative
a symmetric directive would position the committee to respond flexibly in either direction to unanticipated developments in the period ahead.;positive
other members expressed a slight preference for retaining a directive that was tilted toward tightening.;neutral
in their view, such a directive would continue to underscore their concern that at current and prospective levels of resource utilization, rising inflation was the most serious risk to the economy and the committee remained committed to fostering progress toward a stable price environment that in turn would heighten the prospects for sustained economic expansion and full employment.at the conclusion of the committee's discussion, all but one member endorsed a directive that called for maintaining conditions in reserve markets that were consistent with an unchanged federal funds rate of about 5-1/2 percent and that did not include a presumption about the likely direction of any adjustment to policy during the intermeeting period.;positive
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that a slightly higher or a slightly lower federal funds rate might be acceptable during the intermeeting period.;neutral
the reserve conditions contemplated at this meeting were expected to be consistent with some moderation in the growth of m2 and m3 over coming months.the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests that economic activity continued to grow rapidly in recent months.;positive
nonfarm payroll employment increased sharply in october and november the civilian unemployment rate fell to 4.6 percent in november, its low for the current economic expansion.;negative
industrial production continued to advance at a brisk pace in october and november.;positive
retail sales were unchanged on balance over the two months after rising sharply in the third quarter.;negative
housing starts increased slightly further in october and november.;positive
available information suggests on balance that business fixed investment will slow from the exceptionally strong increases of the second and third quarters.;negative
the nominal deficit on u.s. trade in goods and services widened significantly in the third quarter from its rate in the second quarter.;positive
price inflation has remained subdued, despite some increase in the pace of advance in wages.short-term interest rates have registered small mixed changes since the day before the committee meeting on november 12, 1997, while bond yields have fallen somewhat.;negative
share prices in u.s. equity markets recorded mixed changes over the period equity markets in other countries, notably in asia, have remained volatile.;negative
in foreign exchange markets, the value of the dollar has risen over the intermeeting period in terms of both the trade-weighted index of the other g-10 countries and the currencies of a number of asian countries.m2 and m3 grew rapidly in november.;positive
for the year through november, m2 expanded at a rate slightly above the upper bound of its range for the year and m3 at a rate substantially above the upper bound of its range.;positive
total domestic nonfinancial debt has expanded in recent months at a pace somewhat below the middle of its range.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at its meeting in july reaffirmed the ranges it had established in february for growth of m2 and m3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1996 to the fourth quarter of 1997. the range for growth of total domestic nonfinancial debt was maintained at 3 to 7 percent for the year.;neutral
for 1998, the committee agreed on a tentative basis to set the same ranges as in 1997 for growth of the monetary aggregates and debt, measured from the fourth quarter of 1997 to the fourth quarter of 1998. the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks conditions in reserve markets consistent with maintaining the federal funds rate at an average of around 5-1/2 percent.;neutral
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, a slightly higher federal funds rate or a slightly lower federal funds rate might be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with some moderation in the growth in m2 and m3 over coming months.votes for this action:messrs. greenspan, mcdonough, ferguson, gramlich, guynn, kelley, meyer, moskow, parry, mses.;neutral
phillips and rivlin.vote against this action:mr. broaddus.mr.;neutral
broaddus dissented because he continued to believe that a modest tightening of policy would be prudent in light of the apparent persisting strength in aggregate demand for goods and services.;positive
he recognized the case for holding policy steady given recent developments in east asian economies and financial markets he believed, however, that a slight firming at this meeting would provide valuable insurance against the risk that demand growth might remain above a sustainable trend and require a sharper policy response later.;positive
he thought further that the potential benefits of this insurance outweighed the risk that such an action would have a significant negative impact on u.s. economic activity.;negative
he also believed that signaling a greater willingness to tolerate modest policy adjustments in response to emerging developments would foster more flexible movements in longer-term financial markets, and specifically enable longer-term interest rates to play their traditional role as automatic stabilizers for the economy more effectively.it was agreed that the next meeting of the committee would be held on tuesday-wednesday, february 3-4, 1998.the meeting adjourned at 12:45 p.m.donald l. kohnsecretaryreturn to tophome|fomcaccessibilityto comment on this site, please fill out ourfeedbackform.last update: february 5, 1998, 2:00 pm;neutral
