sentence;sentiment
reserve market conditions associated with this directive were expected to be consistent with some moderation in the growth of m2 and m3 over coming months.open market operations were directed throughout the inter- meeting period toward maintaining reserve conditions consistent with the committee's intended level of around 5-1/2 percent for the federal funds rate, and the rate averaged close to that level over the period.;positive
other financial markets became quite volatile from time to time.;negative
share prices in equity markets fluctuated widely in occasionally turbulent trading activity and were down somewhat on balance over the period equity markets in other countries, notably in asia, also were volatile, and very large declines were recorded in some of those markets.;negative
against this background, u.s. short-term interest rates registered small mixed changes over the period since the september 30 meeting, while treasury bond yields declined somewhat on balance.;negative
unexpectedly strong incoming data on u.s. producer prices, employment, and wages tended to exert upward pressures on bond yields on some days, but these were more than offset by investor desires for safety and quality, the continuing moderation in consumer inflation, and the perception engendered by international financial developments that inflation pressures were likely to remain subdued.the dollar also was affected by the spreading financial turmoil in developing countries, appreciating significantly over the intermeeting period against the currencies of a number of asian and latin american countries.;negative
much of the increase was counterbalanced, however, by a sizable decline in the dollar's trade-weighted value in terms of the currencies of the other g-10 countries.;negative
the dollar's decline against the german mark and other european currencies partly reflected diminished market expectations of potential tightening in the united states and a snugging of monetary conditions by the bundesbank and other continental european central banks.;negative
further progress in resolving uncertainties surrounding the european monetary union also may have contributed to the rise in european currencies.;positive
the dollar appreciated slightly on balance against the japanese yen.growth of m2 and m3 apparently moderated further in october, though the expansion of these aggregates remained brisk.;positive
a sharp slowing of inflows to money market mutual funds accounted for much of the deceleration of m2, and an easing in the pace of issuance of large time deposits, evidently reflecting a smaller rise in bank credit, also contributed to a modest reduction in m3 growth.;negative
for the year through october, m2 expanded at a rate that was at the upper bound of the committee's range for the year and m3 at a rate substantially above the upper bound of its range.;positive
total domestic nonfinancial debt increased in recent months at a rate somewhat below the middle of its range.the staff forecast prepared for this meeting suggested that the economy would continue to expand for a time at a pace considerably above its potential, but growth was expected to moderate to a more sustainable rate later.;positive
further rapid increases in business investment would provide strong impetus to income growth in the near term, and the rise in household wealth so far in 1997 would stimulate robust consumer demand going forward.;positive
the projected strength of domestic demand would be offset to some extent by a considerable weakening in the growth of exports in response to the lagged effects of the earlier appreciation of the dollar and sharp anticipated reductions in the economic growth of asian and other developing countries.in the committee's discussion of current and prospective economic developments, members focused on widespread indications of a continued solid advance in economic activity, spurred by strength in all major sectors of the domestic economy, and the persistence of subdued increases in prices.;positive
the current momentum of the expansion, together with broadly supportive financial conditions and favorable business and consumer sentiment, suggested that economic growth was likely to be well maintained, especially over the nearer term.;positive
as a consequence, the members agreed that there remained a clear risk of additional pressures on already tight resources and ultimately on prices that could well need to be curbed by tighter monetary policy.;negative
but the members also focused on two important influences that were injecting new uncertainties into this outlook.;neutral
turmoil in asian financial markets and economies would tend to damp output and prices in the united states.;negative
to date, it appeared that the effects on the u.s. economy would be quite limited, but the ultimate extent of the adjustment in asia was unknown, as was its spillover to global financial markets and to the economies of nations that were important u.s. trading partners.;neutral
the second influence was the apparently sharp increase in productivity in the second and third quarters.;positive
this was an encouraging development, although it was too early to judge the persistence of the uptrend in productivity growth and the extent to which it might reduce the additional price pressures that would be generated in the event of an extended period of further robust economic expansion.strength in consumer spending had provided an important underpinning for robust economic expansion, and substantial growth was likely to persist, sustained by increases in employment and incomes, high levels of confidence, and the cumulative effects of very large gains in stock market wealth over the past several years.;positive
the outlook for capital spending also remained quite favorable because the factors that were contributing to the ongoing surge in such spending--its potential for lowering production costs in highly competitive markets and the ready availability of finance on attractive terms--were likely to persist.;positive
while private domestic demand most likely would continue to display considerable strength, both consumption and investment were somewhat vulnerable to developments in financial markets, perhaps arising from further difficulties in asia.;negative
increased uncertainty about asset values could engender greater caution on spending, and of course a substantial decline in equity values would reduce household wealth and raise the cost of equity capital.;negative
some members also commented that additional appreciation of the dollar, perhaps in association with possible further turbulence in asia and weakness in foreign economies, would have adverse implications for net exports, which already were seen as a somewhat negative factor in the economic outlook.;negative
at the same time, of course, a stronger dollar would have a positive effect on domestic inflation over the projection horizon.in the course of their discussion, the members gave consider- able emphasis to recent developments in labor markets.;neutral
statistical indicators of rising levels of employment, low and falling rates of unemployment, and a diminishing supply of new workers were reinforced by anecdotal evidence of tight labor markets throughout the nation.;negative
the demand for many types of workers exceeded the supply in many regions, and a number of members reported that growth of economic activity in various parts of the country was being held back by the scarcity of labor.;negative
while labor compensation had accelerated, the pickup was moderate in light of the taut conditions in labor markets and some of it reflected the legislated rise in the minimum wage.;positive
nonetheless, members cited numerous examples of efforts to attract or retain workers in especially scarce supply through a variety of bonus payments and other incentives that were not included in standard measures of labor compensation.the effects on costs and prices of somewhat faster increases in compensation evidently were being muted by what appeared to have been a sharp advance in productivity growth in the last two quarters.;negative
the acceleration in productivity seemed to be related in part to the surge in capital spending, which had been stimulated by the ability of new equipment to enhance efficiency and hold down costs, suggesting that productivity might be on a higher trend for a time.;positive
but it also could be attributed to some extent to the strengthening in economic output such strengthening often is associated with a pickup in productivity as producers react initially to the upturn in demand by stretching available labor further.;negative
if the pace of the economic expansion were to moderate in line with current expectations, the growth in productivity could also be expected to slow, but to an uncertain extent.the trend in productivity gains was a key factor in the outlook for unit costs and ultimately for price inflation.;negative
as had been true for an extended period, inflation had remained relatively subdued in comparison with past experience under broadly similar economic conditions.;positive
the reasons for the relative quiescence of inflation were not fully understood, but they undoubtedly included a number of special factors beyond higher productivity such as a lagged response to earlier appreciation of the dollar and unusually damped increases in the cost of health benefits.;negative
as they had at previous meetings, members suggested that these favorable influences were likely to erode over the year ahead.;negative
a number of members again cited reports of increases in health insurance premiums next year and subsequently.;positive
more fundamentally, it was difficult to predict whether anticipated increases in labor compensation would be fully offset by productivity gains in coming quarters and whether, in turn, competitive market conditions would allow firms to raise prices to compensate for any increases in their costs.;positive
on balance, the members felt that the risks remained in the direction of rising price inflation though the extent and timing of that outcome were subject to considerable debate.in the committee's discussion of policy for the intermeeting period ahead, all but one member endorsed a proposal to maintain an unchanged policy stance, and all agreed that the risks remained tilted toward rising inflation.;neutral
while developments in southeast asia were not expected to have much effect on the u.s. economy, global financial markets had not yet settled down and further adverse developments could have greater-than-anticipated spillover effects on the ongoing expansion.;negative
in this environment, with markets still skittish, a tightening of u.s. monetary policy risked an oversized reaction.;negative
some members also emphasized that the relatively favorable trends in productivity, costs, and prices continued to raise questions about the strength and timing of any pickup in inflation.;positive
other members stressed that the unsustainable pace of domestic demand and rising resource utilization seemed to call for a near-term tightening of policy.;positive
some of these members noted that overall financial conditions remained quite supportive despite the recent market turmoil and high real short-term interest rates.;positive
credit from a wide variety of lenders appeared to be amply available on favorable terms, perhaps overly so in present circumstances.;positive
nonetheless, all but one of the members believed that in light of the uncertainties about the economic outlook, an immediate policy tightening was not needed in the absence of firmer indications that inflationary pressures might be emerging.;negative
in the view of one member, however, aggregate final demand was so strong that, with economic activity and the associated demand for labor having expanded at an unsustainable pace for some time, one could be reasonably confident that inflation would most likely pick up in the absence of policy action.in their discussion of possible adjustments to policy during the intermeeting period, the members indicated that they wanted to retain in the operating paragraph of the directive the existing asymmetry toward restraint that was initially adopted at the may meeting.;neutral
such a directive was consistent with their view that the risks continued to be biased toward rising inflation.;positive
accordingly, the members continued to view the next policy move as more likely to be in the direction of some firming than toward easing.at the conclusion of the committee's discussion, all but one member supported a directive that called for maintaining conditions in reserve markets that were consistent with an unchanged federal funds rate of about 5-1/2 percent and that retained a bias toward the possible firming of reserve conditions and a higher federal funds rate during the intermeeting period.;positive
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that a somewhat higher federal funds rate would be acceptable or a slightly lower federal funds rate might be acceptable during the intermeeting period.;neutral
the reserve conditions contemplated at this meeting were expected to be consistent with moderate growth in m2 and m3 over coming months.the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests that economic activity continued to grow rapidly in recent months.;positive
in labor markets, hiring has remained robust and the civilian unemployment rate fell to 4.7 percent in october, its low for the current economic expansion.;negative
industrial production increased very rapidly in the third quarter, and appears to have remained strong in october.;positive
retail sales also rose sharply in the third quarter, though at a moderating pace as the summer progressed.;positive
housing starts, while fluctuating from month to month, were little changed on balance in the third quarter.;negative
business fixed investment posted unusually strong increases in the latest quarter, and available indicators point to further sizable gains in coming months.;positive
the nominal deficit on u.s. trade in goods and services widened substantially on average in july and august from its rate in the second quarter.;positive
price inflation has remained subdued despite some increase in the pace of advance in labor compensation.short-term interest rates have registered small mixed changes since the day before the committee meeting on september 30, 1997, while bond yields have fallen somewhat.;negative
share prices in u.s. equity markets have fluctuated widely in turbulent trading activity and are down on balance over the period equity markets in other countries, notably in asia, have been volatile as well and some have registered very large declines.;negative
in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies declined somewhat on balance over the intermeeting period.;negative
the dollar appreciated significantly, however, in terms of the currencies of a number of asian and latin american countries.growth of m2 and m3 appears to have moderated further in october from the unusually brisk rates of august.;positive
for the year through october, m2 expanded at the upper bound of its range for the year and m3 at a rate substantially above the upper bound of its range.;positive
total domestic nonfinancial debt has expanded in recent months at a pace somewhat below the middle of its range.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at its meeting in july reaffirmed the ranges it had established in february for growth of m2 and m3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1996 to the fourth quarter of 1997. the range for growth of total domestic nonfinancial debt was maintained at 3 to 7 percent for the year.;neutral
for 1998, the committee agreed on a tentative basis to set the same ranges as in 1997 for growth of the monetary aggregates and debt, measured from the fourth quarter of 1997 to the fourth quarter of 1998. the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and develop- ments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks conditions in reserve markets consistent with maintaining the federal funds rate at an average of around 5-1/2 percent.;neutral
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consider- ation to economic, financial, and monetary developments, a somewhat higher federal funds rate would or a slightly lower federal funds rate might be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with moderate growth in m2 and m3 over coming months.votes for this action:messrs. greenspan, mcdonough, ferguson, gramlich, guynn, kelley, meyer, moskow, parry, mses.;neutral
phillips and rivlin.vote against this action:mr. broaddus.mr.;neutral
broaddus dissented because he believed that a modest tightening of policy would be prudent in view of the recent strength in aggregate demand for goods and services such demand appeared to be growing considerably more rapidly than the sustainable rate at which it could be supplied without an increase in inflation.;positive
while he recognized that a tightening at this meeting presented risks in view of recent financial and economic developments in east asia, he believed these risks were outweighed by the risk that policy would have to be tightened more aggressively if action were delayed, demand remained robust, and the recent apparent reduction in inflationary expectations were reversed.;positive
the negative impact on economic activity in such circumstances would be markedly greater than if a more modest action were taken at this meeting.rules regarding availability of informationby notation vote the committee unanimously approved in final form certain revisions to its rules regarding the availability of information.;neutral
the final rules take account of comments received from the public on the committee's proposed revisions to the rules that were published earlier in the federal register.;neutral
the purpose of the revisions is to bring the rules into conformity with the electronic freedom of information act of 1996 (efoia), which amends the freedom of information act (foia).;neutral
the new rules take effect on december 17, 1997.it was agreed that the next meeting of the committee would be held on tuesday, december 16, 1997.the meeting adjourned at 1:10 p.m.donald l. kohnsecretaryreturn to tophome|fomcaccessibilityto comment on this site, please fill out ourfeedbackform.last update: december 18, 1997, 2:00 pm;neutral
