sentence;sentiment
growth in spending on office, computing, and communications equipment slowed somewhat from the third-quarter pace but remained on a steep uptrend.;negative
business investment in transportation equipment was weak in the fourth quarter, as sales of heavy trucks fell further and work stoppages at a major manufacturer prompted cuts in fleet auto sales in october and november.business inventory investment picked up somewhat on average in october and november, with most of the increase occurring in manufacturing.;negative
trade inventories increased moderately on balance over the two-month period.;positive
reflecting considerable strength in shipments and sales, however, inventory-sales ratios for most industries and trade groupings edged lower from their third-quarter levels.the nominal deficit on u.s. trade in goods and services narrowed considerably in october and november from its rate in the third quarter.;negative
nearly all the improvement was accounted for by a very large increase in exports of goods and services.;positive
the rise was spread among all major trade categories except for automotive products.;positive
economic activity in the major foreign industrial countries appeared to have continued to expand at a moderate rate on average in the fourth quarter.;positive
available indicators suggested relatively strong economic performances in japan, canada, and the united kingdom and slower growth in the major continental european countries.;negative
further expansion was reported for several large latin american and some asian economies.recent data pointed to little change in underlying inflation trends.;neutral
overall consumer prices had continued under upward pressure in november and december, boosted by large advances in energy prices.;positive
excluding food and energy items, consumer prices rose modestly over the two months and increased less over the twelve months ending in december than over the previous twelve months.;positive
at the producer level, a similar pattern prevailed in prices of finished goods, and there was no evidence of increased price pressures at earlier stages of production.;neutral
worker compensation as measured by the employment cost index (eci) and average hourly earnings of production and nonsupervisory workers rose considerably further during the closing months of 1996. for the year, both measures were up appreciably more than in 1995, though much of the acceleration in the eci occurred in the first half of the year.at its meeting on december 17, 1996, the committee issued a directive that called for maintaining the existing degree of pressure on reserve positions.;positive
the directive included a bias toward the possible firming of reserve conditions to reflect a consensus among the members that the risks remained biased toward higher inflation and that the next policy move was more likely to be toward some tightening than toward easing.;positive
in this regard, the directive stated that in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, somewhat greater reserve restraint would be acceptable and slightly lesser reserve restraint might be acceptable during the intermeeting period.;neutral
the reserve conditions associated with this directive were expected to be consistent with some slowing of the growth of m2 and m3 over coming months.open market operations during the intermeeting period continued to be directed toward maintaining the existing degree of pressure on reserve positions.;positive
the federal funds rate rose briefly in response to year-end pressures, but it otherwise tended to remain close to the 5-1/4 percent level expected with an unchanged policy stance.;positive
other short-term interest rates generally were unchanged to slightly higher over the intermeeting period.;negative
rates on intermediate- and long-term securities edged higher on balance in reaction to incoming data on economic activity that were on the firm side of market expectations the increases in such rates appeared to be tempered, however, by favorable market reactions to new data on wages and prices.;positive
the generally positive news on economic growth and inflation along with favorable reports on earnings appeared to reinforce the optimism of equity market investors, and major indexes of stock prices increased markedly further over the intermeeting period.in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies rose substantially over the intermeeting period.;positive
the rise, which was most pronounced against the japanese yen and continental european currencies, appeared to reflect market perceptions of unexpectedly strong economic growth in the united states and a risk of faltering growth in the other countries.;negative
the dollar appreciated less against sterling and declined somewhat against the canadian dollar in apparent response to expectations of relative strength in the economies of those countries.after growing at a considerably faster rate in the fourth quarter, m2 and m3 apparently increased at a more moderate but still brisk pace in january.;positive
the expansion of both aggregates likely was boosted by strong income growth, and the relatively rapid expansion of m3 reflected heavy bank reliance on the managed liabilities in m3 to fund robust loan growth.;positive
from the fourth quarter of 1995 to the fourth quarter of 1996, m2 was estimated to have grown at a rate near the upper end of the committee's annual range and m3 at a rate appreciably above the top of its range.;positive
total domestic nonfinancial debt had expanded moderately on balance over recent months and was estimated to have grown last year at a rate near the midpoint of its range.the staff forecast prepared for this meeting suggested that the expansion would be sustained at a rate a bit above the economy's estimated growth potential.;positive
the increase in consumer spending was projected to moderate somewhat from its pace in the fourth quarter to a rate generally in line with the expected rise in disposable income.;positive
homebuilding was forecast to decline somewhat but to stabilize at a relatively high level in the context of continued income growth and the generally favorable cash-flow affordability of home ownership.;positive
business spending on equipment and structures was projected to expand less rapidly in light of some anticipated slowing in the growth of sales and profits.;positive
fiscal policy and the external sector were expected to exert small restraining influences on economic activity over the year ahead.;neutral
with resource utilization high and rising, consumer price inflation, as measured by the cpi excluding the relatively volatile food and energy components of the index, was forecast to increase slightly this year in the context of some further pickup in the growth of labor compensation that would include another legislated rise in the federal minimum wage.return to topin the committee's discussion of current and prospective economic developments, members commented that the robust performance of the economy in the fourth quarter partly reflected some sources of strength, notably a surge in exports, that were evidently temporary, and they anticipated substantial moderation in the pace of the expansion over the period ahead.;positive
the outlook was subject to considerable uncertainty, but as they assessed the numerous factors bearing on prospective developments, the members generally concluded as they had at previous meetings that further growth in aggregate demand at a rate averaging near or a bit above the economy's potential remained a reasonable expectation.;positive
many observed, however, that the risks to such an outlook appeared to be tilted to the upside.;negative
the strength of the expansion in the fourth quarter, and in fact over 1996 as a whole, had heightened concerns that the economy had considerable forward momentum at a time when it was already operating at a level, especially with regard to labor resources, that could tend to generate rising inflationary pressures.;negative
indeed, in the view of at least some members, growth of aggregate demand in line with increases in potential output posed a risk of rising price inflation because the recent relatively favorable price performance was seen in this view as reflecting at least in part the behavior of special factors that could dissipate over the projection horizon.in keeping with the practice at meetings when the committee establishes its long-run ranges for the growth of money and debt aggregates, the members of the committee and the federal reserve bank presidents not currently serving as members had provided individual projections of the growth in real and nominal gdp, the rate of unemployment, and the rate of inflation for the year 1997. the forecasts of the rate of expansion in real gdp had a central tendency of 2 to 2-1/4 percent and a full range of 2 to 2-1/2 percent.;neutral
the projections of the civilian unemployment rate associated with these growth expectations were all in a range of 5-1/4 to 5-1/2 percent for the fourth quarter of the year.;negative
with regard to nominal gdp growth in 1997, the forecasts were mainly in a range of 4-1/4 to 4-3/4 percent, with an overall range of 4-1/4 to 5-1/4 percent.;neutral
nearly all the members anticipated a small decline in the rate of inflation in 1997, as measured by the consumer price index, from that recorded in 1996. specifically, the projections converged on rates of 2-3/4 to 3 percent and a full range of 2-3/4 to 3-1/2 percent in 1997. these forecasts took account of expected developments in the food and energy sectors and further technical improvements in the index by the bureau of labor statistics, both of which were expected to trim the reported rate.;negative
the projections were based on individual views concerning what would be an appropriate policy over the projection horizon to further progress toward the committee's goals.in their review of developments in key sectors of the economy, members observed that the available data and anecdotal information indicated considerable strength in consumer spending in recent months, and they referred to a number of underlying factors that should help to sustain at least moderate further growth in such spending.;positive
the latter included the solid expansion in employment and incomes, the increased financial wealth of many consumers, and the high level of consumer confidence as indicated by recent surveys.;positive
however, members also cited some factors that would tend to restrain the growth in consumer spending.;negative
among these factors were the effects of the high level of consumer debt and rising repayment problems on both the willingness of households to borrow and of financial intermediaries to lend, the likely absence of pent-up demands after an extended period of expansion, and the possibility of a setback in the stock market.;negative
it was difficult to evaluate how these differing factors would on balance affect consumer spending, but the members concluded that the consumer sector was likely to provide important support for sustained economic expansion.the growth in business capital spending was expected to moderate somewhat in 1997 in association with slower growth in sales, profits, and cash flows.;negative
it also seemed likely after several years of robust investment expenditures that many business firms now had high levels of up-to-date capital stock relative to planned production.;positive
members referred, however, to a number of favorable factors that should continue to support at least moderate further growth in business investment, including the attractive pricing of and ongoing rapid technological improvements in computer and communications equipment and the wide availability of equity and debt financing on favorable terms to business firms.;positive
members also reported that commercial building activity had improved in many areas.;positive
some noted a tendency to underestimate the strength of overall business investment in recent years, including the stimulus provided by efforts to improve productivity in highly competitive markets.while indicators of housing activity had been somewhat erratic over the past several months, members sensed a somewhat softer tone on balance in this sector of the economy.;negative
this assessment was supported by anecdotal observations in several regions across the country.;positive
against the background of the increase that had occurred earlier in mortgage financing costs and forecasts of some slowing in the growth of jobs and incomes, the housing sector was likely to weaken slightly over the coming year, but some members commented that surprises on the upside of current forecasts, as in 1996, could not be ruled out.fiscal policy and foreign trade also were seen as likely to exert some modest restraint on overall economic activity.;negative
federal purchases of goods and services still appeared to be on a declining trend.;negative
although fiscal policy negotiations were likely to be difficult and their outcome was uncertain, members felt that there was some basis for anticipating the enactment of further legislation this year to help bring the federal budget into eventual balance.;positive
the large increase in exports in the fourth quarter clearly was associated with temporary developments, and net exports were expected to weaken this year, reflecting both some reversal of recent developments and the earlier appreciation of the dollar.;negative
some members reported that business contacts had already communicated concerns about increased competitive pressures from imports because of the rise in the foreign exchange value of the dollar.members commented that inflation had remained remarkably subdued, but they expressed considerable concern about the risks of rising inflation in the context of high levels of resource use.;negative
they referred in particular to statistical indications, supported by anecdotal reports from around the nation, of very tight conditions in labor markets and some upward pressures on wages.;negative
thus far, the rise in compensation had been held down by diminishing increases in worker benefit costs, and productivity gains also appeared to have had a favorable effect on unit labor costs.;positive
in addition, the increases in wages themselves had continued to be restrained by apparent worker concerns about job security.;negative
to date, there was no evidence that pressures stemming from tight labor markets had been passed through to a measurable extent to higher prices.while the absence of increasing price inflation was a welcome development, members were concerned that the break with historical patterns might not persist.;positive
if labor markets remained under pressure, nominal compensation costs were likely to pick up at some point as one-time savings in worker benefit costs ran out and as workers became less willing to trade off lower wages for increased security such a development would foster increases in labor costs that ultimately would feed through to higher prices.;positive
the members did not anticipate a sudden surge in inflation, but many expressed concern about the possibility of a gradual upcreep in coming quarters that might become more considerable later.;negative
they generally expected a small decline in overall price inflation this year, reflecting favorable developments in food and energy and, for the cpi, further technical improvements by the bureau of labor statistics however, they believed that the risks to their forecasts were in the direction of greater inflation and several noted in particular that projected declines in energy prices might not materialize as soon or to the extent assumed in many forecasts.in keeping with the requirements of the full employment and balanced growth act of 1978 (the humphrey-hawkins act), the committee reviewed the ranges for growth of the monetary and debt aggregates in 1997 that it had established on a tentative basis at its meeting in july 1996. those ranges included expansion of 1 to 5 percent for m2 and 2 to 6 percent for m3, measured from the fourth quarter of 1996 to the fourth quarter of 1997. the monitoring range for growth of total domestic nonfinancial debt was provisionally set at 3 to 7 percent for 1997. the tentative ranges for 1997 were unchanged from the actual ranges adopted for 1995 (in july of that year for m3) and 1996.in reviewing the tentative ranges, the members took note of a staff projection indicating that m2 and m3 likely would grow in 1997 at rates close to the upper limit of those ranges, given the committee's expectations for the performance of the economy and prices and assuming no major changes in interest rates.;neutral
the staff analysis anticipated that the velocities of the broad monetary aggregates would continue to behave in the relatively stable and predictable manner that had re-emerged in the last few years and that was closer to historical norms than had been the case in the early 1990s.the greater measure of predictability in velocity recently was an encouraging development, but in view of the substantial changes in financial markets and the increased availability of investment alternatives it would be premature to assume that the pattern would necessarily continue going forward.;positive
given the substantial uncertainty still attached to projections of money growth consistent with the committee's basic objectives for monetary policy, the members agreed that there was no firm basis for changing the tentative ranges set in july 1996. adopting higher ranges, which would be more closely centered on money growth thought likely to be consistent with the committee's expectations for economic activity and prices, could be misinterpreted as indicating that the committee had become much more confident of the predictability of velocity and was placing greater emphasis on m2 and m3 as gauges of the thrust of monetary policy.;neutral
one member, while agreeing with this assessment, emphasized that a continuation of a stable and predictable pattern of velocity behavior would raise the question as to whether the committee should return to setting ranges consistent with its expectations for economic developments.;neutral
nonetheless, from a longer-run perspective, the tentative ranges readily encompass rates of growth of m2 and m3 that, if velocity were to behave in line with historical experience, could be expected to be associated with approximate price stability and a sustainable rate of real economic growth.;positive
in that regard, they continue to serve the useful purpose of benchmarking money growth consistent with the committee's long-run goal of price stability.return to topat the conclusion of its discussion, the committee voted to approve without change the tentative ranges for 1997 that it had established in july of last year.;neutral
in keeping with its usual procedures under the humphrey-hawkins act, the committee would review its ranges at midyear, or sooner if interim conditions warranted, in light of the growth and velocity behavior of the aggregates and ongoing economic and financial developments.;neutral
accordingly, the following statement of longer-run policy for 1997 was approved for inclusion in the domestic policy directive:the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;neutral
in furtherance of these objectives, the committee at this meeting established ranges for growth of m2 and m3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1996 to the fourth quarter of 1997. the monitoring range for growth of total domestic non- financial debt was set at 3 to 7 percent for the year.;neutral
the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.votes for this action: messrs. greenspan, mcdonough, broaddus, guynn, kelley, meyer, moskow, parry, mses.;neutral
phillips and rivlin.votes against this action: none.absent and not voting: mr. lindsey and ms. yellen.in the committee's discussion of policy for the intermeeting period ahead, all the members favored or could support a proposal to maintain an unchanged policy stance the members also strongly supported the retention of a bias toward restraint.;neutral
an unchanged policy seemed appropriate with inflation still quiescent, with few signs of emerging price pressures, with growth in economic activity seen as likely to moderate appreciably from the unexpectedly strong and unsustainable pace of the fourth quarter, and with considerable uncertainty about future inflationary developments.;positive
however, the members emphasized that the extent of the slowdown in economic expansion was unclear and that the persisting, or even greater, tightness of labor markets, coupled with potentially faster growth in worker benefits and diminishing worker insecurity, could put added upward pressure on labor costs and induce some increase in price inflation over time.;negative
even so, most members thought that inflation likely would remain contained for some period ahead and that any strengthening in inflation pressures probably would be gradual, allowing the committee to respond in a timely manner.;positive
several also commented that a tightening policy action was not generally anticipated in financial markets, and a move at this time could have exaggerated repercussions.;negative
a few members emphasized, however, that the recent surge in economic activity had raised the probability that the level of economic output was now above the economy's long-run potential, and without a significant slowing in economic growth, inflationary pressures were more likely to increase over the forecast horizon.;positive
"while an immediate tightening of policy would help to forestall such a buildup of pressures, the members agreed that current uncertainties about the outlook for both the rate of expansion and inflation warranted a continuing ""wait and see"" policy stance, or at least made such a policy acceptable at this juncture.in their discussion of possible adjustments to policy during the intermeeting period, the members recognized that an asymmetric directive tilted toward tightening was consistent with their general view that the risks were now more clearly in the direction of an upward trend in inflation.";positive
they agreed that the current environment called for careful monitoring of new developments and for prompt action by the committee to counter any tendency for price inflation to rise and for higher inflation expectations to become embedded in financial markets and economic decision-making more generally.;positive
indeed, in the interest of fostering a continuation of sustainable growth of the economy, it would be desirable to tighten before any sign of actual higher inflation were to become evident.return to topat the conclusion of the committee's discussion, all the members indicated that they supported a directive that called for maintaining the existing degree of pressure on reserve positions and that retained a bias toward the possible firming of reserve conditions during the intermeeting period.;positive
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that somewhat greater reserve restraint would be acceptable and slightly lesser reserve restraint might be acceptable during the intermeeting period.;neutral
the reserve conditions contemplated at this meeting were expected to be consistent with some moderation in the expansion of m2 and m3 over coming months.the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests that the economic expansion strengthened markedly in the fourth quarter.;positive
private nonfarm payroll employment increased appreciably further in december after sizable gains over october and november.;positive
the civilian unemployment rate remained at 5.3 percent in december.;negative
industrial production rose sharply in november and december.;positive
consumer spending posted a large increase in the fourth quarter after a summer lull.;positive
housing activity moderated somewhat over the closing months of the year.;negative
growth in business fixed investment slowed substantially in the fourth quarter after a sharp rise in the third quarter.;negative
the nominal deficit on u.s. trade in goods and services narrowed considerably in october and november from its rate in the third quarter.;negative
advances in labor compensation trended up in 1996, but price inflation generally diminished apart from enlarged increases in food and energy prices.most market interest rates have changed little or risen slightly since the committee meeting on december 17, 1996. in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies has increased substantially over the intermeeting period.growth of m2 and m3 strengthened considerably in the fourth quarter and appeared to have continued at a fairly brisk, though diminished, pace in january.;positive
from the fourth quarter of 1995 to the fourth quarter of 1996, m2 is estimated to have grown near the upper end of the committee's annual range and m3 well above the top of its range.;positive
total domestic nonfinancial debt has expanded moderately on balance over recent months and is estimated to have grown last year near the midpoint of its range.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at this meeting established ranges for growth of m2 and m3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1996 to the fourth quarter of 1997. the monitoring range for growth of total domestic nonfinancial debt was set at 3 to 7 percent for the year.;neutral
the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to maintain the existing degree of pressure on reserve positions.;neutral
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, somewhat greater reserve restraint would or slightly lesser reserve restraint might be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with some moderation in the expansion of m2 and m3 over coming months.votes for this action: messrs. greenspan, mcdonough, broaddus, guynn, kelley, meyer, moskow, parry, mses.;neutral
phillips and rivlin.votes against this action: none.absent and not voting: mr. lindsey and ms. yellen.it was agreed that the next meeting of the committee would be held on tuesday, march 25, 1997.the meeting adjourned at 11:35 a.m.donald l. kohnsecretaryfootnotes1attended tuesday session only.2attended portions of meeting relating to the committee's review of the economic outlook and establishment of its monetary and debt ranges for 1997.return to tophome|fomcaccessibilityto comment on this site, please fill out ourfeedbackform.last update: march 27, 1997 2:00 pm;neutral
