sentence;sentiment
positive factors in the outlook for business investment included the persistence of a high level of profits, an accommodative financial climate, and the rapid obsolescence of high-tech equipment.;positive
there were, nonetheless, indications of some moderation in commercial construction activity in a number of areas, including reports of developing overcapacity of retail space in shopping centers.;negative
spending for basic industrial equipment also was likely to soften, given moderating growth in overall final demand in line with current forecasts.housing activity continued to display considerable vigor in many parts of the nation as evidenced by available statistics and anecdotal reports.;positive
the affordability of housing and the very large increases that had occurred in stock market wealth clearly were supportive factors.;positive
concurrently, however, there were indications of slowing in residential building activity in several areas.;negative
on balance, some moderation in housing construction appeared likely over the projection horizon in keeping with longer-term population and other trends affecting such construction.in the committee's discussion of the prospects for inflation, members commented that a number of factors could be cited to explain the persistence of relatively subdued inflation this year despite high levels of resource use.;positive
among those factors were the appreciation of the dollar and its effects on prices of imports and competing domestic products, a significant decline in world oil prices, the relatively sluggish performance of many foreign economies that had tended to moderate prices of products traded in world markets, and relatively large grain harvests in the united states that had curbed pressures on food prices.;negative
however, the underlying reasons for the favorable price trends were not entirely clear.;neutral
labor costs were still rising appreciably less than would have been expected on the basis of past experience under similarly tight labor market conditions.;negative
explanations tended to focus on the concerns about job security felt by many workers, the muted rise in the costs of worker benefits, notably for health care, and the increased use of innovative and highly targeted methods of compensation.;negative
with regard to the market pricing of goods, businesses tended to cite highly competitive conditions across the nation that made it very difficult to raise prices and gave impetus to efforts to improve productivity.;positive
indeed, the available evidence suggested that the profits of business concerns generally had continued to increase in the second quarter, implying that productivity had been rising at a pace that exceeded published estimates by a significant margin.even though inflation had not accelerated, some signs were beginning to emerge that wages and other labor costs might be experiencing increasing pressure.;positive
these included some limited evidence that job security concerns might be diminishing and multiplying anecdotal reports of a less benign outlook for health care costs.;negative
some members commented that the outcome of the recent labor negotiations involving a very large package delivery firm might well be a harbinger of more militant labor negotiating attitudes.;negative
against this background, members expressed concern that a further increase in labor utilization rates could put substantial upward pressures on wages that eventually would work their way through to prices.in the committee's discussion of policy for the intermeeting period ahead, all the members endorsed a proposal to maintain an unchanged policy stance.;negative
underlying economic conditions and the outlook for economic activity and inflation had changed little in recent months.;neutral
the most likely outcome of the current policy stance was growth near potential and some pickup in inflation as the effects of special factors holding it down abated.;positive
for the present, monetary policy appeared to be appropriately positioned to foster the committee's objectives of resisting an intensification of inflationary pressures while supporting a fully employed economy.;positive
the level of real short-term interest rates was relatively high by historical standards and provided some assurance that the current stance of policy would not accommodate a significant increase in underlying inflationary pressures.;positive
nonetheless, the members remained concerned about the outlook for inflation.;negative
although some decline in inflation could not be ruled out, persistence of the current degree of tightness in labor markets, consistent with the economy growing at a pace near its potential, could at some point begin to put more pressure on costs and prices, and growth somewhat above potential, which some members saw as a distinct possibility, would be even more likely to produce that result.;negative
while there were no current indications that inflation might be accelerating and no policy move was called for at this time, the members saw a need for continuing vigilance.;neutral
as at earlier meetings, a number of them expressed the view that an anticipatory policy move to counter intensifying inflationary pressures likely would be needed at some point.in the committee's discussion of possible adjustments to policy during the intermeeting period, members agreed that the retention of an asymmetric directive toward tightening was consistent with their view that the risks remained biased toward a rise in inflation.;positive
accordingly, while they did not attach a high probability to the prospect that the incoming information would warrant a tightening move during the intermeeting period, they continued to view the next policy move as more likely to be in the direction of some firming than toward easing.the members reviewed proposals for rewording the operational paragraph of the directive for the purpose of updating and clarifying the description of the committee's instructions to the manager of the system open market account and to conform the directive wording with current public announcement practices regarding the committee's policy decisions.;neutral
in particular, the directive would in the future include specific reference to the federal funds rate that the committee judged to be consistent with the stance of monetary policy.;neutral
the committee also modified the present sentence relating to the intermeeting bias in the directive to recognize that changes in the stance of policy are now expressed in terms of the federal funds rate.;neutral
these changes were not intended to alter the substance of the directive or the committee's operating procedures.at the conclusion of the committee's discussion, all the members expressed their support of a directive that called for maintaining conditions in reserve markets that were consistent with an unchanged federal funds rate of about 5-1/2 percent.;neutral
all the members also agreed on the desirability of retaining a bias in the directive toward the possible firming of reserve conditions and a higher federal funds rate during the intermeeting period.;positive
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that a somewhat higher federal funds rate would be acceptable or a slightly lower federal funds rate might be acceptable during the intermeeting period.;neutral
the reserve conditions contemplated at this meeting were expected to be consistent with moderate expansion in m2 and m3 over coming months.the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests that economic activity is expanding at a moderate pace.;positive
in labor markets, hiring remained robust at midyear, and the civilian unemployment rate, at 4.8 percent in july, matched its low for the current economic expansion.;positive
industrial production increased relatively slowly in july, owing in part to a temporary drop in motor vehicle assemblies.;negative
retail sales rose briskly in june and july after having changed little over the preceding three months.;positive
housing starts rebounded in june and july after having weakened in may.;positive
business fixed investment increased substantially further in the second quarter and available indicators point to further sizable gains in the current quarter.;positive
the nominal deficit on u.s. trade in goods and services narrowed slightly on balance over april and may from its downward-revised average rate in the first quarter.;positive
price inflation has remained subdued and increases in labor compensation have been moderate.market interest rates generally have declined somewhat further since the start of the committee meeting on july 1-2, 1997. share prices in equity markets have increased on balance.;negative
in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies rose significantly on balance over the intermeeting period.after fluctuating sharply from april to may, growth of m2 was at a moderate pace over june and july and that of m3 picked up to a relatively rapid rate.;positive
for the year through july, m2 expanded at a rate near the upper bound of its range for the year and m3 at a rate appreciably above the upper bound of its range.;positive
total domestic nonfinancial debt has continued to expand in recent months at a rate near the middle of its range.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at its meeting in july reaffirmed the ranges it had established in february for growth of m2 and m3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1996 to the fourth quarter of 1997. the range for growth of total domestic nonfinancial debt was maintained at 3 to 7 percent for the year.;neutral
for 1998, the committee agreed on a tentative basis to set the same ranges as in 1997 for growth of the monetary aggregates and debt, measured from the fourth quarter of 1997 to the fourth quarter of 1998. the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks conditions in reserve markets consistent with maintaining the federal funds rate at an average of around 5-1/2 percent.;neutral
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, a somewhat higher federal funds rate would or a slightly lower federal funds rate might be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with moderate growth in m2 and m3 over coming months.votes for this action: messrs. greenspan, mcdonough, broaddus, guynn, kelley, meyer, moskow, parry, mses.;neutral
phillips and rivlin.votes against this action: none.rules regarding availability of informationby notation vote completed on august 20, 1997, the committee approved for public comment a revision of its rules regarding the availability of information.;neutral
the purpose of the revision is to bring the rules into conformance with the electronic freedom of information act of 1996 (efoia), which amends the freedom of information act (foia).;neutral
the revision does not incorporate any substantive changes in the rules other than to conform them to the requirements of efoia and to update and clarify the committee's procedures for processing foia requests.;neutral
after review of the comments that are received from the public, the committee will issue the rules in final form on or before october 2, 1997.it was agreed that the next meeting of the committee would be held on tuesday, september 30, 1997.the meeting adjourned at 12:40 p.m.donald l. kohnsecretaryreturn to tophome|fomcaccessibilityto comment on this site, please fill out ourfeedbackform.last update: october 2, 1997, 2:00 pm;neutral
