sentence;sentiment
total domestic nonfinancial debt continued to increase at a relatively moderate rate in recent months.the staff forecast prepared for this meeting suggested that the economy would expand at a pace significantly above that anticipated earlier for the second half of the year and the early part of 1998, but economic growth was likely to moderate appreciably to a more sustainable rate later.;positive
in the near term, business fixed investment appeared to be providing surprisingly strong impetus to income growth, and rising levels of wealth were stimulating robust consumer demand.;positive
with sales so strong, the downward adjustment in inventory investment that had been anticipated in the previous staff forecast seemed likely to occur more gradually.;negative
the projected strength in aggregate demand appeared likely to intensify pressures on resources and lead to some pickup in inflation.;negative
less accommodative financial market conditions were anticipated to damp these tendencies over time.in the committee's discussion of current and prospective economic developments, members commented on the continued remarkable performance of the economy.;positive
strength in consumer spending and further acceleration in capital investment sparked faster-than-expected growth in the third quarter, and relatively brisk economic expansion seemed to be in prospect for a period ahead in the context of very positive business and consumer sentiment, strong demands for capital goods, and favorable financial conditions.;positive
the rate of expansion might subsequently be expected to slow as stocks of business capital and consumer durable goods built up relative to sales and incomes, inventory investment moderated somewhat, and the recent strength of the dollar began to exert a drag on exports.;negative
it was an open question, however, as to whether these influences would be sufficient to slow the growth of demands for goods and services to a more sustainable pace, and many members suggested that the risks to the forecast were on the side of increases in final demands that would press more intensely against the available resources.;negative
despite high levels of resource utilization, inflation and inflationary expectations had remained subdued to date, reflecting to some extent special influences like the rise in the foreign exchange value of the dollar.;positive
moreover, sizable gains in productivity combined with moderate increases in wages and salaries seemed to have contributed to keeping unit labor costs and prices under control.;positive
however, the growing tightness in labor markets in many parts of the country was being accompanied by some signs of rising pressures on labor compensation, including the use of special bonuses and other innovative compensation initiatives that are not included in the usual statistical measures of labor costs.;negative
in the circumstances, members saw a risk of added wage and price inflation if economic activity did not slow to a more sustainable pace consistent at a minimum with no further appreciable increase in labor utilization rates.with regard to the prospects for final demand in key sectors, members took note of the rebound in consumer expenditures after a sluggish second quarter.;positive
solid gains in employment, incomes, and household net worth were seen as sustaining further robust expansion in consumer spending.;positive
in addition, members anticipated that continued further rapid expansion in investment expenditures by business firms for equipment and structures would provide strong underlying support for the economic expansion.;positive
high rates of return on investments in equipment, particularly for computers and communications equipment where prices were falling rapidly, coupled with ready financing from both internal cash flows and external sources were inducing firms to undertake large investment programs.;positive
such investments would expand capacity, improve productivity, and lower costs of production.;positive
anecdotal reports suggested a mixed picture in nonresidential real estate markets.;negative
in much of the country, commercial and office vacancies were declining from already low levels and lease rates were rising.;negative
shortages of construction workers were said to be holding back construction in some areas, but in other parts of the country there were indications of some moderation in construction activity and of emerging overcapacity in some markets.;negative
the ready availability of financing was a supportive factor in the outlook for nonresidential construction.a gradual decline in housing activity was expected to exert only mild restraint on the increase of economic activity.;negative
solid job and income growth, the high level of household wealth, and the low cash-flow burden of homeownership would continue to provide good support for housing demand.;positive
in this regard, recent statistical and anecdotal information indicated that home sales were holding up well across the country, although higher-priced homes appeared to be selling relatively slowly in some areas.in the committee's discussion of the prospects for inflation, members discussed the relative absence of price pressures in an environment of increasingly tight labor markets across the country and rising levels of manufacturing capacity utilization.;positive
in labor markets, costs were increasing much less than would have been expected on the basis of previous experience under similarly tight conditions.;negative
among the possible explanations for this outcome were persisting concerns about job security the muted rise in worker benefits, notably health care and the increasing use by employers of more flexible and innovative means to attract and retain workers that were in high demand.;negative
moreover, it was suggested that, at least in manufacturing, productivity had risen unusually rapidly of late, allowing corporations to hold the line on prices despite increases in labor costs.;positive
while the underlying reasons for the favorable inflation trends were not entirely clear, the members noted that, in addition to subdued increases in labor costs, the appreciation of the dollar and the relatively sluggish performance of many foreign industrial economies seemed to be contributing to the better-than-expected inflation performance by holding down prices in world commodity markets and prices of imported goods more generally.;negative
these developments also added to competitive pressures on businesses, which together with customer resistance were making it very difficult for firms to raise prices to reflect their higher costs.the members commented that while few signs of rising price inflation had surfaced, the widespread tautness of labor markets and the emergence of scattered indications of increased pressure on wages and other labor costs were cause for concern.;negative
anecdotal reports suggested that increases in health care costs were likely to turn up, and there were indications that fears about job security might be diminishing and that workers were becoming less reluctant to leave their jobs before finding better ones.;negative
in addition, businesses were reporting increasing difficulty in hiring and retaining qualified workers.;negative
growth in labor demand had been outpacing sustainable increases in labor supply these reports suggested that the risk of an acceleration in labor compensation was rising.in the committee's discussion of policy for the intermeeting period ahead, all the members endorsed a proposal to maintain an unchanged policy stance, but several also indicated that economic developments could well require a tightening of policy in the relatively near future.;negative
members observed in this regard that some factors that had contributed to a currently subdued rate of inflation, notably the appreciation of the dollar, damped wage demands, and relatively limited increases in the cost of health benefits, were not likely to continue to exert the same restraining influence.;positive
moreover, final demands had been unexpectedly strong, with economic activity and the associated demand for labor expanding at an unsustainable pace for some time, and it was unclear whether without policy action overall demands would moderate sufficiently to avoid increasing pressures on resources.;negative
in the circumstances, the risks to the economy appeared to be strongly tilted toward rising inflation whose emergence would in turn threaten the sustainability of the expansion.;negative
several members emphasized in this regard that a tightening move could be most effective if it were implemented preemptively, before inflation had time to gather upward momentum and become embedded in financial asset prices and in business and consumer decisionmaking.there were, nonetheless, a number of reasons for delaying a tightening of policy.;neutral
the behavior of inflation had been unexpectedly benign for an extended period of time for reasons that were not fully understood.;negative
forecasts of an upturn in inflation were therefore subject to a considerable degree of uncertainty, and the expansion of economic activity could still slow to a noninflationary pace.;negative
members also commented that a policy tightening was not anticipated at this time and such an action might therefore have unintended adverse effects on financial markets.;negative
members recognized that from the standpoint of the level of real short-term interest rates, monetary policy could already be deemed to be fairly restrictive.;neutral
several noted, however, that credit from a wide variety of lenders appeared to be amply available in financial markets on favorable terms, perhaps overly so in present circumstances, and some also noted that the strength in the broad measures of money in recent months suggested that policy was not restraining liquidity or financial conditions more generally.;positive
in the course of the committee's discussion of these diverging considerations, a consensus emerged for maintaining a steady policy course at this time, but members also expressed the need for a heightened degree of vigilance as they continued to assess ongoing developments for signs that inflation might intensify in the future.in their discussion of possible adjustments to policy during the intermeeting period, all the members indicated that they wanted to retain in the operating paragraph of the directive the existing asymmetry toward restraint that was initially adopted at the may meeting.;neutral
such a directive was consistent with their view that the risks continued to be biased toward rising inflation and indeed with the view of most members that those risks might have increased.;positive
accordingly, while the probability that the incoming information would warrant a tightening move during the intermeeting period might not be high, the members continued to view the next policy move as more likely to be in the direction of some firming than toward easing.at the conclusion of the committee's discussion, all the members supported a directive that called for maintaining conditions in reserve markets that were consistent with an unchanged federal funds rate of about 5-1/2 percent.;neutral
all the members also agreed on the desirability of retaining a bias in the directive toward the possible firming of reserve conditions and a higher federal funds rate during the intermeeting period.;positive
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that a somewhat higher federal funds rate would be acceptable or a slightly lower federal funds rate might be acceptable during the intermeeting period.;neutral
the reserve conditions contemplated at this meeting were expected to be consistent with some moderation in the expansion in m2 and m3 over coming months.the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests that growth of economic activity remains brisk.;neutral
in labor markets, hiring continued robust over the summer months and the civilian unemployment rate, at 4.9 percent in august, remained near its low for the current economic expansion.;negative
industrial production increased considerably further in july and august.;positive
retail sales have risen sharply over recent months after a pause during the spring.;positive
housing starts declined in july and august, but home sales have been strong.;negative
business fixed investment has increased substantially further since mid-year and available indicators point to further sizable gains in coming months.;positive
after narrowing somewhat in the second quarter, the nominal deficit on u.s. trade in goods and services widened substantially in july.;positive
inventory investment in july was well below the average pace in prior months of 1997. price inflation has remained subdued and increases in labor compensation have been moderate in recent months.most market interest rates are about unchanged on balance since the day before the committee meeting on august 19, 1997. share prices in equity markets have increased considerably over the period, with some stock price indexes reaching new highs.;positive
in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies declined somewhat on balance over the intermeeting period.growth of m2 appears to have moderated somewhat in september from a very rapid pace in august, while expansion of m3 remained very strong in both months.;negative
for the year through august, m2 expanded at a rate somewhat above the upper bound of its range for the year and m3 at a rate substantially above the upper bound of its range.;positive
total domestic nonfinancial debt has continued to expand in recent months at a pace near the middle of its range.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at its meeting in july reaffirmed the ranges it had established in february for growth of m2 and m3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1996 to the fourth quarter of 1997. the range for growth of total domestic nonfinancial debt was maintained at 3 to 7 percent for the year.;neutral
for 1998, the committee agreed on a tentative basis to set the same ranges as in 1997 for growth of the monetary aggregates and debt, measured from the fourth quarter of 1997 to the fourth quarter of 1998. the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks conditions in reserve markets consistent with maintaining the federal funds rate at an average of around 5-1/2 percent.;neutral
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, a somewhat higher federal funds rate would or a slightly lower federal funds rate might be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with some moderation in the growth of m2 and m3 over coming months.votes for this action: messrs. greenspan, mcdonough, broaddus, guynn, kelley, meyer, moskow, parry, mses.;neutral
phillips and rivlin.votes against this action: none.it was agreed that the next meeting of the committee would be held on wednesday, november 12, 1997.the meeting adjourned at 12:45 p.m.donald l. kohnsecretaryreturn to tophome|fomcaccessibilityto comment on this site, please fill out ourfeedbackform.last update: november 13, 1997, 2:00 pm;neutral
