sentence;sentiment
in this regard, the directive stated that in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, somewhat greater reserve restraint would be acceptable and slightly lesser reserve restraint might be acceptable during the intermeeting period.;neutral
the reserve conditions associated with this directive were expected to be consistent with some slowing of the growth of m2 and m3 over coming months.over the period since the february meeting, open market operations were directed toward maintaining the existing degree of pressure on reserve positions.;positive
federal funds continued to trade mainly at rates close to the 5-1/4 percent level expected with an unchanged policy stance, though the rate did at times fall below that level in conjunction with unanticipated shortfalls in demands for excess reserves.;negative
most other market interest rates rose somewhat over the intermeeting period in apparent response to indications of stronger-than-expected economic activity, perceptions that the federal reserve had become more concerned about a possible buildup in inflation pressures, and perhaps disappointment over the prospects for legislation to reduce the federal budget deficit.;positive
in these circumstances, expectations built that monetary policy would be tightened.;negative
the rise in most market interest rates was accompanied by slight declines in a number of major indexes of stock market prices, although stock prices in some industries posted more pronounced declines.in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies rose further over the intermeeting period.;positive
the dollar's appreciation appeared to reflect spreading perceptions of a relatively strong u.s. expansion and associated increases in u.s. interest rates compared to those abroad.;positive
the dollar's rise was most pronounced against the continental european currencies.growth of m2 moderated somewhat in january and february from a brisk pace in late 1996, while expansion of m3 remained rapid in both months.;positive
data for the first part of march suggested diminished growth of both aggregates.;negative
the appreciable further expansion of these broad aggregates thus far this year probably continued to reflect elevated income growth, and the relative strength of m3 was associated to an important extent with heavy bank reliance on large-denomination time deposits to fund robust asset growth.;positive
m3 also continued to be boosted by the rapid growth of money market mutual funds.;positive
the expansion of total domestic nonfinancial debt appeared to have slowed in the early part of the year in conjunction with reduced borrowing by both federal and state governments, which were drawing down cash balances.the staff forecast prepared for this meeting suggested that the expansion in economic activity would slow in coming quarters to a pace somewhat above that of the economy's estimated potential and would moderate a bit further in 1998. growth in consumer spending was expected to decline appreciably from its recent pace but to remain fairly brisk over the quarters ahead, supported by further projected gains in employment and incomes.;negative
expansion in business spending on equipment and structures also was projected to moderate, but to a still relatively high rate, in association with smaller increases in sales and profits.;positive
housing construction was forecast to drift lower over coming quarters, partly reflecting the rise that already had occurred in mortgage interest rates.;negative
the staff continued to anticipate that fiscal policy and the external sector would exert mildly restraining effects on economic activity over the year ahead.;negative
with resource utilization high and labor compensation rising, core consumer price inflation was forecast to increase slightly over the year ahead.in the committee's discussion of current and prospective economic developments, members referred to the widespread statistical and anecdotal evidence that the surprising strength in economic activity over the closing months of 1996 was persisting in 1997. some observed that it was difficult to detect signs of weakness or imbalances in domestic sectors of the economy.;negative
while the members believed that some slowing in the expansion was inevitable, they felt that substantial uncertainty surrounded the timing and extent of such slowing in the quarters ahead.;negative
continued growth near, or even somewhat below, the recent pace would raise resource utilization rates further from their already high levels.;positive
although labor markets already were tight, inflation had remained relatively subdued, and there were no signs in price data that it was picking up.;negative
however, the risks of a rise in inflation down the road had increased appreciably as a result of the strength of aggregate demand and the increase in pressures on resources that likely would accompany it absent a firming in financial conditions.in their discussion of the outlook for spending in key sectors of the economy, members emphasized the strength of consumer spending in recent months.;positive
they noted that anecdotal reports from numerous parts of the country and surveys indicating very high levels of consumer confidence tended to confirm statistical evidence of an ebullient consumer sector.;positive
while the recent surge in consumer demand probably was supported mainly by rapid growth in employment and labor income, it seemed possible that consumers also were responding increasingly to the run-up in household net worth stemming from the earlier buoyant performance of the stock market.;positive
the effects of rising financial wealth on consumer spending were difficult to isolate, and they were undoubtedly restrained by efforts to accumulate savings for future expenditures such as college expenses and retirement.;neutral
moreover, the constraints on spending imposed by the high debt burdens of many households tended to exert at least a partly offsetting influence on overall consumer spending.;negative
on balance, however, the members believed that the consumer sector was likely to provide major ongoing support to the expansion, though the increases in consumer spending probably would diminish in the context of more restrained growth in jobs and incomes.;positive
a number of members expressed the view, however, that the risks to such a forecast were in the direction of more robust consumer spending.business fixed investment, which had remained on a steep uptrend for an extended period, also was expected to provide continuing though moderating stimulus to the overall economic expansion.;positive
growth in expenditures for business equipment was forecast to decline from the extraordinary pace of recent years, despite continuing brisk demand for computers and communications equipment.;negative
with regard to the outlook for nonresidential building activity, anecdotal reports from several regions pointed to a further pickup in commercial construction associated with declining vacancy rates, rising property values and rents, and readily available financing.;negative
indeed, reports from a few areas indicated the emergence of speculative building activity.;positive
on the other hand, in some regions, signs of slowing nonresidential construction were reported.housing construction activity had fluctuated in recent months, largely in response to changing weather conditions, but such construction appeared to be little changed on balance.;negative
recent anecdotal reports pointed to improving housing markets in several regions and to some easing in a few.;positive
looking ahead, the members generally anticipated that housing activity would be maintained at a relatively high level, perhaps slightly below that prevailing on average in recent quarters, barring unanticipated developments in the broader economy or in financial markets.;negative
while the rise that had occurred in mortgage interest rates was a somewhat inhibiting influence on the prospects for housing, favorable factors noted during the meeting included the ongoing effects of the large gains in stock market wealth, sizable increases in employment and incomes, and a still relatively favorable cash-flow affordability of home ownership.the persisting efforts by business firms to economize on their inventories had reduced the latter to quite low levels in relation to sales.;negative
in the circumstances, current inventory levels were viewed as an upside risk to the expansion that could be triggered by unexpected strength in final demand.;negative
absent an upside surprise in demand, inventories might be expected to remain a slightly positive factor in the economic outlook and if growth in final demand were to moderate more than anticipated, the currently lean inventories could be viewed as minimizing the risks of accumulating weakness in the near term.the outlook for fiscal policy remained one of modest restraint on the basis of existing legislation, reductions were anticipated in constant-dollar purchases of goods and services by the federal government in fiscal years 1997 and 1998. a key element in the potential impact of fiscal policy was the uncertain outcome of the current effort to eliminate the federal deficit over time.;negative
although success in that effort probably would have little effect on the government's budget position over the next few years, it likely would have some beneficial repercussions on business and consumer confidence and possibly also on financial markets.;positive
financial markets would be especially positively affected by an agreement to reduce significantly the growth of entitlements, which would damp government spending and deficits over the longer run.the unwinding in the early months of 1997 of special factors that had boosted net exports in the fourth quarter of 1996 was offsetting some of the effects on production of the persisting strength in domestic demand.;negative
beyond the near term, the appreciated value of the dollar was expected to hold down net exports, restraining overall demand and growth.;negative
some members observed in this regard that the deterioration in net exports might be substantial.;negative
while such an outcome would help to moderate inflationary pressures on domestic resources in coming quarters, it also would exacerbate the longer-term problem of very large foreign trade and current account deficits.in their review of developments bearing on the outlook for inflation, members commented that the risks now seemed to be tilted more clearly toward higher inflation.;negative
they acknowledged that it was difficult to find indications of rising inflation in broad measures of consumer or gdp-related prices indeed, such measures still could be viewed as consistent with a slightly declining trend in price inflation.;negative
even so, prospects for a substantial period of economic expansion at a rate that exceeded the estimated growth of potential had generated increasing concerns of rising inflationary pressures in an economy that already was operating at high levels of resource utilization.;negative
members observed in this regard that while there was little evidence of growing demand pressures on capital resources, the tightness in labor markets appeared to be intensifying.;negative
indications of such a development included not only widespread anecdotal reports but a variety of data such as initial claims, insured unemployment, and help-wanted advertising.;neutral
the rise in labor force participation to a high percentage of the working age population had helped to keep the unemployment rate from falling, but the unexpected increase in participation was itself suggesting tight conditions that were inducing marginal workers into the job market.the data on worker compensation were somewhat mixed, but they suggested some acceleration on balance.;negative
members noted that the damping effects of some temporary factors on labor costs could well begin to wane soon, if they had not already begun to do so.;negative
these included the possibility that job security concerns might be diminishing after an extended period of rapid job growth and low unemployment.;negative
the downward trend in medical cost increases might be in the process of shifting to a flat, if not a rising, gradient according to informed observers.;negative
moreover, as the rise in labor force participation depleted the pool of available workers, less productive workers would tend to be hired, with adverse effects on productivity and costs.;negative
the members recognized that even though aggregate demand pressures seemed to be pressing increasingly on available producer resources, it was not possible to forecast with confidence when the period of favorable price behavior would end.;neutral
even so, it was clear that inflationary developments in the economy had become a matter of more urgent concern for monetary policy.in light of this concern, in the committee's discussion of policy for the intermeeting period ahead, the members supported or could accept a proposal to adjust policy toward a slightly less accommodative stance and to move to symmetry in the directive.;positive
they noted that continued relatively rapid growth of economic activity in the first quarter suggested greater persisting strength in demand than they had anticipated.;positive
with resource use already at high levels, further rapid growth risked greater pressures on resources and rising inflation.;negative
although inflation remained remarkably subdued and any increase in inflationary pressures likely would tend to emerge only slowly, the strength in demand had developed against the backdrop of financial conditions that, broadly considered, were not substantially different from those now prevailing.;positive
in this situation, they saw a clear need for a preemptive policy action that would head off any pickup of inflation, and it was noted that a shift to a tighter policy stance would seem to pose little risk to the expansion.;positive
indeed, by countering any tendency for inflation to rise and for higher inflation expectations to become embedded in financial markets and economic decision-making more generally, such action would help head off a more abrupt economic slowing, or even a downturn, and thereby would help sustain the expansion and preserve the firm labor markets and their associated benefits.a few members argued that a more substantial tightening was needed at this juncture to provide a better calibrated response to the persisting strength of the economy and the related risk of intensifying inflationary pressures.;positive
in their view, a more vigorous action would lessen the need for tightening in the future and also would foster a financial setting that would be more conducive to sustained expansion.;positive
other members acknowledged that a smaller policy move would have less effect in curbing inflationary pressures, but they felt that a cautious approach to policy was desirable at a time when the outlook for economic activity and inflation remained subject to substantial uncertainties.;positive
some noted that a shift in policy direction, as the committee was about to undertake, often can have exaggerated effects in financial markets, making it difficult to judge how much additional restraint, if any, might be needed.in their discussion of possible adjustments to policy during the intermeeting period, a majority of the members favored a symmetric directive.;neutral
while additional policy tightening might be needed at some point, it did not appear very likely that developments during the intermeeting period would require a further policy move.;neutral
some added that inflation remained quiescent and the near-term onset of an appreciable slowing of the expansion to a rate more in line with the economy's potential could not be ruled out.;negative
accordingly, they felt that the directive should not establish a presumption about further near-term policy tightening.;neutral
other members believed that growth of the economy was not likely to slow enough to alleviate excess demands for resources and that additional tightening would be needed sooner rather than later to moderate inflationary pressures and prolong the expansion.;negative
in their view, the outlook called for vigilance and the maintenance of an asymmetric directive with a bias toward tightening, but they could accept a symmetric directive with careful monitoring of new developments for any signs of the need for prompt action.at the conclusion of the committee's discussion, all the members indicated that they supported or could accept a directive that called for a slight increase in the degree of pressure on reserve positions and that did not include a presumption about adjustments to policy during the intermeeting period.;positive
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that slightly greater reserve restraint or slightly lesser reserve restraint might be acceptable during the intermeeting period.;neutral
the reserve conditions contemplated at this meeting were expected to be consistent with some moderation in the expansion of m2 and m3 over coming months.the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests that relatively strong economic growth has continued in the first quarter.;positive
private nonfarm payroll employment increased substantially further in january and february, and the civilian unemployment rate, at 5.3 percent in february, was unchanged from its level in the second half of 1996. industrial production rose moderately on balance in january and february.;positive
nominal retail sales increased sharply further over january and february after a considerable advance in the fourth quarter.;positive
housing activity strengthened markedly over january and february, though much of the rise probably related to unusually favorable weather.;positive
recent data on orders and contracts point to a further sizable gain in business fixed investment in the first quarter.;positive
the nominal deficit on u.s. trade in goods and services widened substantially in january from its temporarily depressed rate in the fourth quarter.;positive
underlying price inflation has remained subdued.most market interest rates have risen somewhat since the committee meeting on february 4-5, 1997. in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies increased further over the intermeeting period.growth of m2 moderated somewhat in january and february from a brisk pace over the fourth quarter while the expansion of m3 remained relatively robust data for the first part of march pointed to diminished growth in both aggregates.;negative
total domestic nonfinancial debt has expanded moderately on balance over recent months.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at its meeting in february established ranges for growth of m2 and m3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1996 to the fourth quarter of 1997. the monitoring range for growth of total domestic nonfinancial debt was set at 3 to 7 percent for the year.;neutral
the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to increase slightly the existing degree of pressure on reserve positions.;positive
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint might be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with some moderation in the expansion of m2 and m3 over coming months.votes for this action: messrs. greenspan, mcdonough, broaddus, guynn, kelley, meyer, moskow, parry, mses.;neutral
phillips and rivlin.votes against this action: none.it was agreed that the next meeting of the committee would be held on tuesday, may 20, 1997.the meeting adjourned at 12:20 p.m.donald l. kohnsecretaryreturn to tophome|fomcaccessibilityto comment on this site, please fill out ourfeedbackform.last update: may 22, 1997 2:00 pm;neutral
