sentence;sentiment
moreover, the strong rise in credit usage that often had accompanied intensified inflation pressures in the past had yet to materialize.;neutral
to date, the pickup in price increases had been uneven and had tended to be concentrated in some regions or industries and in the early stages of the production process, and a number of members reported that they saw little change in inflation trends in their areas.;negative
nonetheless, warning signs had emerged of the prospect of greater inflation, though perhaps not over the nearer term.;positive
these included increases in a wide range of commodity prices and anecdotal reports from various parts of the country suggesting a further rise in the number of business firms that were facing somewhat higher prices of materials and other purchases and in turn were able, often for the first time in recent years, to raise their selling prices.;positive
price and wage pressures appeared to be especially pronounced in the construction industry, where capacity constraints had been encountered in many localities.;negative
members also referred to the potential for higher prices in the food and energy sectors low crop carryovers for some grains made food prices vulnerable to unfavorable growing conditions, should they materialize oil prices currently were at relative lows but were likely to come under some upward pressures as world economic growth accelerated and if political developments led to disruptions in world supplies.;negative
more fundamentally, the relatively robust economic expansion over the second half of 1993 and the further advance in early 1994 appeared in the view of many members to have appreciably diminished the gap between actual and potential gdp and to have reduced the rate of unemployment to a level that could well be not far from the natural rate.;positive
if this assessment proved to be correct, further economic expansion at a pace above the economy's potential would bring more industries and the economy more generally to capacity production levels before very long and could well-generate growing inflation thereafter.in the committee's discussion of policy for the intermeeting period ahead, all the members supported a further move toward a less accommodative policy stance.;positive
an initial move in that direction had been made in early february, but the members still viewed monetary policy as too stimulative.;negative
in this regard, members cited the very low inflation-adjusted interest rates in short-term debt markets as an indicator of excessive policy accommodation, and one member also referred to the rapid growth in reserves and narrow measures of money over an extended period.;negative
while a quite accommodative policy stance had been entirely appropriate earlier in the economic recovery, when constraints such as the widespread rebuilding of balance sheets and business restructuring activities were strongly inhibiting the expansionary forces in the economy, those constraints had greatly diminished and the expansion clearly had gained considerable momentum.;positive
in the circumstances, maintaining an accommodative monetary policy could be expected before too long to foster growing pressures on labor and capital resources with a resulting pickup in inflation.;negative
while actual inflation remained subdued and credit growth was still damped, it was only a matter of time before the current monetary policy induced a surge in credit extensions that could fuel an outbreak of inflation.in these circumstances, the members concluded that monetary policy needed to move fairly quickly toward what might be characterized as a more neutral position.;neutral
such a policy posture could not be defined with precision and it undoubtedly varied to some extent with changing circumstances.;neutral
nonetheless, it provided a useful conceptual approach to policy in current circumstances and could be identified as a policy stance that sought to foster sustained noninflationary expansion consistent with the economy's potential.;neutral
the members generally concluded that such a policy stance was still some distance away, and the key issue facing the committee was not whether but how promptly the necessary policy adjustment should be completed.;neutral
whether further tightening beyond that point would be needed later could not be determined at this time but would depend on the potential emergence of conditions pointing to an acceleration of inflation.as had been the case at the february meeting, views differed on how much further current monetary policy should be adjusted at this meeting.;negative
many members noted that money market interest rates would have to rise by a relatively sizable amount from current levels, given underlying economic conditions, but a majority indicated a preference for another small move at this time.;positive
many were concerned about a possible overreaction in financial markets that had become quite sensitive and volatile since early february.;negative
a few also placed some emphasis on their expectations of a considerable slowdown in the rate of economic growth and the possibility that the moderation of the expansion might prove to be somewhat more pronounced than was currently projected.;negative
in this view, a degree of caution was advisable to permit an assessment of ongoing developments.members who preferred a more sizable policy adjustment, or perhaps a small move through open market operations that was associated with a rise in the discount rate, believed that the increasing risks of greater inflation pointed to the need to move more promptly and decisively away from a policy stance that had become overly accommodative.;neutral
a stronger policy action at this point would serve to underscore the committee's commitment to its price stability objective and would help to counteract what some members interpreted as a significant increase in inflationary expectations since earlier in the year.;positive
a reduction in such expectations would over time have beneficial implications for bond markets and the economy.;positive
in the view of some members, continued market expectations of further actions to tighten reserve conditions were themselves contributing to market instability.;negative
some members also commented that any policy choice incurred the risk of proving to be wrong, but they viewed the greatest risk at this juncture to be a policy that allowed inflationary pressures to gather momentum.;negative
a policy decision that in hindsight led to the implementation of too much restraint could be corrected more readily and with less damage to the economy in this view.in the committee's discussion of possible intermeeting adjustments to the degree of reserve pressure, a majority of the members indicated a preference for retaining a symmetric directive.;neutral
while the probability of an easing action during this period was deemed to be very low, the members also did not see as very likely any firming over the intermeeting period beyond that to be implemented after today's meeting.;neutral
the committee had embarked on a course of moving away from an accommodative stance toward one that was more neutral.;neutral
the timing of the actions to implement this policy was not independent of the behavior of the economy, of course, but it was not as dependent on the nuances of incoming data as policy might be at other times when the course of policy was less clear.;neutral
symmetry did not rule out an intermeeting adjustment of policy by the chairman on behalf of the committee, as had been done with some frequency in the past when that seemed warranted by intermeeting developments.;neutral
members who favored an asymmetric directive observed that such a directive seemed more consistent with the current thrust of monetary policy toward less accommodation and the related need to respond promptly to indications of accelerating inflation.;positive
these members indicated, however, that they could support a symmetric directive that was associated with the prospect of intermeeting consultations.at the conclusion of the committee's policy discussion, all but two of the members indicated that they could accept a directive that called for a slight increase in the degree of pressure on reserve positions and that did not include a presumption about the likely direction of any adjustment to policy during the intermeeting period.;positive
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that slightly greater or slightly lesser reserve restraint might be acceptable during the intermeeting period.;neutral
according to a staff analysis, the reserve conditions contemplated at this meeting would be consistent with moderate growth in m2 and m3 over the first half of 1994.at the conclusion of the meeting, the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests that economic activity has expanded appreciably further in the early months of 1994. severe weather and changes in statistical methodology distorted movements in official labor market data in january and february, but it appears that employment increased somewhat on balance over the two months and that unemployment fell.;negative
industrial production also increased substantially over this period after a sharp rise in the fourth quarter.;positive
consumer spending and housing activity apparently have been held down to some extent by adverse weather in january and february: retail sales were little changed on balance over the two months and housing starts fell considerably.;negative
trends in contracts and orders point to a sizable increase in business fixed investment but at a rate well below that for the fourth quarter of 1993. the nominal deficit on u.s. trade in goods and services in january was slightly smaller than the average in the fourth quarter.;negative
increases in broad indexes of consumer and producer prices have remained moderate in recent months despite a surge in energy prices.most market interest rates have risen considerably since the committee meeting on february 3-4, 1994. in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies depreciated over the intermeeting period.m2 declined somewhat and m3 was down sharply in february, but data for early march point to some rebound in both aggregates.;negative
total domestic nonfinancial debt has expanded at a moderate rate in recent months.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at its meeting in february established ranges for growth of m2 and m3 of 1 to 5 percent and 0 to 4 percent respectively, measured from the fourth quarter of 1993 to the fourth quarter of 1994. the committee anticipated that developments contributing to unusual velocity increases could persist during the year and that money growth within these ranges would be consistent with its broad policy objectives.;positive
the monitoring range for growth of total domestic nonfinancial debt was set at 4 to 8 percent for the year.;neutral
the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to increase slightly the existing degree of pressure on reserve positions.;positive
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint might be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with moderate growth in m2 and m3 over the first half of 1994.votes for this action:messrs. greenspan, mcdonough, forrestal, kelley, laware, lindsey, parry, and ms. phillips.votes against this action:messrs. broaddus, and jordan.messrs.;neutral
broaddus and jordan dissented because they preferred a stronger move toward a more neutral policy stance.;neutral
in their view, the recent sharp increases in longer-term interest rates indicated clearly that inflationary expectations were rising and that the principal policy risk had become one of remaining accommodative for too long a period.;negative
in this environment, they believed that a more aggressive move would underscore the committee's commitment to fostering sustainable longer-term growth and reduce the risk that a highly restrictive policy might be required at a later date to contain inflation.the committee then turned to a discussion of the desirability of making an immediate announcement of today's policy decision.;neutral
all the members favored prompt disclosure in principle, but some expressed reservations about announcing today's decision immediately after the meeting.;negative
these members preferred to consider a decision on announcements of policy actions in the context of a broad range of disclosure issues, some of which had yet to be fully explored.;neutral
some stressed that they remained concerned about the inhibiting effects of some types of disclosures on the committee's deliberations, and one member emphasized that the committee also needed to consider the implications of immediate announcements of changes in open market policy for the role of the discount rate.;negative
several members commented that announcing a decision reached at this meeting, because it would come after a similar announcement following the most recent meeting in early february, would in effect set a precedent that would tend to limit the committee's future options.;negative
a majority of the members concluded, however, that while the committee was not making a formal, binding decision on this issue at this meeting, the chairman would be authorized to release a short press statement regarding today's policy decision.;neutral
a useful purpose would be served in reducing or eliminating potential misinterpretation of the committee's policy decision and the related risk of overreactions in financial markets at a time of considerable uncertainty and volatility in those markets.;neutral
the news of the committee's action would be conveyed unambiguously to the entire public at once and not filtered through the financial markets' interpretation of open market operations.;neutral
moreover, the committee would retain the option of specifying the exact contents and timing of future policy announcements, including intermeeting policy actions.;neutral
most of the members concluded that the advantages to the public of prompt release today outweighed the potential disadvantages.it was agreed that the next meeting of the committee would be held on tuesday, may 17.;neutral
"1994. this meeting adjourned at 2:05 p.m.at a telephone conference held on march 24, 1994, the committee approved a temporary increase, from $700 million to $3.0 billion, in the federal reserve system's reciprocal currency (""swap"") arrangement with the bank of mexico.";positive
concurrently, the u.s. treasury announced a $3 billion swap arrangement between the u.s. exchange stabilization fund and the bank of mexico and the mexican ministry of finance.;positive
the system's action was effective immediately and.;neutral
subject to certain conditions, it authorized the bank of mexico to draw on the enlarged arrangement until april 29, 1994, with full repayment of any drawings to be made by july 29, 1994.a permanent increase in the system's swap arrangement with the bank of mexico had been discussed at the committee's recent meeting on march 22, and it had been contemplated at that meeting that the committee would vote on such an increase during april in the context of the establishment of a consultative mechanism involving the finance ministries and central banks of canada, mexico, and the united states.;neutral
however, the assassination of a major candidate for the presidency of mexico on the evening of march 23 had prompted the closing of mexican financial markets on march 24 and had given rise to concerns regarding possible financial market disorder in reaction to unfolding political developments when those markets reopened.;negative
against this background, the committee decided to join the u.s. treasury in an action that would help confirm continued u.s. support for mexico's economic policies at a potentially critical time for mexican financial markets.votes for this action:messrs. greenspan, mcdonough, forrestal, jordan, kelley, laware, lindsey, parry, and ms. phillips.vote against this action:mr. broaddus.effective april 26, 1994, the committee by notation vote approved a recommendation by chairman greenspan to establish an enlarged swap arrangement of $3 billion on a permanent basis.;neutral
as is the case for all swap arrangements, this arrangement is subject to periodic annual review after an initial maturity date of december 15, 1995. simultaneously, the maturity date of the system's swap facility with the bank of canada was extended by one year to december 15, 1995.votes for this action:messrs. greenspan, mcdonough, forrestal, jordan, kelley, laware, lindsey, parry, and ms. phillips.vote against this action:mr. broaddus.the enlarged foreign exchange swap arrangement with the bank of mexico constituted part of a new trilateral foreign exchange swap facility established in connection with the newly formed consultative group called the north american financial group and comprised of the finance ministers and central bank governors of canada, mexico, and the united states.;neutral
the purpose of this standing facility is to expand the pool of potential resources available to the monetary authorities of each country to maintain orderly exchange markets.;positive
its establishment at this time was deemed desirable in light of the outlook for expanding and increasingly interdependent economic relationships among the three economies following the successful conclusion of the north american free trade agreement.the components of the trilateral facility include (1) swap agreements between the united states and mexico for up to $6.0 billion, with the treasury and the federal reserve each participating up to $3.0 billion (2) an expansion of the swap agreement between the bank of canada and the bank of mexico to can$1.0 billion and (3) a reaffirmation of the existing swap agreement between the bank of canada and the federal reserve in the amount of $2.0 billion, with the above-noted maturity extension.mr.;positive
broaddus dissented because he was concerned about the appropriateness of the system's involvement in this type of foreign currency operation.;neutral
in his view, the system's swap network raised a number of broad issues that he felt the committee needed to review at some point.;neutral
accordingly, he would not favor increasing any existing swap arrangement until such a review had taken place.at a telephone conference on april 18, committee members reviewed economic and financial developments since the march meeting and discussed the desirability of taking further action to move policy away from its still accommodative stance.;neutral
broad indicators of economic activity, supported by widespread anecdotal evidence, pointed to considerable momentum in economic activity and further reductions in already limited margins of unutilized labor and other production resources.;positive
in financial markets, sharp declines in bond and stock prices suggested that speculative excesses had been reduced, and ongoing portfolio realignments probably were shifting long-term financial assets to firmer hands.;negative
as a result, financial markets now appeared to be less likely to overreact to adverse developments or to policy actions.;negative
in the circumstances, the members supported the chairman's decision to reduce the degree of accommodation in reserve markets slightly further at this time rather than to await the next regularly scheduled meeting in mid-may.;neutral
some members expressed the view that an increase in the discount rate would provide a desirable supplement to this policy action.secretaryreturn to topfomchome|monetary policyaccessibility|contact uslast update: august 31, 2010;neutral
