sentence;sentiment
at the producer level, prices of finished goods other than food and energy were down over the october-november period, but they rose by a little larger amount for the twelve months ended in november than they had in the year-earlier period.;negative
the increase in average hourly earnings of production or nonsupervisory workers over the october-november period remained in the moderate range that had prevailed for some time, although a pickup in earnings growth was evident in a few sectors, notably construction and services.;positive
over the past twelve months, hourly earnings increased at a slightly faster pace than they had over the year-earlier period.at its meeting on november 15, 1994, the committee adopted a directive that called for a significant increase in the degree of pressure on reserve positions, taking account of a possible rise of 3/4 percentage point in the discount rate.;positive
the committee did not include in the directive a presumption about likely further adjustments to policy during the intermeeting period.;neutral
accordingly, the directive stated that in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, somewhat greater or somewhat lesser reserve restraint would be acceptable during the intermeeting period.;neutral
the reserve conditions associated with this directive were expected to be consistent with modest growth in m2 and m3 over coming months.on the day of the meeting, the board of governors approved a 3/4 percentage point rise in the discount rate, to a level of 4-3/4 percent.;positive
the increase in the discount rate was made effective immediately and was passed through fully to interest rates in the market for reserves.;neutral
open market operations during the intermeeting period were conducted with a view to maintaining the tighter policy stance implemented immediately after the meeting, and the federal funds rate remained near 5-1/2 percent.;neutral
adjustment plus seasonal borrowing, reflecting the usual late-autumn pattern of ebbing demand for seasonal credit, declined over the intermeeting period actual borrowing was close to anticipated levels.short-term interest rates rose considerably over the period after the november meeting.;positive
these rates had increased before the meeting in anticipation of a policy tightening move, but the size of the move was larger than expected and rates firmed a little further as a result.;positive
over the remainder of the intermeeting interval, short-term rates responded to incoming economic data, for a time rising in reaction to indications of continuing strength in economic activity and later retracing a portion of these increases in response to favorable news on inflation.;positive
rates on private money-market instruments with very short maturities also were lifted somewhat in anticipation of the usual year-end pressures.;positive
long-term rates declined slightly over the intermeeting period.;negative
the more favorable inflation data, together with the relatively aggressive tightening action, apparently were viewed by many market participants as indicating that monetary policy would be sufficiently firm to hold inflation in check.;positive
the revelations in early december of financial difficulties in orange county, california and concerns about their potential spread had a disruptive effect on financial markets, notably those for municipal securities, but aside from the securities of the affected communities, the disruption generally was brief.;negative
most major indexes of equity prices fell, on balance, over the intermeeting period.the trade-weighted value of the dollar in terms of the other g-10 currencies increased further over the intermeeting period, with the dollar gaining about equally against the mark and the yen.;negative
the unexpected size of the monetary policy move in november, the economic news received over the period, and the growing expectation that policy would be tightened again before long all appeared to contribute to the dollar's rise.growth of m2 resumed in november after several months of decline.;positive
m2's expansion largely reflected sizable inflows to small time deposits and retail money market funds that in part might have been associated with accelerated outflows from bond mutual funds and reduced inflows to stock mutual funds.;positive
m3 growth slowed a little in november as some investors shifted funds from institution-only money market accounts, whose opportunity costs had widened after the november policy tightening, into direct holdings of securities.;negative
for the year through november, m2 grew at a rate at the bottom of the committee's range for 1994 and m3 at a rate in the lower half of its range for the year.;positive
total domestic nonfinancial debt had continued to expand at a moderate rate in recent months, and through october (latest data) this debt measure had grown at a rate in the lower half of its monitoring range.the staff forecast prepared for this meeting suggested that growth of economic activity would slow markedly over the next few quarters and then would average less than the rate of increase in the economy's potential output over the remainder of the forecast horizon.;negative
in the staff's judgment, the economy currently was operating beyond its long-run noninflationary capacity, and the forecast assumed that monetary policy would not accommodate any continuing tendency for aggregate demand to expand at a pace that could foster sustained higher inflation.;negative
growth of consumer spending was expected to decline substantially in response to slower income growth, higher borrowing costs, and reductions in household net worth associated with lower asset values.;negative
business outlays for new equipment were projected to be damped considerably by slower growth in sales, higher financing costs, and declining profits.;negative
homebuilding also was expected to soften in response to higher financing costs, but the relatively favorable cash-flow affordability of housing was anticipated to act as a partial offset to those increased costs.;positive
the projected robust pace of economic activity abroad was expected to bolster export demand.;positive
with the economy having exceeded its noninflationary potential in the staff's judgment, wage and price inflation was projected to pick up for a period before turning down as pressures on productive resources eased.in the committee's discussion of current and prospective economic developments, members referred to continuing indications of robust expansion in employment, output, and spending and to very high and rising levels of resource utilization.;positive
they saw scant evidence at this point of any moderation in the growth of overall economic activity, including little apparent response thus far in interest-sensitive sectors of the economy to earlier policy tightening actions.;negative
several observed that much of the expansionary momentum in the economy was likely to carry into at least the early part of next year, with potential inflationary consequences, but a number also commented that appreciable slowing during the year to a more sustainable and less inflationary pace remained a reasonable expectation.;positive
it was likely that much of the restraint from the policy firming actions implemented this year had not yet been experienced those actions had reversed an accommodative policy that had been in place through early 1994, the effects of which probably were still being felt in the latter part of 1994. the members acknowledged that the timing and extent of the slowing in the expansion were subject to considerable uncertainty.;neutral
however, with the economy now operating at or even slightly above its noninflationary potential, price and wage pressures were likely to build unless the anticipated slowing occurred relatively soon.;negative
key measures of inflation including consumer prices, wages, and producer prices of finished goods did not display any evident uptrend at this juncture, but this could reflect a delay in the adjustment of inflation to capacity constraints and possibly some greater productivity and flexibility in the economy than had been assumed.in the course of the committee's discussion, members reported on regional business conditions, which continued to exhibit local variations ranging from modest expansion in some areas to robust growth in others.;positive
reflecting widespread strength in new orders, manufacturing firms outside the defense industry typically were operating at high levels of capacity utilization, and there were numerous anecdotal reports of tightening labor markets.;negative
as they had at earlier meetings, members remarked that despite the increases that had occurred in interest rates, financial conditions remained generally supportive of vigorous economic activity.;positive
some noted that the financial markets were displaying a great deal of resilience and in particular that they had on balance weathered fairly readily the recent financial problems of a number of local governments and private corporations that had experienced large unanticipated losses on their investments.;positive
banking institutions remained aggressive in their efforts to extend loans to businesses and consumers.in their comments on developments in key sectors of the economy, members noted that consumer spending had increased briskly in recent months amid indications of favorable consumer sentiment that in turn undoubtedly reflected the rapid growth in employment and income.;positive
it was still too early to form reliable estimates of retail sales in the current holiday season.;neutral
the anecdotal reports pointed to seasonal increases ranging from moderate to strong in various regions, but some members emphasized that sales volumes were being buttressed by unusual promotional efforts, including relatively large discounts.;positive
some members also commented that consumer debt was growing rapidly and that increased debt levels were likely to exert a retarding effect on consumer spending, especially if consumer loan rates were to be adjusted more fully upward to reflect increases in market interest rates.;negative
rates on adjustable home mortgages were moving higher to catch up with market rates and these increases along with the wealth effects from losses suffered on bond and stock holdings were likely to damp spending.;negative
up to now, however, the members saw few signs of any moderation in the growth of consumer spending, including little apparent effect from somewhat higher interest rates on normally interest-sensitive spending for motor vehicles and other consumer durables.business fixed investment, which was contributing substantially to the current strength of the expansion, was likely to remain a positive factor in sustaining the overall growth of the economy during the year ahead.;positive
even so, as the expansion matured and growth in final demand tended to moderate, business investment could be expected to soften.;negative
as in the case of consumer spending, however, there were few signs of any slowing in the current data or anecdotal reports.;negative
indeed, members saw growing indications of some improvement in nonresidential construction activity as brisk economic expansion tended to absorb increasing amounts of previously vacant commercial and industrial space and prices of such facilities tended to firm.;positive
in the homebuilding sector, the latest available data did not indicate any weakening in housing construction despite the rise in mortgage interest rates.;negative
however, anecdotal reports from different parts of the country suggested that the single-family sector might be weakening.;negative
at the same time, construction of multifamily units continued to exhibit strength in a number of areas, and this sector appeared to be on a gradual uptrend as falling vacancy rates brought increases in rents.;negative
on balance, some modest softening in overall housing construction was seen as likely in response to the rise that had occurred in mortgage interest rates.inventory investment was cited as another sector of the economy that probably would exert a negative influence on economic activity over the year ahead, though inventory developments are always subject to a great deal of uncertainty.;negative
the strength of inventory investment in recent quarters reflected efforts to accommodate rapid growth in final demand and avoid disruptions to production in a period when supply delivery times were tending to lengthen.;positive
inventory accumulation might remain elevated for a while longer, but as the projected slowing in the growth of final demand began to materialize, business firms were likely to curtail the growth of their inventories, perhaps sharply for some period, in order to maintain desired inventory-to-sales ratios.the government sector constituted another source of considerable uncertainty in the outlook for 1995. members referred to major fiscal policy initiatives that were likely to be considered in the new congress, and they discussed possible short-and long-term effects on the economy.;negative
however, the shape of any legislation was still to be determined and it was not possible at this point to gauge its effects on government or private spending.;neutral
on the other hand, spending by state and local governments was clearly trending higher and was likely to provide a mild impetus to the overall expansion the financial difficulties of some local governments undoubtedly would serve to curb their spending but were not seen at this point as having any significant effect on the growth in overall expenditures by state and local governments.with regard to the external sector of the economy, members continued to anticipate strengthening markets for u.s. exports over the year ahead.;positive
projected growth in exports would be stimulated by the further expansion of economic activity in major u.s. trading partners and by the delayed effects of the weakening of the dollar that had occurred on balance over the course of 1994. some members cited anecdotal indications of stronger foreign demand for agricultural and other goods produced in the united states.despite the evidence of vigorous expansion in overall economic activity and very high levels of resource use, broad measures of inflation in markets for finished goods and overall wage inflation had been on the low side of expectations recently.;positive
anecdotal reports continued to point to very strong competition in most markets for final goods, and business firms continued to encounter widespread resistance in their efforts to increase prices as the costs of their raw materials and other inputs moved higher.;negative
likewise, no uptrend currently was discernible in broad measures of wages even though labor markets were widely described as tight and labor shortages appeared to have increased further recently in some parts of the country.;negative
"while examples of upward pressures on wages could be found in a number of industries, such as construction where there were pronounced shortages of skilled labor in many local areas, most business firms were strongly resisting sizable increases in their wages and were making use of ""hiring bonuses"" and ""performance bonuses"" instead of permanently higher wages to attract or retain workers.";negative
at the same time, job insecurities, including the potential loss of health and pension benefits, appeared to be holding down labor mobility and demands for higher compensation.;negative
however, many members commented that rising pressures on capacity, should they persist or intensify, could be expected to foster greater inflation at some point.;negative
indeed, there were numerous reports of business plans to raise prices early in the new year, and a number of members commented that inflation probably would worsen somewhat over the near term.;negative
the subsequent behavior of prices and wages would depend importantly on fiscal and monetary policy developments, the extent of inflationary expectations among businesses and consumers, and the degree of pressure that further economic expansion would exert on capacity in various industries and occupations.;neutral
given their projections of some moderation in the business expansion and assuming appropriate fiscal and monetary policies, the members generally felt that any added inflation emerging in 1995 would likely be mild and could subside gradually during the year.in the committee's discussion of policy for the intermeeting period ahead, a majority of the members agreed on the desirability of maintaining an unchanged policy posture at least through the beginning of 1995. monetary policy had been tightened considerably in a series of steps starting in february, and much of the restraint stemming from those policy moves had not yet been felt in the economy.;negative
this was especially true with regard to the effects of the latest policy moves in august and november, which accounted for half the total tightening.;neutral
in the circumstances, a pause seemed warranted to give the committee more time to assess the underlying strength of the economy and the impact of previous monetary restraint.;neutral
this would provide a firmer basis for gauging the appropriate scope and timing of any further monetary restraint that might be needed to contain inflation.;positive
the level of real short-term interest rates, which had risen considerably this year and were now significantly positive, the uniformly sluggish behavior of the monetary aggregates, and the recent appreciation of the dollar might indicate that policy was now better positioned to restrain incipient inflation.;positive
it was noted that the committee might have gained some leeway to maintain an unchanged policy without adverse expectational effects in light of the relatively large policy tightening implemented just a few weeks ago and the publication of favorable price and wage data that probably had alleviated, at least temporarily, concerns about future inflation.;positive
a number of members also commented that financial markets might tend to be a bit unsettled over the balance of the year as a result of the expected year-end adjustments along with the uncertainty about the effects and incidence of the sizable market losses incurred by some investors in 1994. in these circumstances, where there did not appear to be an urgent need for a further policy move, a number of members viewed conditions in financial markets as arguing for a steady policy course pending a reassessment early next year.a few members expressed a preference for some additional tightening of policy at this meeting.;negative
in their view, the considerable strength of the economic expansion and the high level of resource utilization argued for further monetary restraint to counter inflationary pressures immediate action also would moderate inflationary expectations by reinforcing the credibility of the system's anti-inflationary effort.;positive
all but one of these members indicated, however, that they could accept an unchanged directive that was biased toward possible firming during the intermeeting period.on the issue of possible adjustments to policy during the period until the next meeting, a majority of the members expressed a preference for an asymmetric directive tilted toward restraint.;neutral
while most of these members preferred not to tighten policy at this point, they believed that the need for further monetary restraint was highly likely, though it would remain contingent on the tenor of the new information, including data on holiday retail sales, that would begin to arrive shortly after the turn of the year.;neutral
should the need for more restraint become apparent, it would be desirable in this view for the appropriate policy move to be made promptly to arrest any worsening of inflation and inflationary expectations, thereby minimizing the cumulative policy tightening that would be required and the ultimate cost of bringing inflation under control.;neutral
the committee always had the option of adjusting its policy during intermeeting periods even under a symmetric directive, but the balance of risks in the outlook argued in the view of these members for a policy reaction to new information that was best characterized by an asymmetric directive.the other members who favored an unchanged policy preferred a symmetric directive.;neutral
in their view, the information that would be released in the weeks immediately ahead was not likely to depart sufficiently from current expectations to warrant a policy tightening move during the intermeeting period.;negative
moreover, current forecasts were subject to some risks in both directions.;negative
those in the direction of appreciably greater-than-projected slowing in the expansion might have a relatively low probability, at least over the quarters immediately ahead, but that risk could not be ruled out and argued for a cautious approach to any further tightening.;positive
accordingly, the committee should wait until the next scheduled meeting when more information, possibly including a better assessment of the outlook for fiscal policy, would be available for evaluating the need for any further firming of monetary policy.;neutral
one member expressed the view that it would be desirable to make any further short-run policy moves in the context of the committee's long-run strategy to be considered at the next meeting.;neutral
despite their preferences, these members said that they would not dissent from an asymmetric directive.at the conclusion of the committee's discussion, all but one member indicated that they could support a directive that called for maintaining the existing degree of pressure on reserve positions and that included a bias toward the possible firming of reserve conditions during the intermeeting period.;neutral
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that somewhat greater reserve restraint would be acceptable or slightly lesser reserve restraint might be acceptable during the intermeeting period.;neutral
the reserve conditions contemplated at this meeting were expected to be consistent with modest growth in the broader monetary aggregates over coming months.at the conclusion of the meeting, the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests a further pickup in economic growth in recent months.;positive
nonfarm payroll employment rose sharply in november, and the civilian unemployment rate declined to 5.6 percent.;negative
industrial production registered another large increase in november and capacity utilization moved up further from already high levels.;positive
retail sales have continued to rise rapidly.;positive
housing starts increased appreciably in november.;positive
orders for nondefense capital goods point to a continued strong expansion in spending on business equipment permits for nonresidential construction have been trending higher.;positive
the nominal deficit on u.s. trade in goods and services widened somewhat in october from its average rate in the third quarter.;positive
prices of many materials have continued to move up rapidly, but broad indexes of prices for consumer goods and services have increased moderately on average over recent months.on november 15, 1994, the board of governors approved an increase from 4 to 4-3/4 percent in the discount rate, and in line with the committee's decision the increase was allowed to show through fully to interest rates in reserve markets.;positive
in the period since the november meeting, short-term interest rates have risen considerably while long-term rates have declined slightly.;negative
the trade-weighted value of the dollar in terms of the other g-10 currencies recovered further over the intermeeting period.growth of m2 resumed in november after several months of decline, while m3 expanded moderately further.;positive
for the year through november, m2 grew at a rate at the bottom of the committee's range for 1994 and m3 at a rate in the lower half of its range for the year.;positive
total domestic nonfinancial debt has continued to expand at a moderate rate in recent months and for the year-to-date it has grown at a rate in the lower half of its monitoring range.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at its meeting in july reaffirmed the ranges it had established in february for growth of m2 and m3 of 1 to 5 percent and 0 to 4 percent respectively, measured from the fourth quarter of 1993 to the fourth quarter of 1994. the committee anticipated that developments contributing to unusual velocity increases could persist during the year and that money growth within these ranges would be consistent with its broad policy objectives.;positive
the monitoring range for growth of total domestic nonfinancial debt was maintained at 4 to 8 percent for the year.;neutral
for 1995, the committee agreed on tentative ranges for monetary growth, measured from the fourth quarter of 1994 to the fourth quarter of 1995, of 1 to 5 percent for m2 and 0 to 4 percent for m3.;neutral
the committee provisionally set the associated monitoring range for growth of domestic nonfinancial debt at 3 to 7 percent for 1995. the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to maintain the existing degree of pressure on reserve positions.;neutral
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, somewhat greater reserve restraint would or slightly lesser reserve restraint might be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with modest growth in m2 and m3 over coming months.votes for this action:messrs. greenspan, mcdonough, blinder, broaddus, forrestal, jordan, kelley, lindsey, and parry and mses.;neutral
phillips and yellen.vote against this action: mr. laware.mr.;neutral
laware dissented because he favored an immediate policy tightening action.;neutral
in his opinion, the expansion remained quite strong, with high and increasing levels of utilization in labor and capital markets, and he saw a serious risk of rising inflation.;positive
in the circumstances, he also feared that a failure by the committee to take restraining action could heighten inflationary expectations by raising concerns about the system's commitment to the objective of sustainable, noninflationary economic growth.temporary increase in reciprocal currency agreement with bank of mexico.at a meeting conducted via a telephone conference on december 30, 1994, the committee approved a temporary increase from $3 billion to $4-1/2 billion in the system's reciprocal currency (swap) agreement with the bank of mexico it was understood that all drawings, including those under the permanent tranche of the system's swap agreement with the bank of mexico, would be subject to a determination that appropriate terms and conditions had been met.;positive
the u.s. treasury also increased its swap facility with the bank of mexico by $1-1/2 billion to $4-1/2 billion, thereby raising the total for official u.s. facilities to $9.0 billion.;positive
the increases were in response to recent financial developments in mexico.;positive
the committee was informed at this meeting that the bank of canada would be considering an increase in its own can $1.0 billion facility with the bank of mexico, and that additional official financing assistance was being negotiated with the other g-10 central banks and the bank of spain.votes for this action:messrs. greenspan mcdonough, blinder, jordan, kelley, laware, lindsey, melzer and parry and ms. yellen.vote against this action:mr. broaddus.absent and not voting: mr. forrestal and ms. phillips.;neutral
mr. melzer voted as alternate for mr. forrestal.mr.;neutral
broaddus dissented because he continued to question the desirability of the system's foreign exchange market intervention and therefore the desirability of maintaining or enlarging the swap arrangements that facilitate them.;neutral
in his view continued system participation in such operations with the u.s. treasury presented an unacceptable risk of reducing the system's credibility and its ability to conduct monetary policy effectively.;negative
he felt this risk was particularly high in this instance.;neutral
moreover, as at the march 22, 1994, meeting of the committee, he had serious concerns about the appropriateness of the foreign exchange operations this particular enlargement would support.;negative
in his view, the expansion of this arrangement was equivalent in many respects to a fiscal policy initiative of a kind that should be explicitly authorized by the congress.it was agreed that the next meeting of the committee would be held on tuesday-wednesday, january 31-february 1, 1995.the meeting adjourned at 12:45 p.m.donald l. kohnsecretaryreturn to topfomchome|monetary policyaccessibility|contact uslast update: may 4, 2007;neutral
