sentence;sentiment
the adoption of a symmetric directive would not preclude an intermeeting consultation and possible adjustment by the chairman on behalf of the committee if such were warranted by intermeeting developments.;neutral
one member expressed a preference for an asymmetric directive.;neutral
in his view, a symmetric directive might be mistakenly interpreted both in the united states and abroad as a signal that the committee believed that policy neutrality definitely had been achieved and that there was no need to allow for the possibility of further tightening.at the conclusion of the committee's policy discussion, all the members indicated they could support a directive that called for increasing somewhat the degree of pressure on reserve positions, taking account of a possible increase in the discount rate, and that did not include a presumption about the likely direction of any adjustment to policy during the intermeeting period.;positive
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that slightly greater or slightly lesser reserve restraint might be acceptable during the intermeeting period.;neutral
according to a staff analysis, the reserve conditions contemplated at this meeting would be consistent with modest growth in m2 and m3 over coming months.at the conclusion of the meeting, the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests that economic activity has expanded substantially on balance thus far in 1994. nonfarm payroll employment increased sharply in march and april, in part reflecting a rebound in sectors affected by severe winter weather the civilian unemployment rate fell slightly further in april, to 6.4 percent.;negative
industrial production was up appreciably in april after a strong rise over the previous two quarters.;positive
advance data on retail sales indicate a decline in april, after very large increases in february and march.;negative
housing starts fell slightly in april but remained well above the depressed winter pace.;negative
orders for nondefense capital goods point to a continued strong uptrend in spending on business equipment, while nonresidential building has shown some recovery after severe weather disrupted construction during january and february.;positive
the nominal deficit on u.s. trade in goods and services widened on average in january and february from the fourth-quarter rate.;positive
increases in broad indexes of consumer and producer prices remained moderate through april, though prices of industrial materials continued to rise.market interest rates have posted large additional increases since the committee meeting on march 22, 1994. in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies declined somewhat further on balance over the intermeeting period.growth of m2 and m3 picked up on average in march and april for the year through april, m2 expanded at a rate somewhat below the middle of its range for 1994 and m3 at a pace somewhat above the bottom of its range.;negative
total domestic nonfinancial debt has expanded at a moderate rate in recent months.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at its meeting in february established ranges for growth of m2 and m3 of 1 to 5 percent and 0 to 4 percent respectively, measured from the fourth quarter of 1993 to the fourth quarter of 1994. the committee anticipated that developments contributing to unusual velocity increases could persist during the year and that money growth within these ranges would be consistent with its broad policy objectives.;positive
the monitoring range for growth of total domestic nonfinancial debt was set at 4 to 8 percent for the year.;neutral
the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to increase somewhat the existing degree of pressure on reserve positions, taking account of a possible increase in the discount rate.;positive
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint might be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with modest growth in m2 and m3 over coming months.votes for this action:messrs. greenspan, mcdonough, broaddus, forrestal, jordan, kelley, laware, lindsey, parry, and ms. phillips.votes against this action:none.it was agreed that the next meeting of the committee would be held on tuesday-wednesday, july 5-6, 1994.the meeting adjourned at 12:45 p.m.donald l. kohnsecretaryreturn to topfomchome|monetary policyaccessibility|contact uslast update: may 4, 2007;neutral
