sentence;sentiment
business fixed investment was projected to continue at a brisk pace, although growth would be damped somewhat by the expected deceleration in economic activity, a growing shortfall of corporate cash flow relative to capital outlays, and higher financing costs.;negative
the effects of higher mortgage interest rates were expected to cause some slowing in the relatively robust pace of single-family homebuilding.;positive
the restraint on output growth exerted by weak export demand was expected to diminish because of the lower value of the dollar and the somewhat faster recovery now projected in economic activity abroad.;negative
the staff analysis suggested that, with the economy already operating close to its long-run potential, no further reduction in the core rate of inflation was likely over the forecast horizon.in the committee's discussion of current and prospective economic developments, members commented that the expansion continued to display considerable momentum, with business activity apparently still increasing at a pace above the economy's long-run growth potential.;positive
at the same time, indications of some slowing in aggregate demand had tended to increase over the last few months.;negative
the extent of that slowing remained subject to considerable uncertainty, especially in light of somewhat disparate data on employment and spending.;negative
nonetheless, it was generally agreed that, in the context of appropriate fiscal and monetary policies, some moderation in economic growth to a pace closer to that of the economy's long-run potential was a reasonable expectation.;positive
such a slowing seemed necessary to forestall a buildup of inflation pressures in the view of many members.;negative
a number of members emphasized that remaining margins of unemployed labor and other production resources, while difficult to assess, now appeared to be quite limited.;negative
although views differed to some degree, the members generally concluded that the various factors affecting the course of inflation were likely to result, on balance, in little change, or perhaps a small rise, in inflation over the 1994-1995 forecast horizon.;positive
some members regarded the risks of a significant divergence from their forecasts of economic growth and inflation as fairly evenly balanced in either direction, but most believed that those risks were tilted to the upside.in keeping with the usual practice at meetings when the committee considers its long-run objectives for growth of the money and debt aggregates, the members of the committee and the federal reserve bank presidents not currently serving as members provided specific individual projections of growth in real and nominal gdp, the rate of unemployment, and the rate of inflation for the years 1994 and 1995. the central tendency of the forecasts of the rate of expansion in real gdp for 1994 as a whole was 3 to 3-1/4 percent, a little below the rate of growth estimated for the first half of the year for 1995, the projections had a central tendency of 2-1/2 to 2-3/4 percent.;neutral
with regard to the expansion of nominal gdp, the forecasts centered on growth rates of 5-1/2 to 6 percent for 1994 and 5 to 5-1/2 percent for 1995. the projections of more moderate growth in economic activity were associated with rates of unemployment in a range of 6 to 6-1/4 percent in the fourth quarters of both 1994 and 1995, about the same as the average unemployment rate in recent months.;negative
for the rate of inflation, as measured by the cpi, the projections had a central tendency of 2-3/4 to 3 percent for 1994 and 2-3/4 to 3-1/2 percent for 1995 both ranges represented a slight increase from the average rate over the past year.;positive
favorable developments in the food and energy sectors, which had held down overall inflation measures over the past several quarters, were not expected to continue and the drop in the dollar would be exerting upward pressures on prices in coming quarters.pursuant to a request from the chairman of the senate banking committee, the members considered extending their specific forecasts by an additional year.;negative
many expressed reservations about the reliability and thus the usefulness of numerical forecasts extending relatively far into the future.;negative
moreover, they were concerned about misunderstandings of specific long-range forecasts in relation to the committee's goals and the ongoing formulation of monetary policy.;negative
the members concluded that, on balance, the committee's policy intentions and expectations would be conveyed more effectively by the chairman in his upcoming congressional testimony through a discussion of the important factors bearing on trends in economic growth, prices, and unemployment the uncertainties involved in projecting such variables and the role of monetary policy in achieving desired economic goals.;neutral
in the course of their discussion, committee members noted that the administration's medium-term outlook contained reasonable estimates of the trend growth in output.in their review of developments in different parts of the country and sectors of the economy, members referred to indications of continuing growth in regional business activity ranging from relatively modest to quite robust across much of the nation at the same time, some areas such as california continued to experience generally stagnant economic conditions.;positive
while solid growth seemed to characterize the overall economy, the members saw increasing signs of some slowing in many areas.;negative
business and consumer sentiment generally remained quite positive, although a number of members commented on a new note of caution among some of their business contacts and some shaving of industry forecasts for the balance of the year.turning to the key consumer sector, members commented on various indications of some moderation in the growth of expenditures.;positive
higher interest costs were cited by some business contacts as constraining purchases of consumer durables, but members also referred to the negative impact of persisting, highly visible cutbacks in workforces by some major business firms and of growing consumer debt.;negative
some members also noted that supply constraints, such as limitations on the availability of some popular automobile models, had tended to curb the expansion in sales.;negative
looking ahead, more moderate growth in consumer spending seemed likely apart from the direct effects of higher interest rates on such spending, the prospectively less ebullient housing sector was likely to retard demands for household furnishings.business fixed investment was thought likely to continue to provide appreciable stimulus to the expansion, though to a diminishing extent in the context of slower overall growth in economic activity and higher financing costs.;positive
while spending for equipment was likely to moderate considerably from the extraordinarily rapid increases recorded over an extended period, ongoing business efforts to improve operating efficiencies would probably sustain substantial further growth in equipment outlays.;positive
nonresidential construction expenditures were expected to post moderate increases after stagnating earlier in this connection, a number of members observed that commercial vacancy rates were declining in various metropolitan areas and improved demand for space was likely to generate increased construction activity.;negative
although higher interest costs could have some restraining effect, financing for such projects was more readily available than earlier.;positive
the outlook for inventory investment remained uncertain.;negative
some buildup in inventories was occurring, but business firms were continuing to resist sizable increases and inventory-to-sales ratios remained at unusually low levels.;negative
developments that might be expected to foster a faster buildup, such as some lengthening of order lead times and rising pressures on capacity in some industries, had not led to the strengthening in inventory investment that had characterized comparable stages of previous business cycle expansions.members observed that the outlook for exports appeared to have improved and that foreign trade, on net, probably would make a small contribution to economic growth over the next several quarters.;positive
some noted that business contacts were reporting strong foreign demand for various u.s. products.;positive
as members had noted at previous meetings, the north american free trade agreement appeared to have stimulated increased trade between mexico and the united states, although it was still too early to gauge the extent of this development.;positive
more generally, the decline in the foreign exchange value of the dollar and a somewhat greater strengthening in the economies of major trading partners than was expected earlier had enhanced the prospects for appreciable growth in u.s. exports, and in the view of at least some members that growth might prove to be considerably greater than was currently projected.members remarked that uncertainties about remaining margins of slack in the economy, accentuated by the change in the household employment survey, and about potential levels of economic activity over the quarters ahead made it particularly difficult to assess the outlook for inflation.;positive
however, based on what seemed to be reasonable estimates of resource utilization levels and their own projections that the rate of economic growth would slow to a pace nearer the economy's growth potential, the members generally concluded that the rate of inflation, as measured by the cpi, might remain about unchanged or tilt slightly higher over the forecast horizon.;negative
this conclusion took into account the effects of the decline in the foreign exchange value of the dollar, the increase in oil prices on world markets, and the at-least-temporary rise in food prices.;negative
some members observed that the overall behavior of prices had been somewhat more favorable than they would have predicted, given the strength of the expansion and the level of resource utilization.;positive
one explanation could be that increases in overall capacity and productivity stemming from business restructuring activities and investments in new equipment and facilities had been greater than expected.;positive
comments from numerous business contacts around the country continued to indicate that despite the rising costs of many materials used in the production process, highly competitive markets rendered it very difficult or impossible to pass these higher costs through to prices of finished goods.;negative
at the same time, labor compensation increases had remained subdued despite indications of shortages of some types of labor in many parts of the country.;positive
exceptions involving sizable wage increases continued to be cited for some industries, such as construction and trucking, that were operating at full capacity.;negative
nonetheless, in the absence of an uptrend thus far in consumer price inflation and given continuing uncertainties about job prospects despite large job gains, wage pressures had remained restrained.in keeping with the requirements of the full employment and balanced growth act of 1978 (the humphrey-hawkins act), the committee at this meeting reviewed the ranges for growth in the monetary and debt aggregates that it had established in february for 1994 and it decided on tentative ranges for growth in those aggregates in 1995. the current ranges set in february for the period from the fourth quarter of 1993 to the fourth quarter of 1994 included expansion of 1 to 5 percent for m2 and 0 to 4 percent for m3.;neutral
a monitoring range for growth of total domestic nonfinancial debt had been set at 4 to 8 percent for 1994.in the committee's discussion, which as in the past tended to focus on m2, all the members indicated that they were in favor of retaining the current ranges for m2 and m3 for 1994 and extending those ranges on a provisional basis to 1995. in their evaluation of appropriate growth ranges for 1994, the members anticipated that the projected moderation in the expansion of nominal gdp and the likelihood that funds would continue to be diverted from deposits to higher yielding market instruments would be reflected in relatively sluggish growth in m2 and m3 and further increases in their velocity--the ratio of nominal gdp to these monetary measures.;positive
in the circumstances, expected growth in m2 and m3 at rates around the lower end of their ranges would be consistent with the committee's overall objective of fostering financial conditions that would promote sustainable economic growth and contain pressures on prices.;positive
indeed, that objective might even imply a shortfall from one or both of the current ranges, but shortfalls could be tolerated and explained if they reflected greater-than-expected increases in velocity associated with an acceptable economic performance.;positive
while growth of the broad monetary aggregates might pick up somewhat next year, it probably would remain damped relative to income.;negative
in light of this prospect, and of the uncertainties about appropriate monetary growth in 1995, the committee decided to carry forward the 1994 ranges, subject to a review early next year.;neutral
the committee noted that the current ranges, which had been reduced greatly over the years, could be viewed as long-run benchmarks for monetary growth consistent with maximum sustainable economic expansion in a noninflationary environment, if there were a return to more normal velocity behavior.;positive
the committee recognized that considerable uncertainty about the behavior of velocity was likely to persist and that a broad range of financial and economic indicators, in addition to the monetary aggregates, would need to be monitored in determining the appropriate course for monetary policy.in their review of the committee's monitoring range for the growth of total domestic nonfinancial debt, the members agreed that the current range for 1994 should be retained.;neutral
this view took into account staff projections indicating that the debt aggregate was likely to grow within its present range this year, albeit the lower half of that range.;positive
considerable sentiment was expressed, however, for reducing the debt monitoring range for 1995. debt growth was expected to remain relatively subdued in association with projections of a slower rate of expansion in nominal gdp.;negative
lowering the range would underscore the committee's view that rapid debt growth, should it materialize and be sustained, could have adverse implications for inflation and financial stability.;negative
members emphasized, however, that action to adjust the debt range did not imply increased committee emphasis on the debt aggregate, and most believed that the risks of any misinterpretation could be minimized by including an appropriate explanation in the report to congress.at the conclusion of this discussion, the committee voted to reaffirm the ranges for growth of m2 and m3 and the monitoring range for growth of total domestic nonfinancial debt that it had established in february for 1994. the following statement was approved for inclusion in the committee's domestic policy directive:the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;neutral
in furtherance of these objectives, the committee reaffirmed at this meeting the ranges it had established in february for growth of m2 and m3 of 1 to 5 percent and 0 to 4 percent respectively, measured from the fourth quarter of 1993 to the fourth quarter of 1994. the committee anticipated that developments contributing to unusual velocity increases could persist during the year and that money growth within these ranges would be consistent with its broad policy objectives.;positive
the monitoring range for growth of total domestic nonfinancial debt was maintained at 4 to 8 percent for the year.votes for this action:messrs. greenspan, mcdonough, blinder, broaddus, forrestal, jordan, kelley, laware, lindsey, parry, and ms. phillips.votes against this action:none.for the year 1995, the committee approved provisional ranges for m2 and m3 that were unchanged from the 1994 ranges.;neutral
the committee reduced the monitoring range for growth in total domestic nonfinancial debt by one percentage point from 1994 to a range of 3 to 7 percent.;negative
accordingly, the committee voted to incorporate the following statement regarding the 1995 ranges in its domestic policy directive:for 1995, the committee agreed on tentative ranges for monetary growth, measured from the fourth quarter of 1994 to the fourth quarter of 1995, of 1 to 5 percent for m2 and 0 to 4 percent for m3.;neutral
the committee provisionally set the associated monitoring range for growth of domestic nonfinancial debt at 3 to 7 percent for 1995. the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.votes for this action:messrs. greenspan, mcdonough, blinder, broaddus, forrestal, jordan, kelley, laware, lindsey, parry, and ms. phillips.votes against this action:none.in the committee's discussion of policy for the intermeeting period ahead, most members endorsed a proposal to maintain an unchanged degree of pressure in reserve markets.;neutral
the economy seemed to be slowing, although to an uncertain extent.;negative
earlier policy tightening actions were being reflected in the sluggish behavior of money and reserves, although the extent of their effects on spending were still in question.;negative
inflation was a concern, but direct evidence of additional pressures on costs and prices was quite fragmentary.;negative
in these circumstances, all but one of the members concluded that it would be prudent for the committee to assess further developments before taking any action.;neutral
one member believed that prompt further tightening was needed to avert the development of greater inflation.in the discussion of the near-term course of policy, the members took account of the substantial weakness of the dollar in foreign exchange markets over the course of recent weeks.;negative
by itself, the drop in the dollar could put some pressure on resources and prices.;negative
however, the members agreed that these effects needed to be considered in the context of overall prospects for the economy and financial markets, and policy should not be focused narrowly on the dollar alone.;neutral
in any case, given the negative sentiment in the foreign exchange markets, the effects on the dollar that would flow from a small change in policy were uncertain.;negative
ultimately, the most effective support that monetary policy could provide for the dollar was to foster the objectives of sustainable economic growth and progress toward price stability.with regard to possible changes in policy during the intermeeting period, a majority favored a change in the intermeeting instruction in the directive from symmetry to asymmetry toward restraint.;neutral
some of the members indicated that near-term developments were not likely to call for an adjustment to policy.;neutral
nonetheless, the risk of inflationary momentum in the expansion remained high, given an economy that appeared to be operating at or very close to full capacity, and they believed that the probable direction of the next policy move was likely to be in the direction of restraint.;positive
some emphasized that such a move should be made promptly in response to information suggesting a greater potential for inflation.;neutral
in the view of many, though not all, members the costs of policy errors were asymmetrical at this point.;neutral
the costs of reversing a policy stance that turned out to be slightly too tight would be limited to somewhat slower economic growth for a time the expansion appeared to be so well established at this juncture that the risks of a greater economic adjustment were remote.;neutral
on the other hand, a policy that turned out to be unduly stimulative would foster greater inflation and inflationary expectations that probably could be reversed only at the cost of considerable disruption in financial markets and the economy.;negative
it also was noted that an asymmetric directive would underscore the committee's determination to resist greater inflation the asymmetry could be viewed as a logical extension of the strategy adopted in february to move to a policy stance consistent with averting inflationary pressures in a firmly established expansion.some members indicated a preference for retaining a symmetric directive.;positive
these members did not rule out the possible need for further policy tightening, but they believed that the risks surrounding current forecasts were about evenly weighted in both directions.;neutral
one member expressed strong reservations about the use of an asymmetric directive on the grounds that such language made intermeeting changes more likely and in the view of that member markets reacted more favorably when actions were taken and announced at regular meetings.;negative
however, all those favoring a symmetric directive with an unchanged policy stance could accept an asymmetric intermeeting instruction.at the conclusion of the committee's discussion, all but one of the members indicated that they could support a directive that called for maintaining the existing degree of pressure on reserve positions and that included a bias toward the possible firming of reserve conditions during the intermeeting period.;neutral
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that slightly greater reserve restraint would be acceptable or slightly lesser reserve restraint might be acceptable during the intermeeting period.;neutral
the reserve conditions contemplated at this meeting were expected to be consistent with modest growth in the broader monetary aggregates over coming months.at the conclusion of the meeting, the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests that economic activity recorded another substantial gain in the second quarter, causing levels of resource utilization to rise further.;positive
increases in nonfarm payroll employment have been relatively large on average in recent months the civilian unemployment rate is reported to have declined to 6.0 percent in may.;negative
the rise in industrial production slackened in april and may, primarily because capacity constraints prevented normal seasonal increases in the production of motor vehicles.;negative
growth in consumer spending has slowed in recent months after very large increases in february and march.;negative
housing starts have rebounded from winter disruptions to a pace close to the elevated fourth-quarter level.;positive
orders for nondefense capital goods point to a continued strong uptrend in spending on business equipment, while nonresidential construction has recovered from a weather-depressed level in the first quarter.;positive
the nominal deficit on u.s. trade in goods and services was larger in april than in march but about unchanged from the average for the first quarter.;negative
increases in broad indexes of consumer and producer prices have remained moderate in recent months, though prices of many basic industrial materials have risen.on may 17, 1994, the board of governors approved an increase in the discount rate from 3 to 3-1/2 percent.;positive
most market interest rates were up slightly on balance since the may meeting declines in bond yields early in the intermeeting period were offset later by market reactions to a weakening dollar in foreign exchange markets and rising commodity prices.;positive
the trade-weighted value of the dollar in terms of the other g-10 currencies was down significantly further on balance over the intermeeting period, reflecting a sizable drop since early june.m2 and m3 declined on average over may and june for the year through june, both m2 and m3 are at the bottom of their ranges for 1994. total domestic nonfinancial debt has continued to expand at a moderate rate in recent months.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;negative
in furtherance of these objectives, the committee reaffirmed at this meeting the ranges it had established in february for growth of m2 and m3 of 1 to 5 percent and 0 to 4 percent respectively, measured from the fourth quarter of 1993 to the fourth quarter of 1994. the committee anticipated that developments contributing to unusual velocity increases could persist during the year and that money growth within these ranges would be consistent with its broad policy objectives.;positive
the monitoring range for growth of total domestic nonfinancial debt was maintained at 4 to 8 percent for the year.;neutral
for 1995, the committee agreed on tentative ranges for monetary growth, measured from the fourth quarter of 1994 to the fourth quarter of 1995, of 1 to 5 percent for m2 and 0 to 4 percent for m3.;neutral
the committee provisionally set the associated monitoring range for growth of domestic nonfinancial debt at 3 to 7 percent for 1995. the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to maintain the existing degree of pressure on reserve positions.;neutral
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint would or slightly lesser reserve restraint might be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with modest growth in m2 and m3 over coming months.votes for this action:messrs. greenspan, mcdonough, blinder, forrestal, jordan, kelley, laware, lindsey, parry, and ms. phillips.votes against this action:mr. broaddus.mr.;neutral
broaddus dissented because he believed that additional near-term tightening was necessary to contain inflation.;positive
the tightening actions implemented thus far this year were moderate by historical standards, and he doubted that they would prove sufficient to prevent higher inflation given the strength of the economic expansion, the minimal remaining margins of unemployed labor and other producer resources, and inflationary expectations that he feared might already be rising.prior to the conclusion of this meeting, the members discussed the desirability of announcing the outcome of a meeting when no action to change policy was taken.;neutral
views differed on this issue, but most of the members supported a proposal to provide a brief and informal indication that the meeting had ended and that there would be no further announcements.;neutral
since early february, a statement had been released after each meeting, all of which had involved policy changes failure to take some step after this meeting to make clear that there was no change to announce would lead for a time to a heightened degree of uncertainty.;negative
with regard to future announcements, it was understood that this issue along with other public disclosure questions would be considered at a later meeting.;neutral
the committee's decision regarding announcements would then be made public.it was agreed that the next meeting of the committee would be held on tuesday, august 16, 1994.the meeting adjourned at 12:35 p.m.donald l. kohnsecretaryreturn to topfomchome|monetary policyaccessibility|contact uslast update: may 4, 2007;neutral
