sentence;sentiment
much of the slowdown in the growth of outlays for equipment reflected a reduction in the pace of acquisition of office and computing equipment.;negative
other categories of durable equipment, with the exception of aircraft and motor vehicles, continued to show solid increases.;positive
most indicators of business investment activity suggested further large gains in coming months: orders for nondefense capital goods pointed to a continued strong expansion in spending on business equipment, and permits for nonresidential construction had been rising as well.business inventory investment slowed in june after a sharp acceleration in april and may for the second quarter as a whole, inventories were up substantially but they appeared to have remained broadly in line with sales.;negative
in manufacturing, recent inventory buildups had been concentrated in a few industries where orders had been particularly strong.;negative
for manufacturing as a whole, the ratio of stocks to shipments declined from an already low level.;negative
at the wholesale level, the accumulation of inventories in the second quarter was largely in durable goods, which were in strong demand the inventory-to-sales ratio for this sector remained below the range that has prevailed in recent years.;negative
a large part of the buildup of retail inventories in the second quarter was in nondurable goods, especially in stocks of general merchandise.;neutral
for the retail sector as a whole, the inventory-to-sales ratio at the end of june was near the high end of the range observed in recent years.the nominal deficit on u.s. trade in goods and services widened slightly in may for april and may combined, the deficit was significantly larger than in the first quarter.;negative
exports of goods and services were about the same in may as in april, with increased shipments of machinery and industrial supplies offset by reduced exports of aircraft and gold.;negative
imports of goods and services were slightly higher in may than in april.;positive
most of the increase was in imports of oil, as a consequence of higher prices, and consumer goods.;positive
the economies of all the major foreign industrial countries continued to expand in the second quarter.;positive
growth remained at a healthy pace in the united kingdom and canada and appeared to have firmed in continental europe.;positive
in japan, growth apparently slowed somewhat in the second quarter.trends in broad measures of prices and labor costs had shown no change thus far in 1994. in july, the overall index of consumer prices rose at the same pace as in june, despite larger monthly increases in the food and energy components of the index.;negative
the jump in energy prices reflected the effects of the earlier run-up in crude oil prices.;negative
for the twelve months ended in july, both the overall index and the index excluding food and energy rose by about the same amounts as during the preceding twelve-month period.;positive
at the producer level, prices of finished goods were up significantly in july after no change in june large price increases were recorded for coffee and finished energy goods.;positive
prices of finished goods other than food and energy were unchanged on balance over june and july and registered only a small rise over the twelve months ended in july.;negative
at an earlier stage of processing, producer prices of intermediate materials posted another sizable gain in july.;positive
these prices had increased at a faster rate thus far this year than in 1993, mirroring a similar pattern in prices of nonfood, non-energy crude materials.;positive
the employment cost index for private industry workers rose more rapidly in the second quarter after a sharp slowing in the first quarter, with the acceleration in compensation largely reflecting a pickup in wage and salary growth.;positive
the increase in total compensation over the last four quarters was little changed from the advance over the previous four-quarter period.at its meeting on july 5-6, 1994, the committee adopted a directive that called for maintaining the existing degree of pressure on reserve positions but that included a bias toward the possible firming of reserve conditions during the intermeeting period.;positive
the directive stated that in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint would be acceptable or slightly lesser reserve restraint might be acceptable during the intermeeting period.;neutral
the reserve conditions associated with this directive were expected to be consistent with modest growth in m2 and m3 over coming months.open market operations during the intermeeting period were directed toward maintaining the existing degree of pressure on reserve positions.;positive
adjustment plus seasonal borrowing rose over the period in accommodation of the usual summer pickup in demands for seasonal credit and averaged near anticipated levels.;positive
the federal funds rate remained close to 4-1/4 percent.other market interest rates were unchanged to up slightly on balance over the intermeeting period.;positive
rates generally edged lower during the early part of the period as incoming data were viewed by market participants as being consistent with continued moderation in final demands and a reduced need for any further monetary tightening actions.;negative
in early august, however, interest rates began to erase their previous declines, partly in response to the strong employment report, which generated expectations that monetary policy might need to be tightened substantially in the near term.;negative
most major indexes of equity prices were up on balance over the intermeeting period, with second-quarter corporate profits generally better than had been expected.the trade-weighted value of the dollar in terms of the other g-10 currencies declined early in the intermeeting period but later recouped its losses and ended the period unchanged on balance.;positive
the fluctuations in the dollar partly reflected evolving perceptions of the degree to which u.s. authorities were concerned about further weakness in the currency.;negative
over the intermeeting period, the dollar depreciated slightly against the mark but edged higher against the yen.both m2 and m3 expanded in july after declining on average over may and june.;positive
the growth of m2 in july owed in part to a sizable increase in liquid deposits, but in light of a resumption of run-offs at bond mutual funds it also may have reflected a renewed preference by households for the protection of principal provided by money market mutual funds.;positive
the strength in m2 showed through to m3, which also was boosted by funds garnered from wholesale sources to finance a surge in bank credit.;positive
for the year through july, m2 and m3 grew at rates slightly above the bottom of their ranges for 1994. total domestic nonfinancial debt continued to expand at a moderate pace.the staff forecast prepared for this meeting suggested that the economy was operating close to its long-run capacity and that growth would trend lower over the next several quarters to a rate generally in line with the increase in its potential.;negative
under these circumstances, trends in the core rate of inflation would not deviate significantly from recent experience, but there was a risk that such an outcome might require further monetary policy tightening.;negative
growth in consumer spending was projected to slow in response to smaller gains in employment and income, some reductions in pent-up demands, and the adverse effects on household financial wealth of earlier increases in interest rates and declines in stock market prices.;negative
business fixed investment, while remaining relatively brisk, was expected to decelerate somewhat over the forecast horizon, primarily owing to smaller projected gains in sales, a growing shortfall of corporate cash flow relative to capital outlays, and higher financing costs.;negative
single-family housing construction would continue to be damped by the higher mortgage rates however, the pace of homebuilding was expected to remain relatively robust compared with the rate of recent years, reflecting still unsatisfied demand for homeownership and the relatively favorable cash-flow affordability of housing, as judged by the standards of the past two decades.;positive
the restraint on economic activity exerted by weak export demand was projected to diminish as economic conditions improved abroad, given the competitiveness of u.s. produced goods.in the committee's discussion of current and prospective economic developments, members commented that final aggregate demand appeared to have slowed somewhat in recent months but that the expansion still seemed to have considerable underlying momentum.;negative
indeed, available data on the various components of spending taken together might in fact be understating the growth in economic activity the strength of labor markets and measures of gross domestic income suggested a somewhat stronger economic performance.;positive
sustained expansion, perhaps at a pace broadly in line with or a bit above the economy's long-run growth potential, remained a reasonable expectation, but many members observed that they saw the risks as being on the upside of such a projection in the absence of some further policy tightening.;positive
views varied to some degree with regard to available margins of unemployed resources, but the members agreed that the economy probably was operating very close to, and in the view of some might have reached, its long-run potential.;positive
in these circumstances, the members saw appreciable risks of intensifying pressures on resources and higher inflation.;negative
broad measures of wages and prices suggested little change in inflation trends in recent quarters, but worrisome signs of greater inflation were evident in the prices of materials purchased by business firms and in anecdotal reports of successful efforts by an increasing number of businesses to pass on rising costs by raising prices.in their comments on business conditions in different parts of the nation, members reported continuing expansion ranging from modest to solid growth in most regions, however, the rise in business activity appeared to have slowed in some areas and business conditions had remained essentially unchanged in a number of others, notably in california.;positive
in the course of their review, members pointed to the general strength in labor markets as evidenced, for example, by statistical indications of large and persisting gains in employment and relatively low initial claims for unemployment compensation.;positive
these data for the national economy were reinforced by reports of sizable employment increases in numerous industries and parts of the country and associated indications of growing labor shortages in a number of areas and some occupations.the financial climate remained supportive of sustained economic growth.;positive
it was clear that the rise in interest rates since the start of the year had had some restraining effects on interest-sensitive expenditures, notably housing and perhaps to a lesser extent some consumer durables, but to date these effects had not been large.;negative
moreover, surveys and anecdotal reports suggested that banking institutions were becoming increasingly aggressive in their efforts to foster loan growth by easing many terms and standards for lending.;positive
in financial markets more generally, risk spreads had remained relatively narrow and both debt and equity markets appeared to be well positioned to provide ample financing for further economic expansion.in their review of developments in key sectors of the economy, members saw widespread evidence of a well established expansion.;positive
some signs of moderation from the rapid advance in recent quarters had emerged, including statistical and anecdotal indications of somewhat slower growth of consumer spending.;negative
members noted, however, that an apparently significant portion of the recent weakness in sales of motor vehicles appeared to be related to supply shortages that were in the process of being corrected.;negative
consumer confidence remained at a high level and likely reflected, among other factors, the strength in job markets in many parts of the country.;positive
nonetheless, more moderate consumer spending was a reasonable expectation in the context of a low saving rate, increased consumer debt levels, and higher interest rates.;positive
one member commented that some pause in the expansion of overall consumer spending would not be unusual after several quarters of robust growth, and another remarked that the rise in household expenditures had been larger than the increase in household cash incomes by an appreciable margin over the past year.further marked expansion in business-fixed investment was likely to make a sizable contribution to continuing economic growth.;positive
ongoing strength in orders, including foreign demand, pointed to rapid further growth in expenditures for business equipment over coming months.;positive
some moderation in the growth of such spending appeared likely later in the context of projected slower expansion in sales and the rise in financing costs.;positive
the outlook for nonresidential construction, while not ebullient, nonetheless seemed likely to become a more positive factor in fostering further economic growth.;positive
demand for commercial real estate space, including office space, had begun to improve in many areas.;positive
against this background and given the apparent availability of financing for soundly based projects, nonresidential construction activity, while displaying considerable local variation, appeared to be on a moderate uptrend for the nation as a whole.prospective developments in foreign trade also were expected to have a positive effect on the expansion of the domestic economy and indeed to offset some of the anticipated slowing in the overall growth of domestic demand.;positive
economic conditions abroad were improving faster than had been anticipated, and this development along with the decline in the foreign exchange value of the dollar was projected to stimulate faster growth in exports while curbing that of imports over the next several quarters.members focused on recent inventory developments, which in the context of some moderation in the growth of final demand had accounted for a considerable portion of the overall expansion in gdp reported for the second quarter.;positive
while the rate of inventory accumulation could be expected to slow in the current quarter, the extent of that slowing and its retarding effects on near-term economic growth were uncertain.;negative
partly on the basis of anecdotal reports, the members concluded that much of the inventory buildup in the second quarter was voluntary, thereby reducing the probability of a sharp reversal.;positive
indeed, to the degree that delivery lead times might edge up in various industries as capacity constraints were encountered, stronger efforts to build inventories could emerge, especially against the background of currently low inventory-to-sales ratios.;positive
some business contacts reported that they were planning to add to their inventories over the months ahead.;positive
at the same time, ongoing business efforts to maintain relatively lean inventories undoubtedly would tend to limit any broad buildup in inventories.with regard to the outlook for residential construction, members reported some slowing in single-family housing demand in many parts of the country as homebuyers reacted to the rise in mortgage interest rates.;negative
however, single-family homebuilding activity was being maintained at relatively robust levels in some areas and multifamily housing construction was improving in numerous local markets.;positive
on balance, the housing sector probably would contribute little, if any, impetus to the expansion but homebuilding was likely to remain well above its earlier depressed levels.in their assessment of the outlook for inflation, many members focused on the prospects for further growth in output in the context of diminishing margins of unemployed production resources.;negative
it was difficult to assess the extent of remaining margins of available resources, in part because of uncertainty about the effects on capacity of ongoing efforts to improve productivity through business restructurings and sharp increases in business investment expenditures.;negative
despite somewhat differing views, the members generally concluded that the economy probably was operating at a level that was quite close to, if not already at, its long-run potential.;positive
in the circumstances, many of the members commented that the risks of intensifying inflation clearly were on the upside if the economic expansion did not moderate from its pace in recent quarters.;negative
indications of accelerating cost and price pressures were not yet visible in broad measures of inflation and wages.;negative
those measures, while subject to fluctuations largely associated with swings in food and energy prices, had not displayed any discernible trend over the past several quarters.;negative
at the same time, signs of increasing prices and costs at earlier stages of production appeared to be multiplying, including sizable price increases for a wide range of industrial commodities.;positive
more generally, members cited a growing number of reports by business firms of rising input costs and of more successful efforts by some firms to raise prices.;positive
it also was noted that the decline in the value of the dollar would contribute, directly and indirectly, to some upward pressures on prices.;negative
however, business contacts, notably at the retail level, indicated that competition remained intense and made it very difficult to pass on cost increases through higher prices, thereby placing a premium on continued efforts to contain costs through improvements in productivity.;positive
from a differing perspective, one member noted that decelerating growth in money measures such as ml, the monetary base, and reserves--which had been expanding rapidly for several years--implied that monetary policy had been moved substantially to curtail any increase in inflation pressures, though more action might still be required.in the committee's discussion of policy for the intermeeting period ahead, the members agreed that a prompt further tightening move was needed to provide greater assurance that inflationary pressures in the economy would remain subdued.;positive
the members recognized that the committee's earlier policy actions were exerting some restraining effects and that further lagged effects from those actions could be expected.;negative
even so, the underlying strength in demand and narrow margins of slack in the economy pointed to a considerable risk of further inflation pressures in the absence of additional policy tightening.with regard to the size of the policy adjustment, the members were apprised of a disposition on the part of the board of governors to approve the 1/2 percentage point increase in the discount rate that was pending at several federal reserve banks.;positive
the committee members endorsed a proposal to allow the effects of such a rise in the discount rate, should it be approved, to be reflected fully in reserve markets.;positive
consideration was given to a lesser adjustment in reserve conditions, but the members concluded that a smaller step was unlikely to be adequate, and on perceiving this, financial markets would quickly build in further monetary tightening, the unknown size and timing of which would add to market uncertainty and volatility.;negative
a more decisive policy move might reduce the need for further tightening later, or possibly even avert that need entirely, by moderating or arresting the inflationary momentum in the economy more promptly and by helping to curb inflationary expectations more effectively.in considering possible adjustments to policy during the period before the next meeting, all the members favored moving to a symmetric intermeeting instruction.;neutral
such a directive would be consistent with the members' expectations that a further policy action was not likely to be needed for some time, given the substantial nature of today's policy move.;neutral
however, a symmetrical directive would not rule out the possibility of a policy move in the event that intermeeting developments differed substantially from expectations.at the conclusion of the committee's policy discussion, all the members indicated they could support a directive that called for increasing somewhat the degree of pressure on reserve positions, taking account of a possible increase in the discount rate, and that did not include a presumption about possible adjustments to policy during the intermeeting period.;neutral
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that slightly greater or slightly lesser reserve restraint would be acceptable during the intermeeting period.;neutral
according to a staff analysis, the reserve conditions contemplated at this meeting would be consistent with modest growth in m2 and m3 over coming months.at the conclusion of the meeting, the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests that the pace of economic expansion, though still substantial, may have moderated somewhat recently, while resource utilization has remained at high levels.;positive
nonfarm payroll employment continued to advance at a robust pace in july, but the civilian unemployment rate edged up to 6.1 percent--about the same as the average for the second quarter.;positive
industrial production rose appreciably over june and july.;positive
growth in consumer spending has slowed in recent months, owing in part to constraints on the supply of motor vehicles.;negative
housing starts rose in july.;positive
orders for nondefense capital goods point to a continued strong expansion in spending on business equipment permits for nonresidential construction have been rising as well.;positive
business inventories registered a large increase in the second quarter, but inventories appeared to have remained broadly in line with sales.;positive
the average nominal deficit on u.s. trade in goods and services was larger in april and may than the average for the first quarter.;negative
increases in broad indexes of consumer and producer prices have remained moderate in recent months, apart from the effect of short-run swings in volatile food and energy components.most market interest rates are unchanged to up slightly on balance since the july meeting.;positive
the trade-weighted value of the dollar in terms of the other g-10 currencies was unchanged on balance over the inter-meeting period.m2 and m3 turned up in july following declines on average in both aggregates over may and june for the year through july, m2 and m3 grew at rates slightly above the bottom of their ranges for 1994. total domestic nonfinancial debt has continued to expand at a moderate rate in recent months.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at its meeting in july reaffirmed the ranges it had established in february for growth of m2 and m3 of 1 to 5 percent and 0 to 4 percent respectively, measured from the fourth quarter of 1993 to the fourth quarter of 1994. the committee anticipated that developments contributing to unusual velocity increases could persist during the year and that money growth within these ranges would be consistent with its broad policy objectives.;positive
the monitoring range for growth of total domestic nonfinancial debt was maintained at 4 to 8 percent for the year.;neutral
for 1995, the committee agreed on tentative ranges for monetary growth, measured from the fourth quarter of 1994 to the fourth quarter of 1995, of 1 to 5 percent for m2 and 0 to 4 percent for m3.;neutral
the committee provisionally set the associated monitoring range for growth of domestic nonfinancial debt at 3 to 7 percent for 1995. the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to increase somewhat the existing degree of pressure on reserve positions, taking account of a possible increase in the discount rate.;positive
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with modest growth in m2 and m3 over coming months.votes for this action:messrs. greenspan, mcdonough, blinder, broaddus, forrestal, jordan, kelley, laware, lindsey, and parry and mses.;neutral
phillips and yellen.votes against this action:none.it was agreed that the next meeting of the committee would be held on tuesday, september 27, 1994.the meeting adjourned at 12:30 p.m.donald l. kohnsecretaryreturn to topfomchome|monetary policyaccessibility|contact uslast update: may 4, 2007;neutral
