sentence;sentiment
manufacturing stocks fell in september, but for the third quarter as a whole they increased at the same moderate rate as in the second quarter the inventory-to-shipments ratio for manufacturing in september remained near the historical low reached the previous month.;negative
at the wholesale level, inventory accumulation slowed slightly in the third quarter, and the inventory-to-sales ratio was in the lower end of its range over recent years.;negative
retail inventories surged in august (latest data available) after having declined slightly in july.;positive
nonetheless, the inventory-to-sales ratio for this sector remained near the middle of its range in recent years.the nominal deficit on u.s. trade in goods and services narrowed in august, but for july and august combined the deficit was substantially larger than its second-quarter average.;negative
the value of exports of goods and services rebounded in august, with increases spread widely among automotive products, aircraft, agricultural products, machinery, and consumer goods.;positive
the value of imports also increased in august, but by a lesser amount than that of exports much of the rise reflected greater imports of automotive vehicles from canada.;positive
economic activity continued to expand in the major foreign industrial countries in the third quarter, but growth apparently was at a more moderate pace than in the first half of the year.consumer price inflation remained moderate in september.;positive
for items other than the food and energy components, the increase in consumer prices over the twelve months ending in september was slightly smaller than the rise over the previous twelve months.;negative
at the producer level, prices of finished goods declined, largely reflecting a sharp fall in prices of finished energy goods.;negative
excluding food and energy items, producer prices edged up in september and had risen slowly over the twelve months ending in september.;positive
at intermediate stages of processing, prices of many materials, notably industrial materials, had continued to move up rapidly.;positive
total compensation of private industry workers rose significantly less over the four quarters ending in september than over the previous four quarters, primarily reflecting a sharply smaller increase in benefit costs.;positive
average hourly earnings of production or nonsupervisory workers recorded a large gain in september after having expanded moderately over previous months.at its meeting on september 27, 1994, the committee adopted a directive that called for maintaining the existing degree of pressure on reserve positions but included a bias toward possible firming during the intermeeting period.;positive
the directive stated that in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, somewhat greater reserve restraint would be acceptable or slightly lesser reserve restraint might be acceptable during the intermeeting period.;neutral
the reserve conditions contemplated at this meeting were expected to be consistent with modest growth of m2 and m3 over the balance of the year.open market operations during the intermeeting period were directed toward maintaining the existing degree of pressure on reserve positions.;positive
as the need for seasonal credit waned over the period, adjustment plus seasonal borrowing declined substantially, with actual borrowing remaining close to anticipated levels.;negative
apart from some tightness in reserves markets around the end of the third quarter, the federal funds rate averaged close to 4-3/4 percent.most market interest rates rose appreciably over the period since the september 27 meeting in response to incoming economic data that generally indicated sustained momentum in final sales and inventory investment and high levels of aggregate output relative to the economy's potential.;positive
the strong economic data and persisting upward pressures on prices at earlier stages of production appeared to heighten concerns among market participants about inflationary pressures and prospects for even more monetary tightening than had previously been anticipated.;positive
most major indexes of equity prices were little changed on balance over the intermeeting period.the trade-weighted value of the dollar in terms of the other g-10 currencies changed little on net over the intermeeting period.;neutral
the dollar trended lower over much of the period, apparently reflecting market perceptions that inflation risks in the united states were on the rise.;negative
in early november, after reaching a new post-world war ii low against the yen and a two-year low against the mark, the dollar began to recover.;negative
the rebound in the value of the dollar apparently was in part a response to u.s. intervention in support of the dollar and heightened expectations of further monetary tightening in the united states.m2 continued to edge lower in october the weakness was concentrated in its more-liquid deposit components, for which opportunity costs had risen very substantially this year.;negative
m3 expanded at a moderate pace, buoyed by continued rapid growth in large-denomination time deposits issued to finance rapid loan growth and to counter runoffs of nondeposit sources of funds.;positive
for the year through october, m2 grew at a rate at the bottom of the committee's range for 1994 and m3 at a rate in the lower half of its range for the year.;positive
total domestic nonfinancial debt continued to expand at a moderate rate in recent months.the staff forecast prepared for this meeting suggested that growth in economic activity would slow markedly over the next several quarters and for a period would average less than the rate of increase in the economy's potential output.;negative
in the staff's judgment, the economy currently was operating at or beyond its long-run capacity, and the forecast assumed that monetary policy would not accommodate any continuing tendency for aggregate demand to expand at a pace that could foster sustained higher inflation.;negative
the expansion of consumer spending was projected to slow considerably in response to diminishing pent-up demands, higher borrowing costs, and reduced income growth.;negative
business fixed investment also was anticipated to decelerate appreciably in the context of smaller increases in sales and less favorable financial conditions.;negative
homebuilding was expected to be damped by higher financing costs, although housing activity likely would remain well above the depressed levels of recent years when cash-flow affordability had been less favorable.;negative
the lower value of the dollar and the favorable prospects for faster economic recovery abroad were projected to bolster the demand for u.s. exports.;positive
with the economy having reached or exceeded its long-run potential in the staff's judgment, wage and price inflation was projected to pick up for a period before turning down as pressures on productive resources eased.in the committee's discussion of current and prospective economic developments, members commented on widespread statistical and anecdotal indications of considerably greater strength in the business expansion than they had anticipated earlier, with numerous industries now operating at or beyond historic, long-run capacity levels.;positive
they saw few signs that growth in aggregate demand might be moderating toward a more sustainable pace nonetheless, they continued to view some slowing as a reasonable expectation as the monetary policy tightening actions implemented earlier exerted their lagged effects on interest-sensitive sectors of the economy.;positive
at this point, increases in prices of final goods and services and in wages generally did not appear to be trending higher, but the members were concerned that inflation would worsen as the effects of continuing strong demand, rising production costs, and higher import prices increasingly were felt in an environment where the utilization of labor and other producer resources was already at, if not above, sustainable full employment levels.the evidence of persisting growth in aggregate demand at a pace appreciably above that of the economy's long-run potential and of developing pressures on resources tended to be confirmed by anecdotal reports of robust business expansion in many parts of the country and growing difficulties in hiring and retaining some types of labor.;negative
ongoing cutbacks in some industries, such as defense, were tending to hold down overall economic activity in a few regions, but all parts of the country appeared to be experiencing at least modest economic growth, including california where economic activity now seemed to have turned up after an extended period of weakness.;negative
sentiment among retailers and other business contacts was widely reported to be quite favorable.;positive
in addition, some members commented that despite higher interest rates financial conditions generally remained conducive to further business expansion.;positive
the lending constraints that had tended to retard the expansion earlier seemed to have given way to increasingly accommodative loan policies by depository institutions and ready access to market sources of financing for many business firms.in their assessment of the contribution of key sectors of the economy to the expansion, members commented on the current strength of consumer spending and also noted that business contacts were expressing considerable optimism about the prospects for retail sales over the holiday season.;positive
consumer sentiment, as evidenced by survey results and retailer comments, appeared to be at a high level.;positive
some moderation in the growth of consumer spending could be expected to emerge next year for a variety of reasons, including reduced pent-up demands and some anticipated slowing in the growth of employment and consumer incomes.;negative
members also noted that rising interest rates were likely to damp consumer spending, notably for durable goods, though there was little evidence of such a development thus far.;negative
a projected softening in housing markets would contribute to slower growth in demand for housing-related consumer durables.expanding sales and favorable profit margins were fostering strong growth in business fixed investment, and much of the momentum in this sector probably would carry over into 1995. some business contacts reported that they were developing plans for major capital outlays over coming months.;positive
as the year progressed, however, the increases that had occurred in interest rates, and the possibility of less receptive financial conditions more generally, should begin to exert some inhibiting effects on business fixed investment, especially if profit margins also were to fall in the context of rising labor and other costs.with regard to the outlook for housing, members reported that conditions were somewhat uneven across the country but that for the nation as a whole rising mortgage rates had had surprisingly little effect thus far on this typically interest-sensitive sector of the economy.;negative
one reason, it was suggested, was the apparent willingness of some homebuyers to accept higher mortgage rates at this point because they expected rates to rise further later.;positive
even so, the members continued to anticipate some slowdown in housing construction over coming quarters.;negative
overall construction activity was likely to be supported to some extent, however, by further gradual gains in nonresidential construction, notably commercial and industrial structures, and perhaps some continuing strength in multifamily housing.after a surge in the second quarter, inventory investment remained substantial in the third quarter and appeared to be continuing at a robust pace in the current quarter.;positive
for a variety of reasons, inventory accumulation might well be relatively brisk for some period of time, given the favorable sales experience of numerous business firms and the still quite low levels of inventories relative to sales.;negative
moreover, with capacity pressures in many industries leading to some lengthening in delivery times, businesses would tend to build inventories to support sales and avoid disruptions to production schedules.;positive
tending to confirm such an assessment were anecdotal reports suggesting that recent additions to inventories were largely intended and not the result of disappointing sales.;negative
an inventory buildup at the pace recorded on average in the second and third quarters would not be sustainable, but inventory investment was likely to be relatively well maintained over coming months if aggregate demand were to expand in line with current expectations.the members generally anticipated that the external sector of the economy would provide some impetus to the expansion.;positive
the recent depreciation of the dollar and strength in foreign economic activity could be expected to boost real exports at a time when growth in real imports was likely to moderate.;positive
the resulting improvement in the nation's net trade position would, however, tend to exacerbate any tendency for domestic demand to outrun the economy's output potential.in the committee's discussion of the outlook for prices, the members saw considerable potential for higher inflation if growth in demand and output continued at an unsustainable pace, placing added pressures on labor and other producer resources.;negative
they noted indications of greater inflation pressures, especially in the rising prices of many materials used in the production process and the increasing number of reports of labor shortages.;negative
to date, prices of finished goods and services did not reflect those pressures and overall wage inflation did not appear to be trending higher.;negative
even so, at least some modest worsening of inflation seemed quite likely over the quarters immediately ahead, despite the persistence of strong competition that continued to limit attempts to raise prices in most markets.;positive
this view seemed to be reinforced by increasing reports of successful efforts by some business firms to establish and sustain higher prices and by numerous indications of business plans to raise prices around year-end or the early part of next year.;positive
other factors that appeared to have adverse implications for the inflation outlook included faster increases in import prices, and in the view of at least some members the prospect of diminishing gains in productivity.;negative
moreover, as evidenced by the comments of some business contacts and the behavior of financial markets, inflationary expectations might be in the process of worsening, though such a development could not be seen in broad survey results.;negative
to what extent such expectations would become more pervasive and foster greater inflation momentum was very difficult to gauge at this point.;neutral
one member suggested that some further rise in inflation might reflect a typical development in a maturing cyclical expansion but that such a rise would not necessarily augur a permanent uptick in inflation or even that progress toward price stability would not continue to be made over time, provided appropriate monetary policies were pursued.in the committee's discussion of policy for the intermeeting period ahead, all the members agreed that the current stance of monetary policy presented unacceptable risks of embedding higher inflation in the economy.;negative
the expansion retained appreciably more forward momentum and greater inflationary potential than the members had anticipated, given the policy restraint implemented earlier this year.;positive
the reasons for that outcome remained unclear.;neutral
among the suggested explanations were that the earlier restraint appeared to have had a less-than-expected effect on current economic conditions and, in particular, on the more interest-sensitive sectors of the economy.;negative
some members also suggested that the underlying expansion was stronger than they had anticipated, and a couple referred to the possibility that the lingering effects from the accommodative policy stance maintained through last year were larger than had been expected.;negative
moreover, additional monetary restraint seemed to be needed to counteract the stimulative effects on domestic economic activity of a number of atypical financial developments in a period of rising interest rates these included the easing of non-price credit terms by depository institutions, the ample availability of funds in debt and equity markets, and the depreciation of the dollar in foreign exchange markets.;negative
the members recognized that monetary policy actions exerted much of their effects after relatively long lags and that a substantial portion of the restraint stemming from the earlier policy actions undoubtedly had not yet been felt in the economy.;positive
they agreed, nonetheless, that monetary policy was still insufficiently restrictive in light of emerging inflationary signals in the economy.;negative
views differed to some extent, however, regarding the degree of additional restraint that might be needed to foster the committee's objectives for sustainable, noninflationary economic growth.a majority of the members believed that an unusually sizable firming of monetary policy was desirable at this time, and they endorsed a proposal to tighten reserve conditions in line with a 3/4 percentage point increase in the discount rate that a number of federal reserve banks had proposed for approval by the board of governors.;positive
in this view, the data becoming available in recent months had suggested considerable resilience and underlying strength in economic activity and rising risks of greater inflation pressures.;positive
a somewhat aggressive tightening action would improve the prospects for curbing intensifying inflationary pressures before they gathered further momentum and would help position the economy on a sustainable growth path consistent with the economy's long-run potential.;positive
the members acknowledged the difficulty of judging the precise degree of monetary restraint that would be needed to attain the committee's objectives and in particular the risk that further efforts to control inflation at this juncture might foster greater-than-intended weakening of the expansion.;negative
the committee could not prejudge how much, if any, additional monetary restraint might be needed in the future.;neutral
that would depend on further developments, but for most members a sizable move at this point represented the most appropriate balance among the competing risks.;positive
during this discussion, it was noted that recent developments were having an unsettling effect on financial markets, and a tightening move of this magnitude might contribute to market stability by reducing expectations of higher inflation and a further near-term policy action.;positive
some members also commented that the action would tend to reinforce the recent intervention in the foreign exchange markets.other members indicated that they preferred a less forceful policy move at this point, one that would be consistent with the 1/2 percentage point increase in the discount rate that had been proposed by several federal reserve banks.;neutral
in their view, substantial further restraint could be expected from the combined effects of the policy tightening actions implemented earlier this year and the inevitable waning of the stimulative effects of policy actions taken in previous years.;negative
while the need for further monetary restraint could not be ruled out, a more limited policy move at this point could reasonably be expected in this view to accomplish the greater part or all of the committee's anti-inflationary objectives over time and would minimize the risk of setting policy on an overly restrictive course with undesired consequences for the business expansion later.;positive
moreover, a cautious approach could lessen the risk that the committee's policy intentions would be misinterpreted, with some resulting damage to consumer and business confidence and dislocation in financial markets.;negative
despite their reservations, these members indicated that they could accept the degree of restraint preferred by the majority because of the quite small difference in the effects of the alternative moves on the economy over time.with regard to possible changes in policy during the period until the next meeting, a majority of the members favored associating the more substantial policy adjustment with a symmetric intermeeting instruction.;neutral
this preference was based on expectations that a further policy action was not likely to be called for over the near term, although a symmetric directive would not prevent an intermeeting adjustment if near-term developments differed substantially from expectations.;neutral
one member expressed the view that the unusually large move made it especially important to follow a steady policy course for some period of time and to undertake any further firming only if new information of a surprisingly strong nature were to be received.;positive
another member indicated a preference for an asymmetric directive toward restraint because such a directive would be more consistent with the likely need in his view for further monetary restraint to contain inflationary forces in the economy.at the conclusion of the committee's policy discussion, all the members indicated they could support a directive that called for a significant increase in the degree of pressure on reserve positions, taking account of a possible increase of 3/4 percentage point in the discount rate, and that did not include a presumption about the likely direction of any adjustment to policy during the intermeeting period.;positive
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that somewhat greater or somewhat lesser reserve restraint would be acceptable during the intermeeting period.;neutral
according to a staff analysis, the reserve conditions contemplated at this meeting would be consistent with modest growth in m2 and m3 over coming months.at the conclusion of the meeting, the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests that the growth of the economy has remained substantial.;positive
nonfarm payroll employment advanced appreciably further in october, and the civilian unemployment rate edged down to 5.8 percent.;negative
industrial production registered a large increase in october after posting sizable gains on average over other recent months, and capacity utilization moved up further from already high levels.;positive
retail sales have continued to rise rapidly.;positive
housing starts rose appreciably in september.;positive
orders for nondefense capital goods point to a continued strong expansion in spending on business equipment permits for nonresidential construction have been trending higher.;positive
inventory accumulation appears to have continued at a brisk pace in the third quarter.;positive
for july and august combined, the nominal deficit on u.s. trade in goods and services widened from its second-quarter average.;positive
prices of many materials have continued to move up rapidly, but broad indexes of prices for consumer goods and services have increased moderately on average over recent months.most market interest rates have risen appreciably since the september meeting.;positive
the trade-weighted value of the dollar in terms of the other g-10 currencies was essentially unchanged on balance over the intermeeting period, though it was weaker through much of the period.m2 contracted further in october while m3 expanded at a moderate pace, buoyed by continued rapid growth in large-denomination time deposits.;positive
for the year through october, m2 grew at a rate at the bottom of the committee's range for 1994 and m3 at a rate in the lower half of its range for the year.;positive
total domestic nonfinancial debt has continued to expand at a moderate rate in recent months.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at its meeting in july reaffirmed the ranges it had established in february for growth of m2 and m3 of 1 to 5 percent and 0 to 4 percent respectively, measured from the fourth quarter of 1993 to the fourth quarter of 1994. the committee anticipated that developments contributing to unusual velocity increases could persist during the year and that money growth within these ranges would be consistent with its broad policy objectives.;positive
the monitoring range for growth of total domestic nonfinancial debt was maintained at 4 to 8 percent for the year.;neutral
for 1995, the committee agreed on tentative ranges for monetary growth, measured from the fourth quarter of 1994 to the fourth quarter of 1995, of 1 to 5 percent for m2 and 0 to 4 percent for m3.;neutral
the committee provisionally set the associated monitoring range for growth of domestic nonfinancial debt at 3 to 7 percent for 1995. the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to increase significantly the existing degree of pressure on reserve positions, taking account of a possible increase in the discount rate.;positive
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, somewhat greater reserve restraint or somewhat lesser reserve restraint would be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with modest growth in m2 and m3 over coming months.votes for this action:messrs. greenspan, mcdonough, blinder, broaddus, forrestal, jordan, kelley, laware, lindsey, parry and mses.;neutral
phillips and yellen.votes against this action:none.secretary's note: the meeting was recessed briefly at this point and the members of the board of governors convened to consider pending reserve bank proposals for increases in the discount rate.;neutral
"after the conclusion of that meeting, the presidents of the federal reserve banks were informed that the board of governors had approved an increase of 3/4 percentage point in the discount rate, effective immediately, and the meeting of the federal open market committee then resumed.system foreign currency arrangementsthe committee considered the renewal of the system's currency (""swap"") arrangements with foreign central banks.";neutral
these arrangements normally have one-year maturities and, except for those with the bank of canada and the bank of mexico, were due to mature on various dates in december 1994.in the course of their review, the members discussed sterilized intervention by the federal reserve in the foreign exchange markets.;neutral
they generally agreed that in certain circumstances such intervention serves a useful purpose, such as helping to counter disorderly market conditions, but it normally would not be expected to have lasting effects on the foreign exchange value of the dollar in the absence of other policy adjustments.;neutral
in the overwhelming number of instances for more than a decade, the federal reserve has participated jointly with the u.s. treasury in foreign exchange operations.;neutral
in the view of most members it seemed advisable to continue that procedure, especially given the system's responsibilities for the overall financial health of the economy and ongoing cooperation with the treasury regarding the nation's broad financial objectives.;neutral
nonetheless, the apparently limited and temporary effectiveness of sterilized intervention counseled caution in reliance on such transactions.;negative
against this background, nearly all the members believed that the system's reciprocal currency arrangements, which were a potential source of foreign currencies that might be used for intervention purposes as well as an ongoing symbol of cooperation with other participating central banks, should be renewed for another year.at the conclusion of this discussion, the committee authorized the renewal for further periods of one year of the system's reciprocal currency arrangements with twelve foreign central banks and the bank for international settlements.;neutral
the amounts and existing maturity dates of the arrangements are indicated in the table that follows:foreign bankamount of arrangement(millions of $ equivalent)term(months)maturitydateaustrian national bank$ 250.012 mos.12/04/94bank of england3,000.012 mos.12/04/94bank of japan5,000.012 mos.12/04/94bank of mexico3,000.020 mos.12/15/95bank of norway250.012 mos.12/04/94bank of sweden300.012 mos.12/04/94swiss national bank4,000.012 mos.12/04/94bank for international settlements --swiss francs600.012 mos.12/04/94other authorized european currencies1,250.012 mos.12/04/94national bank of belgium1,000.012 mos.12/18/94bank of canada2,000.020 mos.12/15/95national bank of denmark250.012 mos.12/28/94bank of france2,000.012 mos.12/28/94german federal bank6,000.012 mos.12/28/94bank of italy3,000.012 mos.12/28/94netherlands bank500.012 mos.12/28/94votes for this action:messrs. greenspan, mcdonough, blinder.;neutral
forrestal, jordan, kelley, laware, lindsey, and parry and mses.;neutral
phillips and yellen.vote against this action:mr. broaddus.mr.;neutral
broaddus dissented because he believed that the federal reserve's participation in foreign exchange market intervention compromises its ability to conduct monetary policy effectively.;negative
because sterilized intervention cannot have sustained effects in the absence of conforming monetary policy actions, federal reserve participation in foreign exchange operations risks one of two undesirable outcomes.;negative
first, the independence of monetary policy is jeopardized if the system adjusts its policy actions to support short-term foreign exchange objectives set by the treasury.;negative
alternatively, the credibility of monetary policy is damaged if the system does not follow interventions with compatible policy actions, the interventions consequently fail to achieve their objectives, and the system is associated in the mind of the public with the failed operations.;negative
in these circumstances, he did not view renewal of the existing swap lines as desirable because they are used primarily to facilitate market intervention.it was agreed that the next meeting of the committee would be held on tuesday, december 20, 1994.the meeting adjourned at 2:05 p.m.donald l. kohnsecretaryreturn to topfomchome|monetary policyaccessibility|contact uslast update: may 4, 2007;neutral
