sentence;sentiment
homebuilding was projected to pick up somewhat in lagged response to the recent decline in mortgage rates.;positive
developments in mexico might depress u.s. exports further, but mainly in the very near term given the size of the adjustments already evident in the mexican current account.;negative
with this influence waning, sustained growth in the economies of other u.s. trading partners was expected to boost export demand.;positive
considerable uncertainty continued to surround the fiscal outlook, but the forecast maintained the greater degree of fiscal restraint that had been assumed since early in the year.;negative
in the staff's judgment, the prospects for some easing of pressures on resources suggested that price inflation would likely moderate from its recently higher level.in the committee's discussion of current and prospective economic conditions, members reported on statistical and anecdotal indications of further slowing in the expansion of economic activity and some related easing of pressures on labor and other producer resources.;positive
a number commented that they anticipated a relatively sluggish economic performance over coming months as production was cut back to bring inventories into better balance with sales.;negative
however, underlying demand was likely to remain sufficiently robust, especially in light of developments in financial markets, to avert a cumulative decline in business activity and, indeed, to return economic growth to a pace broadly in line with potential.;positive
members cited in particular the strength in business fixed investment and the potential for improvement in housing activity and the trade balance as factors that should help to sustain the expansion.;positive
nonetheless, the longer-run outlook remained subject to considerable uncertainty, especially given the undecided course of fiscal policy and the ongoing inventory correction the ultimate extent of that correction and its effects on overall economic performance were subject to a cyclical dynamic whose outcome could not be predicted with confidence.;negative
a worsening in key measures of inflation, including the consumer price index and the producer price index for finished goods, was a disappointing--if not unexpected--development.;negative
a number of members expressed concern that the risks were still tilted in the direction of some further step-up in inflation however, others were more inclined to the view that inflation was not likely to rise much further in a climate of moderate growth in demand, intense competitive pressures in many markets, and relatively subdued increases in labor costs.members commented that a reduction in the rate of inventory investment was likely to be the dominant influence on the near-term performance of the economy.;positive
some also saw a risk that a significantly greater-than-expected softening in inventory accumulation might have adverse, and possibly cumulative, effects of a longer-term nature on production and incomes and thus on consumer and business spending.;negative
with the exception of the motor vehicle industry, however, current inventory levels generally were quite low in relation to sales and potential inventory adjustments were likely to be limited in size.;negative
once further inventory adjustments were completed, the rate of accumulation could be expected to remain well below the unsustainable pace experienced over the past year and perhaps settle into a pattern where changes in inventories became a relatively neutral factor in the ongoing economic expansion.in their comments about broad factors underlying the economic outlook, members reported that current business and consumer sentiment remained generally favorable across the nation.;positive
despite the softening demand in some markets or industries, notably that for motor vehicles, business contacts continued to express optimism about the outlook for their firms, though some of their comments were tempered by greater caution than had been observed earlier.;positive
a number of members referred to the general financial climate as an important element in the outlook for sustained economic expansion.;positive
they noted that the decline in interest rates had favorable implications for demand in interest-sensitive sectors of the economy.;positive
the rise in equity prices also was contributing to reductions in the cost of capital to businesses, and banks continued to ease terms and standards on loans.;positive
in addition, the rise in stock and bond prices had increased the net worth of many households, though some concern was expressed about the sustainability of the stock market's strong performance.with regard to developments in key sectors of the economy, the slowdown in the growth of consumer spending was somewhat more pronounced than anticipated earlier.;negative
some rebound in consumer demand seemed likely and already appeared to be occurring in the motor vehicle industry in may.;positive
underlying conditions for further growth in consumer spending were viewed as relatively favorable these conditions included strengthened balance sheets stemming from developments in financial markets, continued growth of incomes, and aggressive extensions of consumer credit by a number of lenders.;positive
in at least one view, however, consumer credit had been growing at a pace that could not be sustained and the inevitable correction could coincide with and exacerbate emerging weakness in consumer demand.;negative
on balance, growth in personal consumption expenditures was seen as likely to continue over coming quarters but at a reduced pace given the apparent satisfaction of a large portion of earlier pent-up demands for consumer durables and some expected moderation in the growth of jobs and incomes.business investment remained on a strong uptrend as numerous firms continued to respond to the need to relieve pressures on existing capacity and to increase operating efficiencies in the face of vigorous competition.;positive
rapid growth in profits and a ready availability of financing also were cited as factors tending to support business investment spending.;positive
the increase in such spending was likely to moderate over the projection horizon, though to a still brisk pace, as declining growth in demand and easing pressures on capacity induced growing caution in business investment decisions.;positive
indeed, the growth in expenditures for producer durable equipment already appeared to be moderating from an extremely rapid pace, though nonresidential construction was reported to be posting solid gains in several parts of the country.members also expected some strengthening in residential construction following the large declines in mortgage interest rates that had occurred since late 1994. housing construction had trended lower since the start of the year, but several indicators pointed to a revival.;positive
the latter included surveys showing improving homebuyer attitudes and builder assessments of the outlook for new home sales, and rising applications to purchase homes.;positive
sizable inventories of unsold new homes would probably continue to damp construction activity for some months, but contacts in the real estate and mortgage finance industries were more optimistic about the outlook for housing.the foreign trade sector likewise was expected to make an appreciable contribution to the expansion of economic activity in coming quarters.;positive
the robust uptrend in u.s. exports during 1994 had been slowed to a considerable extent thus far this year by the sharp adjustment in trade with mexico, but in the view of several members that adjustment might now be largely completed.;negative
in that event, gains in exports could be expected to resume at a fairly brisk pace despite indications of reduced economic growth in some key foreign countries.;positive
this assessment was supported by anecdotal reports of rising foreign demand for some u.s. products in the context of the generally improved international competitive position of the united states.;positive
concurrently, growth in imports would tend to be held down by the projected slowing in the expansion of domestic demand.;negative
on the negative side, some members referred to the possibility that a longer period might be needed to resolve the difficulties being experienced by mexico, and several expressed particular concern about the potential for relatively severe disruptions to trade if current negotiations with japan were not successfully concluded.fiscal policy was seen as a major uncertainty in the economic outlook.;negative
federal purchases of goods and services were expected to continue trending lower and the growth of transfer payments was likely to be trimmed, but the extent and timing of fiscal restraint could not be determined while federal deficit reduction continued to be debated in the congress.;negative
in the view of at least some members, however, a larger fiscal contraction than was commonly expected might well materialize, perhaps starting later this year.;negative
the course of fiscal legislation undoubtedly would continue to affect financial markets and, in the opinion of some members, would need to be taken into account in the formulation of monetary policy.concerning inflation, several members commented that the rise in consumer prices and some other broad measures of inflation in recent months appeared to reflect cyclical developments relating to the tightening of resource and product markets over the past year, including the partial pass-through of sizable increases in prices at earlier stages of production.;negative
in addition, higher import prices might have been playing a role.;neutral
a number of members expressed concern that, with the economy already producing at or even slightly above its sustainable potential, inflation pressures were likely to intensify if the current pause in the expansion were to be followed by a period of above-average growth.;negative
on the other hand, members who saw the odds as pointing to a more moderate rebound after a period of relatively sluggish economic performance were inclined to the view that an upward trend in inflation was likely to be averted.;negative
in addition, the ongoing competitive pressures in many markets, the restraint in compensation increases, and the continuing efforts to cut production costs would help to contain pressures on prices over time.in the committee's discussion of policy for the intermeeting period ahead, all the members endorsed a proposal to maintain the current stance of policy.;neutral
the higher interest rates of 1994 clearly had damped demand, but since year-end intermediate- and long-term market rates had declined, stock market prices had risen, bank lending terms had continued to ease, and the dollar had fallen against the currencies of many major industrial countries.;negative
on balance, it appeared that the current configuration of financial market conditions and degree of monetary restraint was likely to be consistent with moderate expansion in nominal gdp and prices following a period of some weakness in the economy as inventory imbalances were corrected.;positive
the risks of a different outcome, in either direction, seemed to be reasonably balanced.;positive
in the circumstances, because the dimensions of the near-term deceleration and the potential strength of underlying demand remained uncertain, the members concluded that it was desirable to monitor developments carefully and wait for additional information before deciding on the next policy move.with regard to the possible need to adjust policy during the intermeeting period, all the members were in favor of shifting to an unbiased instruction that did not incorporate any presumption with regard to the direction of potential intermeeting changes.;neutral
the members agreed that no compelling case could be made at this point for potential adjustments to policy in either direction during the period ahead, and retaining a bias in the directive would give a misleading indication of the committee's current intentions for the period.;negative
one member expressed the view that the costs of being wrong currently seemed higher in the direction of accommodating too much inflation, though signs of a possible cumulative deterioration in economic activity could not be ignored should they materialize.;negative
another member, who saw the longer-term risks to the economy as tilted to the downside of current projections, indicated that while the recent performance of the economy might argue for some easing of monetary policy, a steady policy course without any bias in the intermeeting instruction was appropriate for now in light of the generally accomodative financial and banking markets.at the conclusion of the committee's discussion, all the members supported a directive that called for maintaining the existing degree of pressure on reserve positions and that did not include a presumption about the likely direction of any adjustments to policy during the intermeeting period.;neutral
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that somewhat greater or somewhat lesser reserve restraint would be acceptable during the intermeeting period.;neutral
the reserve conditions contemplated at this meeting were expected to be consistent with moderate growth in m2 and m3 over the months ahead.at the conclusion of the meeting, the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests that the expansion of economic activity has slowed considerably further.;negative
in april, nonfarm payroll employment was about unchanged after posting reduced gains in the first quarter, and the civilian unemployment rate rose to 5.8 percent.;negative
industrial production fell in april, largely reflecting a cutback in the production of motor vehicles, and capacity utilization rates declined somewhat.;negative
reflecting markedly weaker demand for motor vehicles, total retail sales were down in april after rising moderately over the first quarter.;negative
housing starts were unchanged in april after declining sharply in the first quarter.;negative
orders for nondefense capital goods point to further strong expansion of spending on business equipment nonresidential construction has continued to trend appreciably higher.;positive
the nominal deficit on u.s. trade in goods and services widened in the first quarter from its average rate in the fourth quarter.;positive
broad indexes of consumer and producer prices have increased faster on average thus far this year, while advances in labor compensation costs have remained subdued.intermediate- and long-term interest rates have declined considerably further since the committee meeting on march 28, while short-term rates have registered small decreases.;negative
in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies, after falling to low levels, rose on balance over the intermeeting period.m2 and m3 strengthened in march and april.;positive
for the year through april, m2 expanded at a rate in the lower half of its range for 1995 and m3 grew at a rate somewhat above its range.;positive
total domestic nonfinancial debt has grown at a rate a bit above the midpoint of its monitoring range in recent months.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at its meeting on january 31-february 1 established ranges for growth of m2 and m3 of 1 to 5 percent and 0 to 4 percent respectively, measured from the fourth quarter of 1994 to the fourth quarter of 1995. the committee anticipated that money growth within these ranges would be consistent with its broad policy objectives.;positive
the monitoring range for growth of total domestic nonfinancial debt was lowered to 3 to 7 percent for the year.;negative
the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to maintain the existing degree of pressure on reserve positions.;neutral
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, somewhat greater reserve restraint or somewhat lesser reserve restraint would be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with moderate growth in m2 and m3 over coming months.votes for this action:messrs. greenspan, mcdonough, blinder, hoenig, kelley, lindsey, melzer, ms. minehan, mr. moskow, mses.;neutral
phillips and yellen.votes against this action: none.it was agreed that the next meeting of the committee would be held on wednesday-thursday, july 5-6, 1995.the meeting adjourned at 12:15 p.m.donald l. kohnsecretaryreturn to topfomchome|monetary policyaccessibility|contact uslast update: may 4, 2007;neutral
