sentence;sentiment
the federal funds rate averaged close to 5-1/2 percent during the intermeeting period.most other market interest rates declined slightly on balance over the period after the december 20 meeting.;negative
very short term interest rates fell after the first of the year, reflecting the disappearance of year-end premiums.;negative
more broadly, favorable news on inflation and indications of some unexpected slowing in the growth of final demands apparently led market participants to conclude that further tightening of monetary policy, though still expected to be substantial, would be less than previously thought and would be spread over a longer period.;positive
yields on tax-exempt instruments declined considerably as concerns about the implications of orange county's problems for the financial condition of other municipal governments abated.;negative
strong earning reports for the fourth quarter boosted major indexes of equity prices.in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies declined somewhat over the intermeeting period.;negative
the dollar fell substantially against the mark, which was buoyed by safe-haven inflows from weaker european currencies, but dropped less against the yen.;negative
one factor that weighed against the dollar was uncertainty about the consequences for the u.s. economy of the sharp depreciation of the mexican peso and the related economic and financial problems in mexico and other developing economies market participants expressed some concern that the crisis might constrain u.s. monetary policy in the event of further domestic inflation pressures and that the counterpart to the large prospective reduction in the mexican current account deficit would lie importantly in the already substantial u.s. deficit.growth of m2 and m3 strengthened in december, and data for the first half of january suggested a further acceleration in that month.;positive
much of the pickup in m2 in december was due to rapid expansion in overnight repurchase agreements and overnight eurodollars, which outweighed a further contraction of liquid accounts associated in part with depositor efforts to obtain higher returns by shifting funds into market instruments.;negative
the faster growth of m3 reflected, in addition to the acceleration of its m2 component, bank use of large cds and nondeposit sources of funds to finance relatively robust demands for credit.;positive
from the fourth quarter of 1993 to the fourth quarter of 1994, m2 grew at the lower end of the committee's range for 1994 and m3 in the lower half of its range.;neutral
total domestic nonfinancial debt had continued to expand at a moderate rate in recent months, and for 1994 it was in the lower half of its monitoring range.the staff forecast prepared for this meeting suggested that growth of economic activity would slow substantially over the next several quarters and for some period thereafter would average less than the rate of increase in the economy's potential output.;negative
consumer spending was projected to be well sustained for a time but to be restrained later by smaller gains in real incomes, the satisfaction of pent-up demands, and the lagged effects of higher interest rates on the demand for durable goods.;positive
business outlays for new equipment were expected to decelerate substantially in response to higher financing costs and slower growth of sales and profits.;negative
homebuilding was anticipated to soften a little in response to slower growth in jobs and income as well as to the increase that had occurred in mortgage rates.;positive
recent developments in mexico were expected to cut into exports in the near term, but the sustained economic growth elsewhere would keep export demand on an uptrend.;negative
although there was considerable uncertainty regarding the fiscal outlook, in light of the congressional intent to cut the federal deficit the forecast incorporated a somewhat greater degree of fiscal restraint than had been built into recent forecasts.;positive
in the staff's judgment, the economy currently was operating beyond its long-run, noninflationary capacity, and there remained a substantial risk that inflation could ratchet higher absent further monetary policy actions.in the committee's discussion of current and prospective economic developments, the members agreed that growth in economic activity could be expected to moderate considerably over the course of 1995, although inflation was likely to be higher than in 1994. they acknowledged that their current projections were subject to substantial risks.;negative
the expansion continued to display appreciable momentum and signs of slower growth were still quite limited and tentative.;negative
even so, the members remained persuaded that the lagged effects of the policy tightening implemented over the course of 1994 would become increasingly evident in interest-sensitive sectors of the economy as the year progressed.;negative
the projected moderation in the growth of final demands, which probably would be concentrated at least initially in the housing and consumer durables sectors, would undoubtedly reinforce an expected cutback in inventory investment from its unsustainable pace in recent quarters.;negative
a key uncertainty in the outlook was whether the slowing in overall economic growth would be sufficient to relieve the current pressures on labor and other producer resources, which many members saw as portending higher inflation, or, indeed, whether such pressures would intensify further.;negative
opinions differed to some degree with regard to both the likely extent of the prospective slowing in economic growth and the outlook for inflation.;negative
however, most of the members concluded that some rise in inflation appeared probable over coming quarters, and they were concerned that this upturn would not be reversed and could be extended in the absence of further monetary restraint.in keeping with the practice at meetings when the committee establishes its long-run ranges for growth of the money and debt aggregates, the members of the committee and the federal reserve bank presidents not currently serving as members had prepared individual projections of economic activity, the rate of unemployment, and inflation for the year 1995. measured from the fourth quarter of 1994 to the fourth quarter of 1995, their forecasts of the growth in real gdp had a central tendency of 2 to 3 percent, compared with a growth rate of 4 percent estimated for 1994. most of the members also anticipated that economic expansion in line with their forecasts would be associated with little change in the unemployment rate and their projections of the rate in the fourth quarter of 1995 were centered in a narrow range around 5-1/2 percent.;neutral
the high levels of resource utilization implied by these projections were viewed by most members as likely to foster somewhat greater pressure on wages and prices.;positive
accordingly, projections of the rate of inflation, as indexed by the consumer price index, had a central tendency of 3 to 3-1/2 percent for the period from the fourth quarter of 1994 to the fourth quarter of 1995, compared with rates of about 2-3/4 percent in both 1993 and 1994.in their review of regional economic developments, members referred to widespread evidence of further growth in business activity, but a number also mentioned scattered signs of some softening in a few areas or industries.;negative
several emphasized, however, that the anecdotal evidence did not currently point to any significant moderation in the overall growth of the economy.;positive
with regard to financial conditions, members commented that they saw little indication that policy tightening actions over the past year were constraining the availability of credit to any observable degree.;negative
despite higher interest rates, financial conditions remained broadly supportive of further economic expansion.;positive
the performance of stock market prices and the relatively narrow quality spreads in debt markets attested to a considerable degree of confidence among investors.;positive
members also took note of the accommodative lending policies of banking institutions.;neutral
those policies had encouraged rapid growth in consumer and business loans and evidently were contributing to the ongoing strength of the economic expansion.;positive
some members expressed concern that a number of banks might have eased their lending standards unduly and thus assumed unwarranted risks in their loan portfolios.in their assessment of developments in key sectors of the economy, members referred to the sluggish behavior of non-auto retail sales in november and december, but they also noted that the available information on consumer spending during the first few weeks of this year was inconclusive with regard to the possible emergence of a slowing trend.;negative
anecdotal commentary on retail sales was mixed, and evidence of some decline in january sales of motor vehicles needed to be evaluated with caution because of the introduction of a new reporting method.;negative
consumer confidence was at a high level, but some members observed that consumer indebtedness had grown rapidly and was likely to exert a retarding effect on consumer spending at some point.;negative
in this regard, however, it was pointed out that rising consumer incomes had kept debt service burdens from increasing significantly thus far.;negative
on balance, the members believed that the growth in consumer spending probably would slow over the forecast horizon though such spending might be relatively well maintained for some period, given the ongoing expansion in jobs and incomes and the ready availability of financing to many consumers.;negative
in any event, the outlook for this sector of the economy, which was critical to any significant moderation in overall economic growth, was uncertain with regard to both the timing and the extent of possible slowing.housing construction was cited as potentially the most important demand sector of the economy that was likely to contribute to more moderate economic growth over the year ahead.;negative
as evidenced by nationwide data through the end of 1994, single-family housing starts had held up unexpectedly well despite sizable increases in home mortgage rates, but anecdotal reports from around the country had pointed to weakening demand for new homes for several months and continued to do so.;negative
against the background of current mortgage rate levels and the rise that had occurred in home mortgage indebtedness, the members continued to anticipate softening demand for housing, at least in the single-family sector.;negative
the mild uptrend in the much smaller multifamily sector was likely to continue for some period, given low rental vacancy rates in a number of areas, and further improvement in nonresidential construction was likely to offset to some extent the overall slowing in housing construction.in the capital goods sector, real business-fixed investment had strengthened further in the fourth quarter, and the members believed, on the basis of rising order backlogs and the strength of permits for new business construction, that considerable momentum had carried into this year.;positive
while the growth in spending for business equipment undoubtedly would moderate from its extraordinary pace over an extended period, large business profits and the still relatively low user cost of capital would tend to support appreciable further growth in such investment in the context of elevated levels of capacity utilization and ongoing efforts, induced by strong market competition, to increase productivity.;positive
moreover, nonresidential construction was now trending higher, with particular strength evident in industrial and commercial construction.the pace of inventory accumulation in recent quarters was viewed as unsustainable and a decline in inventory investment was seen as likely over the forecast horizon, though the precise timing and extent were impossible to predict.;negative
while slower growth in final demand might in most circumstances stimulate a relatively sharp adjustment in inventory investment, members cited factors that could mute the size of that adjustment and its effects on overall gdp.;negative
these included relatively low inventory/sales ratios across much of the economy and little anecdotal or other evidence of unintended inventory accumulation.;negative
moreover, because an unusually large share of the inventory buildup in recent quarters appeared to involve imports, a cutback in such investment should tend to have a smaller-than-usual impact on domestic production.;negative
there was no current evidence that inventory investment was slowing, and indeed recent data on business loans at banks might suggest some acceleration in inventory accumulation since the beginning of the year.;negative
nonetheless, as more moderate growth in final demand began to emerge, concerns about the availability of materials used in the production process or stocks needed to meet market demand should diminish, and business firms could be expected to trim their demand for inventories, perhaps aggressively for a time.;negative
indeed, this sector of the economy might well account for much of the slowing in the expansion for some period of time during the year ahead.fiscal policy was under active debate in the congress, and the members viewed the outcome of that debate as very uncertain.;negative
the emergence of a moderately restrictive fiscal policy might be a reasonable assumption to incorporate in current forecasts, albeit an assumption that clearly was subject to a wide range of error.;neutral
in any event, any progress toward cutting future budget deficits was likely to have a favorable effect on domestic financial markets and perhaps also on the dollar in foreign exchange markets.developments in mexico and their possible repercussions in other developing nations had negative implications for u.s. exports, at least over the short run.;negative
indeed, some members cited anecdotal evidence that reduced trade with mexico had already emerged since late 1994. moreover, the effects of the earthquake in kobe, japan, seemed to be disrupting trade with that nation in agricultural and other bulk goods and was likely to continue doing so over the near term.;negative
looking beyond the months immediately ahead, the relatively robust growth projected for many industrial countries together with the lower value of the dollar should boost the nation's overall external trade balance, though probably not to the extent of providing substantial stimulus to the economy.;positive
one member observed that a number of countries throughout the world faced the potential for important changes in political conditions that could have adverse effects on their growth and trading relationships, with possible repercussions on u.s. exports.members commented that the strong growth in economic activity and high levels of resource utilization had fostered relatively rapid increases in the prices of many raw materials and semi-finished goods used in the production process, but contrary to numerous forecasts these developments had not led thus far to a broad pickup in inflation as measured by the prices of final goods and services.;negative
this favorable development might be explained in part by lags in the inflation transmission process and perhaps to some degree by various structural changes and productivity improvements in recent years that may have raised both the level and the rate of increase of the economy's potential for sustained activity.;positive
many members observed, however, that it would not be prudent from a monetary policy standpoint to assume that continued rapid economic growth and further pressures on producer resources would not lead to rising inflation over the quarters ahead.;negative
while competitive pressures still generally limited the extent to which business firms could pass through rising costs of raw materials and other producer inputs to the prices of final goods, the members referred to increasingly numerous examples of successful efforts to raise such prices and to apparently growing business expectations that it would be possible to implement such increases over the months ahead.;positive
on balance, the members generally were persuaded that the economy had attained levels of labor and capital utilization that implied a strong risk of rising inflation over coming quarters.in keeping with the requirements of the full employment and balanced growth act of 1978 (the humphrey-hawkins act), the committee at this meeting reviewed the ranges for growth of the monetary and debt aggregates in 1995 that it had established on a tentative basis at its meeting in july 1994. the tentative ranges included expansion of 1 to 5 percent for m2 and 0 to 4 percent for m3, measured from the fourth quarter of 1994 to the fourth quarter of 1995. the monitoring range for growth of total domestic nonfinancial debt had been set provisionally at 3 to 7 percent for 1995. the ranges for m2 and m3 were unchanged from those that the committee had used in 1994, while the range for debt was one percentage point lower.all the members endorsed a proposal to adopt the ranges that the committee had set on a tentative basis in july 1994. while some acceleration in the growth of the broad monetary aggregates from the pace in 1994 could be anticipated over the year ahead according to a staff analysis, monetary expansion within the ranges in question appeared to be consistent with the moderation in the expansion of nominal gdp that the members were projecting for 1995 and that they viewed as desirable to head off increasing inflation.;neutral
moreover, the ranges for the broad monetary aggregates had been reduced over the past decade to levels that, notably in the case of m2, should now be consistent over long periods with the committee's objectives for stable prices and maximum sustainable economic growth.;negative
this outcome would depend on the restoration over time of the historical velocity patterns linking the monetary aggregates to broad measures of economic performance, including a level velocity trend for m2.;neutral
it was noted in this regard that until recent years the growth of m3 had tended to exceed that of m2--a pattern that seemed to be re-emerging--and therefore a somewhat higher range might be set for m3 than for m2.;positive
however, the members did not believe that a persuasive argument could be made at this juncture for raising the m3 range, though they did not want to rule out the option of doing so later, possibly when the ranges were reviewed at midyear.;neutral
indeed, to make the change at this point might convey a misleading message regarding the committee's policy intentions or its confidence in prospective monetary growth relationships.the committee also considered the potential advantages and disadvantages of setting specific targets for bringing inflation down and achieving price stability over time.;neutral
such targets might provide an alternative or supplemental approach to the monetary growth ranges, which had been found to be unreliable guides for monetary policy over the past several years.;neutral
the members discussed a number of aspects of inflation targeting.;neutral
on the one hand, such targeting would help to anchor the conduct of monetary policy and progress in meeting these objectives could enhance the credibility of the federal reserve and perhaps reduce the overall cost of attaining price stability.;positive
on the other hand, close adherence to preset inflation targets could unduly constrain the federal reserve in its efforts to counteract the effects of cyclical shortfalls in the performance of the economy.;negative
the members agreed that the discussion had been helpful in outlining the issues and that the subject should be revisited.;positive
it was noted in this connection that the committee might be asked to comment during the months ahead on specific congressional proposals for inflation targeting.at the conclusion of its discussion, all the members voted to approve without change the tentative ranges for 1995 that the committee had established in july of last year.;neutral
in keeping with its usual procedures under the humphrey-hawkins act, the committee would review its ranges at midyear, or sooner if interim conditions warranted, in light of the growth and velocity behavior of the aggregates and ongoing economic and financial developments.;neutral
accordingly, the following longer-run policy statement for 1995 was approved for inclusion in the domestic policy directive.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;neutral
in furtherance of these objectives, the committee at this meeting established ranges for growth of m2 and m3 of 1 to 5 percent and 0 to 4 percent respectively, measured from the fourth quarter of 1994 to the fourth quarter of 1995. the committee anticipated that money growth within these ranges would be consistent with its broad policy objectives.;positive
the monitoring range for growth of total domestic nonfinancial debt was lowered to 3 to 7 percent for the year.;negative
the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.votes for this action:messrs. greenspan, mcdonough, blinder, hoenig, kelley, laware, lindsey, melzer, ms. minehan, mr. moskow, mses.;neutral
phillips and yellen.votes against this action:none.in the committee's discussion of policy for the intermeeting period ahead, all the members indicated that they could support some firming in reserve conditions, though a few preferred to delay such an action pending the receipt within the next few weeks of significant new information that could help the committee to evaluate whether and to what extent the economic expansion might be slowing.;positive
most of the members were convinced, however, that current monetary policy should be adjusted promptly to a more clearly restrictive stance.;neutral
in their view, prompt action was needed to counter inflationary pressures and inflationary expectations in an economy that already seemed to be operating at, and perhaps beyond, sustainable capacity levels and to be continuing to expand at a pace above its long-run potential.;positive
in these circumstances, a delay in tightening policy would incur an unacceptable risk of allowing further inflationary momentum to develop in the economy and would require more tightening over time than might otherwise be needed to achieve the committee's objectives.;negative
part of the risk involved a potential further decline in the dollar at a time when there already was considerable concern about rising pressures on prices.;negative
some tightening of policy at this meeting was generally anticipated in markets, and a failure to take action now was likely in the view of a number of members to raise questions about the credibility of the system's anti-inflation resolve and to generate some unsettlement in financial markets, notably in the foreign exchange market where the dollar already appeared to be vulnerable to further weakness.;negative
in terms of balancing the policy risks that were involved, a prompt move would provide some insurance against what these members viewed as the principal risk in current circumstances--that of rising inflation.;positive
the risks of excessive tightening, while not completely absent, were believed to be limited in light of the apparent strength and momentum of the expansion, which many forecasters had underestimated over the past year.;positive
one member expressed the view that while monetary growth had been damped, continuing restraint on the growth of the narrow monetary aggregates was desirable to offset a previous build-up in liquidity and help assure that inflationary pressures would be contained.members who saw an advantage in postponing a decision to tighten policy commented that, in light of some scattered signs of a moderating expansion, it would be helpful to wait for certain key statistics that would become available within the next few weeks to judge the extent of any moderation.;positive
data on retail sales in january might provide particular insights as to whether the softening in such sales in november and december was persisting.;negative
the favorable news on inflation in the fourth quarter had lessened concerns about an immediate inflation threat, and if the incoming information confirmed the need for further tightening, the short delay in implementing it would have only a minimal cost.;positive
in addition, an increase in monetary restraint would be likely to exacerbate the problems of mexico and perhaps to some extent those of canada and would have potentially adverse implications for u.s. trade with both of these key trading partners.;negative
because the probability that incoming information would counsel against any further policy tightening was certainly less than 50 percent so that only a matter of timing was likely to be involved, these members indicated that they would join with the other members in voting to tighten policy at this meeting.concerning the possible need to adjust policy during the intermeeting period, the members were unanimously in favor of adopting a symmetric directive.;neutral
given a decision to implement some tightening in monetary policy at this meeting, they did not believe that there should be a presumption toward possible further tightening in this period.;negative
a number of members observed that further monetary restraint might not be needed if, in line with their expectations, the incoming evidence on the performance of the economy suggested that the expansion was moderating sufficiently for the economy to return to a growth path consistent with containing inflation pressures.;positive
in any event, the committee's most difficult decision over the next several quarters was likely to be that of determining when further tightening was no longer desirable.prior to the end of the meeting, the members were apprised of a disposition on the part of the board of governors to approve an increase of 1/2 percentage point in the discount rate that was pending at several federal reserve banks.;neutral
in the event that such an increase was approved by the board, the members agreed that open market operations should be conducted so as to allow that increase to be reflected fully in reserve markets.at the conclusion of the committee's discussion, all the members indicated that they could support a directive that called for increasing somewhat the degree of pressure on reserve positions.;neutral
in the implementation of this policy, account would be taken of a possible increase of 1/2 percentage in the discount rate that was under consideration by the board of governors.;positive
the members also agreed that the directive should not include any presumption about possible adjustments to policy during the intermeeting period.;neutral
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that somewhat greater or somewhat lesser reserve restraint would be acceptable during the intermeeting period.;neutral
according to a staff analysis, the reserve conditions contemplated at this meeting would be consistent with moderate growth in m2 and m3 over coming months.at the conclusion of the meeting, the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests a strong further rise in economic activity during the closing months of 1994. nonfarm payroll employment was up considerably further in december after a sharp increase in november, and the civilian unemployment rate declined to 5.4 percent.;positive
industrial production registered another large advance in december and capacity utilization continued to move up from already high levels.;positive
current estimates indicate little change in retail sales over november and december, while housing starts posted sizable gains on balance over the two months.;negative
orders for nondefense capital goods point to a continued strong expansion in spending on business equipment permits for nonresidential construction have been trending appreciably higher.;positive
the nominal deficit on u.s. trade in goods and services widened somewhat in october-november from its average rate in the third quarter.;positive
prices of many materials have continued to move up rapidly, but broad indexes of prices for consumer goods and services have increased moderately on average over recent months.most market interest rates have declined slightly on balance since the committee meeting on december 20, 1994. in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies has declined somewhat over the intermeeting period.;negative
the mexican peso has depreciated sharply against the dollar.growth of m2 and m3 strengthened in december and january.;positive
from the fourth quarter of 1993 to the fourth quarter of 1994, m2 grew at a rate at the bottom of the committee's range for 1994 and m3 at a rate in the lower half of its range for the year.;positive
total domestic nonfinancial debt has continued to expand at a moderate rate in recent months, and for the year 1994 it grew at a rate in the lower half of its monitoring range.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at this meeting established ranges for growth of m2 and m3 of 1 to 5 percent and 0 to 4 percent respectively, measured from the fourth quarter of 1994 to the fourth quarter of 1995. the committee anticipated that money growth within these ranges would be consistent with its broad policy objectives.;positive
the monitoring range for growth of total domestic nonfinancial debt was lowered to 3 to 7 percent for the year.;negative
the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to increase somewhat the existing degree of pressure on reserve positions, taking account of a possible increase in the discount rate.;positive
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, somewhat greater reserve restraint or somewhat lesser reserve restraint would be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with moderate growth in m2 and m3 over coming months.votes for this action: messrs. greenspan, mcdonough, blinder, hoenig, kelley, laware, lindsey, melzer, ms. minehan, mr. moskow, mses.;neutral
"phillips and yellen.votes against this action:none.temporary increase in reciprocal currency agreement with the bank of mexico and increase in agreement to ""warehouse"" foreign currencieson december 30, 1994, the committee approved a temporary increase from $3 billion to $4-1/2 billion in the system's reciprocal currency (swap) agreement with the bank of mexico and it also approved the activation of that agreement.";positive
the committee approved a further temporary increase of $1-1/2 billion and activation of that amount at this meeting, thereby raising the swap arrangement with the bank of mexico to a level of $6 billion, consisting of the regular $3 billion line and a special $3 billion line.;positive
the special $3 billion line may be drawn on until january 31, 1996. drawings would be for three-month periods and could be renewed a maximum of three times.;neutral
once a drawing on the special line is repaid, the size of the line will be reduced pari passu.;neutral
all drawings on the special line will have to be repaid no later than january 31, 1997. the terms and conditions for use of the permanent $3 billion swap facility with the bank of mexico remain unchanged and drawings, once repaid, will require committee action prior to subsequent use.;neutral
the treasury has undertaken to assure the repayment of any swap drawing by the bank of mexico on the $6 billion in lines that is outstanding more than 12 months.votes for this action:messrs. greenspan, mcdonough, blinder, hoenig, kelley, laware, ms. minehan, mr. moskow, mses.;neutral
"phillips and yellen.votes against this action: messrs. lindsey and melzer.the committee also approved at this meeting an increase from $5 billion to $20 billion in the amount of eligible foreign currencies that the system is prepared to ""warehouse"" for the treasury and the exchange stabilization fund (esf).";positive
the purpose of the warehousing facility, which has been in place for many years, is to supplement the u.s. dollar resources of the treasury and the esf for financing purchases of foreign currencies and related international operations.;neutral
the size of the warehousing facility had ranged up to $15 billion in past years, but it was reduced to $5 billion in february 1992. the expansion of the warehousing agreement at this meeting was intended to facilitate u.s. participation in the multilateral program to restore financial stability in mexico, announced by president clinton on january 31, 1995, by warehousing up to $20 billion in german marks and japanese yen held by the treasury through the esf.;neutral
the committee will review each year the need to maintain this level of warehousing authority in light of the progress and needs of the program.votes for this action:messrs. greenspan, mcdonough, blinder, hoenig, kelley, laware, ms. minehan, mr. moskow, mses.;neutral
phillips and yellen.votes against this action:messrs. lindsey and melzer.members who voted to approve these proposals were persuaded that the nature and severity of mexico's financial problems could not be contained without making available substantial financial assistance to the government of mexico.;positive
the financial support provided by the united states would be accompanied by similar assistance from the imf and would be conditioned on mexico's commitment to implement major changes in its economic policies, including monetary policy.;positive
it was emphasized during the committee's discussion that the united states had a strong interest in encouraging the restoration of stability in mexico for numerous reasons, including the growth of trade between the two nations and the resulting creation of jobs in both countries.;positive
moreover, mexico's financial problems appeared to be spreading to a number of other nations and adversely affecting the dollar in the foreign exchange markets.;negative
the participation of the federal reserve in this effort was strongly endorsed by the administration and the overall program had the support of the bipartisan leadership in the congress.;positive
apart from temporary financial resources, the federal reserve was in a position to supply expertise and experience that were not readily available elsewhere.;neutral
on the negative side, the members acknowledged that there could be no assurances that the rescue program would succeed, but its scale, its multinational character, and the apparent willingness of mexican officials to pursue the difficult policies needed to assure success were grounds for optimism.messrs.;positive
lindsey and melzer dissented with respect to increases in both the swap line and the warehousing arrangement with the exchange stabilization fund.;positive
they did not believe that the committee had been provided sufficient information to assess whether developments in mexico threatened u.s. financial stability, a possible justification for increased central bank lending on a short-term basis, furthermore, they considered it inappropriate for the federal reserve to participate, directly or indirectly, in intermediate to long-term financing to facilitate debt restructuring.;negative
they were concerned that such participation in a fiscal policy matter might compromise, or appear to compromise, the independence of the monetary policy process.;negative
mr. lindsey added that the latter risks were significantly enhanced given the absence of congressional authorization or more general public support for these measures.disclosure policy.at this meeting, the committee decided to retain the procedures that it had followed over the past year for providing greater information to the public about its policy actions and discussions.;neutral
it was the judgment of the members that these procedures strike an appropriate balance between making the committee's decisions and deliberations accessible to the public as soon and as fully as feasible, while safeguarding the committee's flexibility in policymaking and preserving an unfettered deliberative process.;neutral
the procedures in question involve the prompt announcement of the committee's decisions and the release of minutes and transcripts of fomc meetings.the committee will continue its practice of announcing each change in the stance of monetary policy in a press release on the day the decision is made.;neutral
this practice removes any uncertainty about the committee's intentions in regard to reserve conditions and enables all financial market participants and others to receive the information at the same time.;neutral
when no change is made at a meeting, the committee normally will announce only the time when the meeting ended and that there are no further announcements.;neutral
however, in some infrequent circumstances, the committee may decide to issue a statement even when no change in policy is made.the full substance of the committee's deliberations relating to each policy decision will continue to be reported, as is the current practice, in comprehensive minutes of the meeting that are released two or three days following the next regularly scheduled meeting.;neutral
for historians and other students of monetary policymaking, those minutes will be supplemented by lightly edited transcripts of the discussion at each committee meeting.;neutral
