sentence;sentiment
the reserve conditions contemplated at this meeting were expected to be consistent with more moderate growth in m2 and m3 over the months ahead.at the conclusion of the meeting, the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests a strengthening in the expansion of economic activity in the current quarter from the weak second-quarter pace.;positive
nonfarm payroll employment increased in june and july after declining in may the advance was held down by continuing employment losses in manufacturing.;negative
the civilian unemployment rate in july was at its second-quarter average of 5.7 percent.;negative
industrial production changed little in recent months after falling earlier while capacity utilization was down somewhat further.;negative
total retail sales have risen appreciably on balance since early spring, but they edged down in july, reflecting weakness in motor vehicles.;negative
housing starts were up sharply in july after changing little in previous months.;positive
orders for nondefense capital goods still point to considerable further expansion of spending on business equipment over coming months nonresidential construction has continued to trend appreciably higher.;positive
the nominal deficit on u.s. trade in goods and services widened in the second quarter from its average rate in the first quarter.;positive
after increasing at elevated rates in the early part of the year, consumer and producer prices have risen more slowly in recent months.;positive
advances in labor compensation costs have remained subdued.short-term interest rates have posted mixed changes since the committee meeting on july 5-6, while intermediate- and long-term rates have risen appreciably.;positive
in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies appreciated substantially over the intermeeting period, with the gain occurring since the beginning of august.m2 and m3 continued to register sizable increases in july and appeared to be expanding considerably further in august.;positive
for the year through july, m2 expanded at a rate in the upper half of its range for 1995 and m3 grew at a rate above its upwardly revised range.;positive
total domestic nonfinancial debt has grown at a rate in the upper half of its monitoring range in recent months.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at its meeting in july reaffirmed the range it had established on january 31-february 1 for growth of m2 of 1 to 5 percent, measured from the fourth quarter of 1994 to the fourth quarter of 1995. the committee also retained the monitoring range of 3 to 7 percent for the year that it had set for growth of total domestic nonfinancial debt.;neutral
the committee raised the 1995 range for m3 to 2 to 6 percent as a technical adjustment to take account of changing intermediation patterns.;positive
for 1996, the committee established on a tentative basis the same ranges as in 1995 for growth of the monetary aggregates and debt, measured from the fourth quarter of 1995 to the fourth quarter of 1996. the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to maintain the existing degree of pressure on reserve positions.;neutral
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with more moderate growth in m2 and m3 over coming months.votes for this action:messrs. greenspan, mcdonough, blinder, hoenig, kelley, lindsey, melzer, ms. minehan, mr. moskow, mses.;neutral
phillips and yellen.votes against this action:none.it was agreed that the next meeting of the committee would be held on tuesday, september 26, 1995.the meeting adjourned at 12:25 p.m.donald l. kohnsecretaryreturn to topfomchome|monetary policyaccessibility|contact uslast update: may 4, 2007;neutral
