sentence;sentiment
a sharp rise in retail inventories in october was led by a large increase in stocks at auto dealers and at general merchandise and apparel outlets.;positive
the inventory-to-sales ratio for the retail sector as a whole was at its high for the year, but signs of overstocking, apart from motor vehicles, were limited.after having strengthened appreciably in the third quarter, federal government purchases were now lagging and exerting some retarding effect on overall economic activity.;negative
the decline in federal purchases in part represented the transitory effects of government shutdowns and the restraining effects of spending cuts imposed by continuing resolutions and by curtailed appropriations in bills that already had been enacted into law.;negative
at the state and local government levels, however, available data pointed to continued, relatively strong growth in purchases.the nominal deficit on u.s. trade in goods and services changed little in september (latest data available).;positive
measured on a quarterly average basis, however, the deficit declined substantially in the third quarter, with the reduction about equally divided between a rise in the value of exports and a drop in the value of imports.;negative
increases in exports were widespread among the major categories of trade, while reductions in imports were concentrated in categories in which there had been large gains in the second quarter.;positive
available data pointed to subdued growth in most of the major foreign industrial countries in the second half of 1995.consumer prices had risen more slowly on balance in recent months than they had during the first half of the year.;negative
in november, the total index for consumer prices was unchanged, and consumer prices excluding food and energy were up only slightly.;positive
in contrast, producer prices of finished goods registered a relatively large increase in november, and the component of this index excluding food and energy posted its largest rise since january.;positive
at the same time, prices of intermediate materials declined a bit further in november.;negative
according to recent survey results, consumers now expected less inflation over the year ahead and also over the next five to ten years.;negative
the available data on wages and worker benefits continued on balance to display a relatively subdued trend of increases in labor compensation.at its meeting on november 15, 1995, the committee adopted a directive that called for maintaining the existing degree of pressure on reserve positions and that did not include a presumption about the likely direction of any adjustments to policy during the intermeeting period.;neutral
the directive stated that in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable during the intermeeting period.;neutral
the reserve conditions associated with this directive were expected to be consistent with moderate growth in m2 and m3 over coming months.open market operations were directed toward maintaining the existing degree of pressure on reserve positions throughout the intermeeting period.;positive
the federal funds rate averaged a bit above the expected rate of 5-3/4 percent over the period.;positive
the bunching of settlements of several treasury issues that had resulted from debt ceiling disruptions and the mid-december corporate tax date were among the factors exerting pressure on the funds rate.;negative
most other short-term interest rates fell slightly and longer-term interest rates extended earlier declines during the intermeeting period.;negative
market expectations of some easing of monetary policy appeared to be reinforced by market interpretations of the incoming information as further evidence that overall demand would be restrained and that the risks of a pickup in inflationary pressures had diminished.;positive
over the intermeeting interval, major indexes of stock prices continued to move higher in concert with the rise in bond prices.the sluggish performance of the broad monetary aggregates since august continued in november.;negative
despite the persistence of low opportunity costs associated with holding m2 assets, m2 growth was relatively modest in november after a slight contraction in october.;positive
m3 growth slowed further in november, partly as a result of a shift of funding by borrowers toward capital market instruments to take advantage of lower long-term market rates.;negative
nonetheless, because of robust expansion earlier in the year, m2 remained in the upper half of its 1995 range through november and m3 expanded at a rate at the upper end of its range.;positive
growth of total domestic nonfinancial debt had slowed somewhat in recent months, reflecting reduced expansion of both private and federal borrowing, and for 1995 to date, this debt measure had grown at a rate around the midpoint of its monitoring range.in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies rose slightly further on balance over the intermeeting period.;negative
declining interest rates in several major foreign industrial countries, evidently induced by disappointing economic growth in those countries, appeared to have a firming effect on the dollar in relation to european currencies.;negative
the dollar changed little against the japanese yen over the period after a sharp advance earlier.;positive
the mexican peso appreciated a bit in relation to the dollar over the period.the staff forecast prepared for this meeting suggested that the growth of economic activity would slow substantially from the very strong pace now indicated for the third quarter.;negative
although this forecast did not differ significantly from that prepared for the november meeting, less growth than expected earlier seemed likely in the current quarter.;positive
over the forecast horizon, however, the economy was still projected to expand at a pace that would keep activity close to the economy's potential.;positive
the forecast anticipated that the expansion in consumer spending would slow a bit in response to diminished gains in disposable income associated with less-rapid advances in spending in other sectors of the economy.;negative
the rise that had occurred in the value of financial assets held by households would be a positive factor helping to support consumer spending but one that would be offset to a degree by the difficulties of an increasing number of households in servicing their growing debts.;positive
the greater affordability of housing stemming from the earlier decline in mortgage rates was projected to help sustain homebuilding activity at a relatively high level.;positive
in the context of reduced growth in sales and profits, business investment in new equipment and structures was projected to increase more moderately after several years of rapid advance.;positive
although indications of excess inventories were limited, slower growth in sales and ongoing efforts to reduce inventory costs were projected to lead to smaller increases in stocks over the projection period.;positive
exports were expected to be bolstered to some extent by the projected improvement in the economies of major trading partners.;positive
although a great deal of uncertainty still surrounded the fiscal outlook, the forecast continued to incorporate an appreciable degree of fiscal restraint.;positive
given the projected outlook, rates of utilization of labor and capital resources would remain relatively high, and the underlying trend of price inflation was seen as unlikely to change significantly over the projection period.in the committee's discussion of current and prospective developments, members noted that the information that had become available since the november meeting tended to confirm earlier indications that the economic expansion had slowed appreciably from the brisk pace of the summer months.;negative
the members generally agreed that the most likely course for the economy remained one of moderate growth.;positive
expansion at or near potential was seen as the most probable outcome, associated at least in part with the favorable effects on business and consumer spending of lower interest rates, higher equity prices, and an ample availability of credit.;positive
however, a number of members expressed concern that the strength of final demands would not be sufficient to support growth near the economy's potential, absent a policy adjustment.;negative
one factor that might retard growth was a higher level of real short-term interest rates owing to the favorable performance of inflation.;positive
members noted that consumer price increases had remained relatively subdued and below expectations in recent months, despite the generally high levels of utilization of both labor and capital resources that had prevailed through much of the year.;negative
several commented that the effects of new technologies, gains in productivity, global competitive pressures on businesses, and restraint in wage setting might imply that inflation would edge down further.;negative
others expressed concern that the prospects for further reductions in inflation seemed quite limited in the context of projected high levels of resource use, including tight labor markets in many parts of the country.in the committee's discussion of regional developments, members reported that anecdotal and other information pertaining to regional activity suggested that the moderation in nationwide economic growth was evident across most of the nation, with the rate of expansion ranging from slow to moderate in different areas of the country.;positive
overall levels of business activity continued to vary widely, from relatively weak in some areas to comparatively robust in others.;positive
conditions also were uneven across industries, particularly in manufacturing, where flagging auto sales and some further inventory accumulation contrasted sharply with brisk demand for a range of producers durable goods, notably office and computing equipment, and building products.;negative
despite indications that job growth had been relatively limited, labor markets remained tight in many parts of the country and there were more, albeit still limited, reports of rising wage pressures in some areas, however, labor market conditions appeared to have eased somewhat recently.in their discussion of developments in key sectors of the economy, members commented that the data and the anecdotal information on consumer spending had been mixed.;negative
for the holiday season, reports indicated that retail sales had been disappointing thus far, though sales appeared to be holding up relatively well in some sections of the country and for higher-priced luxury items more generally.;negative
consumers had remained very cautious despite considerable promotional sales activity, perhaps anticipating even more aggressive markdowns of prices as the shopping season neared its end.;negative
members noted that the reluctance of consumers also might be reflecting a sense of continued job insecurity in an environment of ongoing business restructuring and downsizing, higher debt service burdens and rising delinquency rates, and the satisfaction of pent-up demand for durable goods.;negative
while these factors might be exerting an inhibiting influence on consumers, the members generally viewed moderate growth in consumer spending as a reasonable expectation in the context of further projected expansion in disposable incomes.;positive
the increase in household wealth associated with the strong performance of the bond and stock markets might tend to boost consumer spending relative to disposable incomes, although one member suggested that the highly concentrated nature of wealth holdings might limit any positive effect on aggregate consumption.;positive
with regard to housing, members took note of the recent declines in single-family housing starts and sales after a strong third quarter.;negative
they remarked, however, that some of their contacts were anticipating that the declines in mortgage interest rates over recent months to their current relatively low levels would foster a wave of mortgage refinancing and a pickup in housing demand in the spring.business fixed investment was expected to grow at a pace appreciably less than that observed in recent years but nonetheless to continue supplying considerable impetus to the expansion.;positive
strong profits and cash flows, along with the ample availability of financing on attractive terms, were favorable factors in the outlook on the other hand, a weakening trend in final demand, notably in consumer outlays, likely would have a negative effect on business capital spending.;negative
several members reported that commercial and other nonresidential construction activity remained brisk in various regions around the nation.;positive
a number of members commented on business inventory developments.;neutral
overall inventories of motor vehicles were on the high side, and inventory accumulation more generally appeared to be running somewhat ahead of sales.;negative
there were no indications that serious overhangs were emerging, but there were risks that efforts to hold down stocks would damp production over the near term.the outlook for fiscal policy continued to be clouded by the uncertainty surrounding the outcome of the debate between the congress and the administration.;negative
the members anticipated that the result of the debate would be considerable fiscal restraint, but the timing of tax and spending initiatives aimed at an eventual balancing of the budget and the extent of the fiscal contraction over time could not be forecast with any precision.;neutral
in the interim, much of the federal government was closed, and while federal workers were expected to get paid eventually, their spending and that of federal contractors might be damped until the situation was resolved.;negative
the members believed, however, that in light of the plans being put forward, the fiscal drag imposed by likely federal budget developments would not be unusually large over the next few years.in reviewing the outlook for inflation, members referred to the generally favorable price and cost experience of recent months.;positive
several pointed to subdued increases in labor compensation and to anecdotal indications that upward pressures on wages and benefits remained scattered despite tightness in many labor markets.;negative
in this environment, and with the economy expected to expand at a comparatively moderate pace over the forecast period, many members anticipated that inflation would remain relatively stable despite continuing high levels of resource utilization, and some believed that it might record a somewhat improved performance.;positive
one argument advanced in support of a possibly better performance was that the recent experience, which had been more favorable than expected given capacity utilization levels, was perhaps suggestive of the effects of rapid technological improvements on productivity, the enhanced efficiencies from greater economic specialization around the world, and the influence of heightened job insecurity on wages and prices.;positive
another was the possible effect on future wage demands of the lower inflation expectations that now prevailed.;negative
although no member saw greater inflation as having a high probability, several did refer to risks in that direction, including the possibility of greater pressures on resources stemming from faster than currently anticipated economic growth.in the committee's discussion of policy for the intermeeting period ahead, all the members either favored or could accept a slight easing in the degree of pressure on reserve positions.;positive
one argument cited in favor of some easing was that the policy stance, as indexed by the prevailing real federal funds rate, was becoming somewhat restrictive as inflation and inflationary expectations moderated, leaving real short-term rates higher than anticipated.;negative
in addition, with markets expecting a reduction in the federal funds rate in coming months, an unchanged policy was likely to lead to a backup in intermediate- and long-term rates.;negative
although there was no sign that a cumulative deterioration in economic performance was about to get under way, the downside risks to the expansion appeared to have increased and a modest easing would better position policy to guard against the possibility that over the longer term the expansion would begin to fall short of the economy's potential, especially with fiscal policy likely to be at least moderately restrictive.;positive
in any case, the recent slowing of the economic expansion, combined with the wage and price restraint evident at current levels of resource utilization and continuing business efforts to expand capacity, suggested that there was little risk of a pickup in inflation.;negative
indeed, the favorable inflation experience over the last half year raised the possibility of continued modest price improvement.a number of members, though willing to accept a slight easing, preferred an unchanged policy stance.;positive
while inflation had slowed from the elevated pace observed in the early part of the year, there was little hard evidence to indicate that it would decline any further over the forecast horizon or that there had been a significant increase in the sustainable growth rate of the economy.;negative
a few members also expressed concern about the possible repercussions in financial markets of an easing action that would follow an already strong rally in bond and stock prices.;negative
in the circumstances, these members questioned whether a somewhat easier policy stance would prove consistent with the committee's objective of fostering further progress toward price stability.;neutral
moreover, although the available evidence on the economy's current performance remained mixed, the moderation in economic growth after the third-quarter surge did not seem at this time to signal a growing shortfall of the economy from its potential.;negative
instead, the economy was likely in this view to continue to grow at a generally acceptable rate at or near capacity, and a few members saw some potential for somewhat faster growth at a pace that over time could intensify inflationary pressures.;positive
accordingly, they preferred to wait for further evidence on inflation trends and the performance of the economy, but they indicated that in light of the uncertainties that were involved and the small amount of easing that was proposed they would not dissent from the majority position.with regard to possible adjustments to policy during the intermeeting period, all the members endorsed a proposal to retain an intermeeting instruction in the directive that did not incorporate any presumption about the direction of a possible intermeeting change.;neutral
while such a change in policy could not be ruled out, the potential need for a further intermeeting policy adjustment appeared remote at this juncture.;neutral
the risks to the outlook seemed generally in balance, and the direction of the next policy move was not clear in the view of some members.at the conclusion of the committee's discussion, all the members indicated that they favored or could support a directive that called for some slight easing in the degree of pressure on reserve conditions during the intermeeting period but that contained no presumption about the likely direction of any intermeeting policy change.;neutral
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that slightly greater or slightly lesser monetary restraint would be acceptable during the intermeeting period.;neutral
a staff analysis indicated that the reserve conditions contemplated at this meeting would be consistent with moderate growth of m2 and m3 over coming months.the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests a substantial slowing in the expansion of economic activity after a strong gain in the third quarter.;negative
nonfarm payroll employment increased further in november, but the civilian unemployment rate edged up to 5.6 percent.;positive
industrial production was little changed on average over october and november after a moderate rise in the third quarter.;negative
total nominal retail sales rose somewhat on balance over october and november.;positive
housing starts were down in october after a large increase in the third quarter.;negative
however, orders for nondefense capital goods point to substantial expansion of spending on business equipment in the near term, and nonresidential construction has risen appreciably further.;positive
wage trends have been stable and consumer prices have risen relatively slowly on average in recent months.most market interest rates have declined slightly since the committee meeting on november 15. in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies has risen slightly on balance over the intermeeting period.the substantial moderation in the growth of m2 and m3 since midsummer continued in november however, for the year through november, m2 expanded at a rate in the upper half of its range for 1995 and m3 grew at a rate at the upper end of its range.;positive
growth in total domestic nonfinancial debt has slowed somewhat in recent months but for the year to date remains around the midpoint of its monitoring range.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;neutral
in furtherance of these objectives, the committee at its meeting in july reaffirmed the range it had established on january 31-february 1 for growth of m2 of 1 to 5 percent, measured from the fourth quarter of 1994 to the fourth quarter of 1995. the committee also retained the monitoring range of 3 to 7 percent for the year that it had set for growth of total domestic nonfinancial debt.;neutral
the committee raised the 1995 range for m3 to 2 to 6 percent as a technical adjustment to take account of changing intermediation patterns.;positive
for 1996, the committee established on a tentative basis the same ranges as in 1995 for growth of the monetary aggregates and debt, measured from the fourth quarter of 1995 to the fourth quarter of 1996. the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to decrease slightly the existing degree of pressure on reserve positions.;neutral
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with moderate growth in m2 and m3 over coming months.votes for this action: messrs. greenspan, mcdonough, blinder, hoenig, kelley, lindsey, melzer, ms. minehan, mr. moskow, mses.;neutral
phillips and yellen.votes against this action:none.it was agreed that the next meeting of the committee would be held on tuesday-wednesday, january 30-31, 1996.the meeting adjourned at 1:05 p.m.donald l. kohnsecretaryreturn to topfomchome|monetary policyaccessibility|contact uslast update: may 4, 2007;neutral
