sentence;sentiment
the reserve conditions associated with this directive were expected to be consistent with moderate growth in the broader monetary aggregates over the months ahead.open market operations during the intermeeting period were directed toward maintaining the existing degree of pressure on reserve positions.;positive
the federal funds rate generally remained near 6 percent, but most short-term interest rates were down on balance in response to incoming economic data, particularly the employment report for may, that were seen by market participants as increasing the likelihood that monetary policy would be eased in the near future.;negative
longer-term interest rates also declined in reaction to growing indications that efforts to narrow substantially the u.s. budget deficit might be successful.;negative
yields on corporate and municipal obligations fell less than treasury rates and risk spreads widened a little, particularly for junk bonds.;negative
major indexes of equity prices rose over the intermeeting period, partly in response to lower interest rates.in foreign exchange markets over the intermeeting period, the trade-weighted value of the dollar in terms of the other g-10 currencies declined considerably on balance.;negative
the dollar fell sharply in the week after the may meeting on further news of weakening in the u.s. economy but rebounded somewhat at the end of the month when concerted central-bank intervention was carried out.;negative
the dollar remained relatively stable over the balance of the period.growth of m2 strengthened substantially in may and june.;positive
downward adjustments in returns on deposits and retail money fund shares had lagged declines in market interest rates in recent months, and investors evidently responded by shifting funds from market instruments into these m2 assets.;negative
for the year through june, m2 expanded at a rate in the upper half of its range for 1995. m3 also accelerated in may and june and for the year through june, this aggregate grew at a rate well above the annual range set in february.;positive
the pickup in m3 growth importantly reflected more rapid inflows to institution-only money funds, whose yields also adjusted sluggishly to falling money market rates.;negative
total domestic nonfinancial debt had grown at a rate in the upper half of its monitoring range in recent months.the staff forecast prepared for this meeting suggested that economic activity would expand sluggishly over the next few months as business firms adjusted production schedules to bring inventories into better alignment with sales.;positive
subsequently, as inventory positions were corrected, and with underlying support for final sales from the favorable wealth and interest-cost effects of the extended rally in the equity and debt markets, the economy would begin to expand at a moderate pace.;positive
the forecast assumed a modest step-up in the pace of consumer spending in response to some diminution of concerns about job prospects and incomes as well as improved financial conditions and household balance sheets.;positive
homebuilding was projected to pick up somewhat in lagged response to the recent decline in mortgage rates and the related improvement in housing affordability.;positive
business outlays for new equipment were expected to slow from the very rapid pace of the past few years in response to the slower growth of sales and profits, but lower costs of capital and the ready availability of financing would help to sustain appreciable growth in such investment.;positive
export expansion would pick up in response to some anticipated strengthening in the economies of major u.s. trading partners.;positive
considerable uncertainty continued to surround the fiscal outlook, but in light of recent developments the forecast now reflected a greater degree of fiscal restraint.;positive
in the staff's judgment, the prospects for some easing of pressure on labor and other resources suggested that price inflation likely would moderate from its recently higher level.in the committee's discussion of current and prospective economic developments, members commented that the apparent pause in the expansion was likely to prove temporary, and their forecasts generally pointed to an upturn in overall economic activity to a pace in the neighborhood of the economy's potential by the latter part of this year or early 1996. many emphasized that the prospects for a strengthening economy were enhanced by the drop in intermediate- and long-term interest rates and the rise in equity prices.;positive
in the view of most members, however, the risks to the outlook were tilted to the downside.;negative
several stressed that the ongoing adjustments to business inventories could prove to be more pronounced and of longer duration than they anticipated, with negative repercussions on production and incomes and in turn on consumer spending and business investment.;negative
other downside risks included the adverse implications for exports of potentially less-than-projected expansion in a number of major foreign economies.;negative
nonetheless, recent developments suggested that the period of maximum risk to the domestic expansion might have passed.;positive
with pressures on resources having diminished and likely to ease somewhat further and with labor costs remaining subdued, the risk of continuing increases in inflation had fallen considerably indeed, in the view of many members inflation should moderate over the projection period.in keeping with the practice at meetings when the committee sets its long-run ranges for the money and debt aggregates, the members of the committee and the federal reserve bank presidents not currently serving as members provided their individual projections of the growth in real and nominal gdp, the rate of unemployment, and the rate of inflation for the years 1995 and 1996. the forecasts of the rate of expansion in real gdp for 1995 as a whole had a central tendency of 1-1/2 to 2 percent, reflecting expectations of a pickup in growth to a moderate pace in the second half of the year for 1996, projections of growth in real gdp centered on a range of 2-1/4 to 2-3/4 percent.;negative
with regard to the expansion of nominal gdp, the growth forecasts were concentrated in a range of 4-1/4 to 4-3/4 percent for 1995 and 4-3/4 to 5-3/8 percent for 1996. the rate of unemployment associated with these forecasts was expected to edge higher in the second half of this year to a consensus range of 5-3/4 to 6-1/8 percent in the fourth quarters of both 1995 and 1996. projections of the rate of inflation, as measured by the consumer price index, pointed to a small decline over the projection horizon the projections converged on rates of 3-1/8 to 3-3/8 percent for 1995 and 2-7/8 to 3-1/4 percent for 1996.in the course of the discussion, members indicated that much of the economic information that had become available since the may meeting had suggested a greater softening in the economy than they had anticipated and had raised concerns about the timing and strength of the upturn over coming quarters.;negative
however, the most recent data and some of the anecdotal reports from around the country had a better tone.;positive
among the positive factors in the economic outlook, members gave particular emphasis to the favorable financial climate, including the stimulative effects of lower interest rates on interest-sensitive sectors of the economy, the ready availability of financing from market sources and banking institutions, and the impact of rising equity and bond prices on balance sheets.;positive
business and consumer sentiment also remained generally favorable, though anecdotal reports suggested a heightened degree of caution among business contacts in many parts of the nation.;positive
members observed that the expansion did not appear to have produced overall imbalances in the economy aside from an apparent overhang of inventories in some industries.;negative
the ongoing adjustments needed to bring these inventories down to desired levels were seen as the most serious threat to the expansion.;negative
some members commented that the inventory correction in the second quarter appeared on the basis of the available evidence to be less than was expected earlier and that the period of inventory adjustment might therefore be more extended in time than they had anticipated.;negative
while such a development might not in itself be sufficient to tilt the economy into recession, in the possible context of relatively sluggish growth in final demands, the economy would be vulnerable to adverse domestic or external shocks.;negative
on balance, while the timing remained uncertain, a resumption of growth at a moderate rate was viewed as a likely prospect, given the underlying strength of the economy.in their review of prospective developments in key sectors of the economy, members noted that consumer expenditures had fallen short of earlier expectations, but signs of some firming were visible, notably the indications of an improvement in sales of motor vehicles since early spring.;positive
while a continued sluggish performance of the consumer sector could not be ruled out, the members generally expected a resumption of moderate growth in consumer spending.;positive
the upturn undoubtedly would be limited to some extent by the apparent exhaustion of much of the earlier pent-up demands and perhaps by concerns about job prospects and incomes, but the effects of reduced interest rates on borrowers and the wealth effects from gains in values of financial assets should help to sustain moderate growth.;positive
moreover, if the strengthening in housing activity materialized as projected, sales of consumer durables would be favorably affected.;positive
while consumer confidence had declined earlier, recent surveys indicated that confidence had stabilized or even edged up more recently and was in any event at relatively high levels in most parts of the country.business fixed investment appeared to have moderated since earlier in the year, though expenditures for both producer durable equipment and nonresidential structures were still registering strong gains.;positive
further moderation was anticipated over the course of coming quarters in association with slower growth in business sales and decreased pressures on producer resources.;negative
while some concern was expressed about the vulnerability of capital spending to a downturn in the growth of sales, the members generally expected this sector of the economy to remain a positive factor in the expansion.;positive
the ready availability of financing on favorable terms and the ongoing need to modernize equipment and other producer resources for competitive reasons, notably to take advantage of continuing improvements in computer and other technologies, should foster continued overall growth in business investment.;positive
members also noted that the strength in business profits, though likely to moderate cyclically at some point, remained a favorable factor undergirding business capital spending.housing activity had stagnated in recent months, but this sector of the economy also was expected to provide some stimulus to the expansion as home buyers responded to reduced mortgage rates.;positive
although the latest available data indicated that housing starts were still relatively depressed, home sales and mortgage loan applications for home purchases had strengthened recently.;positive
with some exceptions, building industry contacts in local areas tended to confirm broader indications that improvement in housing activity was occurring.;positive
members also noted that rising occupancy levels and rents should support fairly robust construction of multifamily housing in many areas.with regard to the outlook for fiscal policy, members gave considerable emphasis to recent developments in congress which suggested that there could be greater deficit reduction over the years ahead than had been built into many forecasts.;positive
the direct effects of deficit cutbacks would tend to hold down the growth in final demand and act as a restraining influence on overall economic activity over the projection horizon.;negative
but those cutbacks also would have favorable effects on financial markets, thereby stimulating to an extent offsetting increases in spending.;positive
over the longer run, deficit reduction should enhance the performance and growth of the economy, though monetary policy makers would need to carefully monitor possible transition effects.a considerable downside risk in the view of many members was the outlook for exports.;negative
economic activity in the major foreign industrial nations had been more sluggish than anticipated during the first half of the year, and this raised questions about the strength of the expansion in those countries and the related prospects for the faster growth in u.s. exports.;negative
most of the major economies in latin america also were projected to strengthen, and indeed such expectations were reflected in financial markets, but substantial problems remained that could undermine the favorable outlook.;negative
on the positive side, members observed that u.s. exports were now quite competitive in world markets, as evidenced by continuing gains in exports to numerous countries, and such a perception was reinforced by anecdotal reports of increasing foreign sales of a variety of products by firms around the country.;positive
on balance, some growth in exports remained a reasonable prospect but it might fall below current expectations.the members generally agreed that the inflation risks in the economy had diminished, though some still saw the potential for little or no progress in unwinding the recent uptick in inflation.;negative
many referred to indications of easing pressures on resources in recent months, and they generally felt that such pressures would be contained over the projection horizon if economic growth were to materialize in line with their forecasts.;negative
developments seen as consistent with such an expectation included persisting anecdotal reports of highly competitive markets that made it very difficult for business firms to pass on cost increases or to raise profit margins.;negative
moreover, despite continuing reports of labor scarcities in some areas and industries, increases in nominal labor costs generally had remained subdued across the nation.;positive
prices of many raw materials and semi-finished goods had increased sharply in earlier months and these increases would continue to put upward pressure on the prices of finished goods, but there recently had been signs of some abatement of inflation at the earlier stages of production.;positive
similarly, earlier declines in the foreign exchange value of the dollar were placing upward pressure on the prices of many imported products, but the recent stability of the dollar promised a diminution of such pressure over time.;negative
on balance, most of the members believed that the underlying trend of inflation was now tilted toward gradual deceleration in the context of marginally higher rates of unemployed labor and other resources, but they acknowledged that the risks to such an outcome remained substantial.in keeping with the requirements of the full employment and balanced growth act of 1978 (the humphrey-hawkins act), the committee at this meeting reviewed the ranges for growth in the monetary and debt aggregates that it had established in february for 1995 and it decided on tentative ranges for growth in those aggregates in 1996. the current ranges set in february for the period from the fourth quarter of 1994 to the fourth quarter of 1995 included expansion of 1 to 5 percent for m2 and 0 to 4 percent for m3.;neutral
a monitoring range for growth of total domestic nonfinancial debt had been set at 3 to 7 percent for 1995.in the committee's discussion, the members took account of the accelerated rates of m2 and m3 growth since early spring that, for the year to date, had lifted the expansion of m2 to the upper half of the committee's range and the expansion of m3 further above its range.;positive
according to a staff projection, the growth of both aggregates was likely to moderate over the balance of the year, assuming an unchanged monetary policy, as rates paid on various components of the aggregates were adjusted more fully to the reductions in market interest rates that had occurred since early in the year.;positive
even so, the projected growth of the broad aggregates would remain well above that experienced over the last several years.;positive
these developments implied velocity behavior for these aggregates that was more in line with historical patterns after several years of pronounced and atypical velocity increases.;positive
the members noted that financial innovations, technical changes, and deregulation had obscured historical distinctions among various financial instruments and had affected the extent to which holders might shift funds into or out of components of the monetary aggregates in response to changing interest rate patterns.;negative
as a result, substantial uncertainty remained about projections of money growth and the future relationships of money and debt to the basic objectives of monetary policy.;neutral
against this background, members expressed somewhat differing views regarding appropriate ranges for the growth of m2 and m3 in 1995 and 1996.with regard to m2, a majority of the members favored or could accept a proposal to maintain the existing 1 to 5 percent range for both years.;neutral
these members noted that m2 growth was projected to remain within the current range, though in the upper half in 1995 and at the top in 1996. while recognizing that expansion at a rate above that range could not be ruled out, especially for 1996, they suggested that an increase in the range, at a time when substantial uncertainties continued to surround the relationship of m2 to broad measures of economic performance, would imply a degree of confidence regarding the relationship that the committee did not possess at this point.;positive
moreover, if the more normal behavior of velocity over the past several quarters were to continue, a 1 to 5 percent range for growth of m2 likely would prove consistent with the committee's ultimate objectives of sustained economic expansion and reasonable price stability.;positive
there was concern that an increase in the m2 range could foster a misreading of the committee's intentions, especially if some easing in policy were to be approved during this meeting, explanations of the technical reasons notwithstanding.members preferring a somewhat higher m2 range emphasized that expectations for growth of this aggregate in 1995 and 1996 were around the upper end of the current range.;negative
in their view, under the federal reserve act, the committee's target ranges--and normally their midpoints--should be consistent with the committee's expectations for growth in nominal gdp and money.;neutral
from this perspective, a higher m2 range was clearly defensible and the reasons for it easily communicated.;neutral
indeed, a failure to adjust the range upward could be interpreted by observers as indicating an intent to tighten policy should m2 growth remain high in relation to its current range.with regard to m3, all the members indicated that they preferred or could accept an increase in its range to 2 to 6 percent for both years.;positive
the current 0 to 4 percent range was quite low in relation to the range for m2, judging by the average historical growth of this aggregate relative to that of m2.;negative
the range had been adopted in the light of unusual developments that had depressed m3 growth over much of the 1990s.;negative
those developments, which also had served to curb m2 growth though to a lesser extent, involved a reduced role of banking institutions in the intermediation of flows of funds between savers and borrowers.;neutral
that reduced role had been induced to a large degree by balance sheet adjustments undertaken in response to extraordinary strains experienced by banks and thrifts.;negative
against the background of favorable economic developments, the financial health of depository institutions had improved markedly over the last few years, and the increased ability and willingness of these institutions to serve as financial intermediaries appeared to be working toward strengthening the growth of m3 and lowering its velocity.;positive
in the circumstances, the members believed that the contemplated increase in the m3 range was essentially a technical response to developments that were tending to restore both traditional financing patterns and the historical pattern of somewhat faster growth in m3 than in m2.;positive
in this respect, the increase in the m3 range did not have any implications for the underlying thrust of monetary policy, though the higher range could prove to be more consistent over time with sustainable and noninflationary economic growth.;positive
as in the case of the current m2 range, that conclusion assumed the eventual restoration of historic relationships between m3 and measures of overall economic performance.the committee was unanimous in its view that the current monitoring range for the growth of total domestic nonfinancial debt should be retained for 1995 and extended to 1996. this view took into account staff projections indicating that the debt aggregate was likely to grow at rates well within its 3 to 7 percent range--indeed, not far from the midpoint--in both years.at the conclusion of this discussion, the committee voted to reaffirm the range of 1 to 5 percent for growth of m2 in 1995 and to set the same range on a tentative basis for 1996:votes for this action:messrs. greenspan, mcdonough, hoenig, kelley, lindsey, melzer, ms. minehan, mr. moskow, and ms. phillips.votes against this action:mr. blinder and ms. yellen.mr.;neutral
blinder and ms. yellen dissented on a technical judgment, not a policy difference.;neutral
they noted that if growth in the demand for m2 were close to historic norms in 1995 or 1996, as indeed it had been for some time, then the committee members' projections for nominal gdp would likely imply m2 growth near the top of, or even above, the current range.;positive
while the relationship between the growth of m2 and that of nominal gdp remained subject to a great deal of uncertainty, they were persuaded that the range--in fact, the midpoint of the range--should normally be consistent with members' forecasts of nominal gdp growth.;neutral
this would be truer to the spirit of the aggregates targeting provision in the federal reserve act.;neutral
from this perspective, they viewed a higher m2 range for 1995 and 1996 as clearly preferable in communicating the committee's objectives for the economy and its expectations for money growth.the committee then voted to raise the range for growth of m3 to 2 to 6 percent for 1995 and to extend that higher range provisionally to 1996:votes for this action: messrs. greenspan, mcdonough, blinder, hoenig, kelley, lindsey, melzer, ms. minehan, mr. moskow, and mses.;neutral
phillips and yellen.votes against this action:none.the committee voted to retain the 3 to 7 percent monitoring range for growth of total domestic nonfinancial debt for 1995 and to extend that range on a tentative basis to 1996:votes for this action:messrs. greenspan, mcdonough, blinder, hoenig, kelley, lindsey, melzer, ms. minehan, mr. moskow, and mses.;neutral
phillips and yellen.votes against this action:none.these votes constituted approval of the following paragraph for the directive that would be issued at the end of the meeting:the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;neutral
in furtherance of these objectives, the committee reaffirmed at this meeting the range it had established on january 31-february 1 for growth of m2 of 1 to 5 percent, measured from the fourth quarter of 1994 to the fourth quarter of 1995. the committee also retained the monitoring range of 3 to 7 percent for the year that it had set for growth of total domestic nonfinancial debt.;neutral
the committee raised the 1995 range for m3 to 2 to 6 percent as a technical adjustment to take account of changing intermediation patterns.;positive
for 1996, the committee established on a tentative basis the same ranges as in 1995 for growth of the monetary aggregates and debt, measured from the fourth quarter of 1995 to the fourth quarter of 1996. the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the course of the committee's discussion of its monetary growth ranges, members commented on the failure of the monetary aggregates to provide a reliable nominal anchor for the conduct of monetary policy in recent years.;neutral
moreover, the restoration of historic relationships, or the emergence of new but stable relationships, between money growth and measures of progress toward broad economic objectives could not be predicted with any degree of confidence.;neutral
some members expressed the view that in these circumstances the committee needed to continue to look at potential alternative approaches to guide the formulation of policy and to communicate its intentions to the public, especially with respect to the committee's objective of promoting price stability over time.in the committee's discussion of policy for the intermeeting period ahead, nearly all the members indicated that they favored or could support a proposal to ease slightly the current degree of pressure on reserve positions.;positive
preferences for an unchanged policy stance and for somewhat greater easing also were expressed.;positive
in support of at least slight easing, members commented that they viewed current monetary policy as somewhat restrictive, judged in part by the level of the inflation-adjusted federal funds rate.;negative
this degree of monetary restraint had been appropriate early in the year when the economy was operating at or possibly beyond its long-run potential and inflation pressures appeared to be mounting.;negative
some modest easing was desirable now that the growth of the economy had slowed considerably more than anticipated and potential inflationary pressures seemed to be in the process of receding.;positive
although inflation was higher than in 1994 and the economy was still operating at an elevated level, looking forward many members saw prospects for declining inflation and the possibility of shortfalls in economic growth.;negative
the members agreed that under present economic conditions a slight easing of the stance of policy would incur little risk of stimulating increased inflation and would be entirely consistent with their commitment to continued progress toward price stability over time.;positive
several members also observed that any move toward less restraint should be cautious at this point because easing would represent a change in the direction of policy and its repercussions on financial markets, including the foreign exchange markets, could be relatively pronounced.a few members preferred somewhat greater easing.;neutral
they stressed that such a move was warranted by the recent pause in the expansion and the apparent vulnerability of the economy to a variety of downside risks.;positive
indeed, a move from what they saw as a restrictive monetary policy toward a more neutral policy stance was somewhat overdue in their view.;positive
while they could support a slight adjustment to policy at this point, these members were persuaded that the stance of monetary policy probably would need to be eased by more than a slight amount over time to accommodate the intermediate- and long-term needs of an expanding economy.;positive
moreover, the risks of increasing inflationary pressures appeared to be relatively remote in the context of the current and anticipated performance of the overall economy.;positive
the declines in intermediate- and long-term interest rates were helping to support the expansion, but those declines rested in part on market expectations of significant monetary policy easing failure to ratify such expectations could well result in at least a partial reversal of those desirably lower rates.members who leaned toward an unchanged policy remained concerned about the persistence of inflationary pressures and whether a somewhat easier policy stance would be consistent with the objective of capping inflation and setting the stage for further progress toward price stability.;negative
the available evidence on the economy's current performance remained mixed and most forecasts pointed to moderate strengthening ahead in the circumstances an easing move did not appear to be needed at this time.;negative
one member emphasized that, while the risks of greater inflation seemed small, the costs of a policy error in the direction of too much easing would be high in terms of its effects on the credibility of the system's anti-inflationary policy and the need to rein in inflationary growth next year.;negative
although their preference would be to wait for further evidence on the performance of the economy, all but one of these members indicated that, given the current uncertainties surrounding the economic outlook and the small amount of easing that was proposed, they would not dissent from the majority position.with regard to possible adjustments to policy during the intermeeting period, most of the members who favored some easing also preferred an asymmetric directive, including a marked preference on the part of those who supported greater easing than the majority.;neutral
an asymmetric directive was consistent with the view shared by most members that the risks to the expansion were biased to the downside, but no member expressed a strong presumption about the likely need to ease policy during the weeks ahead.;positive
the committee would, of course, monitor and respond as needed to the incoming economic information.at the conclusion of the committee's discussion, all but one of the members indicated that they favored or could support a directive that called for some slight easing in the degree of pressure on reserve positions and that included a bias toward possible further easing of reserve conditions during the intermeeting period.;positive
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that somewhat greater monetary restraint might be acceptable or somewhat lesser monetary restraint would be acceptable during the intermeeting period.;neutral
according to a staff analysis, the reserve conditions contemplated at this meeting would be consistent with moderate growth in m2 and m3 over coming months.at the conclusion of the meeting, the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests that the level of economic activity was about unchanged in the second quarter.;neutral
nonfarm payroll employment fell in april and may after posting reduced gains in the first quarter, and the civilian unemployment rate, at 5.7 percent in may, was up somewhat from its first-quarter average.;negative
industrial production continued to decline in may, reflecting another cutback in the production of motor vehicles, and capacity utilization was down somewhat further.;negative
total retail sales have been sluggish on average in recent months.;negative
housing starts were about unchanged over april and may, but sales of new homes turned up sharply in may.;positive
orders for nondefense capital goods have moderated somewhat in recent months but still point to considerable further expansion of spending on business equipment nonresidential construction has continued to trend appreciably higher.;positive
the nominal deficit on u.s. trade in goods and services widened in april from its average rate in the first quarter.;positive
broad indexes of consumer and producer prices have increased faster on average thus far this year, though there were signs of some moderation in the most recent data advances in labor compensation costs have remained subdued.most interest rates have declined somewhat further since the committee meeting on may 23. in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies declined considerably over the intermeeting period.m2 and m3 strengthened substantially in may and june.;negative
for the year through june, m2 expanded at a rate in the upper half of its range for 1995 and m3 grew at a rate well above its range.;positive
total domestic nonfinancial debt has grown at a rate in the upper half of its monitoring range in recent months.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee reaffirmed at this meeting the range it had established on january 31-february 1 for growth of m2 of 1 to 5 percent, measured from the fourth quarter of 1994 to the fourth quarter of 1995. the committee also retained the monitoring range of 3 to 7 percent for the year that it had set for growth of total domestic nonfinancial debt.;neutral
the committee raised the 1995 range for m3 to 2 to 6 percent as a technical adjustment to take account of changing intermediation patterns.;positive
for 1996, the committee established on a tentative basis the same ranges as in 1995 for growth of the monetary aggregates and debt, measured from the fourth quarter of 1995 to the fourth quarter of 1996. the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to decrease slightly the existing degree of pressure on reserve positions.;neutral
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint might or slightly lesser reserve restraint would be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with moderate growth in m2 and m3 over coming months.votes for this action:messrs. greenspan, mcdonough, blinder, kelley, lindsey, melzer, ms. minehan, mr. moskow, mses.;neutral
phillips and yellen.vote against this action:mr. hoenig.mr.;neutral
hoenig dissented because he believed the stance of monetary policy should remain unchanged at this time.;neutral
with the pace of economic activity likely to return to trend growth later this year and inflation expected to be higher this year and next than in 1994, he felt an unchanged policy in the near term would enhance the prospects of achieving the committee's long-run objectives of sustainable economic growth and price stability.it was agreed that the next meeting of the committee would be held on tuesday, august 22, 1995.the meeting adjourned at 12:20 p.m.donald l. kohnreturn to topfomchome|monetary policyaccessibility|contact uslast update: may 4, 2007;neutral
