sentence;sentiment
total domestic nonfinancial debt had grown at a rate around the midpoint of its monitoring range in recent months.the staff forecast prepared for this meeting suggested that growth in economic activity over the forecast horizon would be higher than the weak pace of the second quarter.;positive
the process of bringing inventories into better alignment with sales was well under way, and the favorable wealth and interest-cost effects of the extended rally in the debt and equity markets would tend to support moderate expansion of final sales.;positive
consumer spending was expected to grow at a pace generally in line with incomes the favorable effects on spending of higher prices for financial assets held by households would be offset to a degree in this forecast by less robust labor market conditions and the difficulties that growing numbers of households would encounter in servicing their enlarged debts.;positive
homebuilding was expected to be somewhat stronger in response to the earlier decline in mortgage rates and the related improvement in housing affordability.;positive
in anticipation of slower growth of sales and profits, business investment in new equipment and structures was projected to slow from the very rapid pace of the past few years, although the lower cost of capital and the ready availability of financing would help to sustain appreciable expansion in such investment.;negative
export growth would pick up in response to some expected strengthening in the economies of major trading partners.;positive
a great deal of uncertainty surrounded the fiscal outlook, but the staff continued to build a considerable degree of fiscal restraint into its forecast.;positive
in the staff's judgment, the prospects for some further easing of pressures on labor and other resources suggested that price inflation likely would not deviate significantly from recent trends.in the committee's discussion of current and prospective economic developments, members commented that the information available since the august meeting had tended to confirm earlier indications of a pickup in the expansion after a period of sluggish growth during the spring.;positive
the economy did not display uniform strength across industries or regions, but it appeared on balance to have considerable and desirable expansionary momentum.;positive
growth at a pace averaging close to, or perhaps slightly below, the economy's potential was viewed as the most likely prospect for the year ahead.;positive
the outlook for economic activity remained subject to a variety of uncertainties, including the still unsettled course of the federal budget, and many members saw the risks of a shortfall from expectations as slightly greater than those of significantly faster growth.;negative
with regard to inflation, the slower increases in key measures of consumer and producer prices since earlier in the year were a welcome development, and a number of members commented that inflation was likely to remain contained, given likely developments.;positive
many expressed concern, however, that significant further progress toward achieving stable prices might not be made over the next year or two.in keeping with indicators of nationwide economic performance, anecdotal and other reports on regional activity suggested somewhat uneven business conditions in different parts of the country, but collectively the reports pointed to moderate overall growth.;positive
business activity in most regions had tended to improve or to remain firm during the summer months, though declining growth or very sluggish activity characterized some areas.;positive
the level of business confidence generally appeared to have stayed high, but several members indicated that they sensed from their contacts that business expectations were somewhat fragile and vulnerable to adverse developments.in their discussion of developments in key sectors of the economy, members generally viewed comparatively moderate growth in consumer spending as a likely prospect over the forecast period.;positive
after recording sizable gains in late spring, retail sales had been well maintained in recent months, with some strengthening in the motor vehicles sector in august apparently carrying over to september.;positive
favorable factors in the outlook for consumer spending included the increases that had occurred in the value of financial assets and the demand for household appliances and other durables that was expected to be generated by stronger housing activity.;positive
on the other hand, overall gains in consumer spending were likely to be restrained by cyclically waning pent-up demands for consumer durables, especially motor vehicles still widespread concerns about job security associated with ongoing business restructuring and downsizing activities and higher consumer debt loads.housing demand was continuing to respond to more attractive mortgage rates, as evidenced by nationwide data and anecdotal reports from many parts of the country.;positive
increases in construction activity were lagging the improvement in housing demand and had been limited thus far, but considerable strength in homebuilding activity could be expected over the next several months.;positive
the extent of further lagged responses to reduced mortgage rates could not be foreseen with any degree of certainty, and in any event housing demand would depend on broad economic developments such as trends in employment and income.;negative
housing activity appeared to have weakened over recent months in one major market where economic conditions were described as relatively sluggish.;negative
in many other areas, however, persons in the real estate industry were reported to be optimistic about the outlook for housing.business fixed investment remained a strongly positive factor in the economy and was expected to provide further impetus to growth over the next several quarters.;positive
the contribution of this sector could be expected to lessen, however, as capital spending was adjusted to expectations of a maturing expansion characterized by the emergence of slower growth in final demand and business profits.;positive
in particular, the outsized growth in business spending for equipment did not appear to be sustainable under foreseeable economic conditions.diminished growth in inventories still seemed to be retarding the expansion in overall business activity, as evidenced in part by continuing reports of efforts by various business firms to bring their inventories into better balance with sales.;negative
nonetheless, such adjustments now appeared to have been largely completed, or were expected to be completed over the months immediately ahead, so that inventory investment could be expected to have little effect on the course of the economy during 1996. it was noted, however, that projections of inventory behavior were subject to a high degree of uncertainty.a number of members commented that fiscal policy developments constituted a major uncertainty in the outlook for economic activity.;negative
while measures incorporating substantial reductions in spending from current trends were widely expected to be enacted into law, it was not possible to predict the outcome of the continuing debate on the federal budget in the congress and the administration.;negative
further complicating any efforts to assess the potential damping influence of prospective fiscal policy were uncertainties regarding the time frame during which the new expenditure and tax measures would be put in place--including the extent to which they would be implemented over the year ahead--and the effects of the new fiscal measures on economic incentives and financial markets.;negative
favorable business and financial market reactions would tend to mitigate, at least for a time, the restraining effects of fiscal measures on aggregate demand.;positive
on the other hand, if the deficit reduction measures that eventually were enacted were to fall substantially short of current expectations, there would be adverse repercussions in financial markets and possibly on business confidence.the nation's trade deficit was expected to diminish somewhat over the next several quarters and in the process to exert less restraint on domestic economic activity.;negative
the better trade performance was projected to result from a number of factors, including the improved competitive position of u.s. producers and the lagged effects of earlier declines in the value of the dollar in foreign exchange markets.;positive
it also was associated with forecasts of somewhat stronger growth in economic activity abroad than in the united states.;positive
while there were continuing anecdotal reports of expanding export markets, some members expressed reservations about the extent to which the economies of major foreign trading partners would strengthen over the forecast period and the related prospects for growth of foreign demand for u.s. goods and services.views on the outlook for inflation centered on forecasts of little change or some slight decline in the rate of increase in consumer prices over the year ahead.;negative
the appreciable moderation in inflation in recent months had checked the deteriorating trend that seemed to be emerging during the early months of the year, but the members generally believed that recent developments did not point to a significant further decline in inflation.;negative
pressures on producer resources had eased since the early part of the year, but the labor market remained tight and capacity utilization was still above its historical average.;positive
in this connection, a few members commented that current forecasts were subject to a range of error that included a risk of some intensification of inflationary pressures.one uncertainty bearing on the outlook for inflation was the extent to which potentially greater pressures on labor costs would be translated into higher prices.;negative
increases in labor expenses had been held down by markedly reduced advances in the costs of benefits, notably medical benefits.;negative
the economies from the latter source might well lessen over coming quarters as the most easily implemented reductions in the costs of providing medical care were achieved.;positive
moreover, the rise in worker compensation had been unusually restrained in recent years in relation to the strong demand for workers, evidently reflecting the effects of worker concerns about job security in a period of business restructurings and downsizings, but continued strength in the demand for labor might be expected to induce more rapid increases in labor compensation over time.;positive
some members commented, however, that the underlying factors affecting employment costs were not likely to change greatly over the forecast period.;neutral
in addition, the prospect that intense competitive pressures would persist in many markets under projected economic conditions suggested that business firms would continue to find it very difficult to pass on rising costs through higher prices.;negative
it also was possible that the rates of capacity utilization and employment associated with a steady rate of inflation had changed in the direction of providing the economy greater leeway to operate at a somewhat higher level without generating more inflation.in the committee's discussion of policy for the intermeeting period ahead, all the members supported a proposal to maintain an unchanged degree of pressure on reserve positions.;neutral
the expansion seemed for now to have a desirable and sustainable momentum that did not call for any change in policy.;positive
furthermore, the outlook remained clouded by the uncertainties stemming from the ongoing federal budget debate.;negative
in any event, the committee would need to remain alert to a broader range of developments that might warrant a policy change at some point.;neutral
in this connection, several members expressed the opinion that policy might have to be eased eventually in light of the downside risks that they saw in the economy and a current policy stance that they viewed as slightly restrictive.;negative
however, the current performance of the economy suggested that the timing of an easing action was not an immediate concern.;neutral
other members who preferred an unchanged policy placed more emphasis on current forecasts of little or no progress in reducing inflation from recent levels.;negative
they thought it would be premature to ease policy without greater assurance that inflation had been contained in the current cyclical expansion and that prospects for significant further progress toward the long-run objective of price level stability had improved.;positive
indeed, the direction of the next policy move was not clear in the view of some members, and they believed that any easing should await a firm indication that the outlook for economic activity was becoming less favorable or that inflation was decreasing more rapidly than expected.with regard to possible adjustments to policy during the intermeeting period, the members all endorsed a proposal to retain an intermeeting instruction in the directive that did not incorporate any bias concerning the direction of possible intermeeting policy changes.;neutral
at this juncture, there was no specific reason to anticipate developments that would call for an adjustment to policy during the weeks ahead.;neutral
while a change in policy certainly could not be ruled out, the reasons for the change likely would involve sensitive issues that would warrant committee consultation regardless of the intermeeting instruction.at the conclusion of the committee's discussion, all the members indicated a preference for a directive that called for maintaining the existing degree of pressure on reserve positions and that did not include a presumption about the likely direction of any adjustments to policy during the intermeeting period.;neutral
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that slightly greater or slightly lesser reserve restraint would be acceptable during the intermeeting period.;neutral
the reserve conditions contemplated at this meeting were expected to be consistent with growth in m2 and m3 over the balance of the year at a pace near that experienced in recent months.the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests that economic activity is expanding at a moderate rate in the current quarter.;positive
nonfarm payroll employment increased considerably in august after essentially no growth in july the civilian unemployment rate edged down to 5.6 percent in august.;negative
industrial production posted a large increase in august to a level moderately above the average of the second quarter.;positive
total nominal retail sales rose slightly on balance over july and august after registering appreciable gains in the prior two months.;positive
housing starts were up a little in august after increasing sharply in july.;positive
orders for nondefense capital goods have softened but still point to substantial expansion of spending on business equipment over coming months nonresidential construction has been strong of late.;positive
the nominal deficit on u.s. trade in goods and services widened slightly in july from its average rate in the second quarter.;positive
after increasing at elevated rates in the early part of the year, consumer and producer prices have risen more slowly in recent months.market interest rates have fallen somewhat since the committee meeting on august 22. in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies has declined over the intermeeting period, with most of the decline occurring over the past several days.m2 and m3 continued to register sizable increases in august but growth of those aggregates appears to have moderated somewhat in september.;negative
for the year through august, m2 expanded at a rate somewhat below the upper end of its range for 1995 and m3 grew at a rate appreciably above its range.;positive
total domestic nonfinancial debt has grown at a rate around the midpoint of its monitoring range in recent months.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at its meeting in july reaffirmed the range it had established on january 31-february 1 for growth of m2 of 1 to 5 percent, measured from the fourth quarter of 1994 to the fourth quarter of 1995. the committee also retained the monitoring range of 3 to 7 percent for the year that it had set for growth of total domestic nonfinancial debt.;neutral
the committee raised the 1995 range for m3 to 2 to 6 percent as a technical adjustment to take account of changing intermediation patterns.;positive
for 1996, the committee established on a tentative basis the same ranges as in 1995 for growth of the monetary aggregates and debt, measured from the fourth quarter of 1995 to the fourth quarter of 1996. the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to maintain the existing degree of pressure on reserve positions.;neutral
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with growth in m2 and m3 over the balance of the year near the pace of recent months.votes for this action:messrs. greenspan mcdonough, blinder, hoenig, kelley, lindsey, melzer, ms. minehan, mr. moskow, mses.;neutral
"phillips and yellen.votes against this action:none.discussion of proposed legislationat this meeting, the committee discussed a bill, titled the ""economic growth and price stability act of 1995,"" that recently had been introduced in the united states senate.";neutral
the bill would make price stability the primary long-run policy goal of the federal reserve and require the federal reserve to establish a numerical definition of price stability and to implement a policy that would effectively promote such stability over time.;neutral
"it would repeal the full employment and balanced growth act of 1978 (the ""humphrey-hawkins act"") and certain related provisions in the employment act of 1946 and the congressional budget act of 1974. the federal reserve had not yet been asked its views of the bill, but testimony was likely at some point and a preliminary discussion would help to identify important issues.the members had not had time to review the bill in detail or to consider fully all its implications.";neutral
nonetheless, their initial reaction was favorable in regard to the overall thrust of the bill's monetary policy provisions.;positive
these would make clear that price stability was the primary long-run objective of monetary policy and would restructure the monetary policy reporting requirements to permit the congress to carry out its oversight responsibilities more effectively.;neutral
many members felt that in the context of seeking and maintaining price stability, monetary policy should have the flexibility to react to short-run fluctuations in output and employment, and they believed the bill would be improved if its intent in this regard were clarified.;positive
a few members expressed strong reservations about the part of the bill that would delete the employment objectives set forth in the employment act of 1946.it was agreed that the next meeting of the committee would be held on wednesday.;negative
november 15, 1995.the meeting adjourned at 1:20 p.m.donald l. kohnsecretaryreturn to topfomchome|monetary policyaccessibility|contact uslast update: may 4, 2007;neutral
