sentence;sentiment
office and industrial building activity appeared to have bottomed out, but high vacancy rates and declining property values continued to limit new construction.business inventories climbed significantly further in september for the third quarter as a whole, however, stocks were accumulated at a somewhat slower pace than in the first half of the year.;negative
at the retail level, inventories rebounded in september after declining on balance over july and august.;negative
the ratio of inventories to sales for retailing edged up in september but remained near the low end of its range over the past year.;negative
inventory accumulation in the wholesale sector slowed in september after rising substantially in august: the inventory-to-sales ratio for this sector was unchanged at the midpoint of its range over the past several years.;negative
in manufacturing, stocks dropped in september after changing little over the two previous months with factory shipments up, the stocks-to-shipments ratio for manufacturing as whole fell in september to its lowest level in recent years.the nominal u.s. merchandise trade deficit declined further in august, but for july and august combined the deficit was about the same as its average rate for the second quarter.;negative
the value of both exports and imports was slightly lower in july-august than in the second quarter.;negative
the decline in the value of exports primarily reflected shortfalls in shipments of aircraft and automotive products, and the drop in imports was associated with reduced imports of oil and automotive products.;negative
available data indicated that the performance of the major foreign industrial economies continued to be mixed.;negative
economic activity appeared to have remained weak in japan in the third quarter and to have stagnated in western germany after increasing moderately in the second quarter.;negative
on the other hand, the recessions in france and italy seemed to have bottomed out, and the economies of canada and the united kingdom to have recovered somewhat further.producer prices for finished goods fell in october, retracing the small increase in september excluding the effects of higher prices for finished foods and energy goods, producer prices were down over the september-october period.;negative
over the twelve-month period ended in october, producer prices for nonfood, non-energy finished goods were fractionally higher on balance, the lowest yearly increase on record for this index, which was introduced in 1973. consumer prices rose in october after being unchanged in september, with the increase partly reflecting the effect of the implementation of the new federal gasoline tax.;positive
for nonfood, non-energy consumer items, the rise in consumer prices over the twelve months ended in october was considerably smaller than the rise over the comparable period ended in october 1992. labor compensation costs did not show a comparable downtrend.;negative
the increase in hourly compensation for private industry workers in the third quarter was about the same as in the second quarter.;negative
for the twelve months ended in september, hourly compensation advanced slightly faster than over the comparable year-earlier period.at its meeting on september 21, 1993, the committee adopted a directive that called for maintaining the existing degree of pressure on reserve positions and that did not include a presumption about the likely direction of any adjustment to policy during the intermeeting period.;neutral
accordingly, the directive indicated that in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater or slightly lesser reserve restraint might be acceptable during the intermeeting period.;neutral
the reserve conditions associated with this directive were expected to be consistent with modest growth of m2 and m3 over the balance of the year.open market operations during the intermeeting period were directed toward maintaining the existing degree of pressure on reserve positions.;positive
adjustment plus seasonal borrowing averaged somewhat above anticipated levels as a result of increased demands for adjustment credit associated with quarter-end pressures in financial markets and an unexpected swing in the treasury balance.;negative
the federal funds rate remained close to 3 percent over the period.most other interest rates were up somewhat over the period since the committee's september meeting.;positive
treasury bill rates rose in part because of the treasury's need to rely more heavily on bill issuance in a quarter containing a reduced schedule for auctioning long-term debt.;positive
intermediate- and long-term yields fell in the weeks following the september meeting and reached twenty-year lows.;negative
these declines were more than reversed subsequently, however, when investors interpreted incoming data as suggesting stronger economic growth and credit demands over the intermediate term and a somewhat greater likelihood of some tightening of monetary policy.;positive
most indexes of stock market prices posted robust gains early in the intermeeting period, but these gains subsequently were pared back as interest rates moved higher.in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies appreciated over the intermeeting period.;positive
the strengthening of the dollar, and the associated rise in u.s. long-term interest rates relative to foreign rates, reflected both more optimistic expectations for growth in the united states and more pessimistic assessments for the course of economic activity in continental europe and japan.m2 registered a relatively strong advance in september, but growth slowed again in october.;negative
the september pickup partly reflected an unexpected surge in the volatile overnight repurchase agreement (rp) component of m2.;negative
ml also was strong, but the total of time and savings deposits continued to decline, apparently in large part because of the persisting allure of capital market instruments.;negative
growth of m3 strengthened somewhat more than m2 over the two months, reflecting a run-up in institution-only money market funds.;positive
for the year through october, m2 and m3 were estimated to have grown at rates a little above the lower ends of the committee's ranges for the year.;positive
total domestic nonfinancial debt expanded at a moderate rate in recent months, and for the year through september it was estimated to have increased at a rate in the lower half of the committee's monitoring range.the staff projection prepared for this meeting suggested that economic activity, after advancing relatively strongly in the fourth quarter, would expand moderately next year, about in line with the potential rate of economic growth over time, and thus would be associated with limited, if any, further reductions in margins of unemployed labor and capital.;positive
consumer spending, which had buoyed growth recently, was expected to expand at the same pace as incomes over the year ahead.;positive
in addition, fiscal restraint and uncertainty about other government policies would continue to inhibit the expansion, and a sluggish acceleration in foreign industrial economies pointed to only modest improvement in export demand.;negative
however, improving balance-sheet positions and credit supply conditions were lifting an unusual constraint on spending, and the lower interest rates would encourage further increases in business fixed investment and housing construction.;positive
the continued slack in labor and product markets, coupled with some tempering of inflation expectations, was expected to foster further reductions in wage and price inflation.in the committee's discussion of the economic outlook, members commented that the economic data and anecdotal reports received since the september meeting had tended to reinforce their earlier forecasts that moderate economic expansion would be sustained.;positive
after a sluggish performance in the first half of the year, overall economic activity had picked up somewhat more in the third quarter than most members had anticipated and available indicators of spending and production pointed to relatively robust economic growth in the current quarter.;positive
looking ahead to 1994, the members expected the expansion to slow somewhat from its apparent pace over the closing months of this year.;negative
fluctuations in the rate of quarterly gdp growth undoubtedly would occur, but the economy over the year ahead was thought likely to continue on a trend of moderate expansion averaging close to the economy's long-run potential or somewhat higher.;positive
most members saw the probability of a sharp deviation in either direction from their current forecasts as relatively remote, though a number also believed that any deviation was more likely to be in the direction of somewhat stronger rather than weaker growth.;negative
in general, members expected core inflation to change little or to edge lower next year, but a few saw some danger of marginally higher inflation.in their assessment of developments underlying the economic outlook, members referred to indications in many areas of some strengthening in business conditions and in related business sentiment, though economic activity clearly remained sluggish or even depressed in some parts of the country and overall business attitudes could still be described as cautious.;negative
current financial conditions, including the strength in equity markets, reduced intermediate- and long-term interest rates, and an apparently improving availability of business credit from financial institutions, provided a favorable backdrop for further economic expansion.;positive
moreover, businesses and households had made substantial progress in improving their financial positions.;positive
these factors were seen as reducing downside risks to the expansion.;positive
at the same time, while there were signs of significant firming in the economic expansion, a number of members observed that at this point they did not see the usual indications of any near-term intensification of inflationary pressures such as general increases in commodity prices, lengthening delivery lead times along with efforts to increase inventories, and strong growth of credit.;positive
indeed, the risks of an overheated and inflationary expansion in the near term seemed quite limited in light of various constraints on the economy such as those associated with a restrictive fiscal policy and the continuing weakness in key export markets.with regard to the outlook for specific sectors of the economy, a step-up in consumer spending, notably for motor vehicles and housing-related durable goods, had contributed substantially to the strengthening of the economic expansion.;positive
indications of improving consumer confidence, reflected in turn in the growing optimism expressed by business contacts regarding the outlook for holiday sales, should help to sustain relatively ebullient consumer spending through the year-end.;positive
contacts in the motor vehicles industry also appeared to be relatively optimistic about the prospects for sales of the new models.;positive
the outlook for the consumer sector also was subject to some constraining influences.;negative
growth in consumer spending had tended to exceed the expansion in consumer incomes and a number of members questioned the extent to which the acceleration in such spending was likely to extend into the new year.;negative
the saving rate already was near the low end of its historic range, at least on the basis of current estimates, and was unlikely to decline significantly, if at all.;negative
much would depend on consumers' outlook for employment and incomes.;neutral
growing demands should eventually be translated into faster employment gains, but at this point business firms continued to resist adding to their workforces despite increasing sales and many firms were still announcing workforce reductions.;negative
while net gains in employment, including growth associated with increases in self-employment and new business formations, were continuing, expansion in jobs and consumer incomes probably would be at a moderate pace over the year ahead.;positive
against this background, members generally expected moderate growth in consumer spending to be maintained, but they did not see such spending as likely to give extra impetus to growth in economic activity in 1994.the members anticipated appreciable further expansion in business investment spending, especially in the context of reduced interest rates, improved business balance sheets, and ongoing efforts to improve productivity.;positive
growth in spending for business equipment probably would continue at a relatively vigorous pace, though perhaps somewhat below the growth rates experienced in recent quarters, and other investment activity seemed poised to pick up.;positive
in this connection, several members reported that vacancy rates in commercial office buildings were declining in some areas and while this development was not yet being translated into appreciable new construction, investment funds appeared to be flowing more freely into commercial real estate.;negative
clear indications of strengthening were observed in housing construction in many parts of the country and the outlook for such building activity seemed promising in the context of reduced mortgage rates and improving consumer sentiment.fiscal policy developments, including the effects on business attitudes of the uncertainties surrounding health care reform legislation, were likely to continue to inhibit the expansion over the year ahead.;negative
some members again emphasized the negative effects that the ongoing retrenchment in defense spending was having on local economies as well as on the economy more generally.;negative
on the taxation side, the rise in tax liabilities on higher incomes could have an especially pronounced effect during the early months of next year, given the retroactive inclusion of 1993 incomes subject to the new tax, but some members noted that the increased tax payments probably had been widely anticipated and the negative implications for the economy might well be less than many observers expected.;negative
nonetheless, the overall posture of fiscal policy and associated business concerns about the cost implications of possible future legislation were likely to be an important factor tending to limit the strength of the expansion.net exports were seen as another constraining factor in the performance of the economy next year.;negative
on the import side, even moderate expansion in domestic economic activity was likely to stimulate appreciable further growth in u. s. demands for foreign goods.;positive
at the same time, the prospects for exports to a number of major industrial countries were not promising, at least for the nearer term, given lagging economies in europe and japan.;negative
in this connection a number of members referred to reports of weak export demand for specific u.s. products and also noted that an extended coal mining strike had cut supplies of coal available for export and had induced some domestic firms to turn to imports to help fill their requirements.;negative
on the other hand, some markets for u.s. exports, notably those in a number of east asian nations and some latin american countries, were likely to continue to experience considerable growth, thereby mitigating an otherwise fairly gloomy outlook for exports.with regard to the outlook for inflation over the year ahead, views did not vary greatly among the members.;positive
they ranged from expectations of some limited progress toward price stability to forecasts of a marginal increase in the core rate of inflation.;negative
members who anticipated a relatively favorable inflation performance tended to underscore the likely persistence of appreciable slack in labor and other production resources on the assumption that growth in overall economic activity would remain on a moderate trend in line with their forecasts.;negative
some also pointed to the absence of inflationary pressures in most commodity markets, the persistence of intense competition in local markets across the nation, and the outlook for relatively subdued increases in labor costs in part because of ongoing improvements in productivity.;positive
other members gave more emphasis to the possibility that the economic expansion next year, especially if it turned out on the high side of the range encompassing the members' current projections, was more likely to be associated with some upward pressures on costs and prices.;neutral
in this connection, relatively rapid growth in economic activity, should it persist into the early part of next year, probably would trigger attempts to raise prices and wages somewhat more rapidly even in the context of some continuing slack in overall capacity and labor utilization.;positive
at this point, however, there were no significant indications of accelerating inflation and business contacts around the nation did not currently see or seem to anticipate increasing inflationary pressures.in the committee's discussion of policy for the intermeeting period ahead, the members generally agreed that despite various indications of a pickup in economic growth, the underlying economic situation and the outlook for inflation had not changed sufficiently to warrant an adjustment in monetary policy.;positive
looking beyond the intermeeting period, however, several members commented that the committee might well have to consider the need to move from the currently stimulative stance of monetary policy toward a more neutral policy posture, should concerns about rising inflationary pressures begin to be realized.;neutral
the members recognized the desirability of taking early action to arrest incipient inflationary pressures before they gathered strength, especially given the committee's commitment not just to resist greater inflation but to foster sustained progress toward price stability.;positive
in appropriate circumstances, a prompt policy move also might allay market concerns about inflation with favorable implications for longer-term interest rates and the performance of interest-sensitive sectors of the economy.;positive
the members acknowledged that current measures of inflation and anecdotal reports from around the nation did not on the whole suggest an intensification of inflation at this point.;negative
moreover, the committee had to be wary of misleading signals that were inherent in the saw-tooth pattern of typical economic expansions, and it needed to avoid a policy move that would incur an unnecessary risk to the expansion, given uncertainties about the degree to which recent strength in spending would persist.;negative
most of the members concluded that on balance current economic conditions warranted a steady policy course and, in light of prevailing uncertainties, that it would be premature to anticipate any particular policy change or its timing.;neutral
as a consequence, the members also concluded that the currently unbiased instruction in the directive relating to the direction of possible intermeeting policy changes should be retained in any case, significant-changes in the outlook requiring policy action were viewed as unlikely in the relatively short period until the next scheduled meeting on december 21. one member expressed the differing view that a less accommodative policy would be more consistent over time with the committee's desire to foster sustained economic expansion and progress toward price stability.;positive
however, this member also felt that a policy tightening move at this time might be seen as a response to a stronger economy, rather than an action that clearly was intended to underscore the committee's commitment to price stability and therefore would elicit a favorable response in intermediate and long-term debt markets.with regard to financial developments bearing on the economic outlook and the potential need to adjust monetary policy, members observed that the broader money and credit aggregates had strengthened somewhat since earlier in the year, though to still relatively moderate growth rates.;positive
moreover, much of the acceleration in m2 and m3 could be attributed to special or temporary factors, and according to a staff analysis growth in these aggregates was likely to revert to relatively slow rates in coming months, assuming unchanged reserve conditions.;negative
at the same time, growth in m1 and reserves had remained comparatively rapid and in one view such growth might well be indicative of an overly stimulative monetary policy that would promote more inflation over time or at least prove inconsistent with further disinflation.at the conclusion of the committee's discussion, all the members indicated their support of a directive that called for maintaining the existing degree of pressure on reserve positions and that did not include a presumption about the likely direction of any adjustment to policy during the intermeeting period.;neutral
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that slightly greater or slightly lesser reserve restraint might be acceptable during the intermeeting period.;neutral
the reserve conditions contemplated at this meeting were expected to be consistent with modest growth in m2 and m3 over coming months.at the conclusion of the meeting, the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests some strengthening in the expansion of economic activity in recent months.;positive
total nonfarm payroll employment rose appreciably in september and october, while the civilian unemployment rate edged up to 6.8 percent in october.;positive
industrial production increased sharply in october, partly reflecting a continuing rebound in the output of motor vehicles.;positive
retail sales were up substantially in october after changing little in september.;positive
housing activity picked up further in the third quarter.;positive
the expansion of business capital spending has slowed from a robust pace earlier in the year.;negative
the nominal u.s. merchandise trade deficit in july-august was about unchanged from its average rate in the second quarter.;positive
consumer prices have increased moderately on balance in recent months and producer prices have fallen.most interest rates have increased somewhat since the committee meeting on september 21. in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies appreciated over the intermeeting period.growth of m2 picked up slightly on balance in september and october, while m3 strengthened to a somewhat greater extent over the two months.;positive
for the year through october, m2 and m3 are estimated to have grown at rates a little above the lower end of the committee's ranges for the year.;positive
total domestic nonfinancial debt has expanded at a moderate rate in recent months, and for the year through august it is estimated to have increased at a rate in the lower half of the committee's monitoring range.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at its meeting in july lowered the ranges it had established in february for growth of m2 and m3 to ranges of 1 to 5 percent and 0 to 4 percent respectively, measured from the fourth quarter of 1992 to the fourth quarter of 1993. the committee anticipated that developments contributing to unusual velocity increases would persist over the balance of the year and that money growth within these lower ranges would be consistent with its broad policy objectives.;negative
the monitoring range for growth of total domestic nonfinancial debt also was lowered to 4 to 8 percent for the year.;negative
for 1994, the committee agreed on tentative ranges for monetary growth, measured from the fourth quarter of 1993 to the fourth quarter of 1994, of 1 to 5 percent for m2 and 0 to 4 percent for m3.;neutral
the committee provisionally set the monitoring range for growth of total domestic nonfinancial debt at 4 to 8 percent for 1994. the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to maintain the existing degree of pressure on reserve positions.;neutral
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint might be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with modest growth in m2 and m3 over coming months.votes for this action:messrs. greenspan, mcdonough, angell, boehne, keehn, kelley, laware, lindsey, mcteer.;neutral
mullins, ms. phillips, and mr. stern.votes against this action:none.the committee approved a temporary increase of $3 billion, to a level of $11 billion, in the limit on changes between committee meetings in system account holdings of u.s. government and federal agency securities.;positive
the increase amended paragraph l(a) of the authorization for domestic open market operations and was effective for the intermeeting period ending with the close of business on december 21, 1993.votes for this action:messrs. greenspan, mcdonough, angell, boehne, keehn, kelley, laware, lindsey, mcteer, mullins, ms. phillips, and mr. sternvotes against this action:none.release of information about fomc meetingsat this meeting the committee considered a number of alternatives for releasing detailed information on its deliberations at past and future meetings.;neutral
members emphasized that the most important consideration was the preservation of a deliberative process that would enable the committee to arrive at the best possible monetary policy decisions.;neutral
premature release of detailed information, such as transcripts, would sharply curtail the committee's ability to freely discuss evolving economic and financial trends and alternative policy responses.;negative
moreover, if full transcripts were subject to release before many years had passed, much vital information obtained in confidence could not be discussed in meetings and in any event probably would not be made available by foreign central banks, business firms, and other sources.the information for all past meetings and many of the intermeeting telephone consultations was contained in unedited transcripts that had been preserved by the fomc secretariat since march 1976. virtually all the tapes from which these transcripts were typed had been reused to record subsequent meetings and very few tapes currently existed for meetings prior to september 1993.in the course of the committee's discussion, members observed that the purpose of the transcripts had been to assist the fomc secretariat in the preparation of minutes that reported the economic and monetary policy discussions and were released after the next meeting.;neutral
as a result, the transcripts for past meetings had never been edited nor had they been checked by meeting participants for accuracy.;neutral
it was clear from even a casual perusal that at times the transcripts failed for various reasons to convey an intelligible account of members' comments, and on occasion they even misstated the views that had been expressed.;negative
moreover, most participants at these meetings had not been aware until recently that the transcripts had been preserved and that they could at some point be made public.;neutral
their release at this time would represent a sharp break with past practice and would raise an issue of fairness to participants at earlier meetings of the committee.the members generally agreed that their reservations about releasing the transcripts could be mitigated through appropriate safeguards such as withholding particularly sensitive materials and providing for a considerable lapse of time after committee meetings.;neutral
they noted in this connection that, while there was no legal requirement to prepare transcripts, the substance of existing transcripts needed to be preserved in accordance with the federal records act.;neutral
with regard to the manner in which the information might be made public, the committee considered several alternatives including making available the unedited transcripts themselves, or lightly edited versions of the transcripts, or memoranda of discussion comparable to those prepared for meetings prior to late march 1976. the members expressed varying preferences among these alternatives.;neutral
some proposed that marginal notations be included with raw or edited transcripts to provide staff explanations or interpretations of unclear or evidently mistranscribed comments.;neutral
it was understood that preparation of edited transcripts and especially memoranda of discussion would require a considerable amount of time and effort before they would be ready for public release.;neutral
a majority favored the release of lightly edited transcripts that would retain all substantive comments but would allow for grammatical corrections, the smoothing of some sentences to facilitate the understanding, and the correction of obvious transcription errors.;neutral
the editing would be patterned after that done for congressional hearings importantly, no changes would be made in the substance or the intent of the speakers.;neutral
prior to release to the public, particularly sensitive materials would be redacted in accordance with the provisions of the freedom of information act.;neutral
the committee agreed that the fomc secretariat should be given responsibility for the editing process and that the committee itself would not undertake to review these transcripts.;neutral
it was noted in this respect that many former members of the committee were no longer available to review their comments and that in any event the passage of time would make it impossible for members to recall precisely what they had said or to verify many of their comments.;negative
accordingly, the edited transcripts could not be regarded as official records of the committee.with respect to the interval between a meeting and release of a lightly edited transcript, all of the committee members were concerned that the absence of a substantial lag would seriously harm the committee's ongoing deliberative process.;negative
many also commented that the absence of a substantial lag would be unfair to meeting participants who had been unaware that their remarks would be released and were unable to review the transcripts for accuracy.;negative
various members argued for lags that ranged from 3 years to 10 years or more, but a majority felt that a 5-year lag was necessary in order to prevent harm to the committee's ongoing deliberations.;neutral
the other members indicated that a 5-year lag was acceptable because it represented a reasonable balance among the various considerations.at the conclusion of this discussion, the members agreed unanimously to authorize the preparation of lightly edited transcripts of past meetings and available telephone conferences since late march 1976 and to release such transcripts to the public five years after the meetings, subject to the redaction of especially sensitive materials as authorized by the freedom of information act.;neutral
it was understood that the transcripts for the meetings held during 1988 would be edited on a priority basis and released as soon as possible.;neutral
providing copies of unedited transcripts for all past meetings and available conference calls to the chairman or staff of the house banking committee in response to a request was not approved by the committee.the members reviewed various options for the release of information about the committee's deliberations at future meetings.;neutral
these options included continuing the preparation of the minutes in their current form, which members regarded as providing a complete account of the substance of the committee's deliberations.;neutral
some urged that consideration be given to supplementing the minutes with the prompt release after each meeting of information about committee decisions.;neutral
among other options considered were an expanded version of the current minutes, and the release after an appropriate lag of a lightly edited transcript or a memorandum of discussion for each meeting.;neutral
the members concluded that the complexity of the issues reflected in these alternatives warranted further review by the committee and accordingly a decision was deferred.;neutral
it was agreed that the committee would continue its discussion of these issues at a special meeting during december.return to topfomchome|monetary policyaccessibility|contact uslast update: may 4, 2007;neutral
