sentence;sentiment
against this background, a considerable degree of uncertainty surrounded the outlook for inflation and the members differed to some extent with regard to the most likely outcome.;neutral
a number of members, while they did not rule out the possibility of a more favorable result, stressed the risk that a faster rate of inflation might well tend to be sustained.;positive
others gave more emphasis to the still considerable slack in labor and product markets and to the restrained growth in broad measures of money and credit.;negative
in this view, an inflation rate in the quarters ahead more in line with their earlier forecasts was still a reasonable expectation even though the average rate for the year as a whole was likely to be higher than they had forecast at the start of the year.in the committee's discussion of policy for the intermeeting period ahead, many of the members commented that recent price and wage developments were troubling but did not point persuasively at this juncture toward an extended period of higher inflation.;negative
in light of underlying economic and financial conditions, the upturn in inflation expectations and the somewhat quickened pace of inflation might well prove to be temporary.;negative
the economy was expanding, but the pace had slowed in recent months.;negative
on the other hand, the potential for a sustained increase in the rate of inflation could not be dismissed.;positive
waiting too long to counter any emerging uptrend in inflation or further worsening in inflationary expectations would exacerbate inflationary pressures and require more substantial and more disruptive policy moves later.;negative
indeed, in one view sensitive commodity prices and other key measures of inflation already indicated the need for a prompt move toward restraint, especially in the context of the committee's objective of fostering progress toward price stability.;positive
however, the other members all supported a proposal to maintain an unchanged degree of pressure on reserve positions at this time.in the course of the committee's discussion, the members took account of a staff analysis that pointed to a considerable pickup in the growth of m2 and m3 over the months of may and june.;positive
such strengthening, which appeared to have emerged in early may, was associated in part with the reversal of earlier tax-related distortions and with a surge in prepayments of mortgage-backed securities.;positive
monetary growth was expected to revert to a more modest pace over subsequent months, and the members recognized that in any event the interpretation of monetary growth rates needed to be approached with considerable caution in a period when traditional relationships of such growth to aggregate measures of economic performance were not reliable.;neutral
in present circumstances, m2 and m3 no longer seemed to be good barometers of underlying liquidity, which appeared to be ample.;negative
one member expressed the view that the relatively robust growth of m1 and reserves served as a better indicator of the thrust of monetary policy than did the broader monetary aggregates.in the view of a majority of the members, wage and price developments over recent months were sufficiently worrisome to warrant positioning policy for a move toward restraint should signs of intensifying inflation continue to multiply.;negative
in addition to new information on prices and costs, such signs could include developments in markets affected by inflation psychology, such as those for bonds, foreign exchange, and sensitive commodities, all of which would need to be monitored carefully.;neutral
these members supported a directive that incorporated a greater predilection to tighten than to ease over the intermeeting period.;neutral
given the special nature of current inflation concerns and attendant uncertainties, however, the committee agreed with a proposal by the chairman that an intermeeting consultation would be appropriate in the event that a tightening move were to be contemplated during this period.;positive
if a policy tightening action were not needed, an asymmetric directive would nonetheless underscore the committee's concern about recent inflation readings and its judgment that a policy to encourage progress toward price stability would promote sustained economic growth.;positive
in the event that a tightening action became necessary, such action could help to moderate inflationary expectations, with positive implications over time for long-term interest rates and the performance of the economy.;positive
monetary policy would still be stimulative after a modest tightening move in that such a move would leave short-term interest rates close to or even below their year-ago levels in real terms, given the interim rise in inflation.some members preferred to retain a directive that did not incorporate a presumption about the likely direction of a change in policy, if any, during the intermeeting period.;negative
they were concerned that adopting a biased directive might prove to be an overreaction to temporary factors and to a short-lived upturn in inflationary sentiment that was not warranted by underlying economic conditions.;negative
they noted that, if called for by intermeeting developments, a move toward restraint could be implemented from a symmetric directive.;neutral
more fundamentally, they believed that the circumstances surrounding the recent performance of the economy and the uncertainties about price developments suggested the need for considerable caution before any policy tightening was implemented and that such a policy move should be carried out only in the light of information that pointed clearly to the emergence of higher inflation.;neutral
nonetheless, all but one of these members could accept an asymmetric directive on the understanding that the committee would have a chance to discuss any possible policy action.at the conclusion of the committee's discussion, all but two of the members indicated that they preferred or could accept a directive that called for maintaining the existing degree of pressure on reserve positions and that included a bias toward possible firming of reserve conditions during the intermeeting period.;neutral
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that slightly greater reserve restraint would be acceptable or slightly lesser reserve restraint might be acceptable during the intermeeting period.;neutral
the reserve conditions contemplated at this meeting were expected to be consistent with appreciable growth in the broader monetary aggregates over the second quarter.at the conclusion of the meeting, the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests that the economic expansion has slowed in recent months.;negative
total nonfarm payroll employment rose only slightly over march and april after registering sizable increases earlier in the year, and the civilian unemployment rate remained at 7.0 percent.;positive
industrial production was little changed in march and april after posting solid gains in previous months.;positive
retail sales increased substantially in april but were about unchanged on balance for the year to date.;positive
housing starts picked up in april.;positive
incoming data on orders and shipments of nondefense capital goods suggest a further brisk advance in outlays for business equipment, while nonresidential construction has remained soft.;positive
the nominal u.s. merchandise trade deficit in january-february was slightly below its average level in the fourth quarter.;negative
increases in wages and prices have been appreciably larger this year than in the second half of 1992.short-term interest rates have changed little since the committee meeting on march 23 while bond yields have risen somewhat.;positive
in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies declined somewhat on balance over the intermeeting period.after contracting during the first quarter, m2 was unchanged in april while m3 turned up both aggregates increased substantially in early may.;negative
total domestic nonfinancial debt expanded somewhat further through march.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at its meeting in february established ranges for growth of m2 and m3 of 2 to 6 percent and 1/2 to 4-1/2 percent respectively, measured from the fourth quarter of 1992 to the fourth quarter of 1993. the committee expects that developments contributing to unusual velocity increases are likely to persist during the year.;positive
the monitoring range for growth of total domestic nonfinancial debt was set at 4-1/2 to 8-1/2 percent for the year.;neutral
the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to maintain the existing degree of pressure on reserve positions.;neutral
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint would or slightly lesser reserve restraint might be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with appreciable growth in the broader monetary aggregates over the second quarter.votes for this action:messrs. greenspan, corrigan, keehn, kelley, laware, lindsey, mcteer, mullins, ms. phillips, and mr. stern.votes against this action:messrs. angell and boehne.mr.;neutral
angell dissented because he believed that the persisting indications of rising inflation and the related deterioration in inflationary psychology called for a prompt move to tighten monetary policy.;positive
in his view, low real interest rates, a very steep yield curve, a surprisingly weak exchange value of the dollar along with the confirming price behavior of inflation-sensitive commodities such as gold underscored the need for committee action to signal the system's continuing commitment to the eventual achievement of price stability.;negative
in his opinion, progress toward lower inflation was not likely in 1993 and 1994 in the absence of a monetary policy that was sufficiently restrictive to check inflationary expectations.;positive
he added that history demonstrated that a monetary policy focused primarily on developments in the real economy ran the risk of waiting too long to counter a worsening in inflationary expectations and thus requiring more substantial and possibly more disruptive policy changes later.mr.;neutral
boehne supported a steady policy course, but he dissented because he objected to a directive that was biased toward tightening.;negative
although recent developments suggested that inflation would be somewhat higher and real growth somewhat lower during the year than had been expected earlier, he did not believe recent data indicated a fundamental shift in the outlook for inflation or the economy.;negative
he was concerned that adopting a biased directive might prove to be an overreaction to temporary factors affecting the inflation rate and inflationary sentiment.;negative
in his view, underlying economic conditions did not point toward an extended period of higher inflation.;neutral
while the pace of economic growth conceivably could quicken, it seemed just as likely that the tempo of business and consumer spending could diminish in the face of uncertainty about the stance of fiscal policy, particularly with regard to potential tax increases.;negative
given these uncertainties, he had a strong preference for keeping an open mind about possible committee action during the intermeeting period and, accordingly, favored a balanced policy directive.it was agreed that the next meeting of the committee would be held on tuesday-wednesday, july 6-7, 1993.the meeting adjourned at 1:50 p.m.normand bernarddeputy secretaryreturn to topfomchome|monetary policyaccessibility|contact uslast update: may 4, 2007;neutral
