sentence;sentiment
most indexes of stock prices fell slightly over the intermeeting period, but the strong performance of a few firms boosted the dow jones industrial average to a new high near the end of the period.in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies was about unchanged on balance over the intermeeting period.;negative
the dollar appreciated against the yen in response to incoming data suggesting weakness in the japanese economy and heightened prospects for further monetary easing by the bank of japan.;positive
even though interest rates eased in europe as central banks lowered their money-market intervention rates, the dollar was little changed against the german mark and declined somewhat against other european currencies.growth of m2 and m3 strengthened appreciably in november both aggregates had risen at somewhat faster rates since late summer than earlier in the year.;negative
ml growth remained brisk in november, and money funds included in m2 apparently benefited from a slowdown in inflows to bond funds in the wake of the earlier decline in bond prices.;negative
the pickup in m3 growth reflected a surge in term eurodollar deposits as well as faster growth of m2.;positive
for the year through november, m2 and m3 were estimated to have grown at rates somewhat above the lower end of the committee's ranges for the year.;positive
total domestic nonfinancial debt had expanded moderately in recent months, and for the year through november it was estimated to have increased at a rate in the lower half of the committee's monitoring range.the staff forecast prepared for this meeting suggested that, after a strong fourth-quarter advance, the economy would expand at a more moderate rate in 1994. consumer spending was projected to decelerate to a rate more in line with the growth of disposable income.;positive
business fixed investment was expected to advance briskly, although not quite as rapidly as in 1993, and further gains in homebuilding activity likely would be concentrated in the first half of the year.;positive
exports were projected to strengthen somewhat, bolstered by a modest pickup in foreign economic growth.;positive
fiscal restraint was expected to exert a substantial drag on spending, through both falling government defense purchases and higher taxes.;negative
in light of the limited margins of slack in labor and product markets, the ongoing expansion was projected to be associated with only a slight further reduction in inflation.in the committee's discussion of current and prospective economic developments, members referred to widespread indications, both statistical and anecdotal, of a marked strengthening in economic activity and much improved business and consumer confidence in recent months.;positive
the rate of economic growth could be expected to moderate during the early months of 1994 from what currently appeared to be an unsustainable pace, but the members viewed the extent of such moderation as a key uncertainty in the outlook.;positive
a number of members observed that a sharp slowing of the expansion early next year, similar to the slowdown after the surge in activity during the closing months of 1992, could not be ruled out.;negative
however, most saw the gains in the economy as more solidly based than earlier in the expansion, and they generally expected the economy to settle into a pattern of moderate growth over coming quarters at a trend rate close to or somewhat above the economy's long-run potential.;positive
with regard to the outlook for inflation, the members saw little evidence in available measures of prices and wages or in other indicators that any significant change might already have occurred in underlying inflation trends.;neutral
nonetheless, views varied somewhat with regard to the outlook and ranged from expectations of some modest further decline in the core rate of inflation to concerns about the possibility of some acceleration in the context of diminishing margins of unemployed production resources and an accommodative monetary policy as reflected in low real short-term interest rates and continued rapid growth in narrow measures of money and reserves.in their comments about developments across the nation, members observed that economic conditions clearly had strengthened in many regions and that the better conditions had fostered appreciable improvement in business and consumer sentiment in most parts of the country.;positive
the members recognized that the economic expansion was still quite subdued in many local areas and that economic activity remained depressed in some parts of the country such as southern california.;negative
the overall strength of the economy was fueled to an important extent by interest-sensitive spending on producer and consumer durables and housing and tended to confirm the durability of the expansion.;positive
gains in such spending were not likely to be sustained at their recent rates, but the cash flow and income that such expenditures had generated were likely to foster further economic growth, especially in the context of generally supportive conditions in financial and credit markets.;positive
the members acknowledged that a number of factors continued to constrain the expansion, including ongoing though less pervasive balance-sheet rebuilding, business restructuring and downsizing activities, and the downtrend in defense spending.;negative
on balance, however, current developments did not point to a marked deviation from the moderate growth trend in economic activity that had been experienced over the past two years, though in the view of a number of members the odds on somewhat stronger growth were greater than they had been earlier in the expansion.with regard to the outlook for key sectors of the economy, consumer expenditures were seen as likely to continue to provide vital support to the expansion even though increases in consumer spending were not likely to be maintained at recent rates.;positive
members noted that the improved consumer confidence and increased spending were reflected in a somewhat greater willingness to incur debt, at least in the context of reduced interest rates.;positive
some members cautioned, however, that growth in consumer expenditures had exceeded gains in incomes for an extended period, insofar as could be judged from available data, and an already low saving rate seemed likely to limit the potential growth in such spending.;negative
moreover, the negative impact of increased tax rates on high incomes seemed likely to be felt especially during the first half of 1994, though the extent of that impact on consumer spending remained uncertain.;negative
on the positive side, members cited a number of developments that would tend to bolster overall consumer expenditures, including lower energy costs, reduced income taxes for many individuals stemming from indexing, and lower interest charges on various kinds of debt.;positive
more generally, the rise in consumer confidence seemed to be related to perceptions of improving employment opportunities despite continuing announcements of sizable workforce reductions by some large firms.the members expected growth in real business investment to remain robust in 1994 but to decelerate somewhat from the rapid rate of expansion over the past year.;negative
continuing increases in business sales and low financing costs along with ongoing efforts to improve productivity were likely to remain conducive to substantial further growth in overall spending for business equipment despite persisting weakness in aerospace and defense-related industries.;positive
nonresidential construction activity, including commercial and industrial building and infrastructure construction, displayed signs of considerable strength in some parts of the country and declining vacancy rates pointed to a leveling out or even a pickup in nonresidential building construction in a number of other areas.;negative
some expansion in inventories seemed likely over the forecast horizon to accommodate the continuing growth in overall demands.;positive
in this connection, members noted that a rise in inventories probably contributed to the expansion in production in recent months since the latter could not be explained entirely by the strength of final demand, and a buildup of motor vehicle stocks in late 1993 was likely to continue into the early part of 1994.the housing sector was expected to remain a source of considerable economic stimulus during the early months of 1994, both directly and indirectly in terms of the favorable effects on purchases of home furnishings.;positive
some members commented that the increases in housing starts experienced over the closing months of this year might not be sustainable even so, housing construction, especially in the single-family sector, should be relatively well maintained given the likelihood that home ownership would remain comparatively affordable in the context of growing incomes, favorable mortgage rates, and limited pressures on the prices of new homes.with respect to fiscal policy, members referred to the prospects for further cutbacks in defense spending that probably would continue to be offset only in part by growth in federal government purchases of other goods and services.;positive
however, net reductions in government purchases were expected to diminish over the projection horizon.;positive
likewise, adverse effects on spending of the rise in tax rates on higher incomes would tend to be concentrated in the first half of 1994, and the impact on spending over the months ahead might well be relatively limited because many taxpayers probably had anticipated the higher taxes and had taken measures to mitigate or spread out their effects or would meet new tax obligations partly out of savings.;negative
proposed health care reform legislation would exert a restraining effect on the economy, should it be enacted, owing to mandated cost increases on employers.;negative
if this form of financing were adopted, however, the legislation might have little, or perhaps even a favorable, effect on the federal deficit.the external sector of the economy also appeared likely to have a moderating effect on domestic economic activity over the year ahead.;positive
the economies of key foreign industrial nations and thus u.s. exports to those nations were projected to grow only gradually, while the expansion of u.s. imports was likely to remain relatively robust on the basis of current expectations for domestic economic activity.;positive
in the view of at least some members, however, stimulative economic policies in a number of foreign countries might well lead to stronger economic performances and to greater demand for u.s. goods and services than many observers currently anticipated.;positive
in any event, the members generally agreed that the outlook for developments abroad remained a source of particular uncertainty for the domestic economy.members commented that there were few indications of any change in inflationary trends in broad measures of prices and wages despite the surge in economic activity in recent months and associated increases in capacity utilization rates.;negative
one important sign of growing inflationary pressures, rising lead times for deliveries of materials, had not emerged.;negative
some members noted that while capacity usage rates were approaching or had reached levels that in the past had tended to signal the onset of rising inflation, the growth of competition stemming from the internationalization of numerous markets suggested that old capacity benchmarks might no longer apply and, especially in the context of excess capacity in many foreign economies, the potential inflationary effects of strong domestic demand pressures might remain subdued for some period of time.;negative
in keeping with these assessments, members again reported on the absence of inflationary cost pressures in local areas across the country and on persisting comments by business contacts regarding their inability to raise prices to achieve more satisfactory or customary profit margins.;negative
business executives continued to look to improvements in productivity to maintain or increase their margins, and there were numerous reports of considerable success in implementing productivity gains.;positive
price developments in commodity markets presented a mixed picture higher food prices stemming from weather conditions earlier in the year had had an adverse effect on broad measures of prices, but the drop in energy prices had favorable implications for the near-term inflation outlook.it also was noted that rising inflationary pressures often were accompanied by a pickup in credit demands, and there was no evidence of any surge in such demands.;negative
however, the expansion of overall nonfinancial debt had strengthened to a degree.;positive
moreover, in the view of some members, the rise in long-term interest rates and in gold prices might well have been caused in part by heightened inflation concerns.;negative
members also cited scattered examples of greater price pressures, notably the prices of lumber and some other building materials and of related efforts to pass on the added costs through higher prices on new homes in some areas.;negative
despite the absence of any general indication of rising inflation, a number of members expressed concern about the potential for increasing inflationary pressures in the economy and saw a need to monitor possible future sources of inflation with special care over the period ahead, especially in light of the considerable lags between monetary policy actions and their effects on prices.in the committee's discussion of monetary policy for the period until the next scheduled meeting in early february, a majority of the members endorsed a proposal to maintain unchanged conditions in reserve markets and to retain the currently unbiased instruction in the directive concerning possible intermeeting adjustments to policy.;neutral
looking forward, many of the members commented that the committee probably would have to firm reserve conditions at some point to adjust monetary policy from its currently quite accommodative stance to a more neutral position, and that such a policy move might have to be made sooner rather than later to contain inflation and continue to provide a sound basis for sustained economic expansion.;positive
monetary conditions had been eased to their current degree of accommodation in the 1990-1992 period in the context of balance-sheet restructuring and other unusual forces that were holding down spending.;negative
since the latter part of 1992, however, downside risks to the expansion had diminished considerably as financial conditions became more supportive of economic activity.;positive
borrowers and lenders had strengthened their financial positions substantially and were less reluctant to use and extend credit.;positive
moreover, the low level of real short-term interest rates and in the view of some members the continued rapid growth of reserves or increases in a variety of commodity prices provided evidence of a quite accommodative monetary policy.;neutral
overstaying such a policy would incur an increasing risk of fostering greater inflationary pressures that in turn would undermine the sustainablity of the expansion.;negative
for now, however, a majority believed that the risks remained at an acceptable level, given the remaining slack in the economy and the lack of near-term inflation pressures.;positive
waiting for further developments before making any policy move was warranted in light of the uncertainties surrounding the outlook, notably with regard to the extent of the moderation in economic growth expected early next year.;neutral
if the economy settled into a pattern of growth about in line with its potential, the chances of greater inflation pressures down the road would be reduced and the need for a near-term policy adjustment would be less pressing, though it would still be required at some point.two members expressed a strong preference for a prompt move toward a firmer policy stance to forestall inflation pressures.;positive
a number of others commented that the decision was a close call, including two who had a marginal preference for tightening policy at this time but who could accept a delay in light of the uncertainties that were involved.members who could support an unchanged policy stance also indicated their acceptance of a directive that was not biased in either direction with regard to possible adjustments in the degree of reserve pressure during the intermeeting period.;neutral
some observed that while the flow of economic reports during this period was likely to underscore the marked strengthening of the economy, those reports mainly would cover developments in the fourth quarter, and from a monetary policy perspective the members were more interested in knowing something about the extent of the follow-through strength early in the new year.;neutral
moreover, the members recognized that any tightening move would represent a turn in policy that might well have a greater-than-usual effect on financial markets.;negative
this prospect argued for taking such an action at a meeting, with the benefit of a full committee review of the implications for future growth and inflation pressures of a wide variety of emerging developments--including those in money, credit, and financial markets--rather than an intermeeting action based on an asymmetric directive.;neutral
in the view of one member, a tightening action over the coming intermeeting period would incur an undue risk of an exaggerated response in financial markets, given the likelihood of thin trading markets around year-end and since a policy move should be postponed, a symmetrical directive seemed appropriate.at the conclusion of the committee's discussion, all but two of the members indicated that they could support a directive that called for maintaining the existing degree of pressure on reserve positions and that did not include a presumption about the likely direction of any adjustment to policy during the intermeeting period.;neutral
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that slightly greater or slightly lesser reserve restraint might be acceptable during the intermeeting period.;neutral
according to a staff analysis, the reserve conditions contemplated at this meeting would be consistent with moderate growth in m2 and m3 over the months ahead.at the conclusion of the meeting, the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests a strong advance in economic activity in recent months.;positive
total nonfarm payroll employment rose appreciably further in november, and the civilian unemployment rate fell considerably to 6.4 percent.;negative
industrial production increased sharply in october and november, partly reflecting a continuing rebound in the output of motor vehicles.;positive
retail sales were up moderately in november after, a large increase in october.;positive
housing starts advanced substantially in november.;positive
business equipment expenditures have been rising rapidly, and nonresidential construction has turned up from depressed levels.;positive
the nominal u.s. merchandise trade deficit in october was about unchanged from its average rate in the third quarter.;positive
broad indexes of consumer and producer prices suggest little change in inflation trends, although prices of some raw materials have increased recently.short-term interest rates have changed little, while intermediate- and long-term rates have risen slightly since the committee meeting on november 16. in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies is about unchanged on balance over the intermeeting period.growth of m2 and m3 strengthened in november, and both aggregates have risen at somewhat faster rates since late summer than earlier in the year.;positive
for the year through november, m2 and m3 are estimated to have grown at rates somewhat above the lower end of the committee's ranges for the year.;positive
total domestic nonfinancial debt has expanded at a moderate rate in recent months, and for the year through november it is estimated to have increased at a rate in the lower half of the committee's monitoring range.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at its meeting in july lowered the ranges it had established in february for growth of m2 and m3 to ranges of 1 to 5 percent and 0 to 4 percent respectively, measured from the fourth quarter of 1992 to the fourth quarter of 1993. the committee anticipated that developments contributing to unusual velocity increases would persist over the balance of the year and that money growth within these lower ranges would be consistent with its broad policy objectives.;negative
the monitoring range for growth of total domestic nonfinancial debt also was lowered to 4 to 8 percent for the year.;negative
for 1994, the committee agreed on tentative ranges for monetary growth, measured from the fourth quarter of 1993 to the fourth quarter of 1994, of 1 to 5 percent for m2 and 0 to 4 percent for m3.;neutral
the committee provisionally set the monitoring range for growth of total domestic nonfinancial debt at 4 to 8 percent for 1994. the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to maintain the existing degree of pressure on reserve positions.;neutral
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint might be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with moderate growth in m2 and m3 over coming months.votes for this action:messrs. greenspan, mcdonough, boehne, keehn, kelley, laware, mcteer, mullins, ms. phillips, and mr. stern.votes against this action:messrs. angell and lindsey.messrs.;neutral
angell and lindsey dissented because they believed that monetary policy was overly accommodative and needed to be adjusted promptly toward a more neutral stance to counter potential inflationary pressures in the economy.;negative
they referred to the long lags with which monetary policy exerts its effects on inflation and the consequent need to adjust monetary policy on a timely basis to foster the committee's long-run objective of stable prices.;neutral
they understood the difficulty of finding the appropriate circumstances for tightening actions so as to avoid unintended interpretations and repercussions in financial markets.;neutral
in their judgment, economic and financial conditions were unlikely to be more favorable later and waiting risked undesirable inflationary consequences.mr.;neutral
angell also stressed that the committee should focus more directly on forward-looking indicators such as the price of gold and the estimate of the natural rate of interest provided by the rate on five-year treasury notes.;neutral
he favored an immediate increase of 50 basis points in the federal funds rate, which would enable the committee to observe how the market adjusted the price of gold to the changed opportunity cost of holding gold.;neutral
he believed that if bond market participants concluded that the committee was using the price of gold to target the price level, five-year and ten-year interest rates would then be significantly lower than if the committee's tightening was a belated response to a worsening outlook for inflation.;negative
he emphasized that the objective of monetary policy clearly should be stable money which produces stable prices and an ongoing optimal and stable economic growth path.mr.;neutral
lindsey commented further that a modest policy move now would appropriately signal the committee's concern about the potential for inflation.;positive
such an action would begin the process of moving policy away from what he perceived as an unsustainable stance.;negative
he also noted that foreign competition had been restraining pressures on domestic prices, and the policy course he had in mind would continue to help in that regard by supporting the foreign exchange value of the dollar.request for access to conference call record.at this meeting the committee considered a request from mr. henry b. gonzalez, chairman of the house committee on banking, finance, and urban affairs, for access by his staff to the tape recording and transcript of the committee's telephone conference on october 15, 1993. the main purpose of the conference call was to discuss what position the committee should take on the release of material about its deliberations that are contained in historical files of meeting transcripts the issue undoubtedly would be raised in the near future, probably during upcoming testimony before chairman gonzalez' committee on october 19, 1993.chairman gonzalez had indicated that he was investigating the possibility that committee members had conspired during the conference call to hide information from the house banking committee.;neutral
the accusation was wholly without merit, but at this stage the committee could fully vindicate itself only by making the tape and transcript available to congressional staff for their review.such a step would be taken with considerable reluctance.;neutral
the recording in question did not contain a discussion of monetary policy, but it did involve committee deliberations, which are protected from public disclosure by the freedom of information act.;neutral
some members expressed concern that granting access to this material could be viewed as setting a precedent for the premature release of other tapes and transcripts, with adverse effects on the committee's deliberations.;negative
however, the committee's general counsel expressed the opinion that the committee could make an exception for this transcript without prejudicing its ability to withhold deliberative or other privileged materials in other transcripts under the freedom of information act.;neutral
the members agreed with a proposal from the chairman that the staff of chairman gonzalez and of certain other banking committee members be allowed to listen to the tape recording of the october 15 conference call.;neutral
the review would be conducted at the offices of the board of governors, and the congressional staff members would be asked to keep confidential the information to be made available to them.;neutral
the members indicated that it should be made clear that access to the tape in question was being undertaken solely to dispel the unfounded allegations regarding the committee's actions.;neutral
the committee already had decided to make public with a 5-year lag lightly edited versions of all the transcripts currently in the possession of the fomc secretariat.;neutral
these transcripts as edited will include all the deliberative materials except for highly sensitive information that can continue to be withheld under the provisions of the freedom of information act.it was agreed that the next meeting of the committee would be held on thursday-friday, february 3-4, 1994.the meeting adjourned at 1:30 p.m.donald l. kohnsecretaryreturn to topfomchome|monetary policyaccessibility|contact uslast update: may 4, 2007;neutral
