sentence;sentiment
in addition, increases in output were recorded in several other categories, including non-energy materials and construction supplies.;positive
recent surveys indicated that new orders for durable goods increased further in february, and lean factory inventories coupled with reports of lengthening delivery times suggested further gains in industrial output in coming months.;positive
total utilization of industrial capacity rose again in february.retail sales advanced in february after a fourth-quarter surge and a pause in january.;positive
sales at automotive dealers weakened in february.;negative
however, there were sharp increases in sales of building materials and supplies, miscellaneous durable goods, and nondurable goods other than apparel.;positive
after registering sizable gains late last year, housing starts fell substantially in january and retraced only part of that decline in february.;negative
the slowdown was concentrated in single-family housing starts multifamily starts were up in february from a historically low level in january.;positive
although mortgage interest rates had dropped to the lowest levels in decades, sales of both new and existing homes turned down in january from their high december levels.incoming data on orders and shipments of nondefense capital goods suggested a further brisk advance in outlays for business equipment in coming months.;negative
in january, a decline in shipments of nondefense capital goods only partially reversed a large december rise, as a surge in shipments of computing equipment helped sustain the overall level.;negative
shipments of complete civilian aircraft posted a solid gain in january.;positive
the increase appeared to be concentrated in sales to foreign purchasers in the domestic airline industry, intense competition was forcing cutbacks of unprofitable routes and reductions in both the number of planes in service and orders for new planes.;negative
shipments of durable equipment other than computers and aircraft fell in january to about the level of the fourth quarter.;negative
on the other hand, the january reading on new orders for these goods was well above the average for the fourth quarter, suggesting that additional advances in shipments might lie ahead.;positive
nonresidential construction activity was down slightly further in january, reflecting persisting declines in office and industrial building in an environment of excess supply and some continuing, though perhaps lessening, downward pressure on the prices of such structures.business inventories appeared to have edged lower in january.;negative
in manufacturing, factory stocks were drawn down further, and most industries had relatively low stocks-to-shipments ratios.;negative
among wholesalers, strong january sales pulled down inventories at many types of establishments in numerous cases, a large accumulation of stocks in the fourth quarter was reversed.;negative
for the wholesale sector as a whole, the inventories-to-sales ratio in january was near the bottom of the range of the past two years.;negative
retail inventories rose somewhat further in january after a large december increase.;positive
stocks at automotive dealers accounted for all of the january accumulation.;neutral
at retail stores other than auto dealers, the ratio of inventories-to-sales remained within the narrow range observed over the past year.the nominal u.s. merchandise trade deficit widened slightly in january but was little changed from its average level in the fourth quarter.;negative
the value of both exports and imports dropped sharply in january from the december levels.;negative
the decline in imports was spread widely among major trade categories, but the decrease in exports largely reflected a reduction in shipments of aircraft after a strong december rise.;negative
among the major foreign industrialized countries, the level of real activity contracted further in the fourth quarter in japan, western germany, and france for the first quarter, the limited data available were generally weak for japan and france but somewhat more mixed for western germany.;negative
by contrast, economic activity appeared to be increasing in canada and the united kingdom.producer prices of finished goods were up in january and february after changing little over the fourth quarter.;positive
producer prices of finished foods declined over the first two months of the year, but prices of finished energy products climbed rapidly, and prices of other finished items rose at a faster rate than in 1992. at the consumer level, price increases in january and february also were on the high side of the past year's advances.;negative
food prices jumped in january and rose slightly further in february, while energy prices retraced most of a sharp january rise.;positive
excluding food and energy items, consumer prices advanced at a substantially faster pace over the january-february period than in 1992. increases in wages, as measured by average hourly earnings of production or nonsupervisory workers, remained subdued in recent months.;negative
the advance in average hourly earnings slowed in february, and the rise over the twelve months ended in february was considerably smaller than over the previous twelve-month period.at its meeting on february 2-3, 1993, the committee adopted a directive that called for maintaining the existing degree of pressure on reserve positions and that did not include a presumption about the likely direction of any adjustments to policy during the intermeeting period.;negative
accordingly, the directive indicated that in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable during the intermeeting period.;neutral
the reserve conditions associated with this directive were expected to be consistent with little change in the levels of m2 and m3 over the two-month period from january through march.open market operations during the intermeeting period were directed toward maintaining the existing degree of pressure on reserve positions.;neutral
adjustment plus seasonal borrowing averaged only slightly above expected levels in the three full reserve maintenance periods in the intermeeting interval.;negative
for the period as a whole, the federal funds rate remained close to the 3 percent level that had prevailed in previous months.other short-term interest rates changed little over the intermeeting period, while long-term rates fell appreciably on balance.;negative
bond markets rallied over most of the period, reflecting market assessments of improved prospects for significant reductions in the federal budget deficit in coming years and the consequences for overall spending.;positive
prices of treasury notes and bonds also were boosted by municipal defeasance activity and by perceptions of heightened prepayment risks in mortgage-backed securities.;positive
in early march, interest rates on long-term treasury bonds and conventional fixed-rate mortgages reached their lowest levels since 1973, but some of the decline in bond and mortgage rates subsequently was reversed in response to increased apprehension about inflation.;negative
equity prices generally responded favorably to the drop in long-term interest rates, but concerns about future changes in government policy toward a number of industries, including health care, led to lower prices in some segments of the equities market.in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies fell on balance over the intermeeting period.;negative
the dollar depreciated through late february, partly in response to declines in u.s. long-term interest rates and incoming data that were seen as pointing to some slowing of the expansion in the united states.;negative
subsequently, the dollar rebounded in the wake of unexpectedly strong u.s. employment statistics, disappointing inflation numbers, and further signs of weakening economic activity abroad.;negative
near the end of the period, the dollar again dropped against the german mark and other european currencies, following a cut by the bundesbank of its discount rate that apparently was less than market participants were expecting.;negative
on balance over the period, the dollar was marginally lower against the mark and other european currencies, but it declined substantially against the japanese yen, reaching an all-time low.m2 and m3 contracted in january and february.;negative
part of the weakness apparently reflected temporary factors, such as distortions in seasonal adjustment factors and a lull in prepayments of mortgage-backed securities that reduced deposits held in association with this activity.;negative
more fundamentally, relatively attractive returns on capital market instruments continued to prompt households to shift large amounts of liquid balances into market investments, such as bond and stock mutual fund shares.;neutral
in addition, banks continued to issue subordinated debt and equity to improve their balance sheets at a time when the expansion of bank credit was slowing noticeably in particular, bank lending to businesses had been depressed by paydowns from the proceeds of heavy bond and stock issuance by nonfinancial corporations.;negative
total domestic nonfinancial debt appeared to have expanded somewhat further in january.the staff projection prepared for this meeting suggested that economic activity would grow over the year ahead at a pace that would foster a further gradual reduction in margins of unemployed labor and capital.;positive
the projection incorporated the essential elements of the fiscal proposals recently set forth by the administration the effects on aggregate demand, all other things equal, were expected to be small over the next several quarters.;neutral
however, the appreciable declines in long-term interest rates that had occurred in recent months--evidently partly in response to anticipations of intermediate-term deficit reduction--were expected to support substantial additional gains in business and residential investment.;positive
consumer spending would be bolstered by the progress already achieved in reducing debt service burdens and by a gradual lessening of concerns regarding job security, although the higher personal income taxes now envisioned for upper-income taxpayers were expected to be an inhibiting factor.;positive
increases in export demand would be limited in the near term by the continuing weakness in the economies of the major industrialized countries.;negative
the persisting slack in resource utilization was expected to be associated with a return to more subdued price increases after a spurt earlier this year.in the committee's discussion of current and prospective economic conditions, the members remained encouraged by recent developments that they viewed on the whole as tending to confirm their forecasts of sustained economic expansion, though at a pace appreciably below that now indicated for the fourth quarter of 1992. if realized, such economic growth would be associated over time with a further gradual decline in unemployment.;positive
while the expansion appeared to have generated some momentum, a number of factors were likely to limit its strength, including ongoing balance sheet and business restructuring activities, the outlook for a more restrictive federal budget, and continuing weakness in key foreign markets.;negative
at the same time, greatly reduced interest rates and much improved, if still vulnerable, business and consumer confidence were positive factors in the outlook.;positive
some members cautioned that even though a moderate rate of economic growth could be viewed as the most likely outcome over the forecast horizon, the current expansion differed in important respects from earlier cyclical recoveries and in light of the attendant uncertainties a considerably different result--in either direction--could not be ruled out.;positive
with regard to the outlook for inflation, the faster increases in consumer prices in recent months and a sharp upturn in the prices of certain producer materials tended to raise concerns, or at least a degree of unease, with regard to underlying inflation trends.;negative
while these developments might well prove to be an aberration rather than a signal of intensifying inflation, they did suggest the need to reassess the likelihood of a further decline in inflation and to be alert to further signs of a sustained upturn.;negative
for now, however, the favorable trends in underlying unit labor costs, which were associated in turn with ongoing gains in productivity and the absence of any firming in wage pressures, led many members to conclude that recent price developments did not provide persuasive evidence of a change in the inflation outlook.members continued to report somewhat uneven business conditions across the nation.;negative
steady economic growth characterized many parts of the country, but business activity remained depressed in some areas and industries, notably those related to defense, aerospace, and nonresidential construction.;negative
while business sentiment was generally positive, many business contacts were uncertain about the outlook for demand in their own industries or the potential strength of the overall expansion, and recent fiscal policy developments appeared to have introduced a further note of caution.;negative
this uncertainty helped to account for the continuing reliance of numerous firms on overtime work to meet growing demand rather than incurring the considerable costs of adding new workers.;negative
even so, an increasing number of contacts were reporting worker recalls or new hires.;negative
one member commented that job growth could be viewed both as a measure of business sentiment and as a necessary element in building or maintaining consumer confidence and thus helping to ensure an enduring economic expansion.the quickening recovery during 1992, especially in the second half of the year, had received considerable impetus from consumer spending, and while growth in such spending could be expected to moderate from its pace in recent quarters, the consumer sector was viewed as likely to play a key role in sustaining the expansion this year.;positive
many consumers had taken advantage of steep declines in interest rates to strengthen their balance sheets and reduce their debt service burdens, and they were now in a much improved position to finance further growth in their expenditures.;positive
the members took note of recent indications of a decline in consumer confidence and of some softening in retail sales since early in the year.;negative
however, the latter appeared to be in part the result of recently adverse weather conditions in some major parts of the country, and consumer confidence was still much improved on balance since earlier in the recovery.;positive
accordingly, recent developments were not seen in themselves as harbingers of a weakening consumer spending trend over the next several quarters.business spending on producers' durable equipment also was believed likely to continue to provide appreciable stimulus to the expansion assuming that the much reduced interest rates and currently favorable business attitudes would be sustained and that proposed investment tax credit legislation eventually would be enacted.;positive
at the same time, business spending for nonresidential structures probably would continue to be held back by weakness in office construction stemming from widespread overcapacity.;negative
while office building activity was likely to be restrained for an extended period, members saw some positive signs that pointed to a degree of stabilization in this sector, including the leveling out or even a marginal pickup in rents and occupancy rates in some markets that previously had been severely depressed.;positive
a slow turnaround in other building activity was reported in some regions, notably for industrial and retail structures.while the available data on starts of single-family houses in january and february were somewhat disappointing, the members felt that housing construction activity had held up relatively well thus far this year, after allowing for the adverse weather conditions that had retarded construction in some areas.;negative
the greatly reduced cost of mortgage financing pointed to continuing gains in housing construction despite a rise in costs associated with the sharp jump in lumber prices and a scarcity of finished building lots in some areas.the members agreed that the prospects for overall spending on business capital goods and housing were vulnerable to shifts in attitudes that might be triggered, for example, by increases in market interest rates associated with an absence of progress in reducing the federal budget deficit.;negative
the outlook for a significant contraction in the federal deficit was subject to considerable uncertainty, especially in light of the still pending decisions to be made with regard to health care programs and their financing.;negative
the members recognized that the direct effects of appreciable deficit reduction would tend to constrain economic activity, as evidenced by the impact in many areas of the defense cutbacks that were already being implemented.;negative
business contacts had expressed concerns about the potential effects on their industries and local markets of various provisions in the proposed legislation.;negative
even so, a more encompassing assessment of the effects of deficit reduction needed to take account of its favorable implications for domestic interest rates.;positive
moreover, insofar as the nearer-term outlook was concerned, the fiscal legislation now under consideration included new spending initiatives and the investment tax credit that were intended to provide some temporary stimulus to an economic expansion that, in the view of many observers, might still be in the process of gathering sustainable momentum.;positive
on balance, substantial deficit reduction in line with the currently proposed legislation was seen as likely to have a positive effect on business and consumer confidence, financial markets, and the longer-term health of the economy.several members observed that the outlook for exports had worsened as a result of weakening economic trends in a number of major industrialized nations.;negative
members also commented on the uncertainties in the outlook for foreign trade associated with a variety of political risks abroad and the persisting protectionism that currently was highlighted by strong opposition to key trade agreements now under negotiation or under consideration for ratification.;negative
anecdotal information from business contacts involved in export markets continued to suggest lagging foreign demands for many u.s. goods however, backlogs for other products, such as labor-saving capital equipment, remained sizable.the members devoted considerable attention to the discussion of various factors underlying the outlook for inflation.;neutral
the consumer and producer price indexes had been less favorable in january and february than in the latter part of 1992. also, prices of various industrial and construction materials had firmed since the start of the year in apparent response to rising production and, in some industries, to import or environmental restrictions.;negative
anecdotal reports of increasing costs and prices had begun to appear with somewhat greater frequency in some areas, and pressures to widen profit margins reportedly were strong in a number of industries.;positive
in their evaluation of recent inflation developments, however, the members generally gave more weight to the behavior of unit labor costs, which indicated that much of the economy's underlying cost structure did not reflect any signs of a pickup in inflationary pressures.;negative
moreover, from a financial perspective, extensions of credit and growth in overall nonfinancial sector debt were not consistent with an economy that was generating significant inflationary pressures, and the recent behavior of long-term debt markets suggested expectations of more subdued inflation.;negative
against this background, the recent upturn in consumer and certain commodity prices might well represent a temporary development such as had occurred previously during the current cyclical upswing.;negative
in support of this view, members cited various fundamentals that seemed inconsistent with accelerating inflation, including the considerable slack in the utilization of labor and capital resources, strong competitive conditions in many markets, the absence of significant lengthening in supplier delivery schedules, and an extended period of weak expansion in the broader monetary aggregates that now encompassed some recent deceleration in m1.;negative
nonetheless, the members acknowledged that recent price developments had raised a degree of unease in their minds, and their concerns would rise if the recent pace of price advances were sustained in the months immediately ahead.;positive
one member observed that a somewhat faster economic expansion than currently was expected by most members might well serve to intensify inflation pressures.;positive
while price developments were notably difficult to predict, most of the members concluded that the evidence at this point did not confirm a resurgence in inflationary pressures, and some commented that further modest disinflation remained a reasonable expectation for the next several quarters.in the committee's discussion of policy for the intermeeting period ahead, most of the members endorsed a proposal to maintain an unchanged degree of pressure on reserve positions, while two members supported an immediate move to tighten reserve conditions.;positive
in the majority view, the current degree, of reserve pressure continued to represent a policy stance that was appropriately balanced in light of the opposing risks of a faltering economic expansion and a resurgence of inflation.;positive
conditions in credit markets did not provide confirming evidence of the emergence of greater inflationary pressures and the need to restrain the growth in credit.;negative
indeed, the continuation of balance sheet restructuring activities by financial institutions and the associated caution on the part of these institutions with regard to extending loans still appeared to be exerting a significantly inhibiting effect on the overall growth in spending and economic activity.;negative
several members acknowledged that a policy of maintaining unchanged reserve conditions and an associated federal funds rate around current levels, which implied that real short-term rates were near zero or even slightly negative, could have inflationary consequences in the event of a strengthening of the expansion and a sustained pickup in credit demands.;negative
the committee would need to remain alert to such a development.;neutral
in present circumstances, however, an unchanged policy stance seemed most consistent with achieving sustained economic expansion in an environment of subdued inflation.;positive
the members who favored a prompt move toward restraint were persuaded that a steady policy incurred an unacceptable risk of halting the progress toward price stability and indeed of intensifying inflation as the current expansion matured.;negative
in this view, a policy tightening move at this point was likely to counter the need for more substantial and potentially disruptive tightening actions later.in the course of the committee discussion, the members took account of a staff analysis that pointed to a resumption of m2 and m3 growth over the months ahead.;positive
this analysis suggested that the temporary factors depressing the broader monetary aggregates likely would be reversing, but that the other influences causing a rechanneling of credit flows away from depository institutions and boosting the velocity of money undoubtedly would persist, though probably with diminishing force.;negative
accordingly, the staff foresaw moderate growth of m2 and m3 that at midyear would leave these aggregates below the lower ends of the committee's ranges for 1993. under prevailing circumstances, such continuing weakness in the broader aggregates was not viewed as indicating inadequate monetary stimulus.;negative
indeed, a number of members commented that other indicators suggested that current monetary policy was in fact quite accommodative as evidenced for example by low short-term interest rates, especially on an inflation-adjusted basis.;positive
moreover, ml, reserves, and the monetary base had continued to expand in the first quarter, though at much reduced rates.;positive
one member commented that the slowdown in these narrower monetary measures, which he viewed as important indicators of the thrust of monetary policy, had favorable implications with regard to bringing inflation under control.;positive
the members agreed that the considerable uncertainty that continued to surround the outlook for broad money relative to spending implied that forming precise expectations for monetary growth over the months ahead was not feasible.in the committee's discussion of possible intermeeting adjustments to the degree of reserve pressure, members who favored an unchanged policy stance also expressed a preference for retaining the symmetry of the existing directive.;neutral
some observed that a policy change during the intermeeting period, if any, might well be in the direction of a tightening move.;neutral
however, because there was no compelling case in the view of most members for such a move at this time and any intermeeting adjustment would be made in the light of emerging developments, a symmetric directive was warranted.;neutral
in this connection, one member commented that, given the committee's assessment of current economic and financial conditions, a tilt in the directive toward restraint would give a misleading indication of the committee's current intentions.;negative
members also noted that a change in policy, should one be called for by intermeeting developments, would represent a shift in the direction of policy and would be likely to have an especially pronounced impact on financial markets.at the conclusion of the committee's discussion, a majority of the members indicated that they favored a directive that called for maintaining the existing degree of pressure on reserve positions.;neutral
these members also expressed a preference for a directive that did not include a presumption about the likely direction of any adjustment to policy during the intermeeting period.;neutral
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that slightly greater or slightly lesser reserve restraint would be acceptable during the intermeeting period.;neutral
the reserve conditions contemplated at this meeting were expected to be consistent with a resumption of moderate growth in m2 and m3 over the second quarter.at the conclusion of the meeting, the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests that economic activity has increased at a more moderate pace in the early months of 1993 after expanding robustly in the fourth quarter.;positive
total nonfarm payroll employment registered a sharp increase in february following generally small advances in previous months, and the civilian unemployment rate edged down further to 7.0 percent.;negative
industrial production continued to post solid gains in january and february.;positive
retail sales increased somewhat further over the first two months of the year after a fourth-quarter surge.;positive
housing starts slipped in early 1993 after registering sizable gains late last year.;negative
incoming data on orders and shipments of nondefense capital goods suggest a further brisk advance in outlays for business equipment, while nonresidential construction has remained soft.;positive
the nominal u.s. merchandise trade deficit was essentially unchanged in january from its average level in the fourth quarter, but both exports and imports were substantially lower.;negative
increases in wages have remained subdued, but recent advances in consumer and producer prices have been larger than those recorded in the latter part of 1992.short-term interest rates have changed little since the committee meeting in early february while bond yields have fallen appreciably on balance.;negative
in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies declined on balance over the intermeeting period.m2 and m3 contracted in january and february, apparently reflecting transitory factors and further shifts into market investments.;negative
total domestic nonfinancial debt appears to have expanded somewhat further in january.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at its meeting in february established ranges for growth of m2 and m3 of 2 to 6 percent and 1/2 to 4-1/2 percent respectively, measured from the fourth quarter of 1992 to the fourth quarter of 1993. the committee expects that developments contributing to unusual velocity increases are likely to persist during the year.;positive
the monitoring range for growth of total domestic nonfinancial debt was set at 4-1/2 to 8-1/2 percent for the year.;neutral
the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to maintain the existing degree of pressure on reserve positions.;neutral
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with a resumption of moderate growth in the broader monetary aggregates over the second quarter.votes for this action:messrs. greenspan, corrigan, boehne, keehn, kelley, laware, mcteer, mullins, ms. phillips, and mr. stern.votes against this action:messrs. angell and lindsey.messrs.;neutral
angell and lindsey indicated that their concerns about the outlook for inflation prompted them to favor an immediate move to tighten reserve conditions.;positive
in their view, such an action was desirable not only to arrest the possible emergence of greater inflation but especially to promote further disinflation.;positive
they were persuaded that monetary policy currently was overly accommodative as suggested by various indicators such as recent data on consumer and producer prices, the upswing in commodity prices, the low level of real short-term interest rates, and what in their judgment was a relatively depressed foreign exchange value of the dollar given the comparative strength of the u.s. economy and international interest rate trends.;negative
they noted that the current federal funds rate was probably not sustainable in the long term and that a tightening move at this time might well avoid the need for more sizable and potentially disruptive policy actions later.mr.;negative
angell also emphasized the risks associated with any policy that did not firmly maintain a disinflationary trend.;neutral
as he interpreted historical precedents, the typical result of a policy that tolerated some inflation was an eventual rise in inflation leading to permanently higher interest rates with adverse effects on economic activity.;negative
indeed, he supported unpegging the federal funds rate to counter incipient price pressures showing through in commodity and finished goods prices.;positive
he believed that a clear signal of the committee's commitment to price level stability would stabilize the price of gold along with the exchange value of the dollar and thereby provide a climate for further reductions in long-and intermediate-term interest rates.;positive
such an approach to policy not only would assure a continuing disinflationary trend and eventual price stability, with very favorable implications for financial markets and economic growth, but it would in his view preclude an unsettling tendency for the debt markets to weaken every time newly available data appeared to suggest that economic growth was strengthening and that further monetary policy tightening actions therefore might be in the offing.;negative
in sum, such a policy would provide for the achievement of the committee's objective of sustaining progress toward price stability which he believed was necessary for maintaining recent higher labor productivity, a permanently higher savings rate, and a prolonged period of economic expansion.it was agreed that the next meeting of the committee would be held on tuesday, may 18, 1993.the meeting adjourned.normand bernarddeputy secretaryreturn to topfomchome|monetary policyaccessibility|contact uslast update: may 4, 2007;neutral
