sentence;sentiment
hourly compensation of private industry workers advanced a little more rapidly in the fourth quarter than in the two previous quarters, but the rise in total compensation over the year as a whole was considerably smaller than in 1991. the slowing of labor cost increases last year occurred in both the wages and benefits components.at its meeting on december 22, the committee adopted a directive that called for maintaining the existing degree of pressure on reserve positions and that did not include a presumption about the likely direction of any adjustments to policy during the intermeeting period.;negative
accordingly, the directive indicated that in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable during the intermeeting period.;neutral
the reserve conditions associated with this directive were expected to be consistent with expansion of m2 at an annual rate of about 1-1/2 percent and with m3 remaining about unchanged on balance over the four-month period from november through march.open market operations during the intermeeting period were directed toward maintaining the existing degree of pressure on reserve positions.;positive
adjustment plus seasonal borrowing was well above expected levels in the first two full reserve maintenance periods in the intermeeting interval borrowing was sizable over the long new year's weekend and also later when unusually heavy treasury tax receipts drained reserves from the banking system.;negative
the federal funds rate averaged close to expected levels over the intermeeting period.;positive
however, the rate was somewhat volatile in late december as a result of sizable swings in market factors affecting reserves and of shifting market anticipations regarding year-end pressures.most other short-term interest rates declined somewhat over the intermeeting period, in part reflecting the passing of year-end pressures.;negative
intermediate- and long-term rates, including those on fixed-rate mortgages, also moved somewhat lower the declines occurred in response to growing indications that any proposed near-term fiscal stimulus would be quite moderate and that the new administration intended to recommend steps, possibly including new taxes, to lower the trajectory of the fiscal deficit appreciably over time.;positive
broad indexes of stock prices exhibited mixed results over the intermeeting period: indexes giving heavy weight to large companies changed little, while those primarily reflecting smaller companies rose significantly.in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies rose on balance over the intermeeting period.;positive
through early january, the dollar appreciated against both the yen and the mark, especially the latter, in response to actual and expected further declines in interest rates in japan and germany.;positive
subsequently, the dollar's gains were partially erased as the prospects for near-term easing in germany diminished somewhat and perceptions grew that fiscal initiatives in the united states would lower the deficit and reduce the chances that monetary policy might be tightened in the months ahead.after expanding at a moderate pace over the course of earlier months, m2 contracted in december and january.;negative
some of the weakness reflected a slowdown in ml growth associated with lower mortgage refinancing activity.;negative
within m2's nontransaction component, the expansion of savings and money market deposit accounts slowed abruptly, perhaps owing in part to the wider spread that had developed during the fall between market rates and those paid on these accounts, as well as to the use of monies in these accounts to fund a step-up in consumer purchases and nonwithheld tax payments.;positive
in addition, the continued attractiveness to investors of bond and stock mutual funds might have contributed to a quickening of the runoff of holdings of money market mutual funds and to the persisting weakness in other m2 accounts.;negative
appreciable declines in m3 in december and january reflected both the contraction in m2 and reduced needs by banks for managed liabilities at a time of weak overall credit demand.;negative
from the fourth quarter of 1991 to the fourth quarter of 1992, both m2 and m3 grew at rates somewhat below the lower ends of the committee's annual ranges.;neutral
total domestic nonfinancial debt appeared to have expanded at the lower end of the committee's monitoring range for 1992.the staff projection prepared for this meeting suggested that economic activity would expand over the year ahead at a pace that would be sufficient to reduce gradually margins of unemployed labor and capital.;positive
recent declines in long-term interest rates and more optimistic attitudes on the part of businesses and households were expected to support further solid gains in business fixed investment and in homebuying.;positive
continuing progress in reducing debt service burdens and a gradual lessening of concerns regarding job security were projected to foster an expansion of consumer spending a shade faster than the growth in incomes.;positive
export demand would be damped for some period of time by the appreciation of the dollar since mid-1992, but an anticipated pickup in growth abroad later this year would begin to counteract the effects of the higher dollar.;negative
against the background of considerable uncertainties associated with still unannounced fiscal policy initiatives, the staff retained for this forecast the assumption contained in several previous forecasts that fiscal policy would remain mildly restrictive, largely because of declining defense outlays.;negative
the persisting slack in resource utilization over the forecast horizon was expected to be associated with some additional progress in reducing inflation.in the committee's discussion of current and prospective economic developments, the members were encouraged by the mounting evidence of appreciable momentum in the economic expansion.;positive
on the whole, recent developments tended to reinforce their forecasts of continuing growth at a moderate pace over the year ahead, especially in light of the improvement in business and consumer confidence.;positive
the impact of some retarding influences on the expansion, notably various balance sheet adjustment activities, appeared to be waning.;positive
in addition, while some major sectors of the economy such as defense spending and commercial construction remained weak, the economy was benefitting from considerable growth in consumer spending, from rising business expenditures for producer equipment, and from increasing outlays for housing.;positive
in one view, the recent behavior of commodity prices also tended to indicate some strengthening in the economy's expansion.;positive
despite various indications of a more firmly established expansion, however, the members felt that the outlook remained subject to a good deal of uncertainty, and some commented that substantial deviations--in either direction--from their current forecasts could not be ruled out.;negative
it was noted in this connection that the specifics of the president's fiscal policy proposals were still unknown, and their reception by the public and the congress would have a major influence on confidence, interest rates, and the performance of the economy.;neutral
other sources of uncertainty related to the outlook for further restructuring activities that involved cutbacks in operations and employment by many firms, and the prospective lending policies of banking institutions.;negative
with regard to the outlook for inflation, most of the members believed that some further progress toward stable prices was likely over the year ahead, given an economic outcome about in line with their forecasts of continued, albeit reduced, margins of unutilized or underutilized productive resources.;negative
some members also referred to the extended period of relatively sluggish growth in the broad measures of money as a favorable indicator in the outlook for inflation.in keeping with the practice at meetings when the committee establishes its long-run ranges for growth of the money and debt aggregates, the committee members and the federal reserve bank presidents not currently serving as members had prepared projections of economic activity, the rate of unemployment, and inflation for 1993. the central tendencies of the forecasts pointed to slightly faster economic growth this year than currently seemed to have occurred in 1992. the anticipated rate of economic expansion would be at a pace that was rapid enough to reduce the rate of unemployment a little further.;positive
nonetheless, with some slack in productive resources persisting, price and cost pressures would remain subdued and modest additional moderation in inflation was expected by most members.;positive
measured from the fourth quarter of 1992 to the fourth quarter of 1993, the forecasts for growth of real gdp had a central tendency of 3 to 3-1/4 percent within a full range of 2-1/2 to 4 percent.;neutral
projections of the civilian rate of unemployment in the fourth quarter of 1993 were concentrated in the upper half of a 6-1/2 to 7 percent range.;negative
for the cpi, the central tendency of the forecasts for the period from the fourth quarter of 1992 to the fourth quarter of 1993 was centered on increases in a range of 2-1/2 to 2-3/4 percent, and for nominal gdp the forecasts were clustered in a range of 5-1/2 to 6 percent for the year.in the course of the committee's discussion of various factors underlying the outlook for economic activity, the members observed that on the whole the effects of a number of structural impediments to the expansion seemed to be diminishing as the financial condition of households, business firms, and financial institutions continued to improve.;positive
household and business debt-service burdens had eased substantially, but it remained difficult to predict to what extent and for how long the ongoing balance sheet adjustments would continue to divert an unusual proportion of cash flows from spending to balance sheet repair.;negative
improved profitability and new capital-market issuance had strengthened the capital positions of banking institutions, and in general they were now in a much better position to augment their lending activities.;positive
however, there were few indications thus far of any easing in terms or standards on business loans, and the depressed and uncertain values of commercial mortgages and real estate held in bank portfolios might continue to exert an inhibiting effect on the willingness of banks to lend.;negative
another negative factor was the persistence of downsizing and other restructuring activities by numerous firms, notably large businesses.;negative
such restructuring activities had not fully run their course as many firms continued to pare excess production capacity and to modernize production facilities to meet strong competition in domestic and foreign markets.;negative
the resulting layoffs had damped overall job growth.despite tepid job growth, retail sales had strengthened markedly during the closing months of 1992, and several members commented that such sales had continued to display surprising vigor in some parts of the country during the early weeks of 1993. apart from the improvement in consumer sentiment, other favorable factors cited with regard to the outlook for consumer spending included lower debt-service burdens and the capital gains or enhanced cash flows now being realized as sales of homes picked up and mortgage refinancings again strengthened.;positive
some members nonetheless expressed a degree of concern about the sustainability of the gains in consumer spending unless there were faster growth in employment and income to support such spending.;negative
announcements by prominent firms of cutbacks in their workforces had continued into the new year, and while job gains at other firms, especially smaller ones, were contributing to modest net growth in overall employment, the publicity surrounding the persisting job cutbacks and a tendency for many new jobs to be lower-paying added an element of caution to the outlook for consumer expenditures.;negative
on balance, with the measured saving rate already at a low level, though an argument could be made that the actual rate was somewhat higher than indicated by the currently published data, consumer spending seemed likely to expand about in line with the growth in consumer incomes over the coming year.the growth in consumer incomes in turn was likely to depend importantly on the expansion in business investment spending, and members cited a number of factors that were expected to provide a favorable setting for sustained momentum in such spending over the year ahead.;positive
these included the strengthening of final demands, the recent declines in intermediate -and long-term interest rates, the greater leeway for financial intermediaries to increase their lending to businesses, and a continuing desire by business firms to improve their operating efficiencies.;positive
commercial construction activity, however, was likely to remain quite sluggish.;negative
there were indications that commercial real estate values had stabilized in a number of areas, but at low levels, and given the persistence of marked imbalances in numerous real estate markets that were the result of several years of overbuilding, a significant rebound in commercial building activity for the nation as a whole might well be several years away.;negative
the outlook for housing construction was much more promising.;positive
against the background of a general upswing in consumer confidence and the improved balance sheets of many households, the declines that had occurred in mortgage interest rates had fostered a marked strengthening in the demand for single-family housing as evidenced by reports from many parts of the country as well as the overall statistics on housing.;positive
on the basis of these developments, the members anticipated a continuing impetus to the economic expansion from housing construction and from related industries over the year ahead.;positive
in addition, the current indications of generally lean business inventories, associated in part with strong final demands over the past several months, suggested that the prospects for further gains in overall spending were likely to stimulate efforts by business firms to build up inventories over the quarters ahead.the increasing signs of slow growth or recession in a number of foreign nations represented a greater downside risk to the demand for u.s. exports than had been apparent earlier.;negative
it was noted, for example, that firms engaged in business activities abroad were reporting substantial deterioration in markets for u.s. goods in many foreign countries.;negative
growth in u.s. exports might remain positive over the year ahead, but against the background of a relatively expansive u.s. economy and the dollar's recent appreciation, the value of exports might well fall increasingly short of that of imports with adverse effects on the growth of u.s. economic activity.turning to the outlook for fiscal policy, members were encouraged by the prospect that the president would soon propose a program that would produce substantial reductions in the federal deficit over the years ahead.;positive
such a deficit-reduction program, if deemed credible, could result in lower intermediate- and long-term interest rates than would otherwise prevail--even before the program was enacted--with very positive implications for interest-sensitive expenditures.;negative
for the nearer term, the president was expected to announce some modest fiscal stimulus relative to what was currently in train.;positive
however, the specifics of the president's proposals were not yet known and there was little current basis on which to judge prospective public and congressional reactions.;neutral
members emphasized the critical need for long-term deficit reduction, and some expressed concern about the adverse effects on financial markets if fiscal stimulus measures were to be enacted for the short run without the assurance of further legislation to cut federal deficits over time.with regard to the outlook for inflation, most of the members anticipated that the trend toward lower price and wage inflation would be sustained over the year ahead, and one member observed that the disinflationary momentum in the economy might well be underestimated.;negative
favorable developments relating to the outlook for inflation included evidence of slowing increases in labor costs and continued aggressive efforts by many business firms to improve productivity and reduce costs in the face of intense competition from domestic and foreign producers.;positive
indeed, anecdotal reports from around the country continued to suggest little or no upward pressure on prices in many regions.;negative
in addition, the behavior of interest rates in longer-term debt markets was consistent with spreading expectations of gradually diminishing inflation.;negative
some members believed, however, that little or no further progress in reducing inflation was a more likely outcome in the year ahead, though none anticipated higher inflation.;negative
some commodity price indexes had edged higher recently, apparently in response to growing demands related to strengthening activity in several sectors of the economy.;positive
lumber prices in particular had risen considerably in conjunction with the uptrend in single-family housing construction and various constraints on lumber supplies.;positive
some business contacts reported for the first time in a long while that they were experiencing or anticipated some upward pressure on their raw materials prices.;negative
further, while most business contacts saw or anticipated little or no upward pressure on prices in their own industries, many continued to expect rising inflation more generally.;negative
the still relatively steep slope of the yield curve and its implications with regard to expectations of future increases in interest rates also suggested that investors remained concerned about the possibility of higher inflation over the longer run, even though such concerns might have abated somewhat recently and did not appear to extend to the next year or two.;negative
in general, however, the members viewed the inflation outlook with considerable optimism on the presumption of favorable fiscal and monetary policy developments.in keeping with the requirements of the full employment and balanced growth act of 1978 (the humphrey-hawkins act), the committee at this meeting reviewed the ranges for growth of the monetary and debt aggregates in 1993 that it had established on a tentative basis at its meeting on june 30-july 1, 1992. the tentative ranges included expansion of 2-1/2 to 6-1/2 percent for m2 and 1 to 5 percent for m3, measured from the fourth quarter of 1992 to the fourth quarter of 1993. the monitoring range for growth of total domestic nonfinancial debt had been set provisionally at 4-1/2 to 8-1/2 percent for 1993. all of these ranges were unchanged from those that the committee had set for 1992 at its meeting in february of last year and had reaffirmed at mid-year.;neutral
when the provisional ranges for money growth were established, the committee had noted that they were especially tentative and subject to revision in the latter part of 1992 or early 1993 owing to the considerable uncertainty about the evolving relationship of money to income.in the event, the velocities of m2 and m3 had increased appreciably in the second half of 1992 and analysis of the factors behind this development suggested further increases in the year ahead.;positive
consequently, in the committee's discussion, which tended to focus on m2, all the members indicated that they could support a proposal to lower the tentative ranges for growth of the broad monetary aggregates by one-half percentage point for 1993. at the same time, a number of members indicated that they preferred somewhat different ranges including the retention of the tentative ranges, lowering the ranges by more than the proposal, and widening or narrowing them.;negative
all the members were in firm agreement that the purpose of the proposed reductions was not to signal or implement any change in monetary policy or to convey any intention to move away from the committee's commitment to maximum sustainable economic expansion.;neutral
rather, the reductions were motivated by the persistence of marked shortfalls in the growth of m2 and m3 from their historical relationships with various measures of aggregate economic performance those shortfalls appeared to be the technical result of forces that are altering the relationship between money and income.;negative
members of the committee urged that the board's report to congress and the chairman's accompanying testimony make clear the reasons for the unusual behavior of money and its consequences for the committee's choice of ranges.the deviations in monetary growth from historical norms reflected a number of developments whose relative importance and intensity had shifted to some extent over the course of recent years, but in general they had served to rechannel funds away from depository institutions, and the associated weakness in deposit growth had raised velocity--the ratio of nominal gdp to money.;negative
the result was the need for lower money growth than in the past to support a given rate of income growth.;negative
among the developments that had tended to retard the relative growth of m2 and m3 was the unprecedented steepness of the yield curve that had prompted large shifts of funds by savers from m2 accounts to higher-yielding intermediate- and long-term assets.;negative
at the same time, credit growth at bank and thrift depository institutions had been weak, partly as a result of efforts by these institutions to improve capital and liquidity positions, and partly owing to weak demand.;negative
as a consequence, they also had maintained relatively low offering rates on deposits that had provided consumers with an incentive to reduce or hold down their deposit holdings in order to pay down relatively high cost mortgages and other debts.;negative
in 1992, sluggish growth of m2 and m3 had been associated with a considerable acceleration in nominal spending.;positive
indeed, despite growth of both m2 and m3 at rates below the committee's ranges, the expansion of the economy had exceeded most forecasts.the members generally anticipated that the intensity of these forces might diminish in 1993 as borrowers and lending institutions achieved more comfortable balance sheet positions.;positive
nonetheless, the relative weakness in money growth was seen as likely to persist to a marked extent.;negative
the yield curve, while it had flattened a bit recently, was still expected to provide a considerable incentive for many savers to shift funds out of m2 assets, especially as relatively high-yielding time deposits continued to mature.;positive
in addition, banks were likely to remain generally unaggressive in bidding for deposits, in part because their substantial earlier acquisitions of securities would permit them to accommodate some of the anticipated growth in loan demand by selling securities or limiting purchases.;positive
in these circumstances, restrained money growth seemed likely to remain consistent with relative strength in the economic expansion.the members recognized that the strength of the factors that were expected to continue to depress broad money growth in relation to income in 1993 was still subject to considerable uncertainty, and this implied the need for flexibility in assessing the implications of money growth relative to the committee's ranges.;neutral
should the factors influencing the behavior of the broad aggregates persist in holding down money growth to the extent seen in 1992, expansion of m2 and m3 in the lower portion of their reduced ranges would be consistent with considerable further growth in nominal spending.;positive
indeed, a shortfall from the reduced ranges could not be ruled out, and one member felt that the potential for such a development warranted consideration of a somewhat larger reduction in the m2 range such a reduction also would signal more clearly the committee's commitment to price stability.;positive
on the other hand, the upper portions of the reduced ranges would still accommodate an ample provision of liquidity to support further economic expansion even if the growth of money and of income were to move toward an historically more normal alignment and velocity were to slow from its high rate of increase.;positive
in one view, widening the tentative m2 range by reducing its lower limit while retaining its upper limit would help the committee to convey its views regarding the potential for a continuing but acceptable sluggishness in m2 growth while leaving room for the possibility of faster m2 expansion should changing circumstances foster diminishing strength in velocity.;positive
another member expressed a preference for narrowing the tentative range by lowering only its upper limit as a means of signaling the committee's intent to resist both inflationary and recessionary developments.;neutral
in light of the uncertainties that were involved, the informational content of the aggregates probably had diminished and in any event the committee would need to continue to evaluate monetary growth developments in the context of a careful assessment of a wide variety of other financial, economic, and price developments.;negative
in this connection, one member observed that the uncertainties were of such a magnitude that, while plausible arguments could be made for a number of different ranges, retention of the tentative ranges would be appropriate in light of the committee's willingness to review the ranges in the event that unanticipated developments were to unfold.all of the members agreed that it would be desirable to retain the monitoring range of 4-1/2 to 8-1/2 percent that the committee had established on a provisional basis for the growth of total domestic nonfinancial debt in 1993. the expansion in such debt had not been damped by special forces to the same extent as the broad monetary aggregates in 1992. over the year ahead, growth in the federal debt was likely to remain substantial, and the expansion of debt in the nonfederal sectors was projected to accelerate somewhat given the continued improvement in borrower balance sheets and an anticipated increase in the willingness of financial institutions to lend as the economy continued to expand.;positive
nonetheless, in the context of still cautious attitudes on the part of both borrowers and lenders, the growth of nonfederal debt probably would remain below that of nominal gdp in the year ahead.at the conclusion of the committee's discussion, all of the members indicated that they favored or could accept a technical downward adjustment of one-half percentage point in the tentative ranges for the broader monetary aggregates for 1993 to rates of 2 to 6 percent for m2 and 1/2 to 4-1/2 percent for m3.;negative
it was agreed that there should be no change from the tentative range for total domestic nonfinancial debt.;neutral
in keeping with the committee's usual procedures under the humphrey-hawkins act, the ranges would be reviewed at midyear, or sooner if deemed necessary, in light of the growth and velocity behavior of the aggregates and ongoing economic and financial developments.;neutral
accordingly, by unanimous vote, the following longer-run policy for 1993 was approved by the committee for inclusion in the domestic policy directive:the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;neutral
in furtherance of these objectives, the committee at this meeting established ranges for growth of m2 and m3 of 2 to 6 percent and 1/2 to 4-1/2 percent respectively, measured from the fourth quarter of 1992 to the fourth quarter of 1993. the committee expects that developments contributing to unusual velocity increases are likely to persist during the year.;positive
the monitoring range for growth of total domestic nonfinancial debt was set at 4-1/2 to 8-1/2 percent for the year.;neutral
the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.turning to policy for the intermeeting period ahead, all of the members endorsed a proposal to maintain unchanged conditions in reserve markets, and all indicated that they could accept a directive that did not incorporate any presumption with regard to the likely direction of possible intermeeting adjustments to policy.;neutral
while there was concern about the weakness in the monetary aggregates, the members generally agreed that recent economic developments tended to reinforce the view that monetary policy was on an appropriate course.;positive
the economy seemed to be on a stronger growth track than earlier in the expansion, and inflation remained quite subdued--only a bit above some estimates of price stability--and likely to moderate further in coming quarters in the view of most members.;positive
some commented that a further easing move at this juncture might well have adverse effects on inflation sentiment and on interest rates in intermediate- and long-term debt markets.;negative
a few referred to the recent firming in some commodity prices and the consensus among private forecasters that inflation could drift higher over the next few years.;negative
in the view of one member, these developments might argue for a tilt in the directive toward possible restraint, but they did not call for an immediate tightening in reserve conditions.a staff analysis prepared for this meeting suggested a resumption of some growth in the broad measures of money later in the first quarter but a decline in both m2 and m3 for the quarter as a whole.;negative
while part of the declines appeared to reflect difficulties with seasonal adjustments and the ebbing of special factors that previously had boosted growth, the uncertainties surrounding the behavior of these aggregates tended to reduce their role in current monetary policy.;negative
nevertheless, there was concern about the persisting weakness in the broad aggregates, including the likelihood that they would fall well short of the committee's new ranges over the first part of the year.;negative
some members also noted that the growth of ml, while still fairly robust in december and january, was markedly below its pace over most of 1992. on the other hand, bank loans had increased in recent months, and the weakness in the monetary aggregates did not appear to reflect underlying softness in the economy.;negative
in these circumstances, a number of members believed that any effort to stimulate monetary growth under immediately prevailing economic conditions and market expectations might well prove to be counterproductive.;negative
an easing at this time could accelerate outflows from interest-sensitive m2 assets if the easing were seen as signaling a weakening of the system's anti-inflationary resolve and were to result in higher rates on intermediate- and long-term debt securities.at the conclusion of the committee's discussion, all of the members indicated that they favored a directive that called for maintaining the existing degree of pressure on reserve positions.;positive
they also noted their preference for, or acceptance of, a directive that did not include a presumption about the likely direction of any adjustment to policy over the intermeeting period.;neutral
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that slightly greater or slightly lesser reserve restraint would be acceptable during the intermeeting period.;neutral
the reserve conditions contemplated at this meeting were expected to be consistent with little change in the levels of m2 and m3 over the two-month period from january through march.by unanimous vote, the federal reserve bank of new york was authorized and directed, until otherwise directed by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting indicates that economic activity rose appreciably further in the fourth quarter.;positive
total nonfarm payroll employment registered another small increase in december, and the civilian unemployment rate remained at 7.3 percent.;negative
industrial production posted solid gains over the closing months of the year.;positive
retail sales were up substantially in the fourth quarter, and residential construction activity increased sharply.;positive
indicators of business fixed investment suggest a notable gain in recent months, particularly for producers' durable equipment.;positive
the nominal u.s. merchandise trade deficit narrowed slightly in october-november from its average rate in the third quarter.;negative
recent data on wages and prices have been mixed but they continue to suggest on balance a trend toward lower inflation.interest rates have declined somewhat since the committee meeting on december 22. in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies rose on balance over the intermeeting period.m2 appears to have contracted in december and january, after expanding at a moderate pace over the course of previous months m3 is estimated to have declined appreciably in both months.;negative
from the fourth quarter of 1991 to the fourth quarter of 1992, both m2 and m3 grew at rates somewhat below the lower ends of the committee's annual ranges for 1992. total domestic nonfinancial debt appears to have expanded at the lower end of the committee's monitoring range for the year.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at this meeting established ranges for growth of m2 and m3 of 2 to 6 percent and 1/2 to 4-1/2 percent respectively, measured from the fourth quarter of 1992 to the fourth quarter of 1993. the committee expects that developments contributing to unusual velocity increases are likely to persist during the year.;positive
the monitoring range for growth of total domestic nonfinancial debt was set at 4-1/2 to 8-1/2 percent for the year.;neutral
the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to maintain the existing degree of pressure on reserve positions.;neutral
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with little change in m2 and m3 over the period from january to march.at this meeting the committee discussed a preliminary report of a subcommittee that had been established to examine various issues relating to the release of information about committee meetings and decisions.;neutral
all of the members agreed that the committee should keep the public as fully informed as possible about its monetary policy decisions and their rationale.;neutral
such information could reduce uncertainty about the stance of policy and about the factors the committee takes into account in reaching its decisions.;neutral
however, release of information should not be allowed to compromise the overriding objective of making and implementing the best possible decisions.;neutral
in that regard, the committee noted that its deliberative process requires a free flow of ideas, including the ability to advance or question hypotheses, to speculate on alternative outcomes, and to change opinions in response to the views expressed by other members.;neutral
the members also needed to feel at liberty during meetings to use a wide array of information that is obtained on a confidential basis at least some of that information would no longer be provided to the committee if there were a risk of public disclosure.;neutral
moreover, the committee wanted to give further consideration to the risk that the adoption of a different schedule for releasing information about policy decisions might have the effect, in difficult circumstances, of reducing its willingness to make needed policy adjustments promptly.;positive
no decisions were made at this meeting concerning various options for apprising the public more fully or promptly of the committee's actions, and it was understood that the subcommittee would continue to study the matter.it was agreed that the next meeting of the committee would be held on tuesday, march 23, 1993.the meeting adjourned.secretaryreturn to topfomchome|monetary policyaccessibility|contact uslast update: may 4, 2007;neutral
