Date;Year;Month;Type;sentiment;sentiment_score;sentence
2016-01-21;2016;January;REPORT;Negative;0.9878063797950745;the december outcome was lower than expected mainly reflecting the renewed sharp decline in oil prices as well as lower food price and services price inflation
2016-01-21;2016;January;REPORT;Negative;0.9818982481956482;on the basis of current oil futures prices which are well below the level observed a few weeks ago the expected path of annual hicp inflation in 2016 is now significantly lower compared with the outlook in early december
2016-01-21;2016;January;REPORT;Neutral;0.9733789563179016;inflation rates are currently expected to remain at very low or negative levels in the coming months and to pick up only later in 2016 thereafter supported by our monetary policy measures and the expected economic recovery inflation rates should continue to recover but risks of secondround effects should be monitored closely
2016-01-21;2016;January;REPORT;Positive;0.9892336130142212;a more comprehensive picture of the impact of oil prices and other external and domestic factors on the outlook for hicp inflation will become available in the march 2016 ecb staff macroeconomic projections which will also cover the year 2018 turning to the monetary analysis recent data confirm solid growth in broad money m3 with the annual rate of growth of m3 standing at 51 in november 2015 after 53 in october
2016-01-21;2016;January;REPORT;Neutral;0.6140453815460205;annual growth in m3 continues to be mainly supported by its most liquid components with the narrow monetary aggregate m1 growing at an annual rate of 112 in november after 118 in october
2016-01-21;2016;January;REPORT;Neutral;0.5363503694534302;loan dynamics continued the path of gradual recovery observed since the beginning of 2014 the annual rate of change of loans to nonfinancial corporations adjusted for loan sales and securitisation increased to 09 in november 2015 up from 06 in october
2016-01-21;2016;January;REPORT;Neutral;0.9807083010673523;developments in loans to enterprises continue to reflect the lagged relationship with the business cycle credit risk and the ongoing adjustment of financial and nonfinancial sector balance sheets
2016-01-21;2016;January;REPORT;Neutral;0.9158985614776611;the annual growth rate of loans to households adjusted for loan sales and securitisation increased to 14 in november compared with 12 in october
2016-01-21;2016;January;REPORT;Positive;0.9922893643379211;the bank lending survey for the euro area for the fourth quarter of 2015 points to further improvements in demand for bank loans supported by the low level of interest rates financing needs for investment purposes and housing market prospects
2016-01-21;2016;January;REPORT;Negative;0.6367638111114502;credit standards eased further on loans to enterprises notably owing to increasing competitive pressures in retail banking and reverted to a net easing on loans to households for house purchase
2016-01-21;2016;January;REPORT;Positive;0.9900586009025574;overall the monetary policy measures in place since june 2014 have clearly improved borrowing conditions for both firms and households as well as credit flows across the euro area
2016-01-21;2016;January;REPORT;Neutral;0.9371619820594788;to sum up a crosscheck of the outcome of the economic analysis with the signals coming from the monetary analysis confirmed the effectiveness of the monetary policy measures in place and the need to review and possibly reconsider our monetary policy stance at our next meeting in early march in order to secure a return of inflation rates towards levels below but close to 2
2016-01-21;2016;January;REPORT;Positive;0.6401657462120056;monetary policy is focused on maintaining price stability over the medium term and its accommodative stance supports economic activity
2016-01-21;2016;January;REPORT;Neutral;0.971281886100769;however in order to reap the full benefits from our monetary policy measures other policy areas must contribute decisively
2016-01-21;2016;January;REPORT;Positive;0.990680992603302;given continued high structural unemployment and low potential output growth in the euro area the ongoing cyclical recovery should be supported by effective structural policies
2016-01-21;2016;January;REPORT;Positive;0.9838137626647949;in particular actions to improve the business environment including the provision of an adequate public infrastructure are vital to increase productive investment boost job creation and raise productivity
2016-01-21;2016;January;REPORT;Positive;0.9868462085723877;the swift and effective implementation of structural reforms in an environment of accommodative monetary policy will not only lead to higher sustainable economic growth in the euro area but will also raise expectations of permanently higher incomes and accelerate the beneficial effects of reforms thereby making the euro area more resilient to global shocks
2016-01-21;2016;January;REPORT;Positive;0.5336647033691406;fiscal policies should support the economic recovery while remaining in compliance with the fiscal rules of the european union
2016-01-21;2016;January;REPORT;Positive;0.9468935132026672;full and consistent implementation of the stability and growth pact is crucial to maintain confidence in the fiscal framework
2016-01-21;2016;January;REPORT;Neutral;0.9501008987426758;at the same time all countries should strive for a more growthfriendly composition of fiscal policies
