sentence;sentiment
housing starts fell somewhat further in july, reflecting a sizable decline in single-family starts that more than offset a bounceback in multifamily starts.;negative
the drop in housing starts, coupled with lower sales of new and existing homes in june (latest data available), suggested that the rise in mortgage rates was exerting a damping effect on housing demand and homebuilding activity.growth in business spending on durable equipment and nonresidential structures had slowed after a very rapid expansion earlier in the year.;negative
shipments of nondefense capital goods were little changed in june after a sizable increase in may.;positive
weakness in outlays for aircraft more than offset persisting strength in spending on office and computing equipment, and purchases of other types of equipment, notably communications and industrial equipment, continued to advance briskly.;positive
nonresidential construction activity rebounded in june from an appreciable decline in may.;positive
the pace of office building picked up, and construction of other commercial and industrial structures posted healthy gains after may declines.business inventories increased by a modest amount in june after having contracted in may.;positive
in manufacturing, inventories continued to run off in june, reducing the sector's stock-sales ratio to near its historical low.;negative
wholesale trade stocks also fell in june, and the inventory-sales ratio was in the lower portion of its range over recent years.;negative
retail inventories rose in june larger stocks at automotive dealers more than accounted for the increase.;positive
the inventory-sales ratio for the sector as a whole edged higher but remained at a relatively low level.the nominal deficit on u.s. trade in goods and services narrowed in june, but on a quarterly average basis the deficit widened in the second quarter from its rate in the first quarter.;positive
in june, the value of exports declined slightly, but the value of imports dropped by a considerably larger amount from a relatively high rate in may.;negative
available information suggested that economic activity in the major foreign industrial countries continued to advance, but at an uneven pace in germany, activity rebounded from the contraction in the first quarter, while in japan a considerable slowing of growth had occurred in the second quarter after very rapid expansion in the first quarter.price inflation remained moderate on balance in june and july, with declines in energy prices essentially offsetting increases in food prices.;positive
over a somewhat longer horizon, consumer prices for nonfood, non-energy items increased slightly less in the twelve months ended in july than in the previous twelve-month period.;positive
producer prices of finished goods other than food and energy also increased more slowly in the twelve months ended in july.;positive
in contrast, growth in labor costs had picked up.;positive
the employment cost index for private industry workers advanced at a somewhat faster rate in the second quarter than in the first quarter or in the second half of 1995. measured over the year ended in june, the index rose by a slightly larger amount than in the previous year.;positive
[return to top]at its meeting on july 2-3, 1996, the committee adopted a directive that called for maintaining the existing degree of pressure on reserve positions but that included a bias toward the possible firming of reserve conditions during the intermeeting period.;neutral
the directive stated that in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, somewhat greater reserve restraint would be acceptable and slightly lesser reserve restraint might be acceptable during the intermeeting period.;neutral
the reserve conditions associated with this directive were expected to be consistent with moderate growth of m2 and m3 over coming months.with economic growth moderating and inflation quiescent, open market operations were directed toward maintaining the existing degree of pressure on reserve positions throughout the intermeeting period.;positive
the federal funds rate averaged a little higher than the level expected with an unchanged policy stance, in part because of unexpectedly high demand for reserves in late july and early august.;positive
on balance, most other short-term market interest rates declined slightly, and intermediate- and long-term rates fell somewhat more, over the intermeeting period.;negative
in the days immediately following the meeting, rates rose sharply in response to incoming data, notably the employment report for june that market participants viewed as indicating increasing pressures on economic resources and labor costs.;positive
subsequently, however, that rise was more than reversed when further data releases were interpreted as suggesting that the economic expansion might be slowing and that the upturn in labor compensation was mild.;positive
equity prices also exhibited considerable volatility over the period since the committee meeting on july 2-3, with major indexes of stock prices falling steeply through late july before recouping part to most of their losses in association with the bond market rally and favorable earnings reports.in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies declined slightly over the intermeeting period.;negative
the flow of information suggesting a slowing in u.s. economic growth and reduced prospects for a near-term tightening of federal reserve policy weighed against the dollar.;negative
on the other hand, the yen was bolstered by incoming data suggesting that the japanese current account surplus was again widening, and the german mark benefited from the bundesbank's inaction at a time when market participants were expecting a policy easing.growth of m2 and m3 moderated in july.;positive
much of the slowdown in the expansion of m2 was associated with an unexpected decline in demand deposits, which had grown rapidly earlier in the year.;negative
with bank credit expanding sluggishly, the funding needs of banks were modest, and the slower growth of m2 showed through to m3.;negative
for the year through july, both aggregates were estimated to have increased at rates somewhat below the upper bounds of their respective ranges for the year.;positive
expansion in total domestic nonfinancial debt had been moderate on balance over recent months and had remained in the middle portion of its range.the staff forecast prepared for this meeting suggested that the expansion would slow to a rate around, or perhaps a little above, the economy's estimated growth potential.;negative
consumer spending was projected to expand at a more moderate pace that would be in line with the projected increase in disposable income the favorable effect of the earlier run-up in equity prices on household wealth and the generally ample availability of credit were expected to balance continuing consumer concerns about the adequacy of their savings and the restraining effect of high household debt burdens.;positive
homebuilding was forecast to slow somewhat in response to the backup in residential mortgage rates but to remain at a relatively high level in the context of sustained income growth and the still-favorable cash-flow affordability of home ownership.;positive
business spending on equipment and structures was projected to grow less rapidly in light of the anticipated moderate growth of sales and profits.;positive
on balance, the external sector was expected to exert a small restraining influence on economic activity over the projection period.;neutral
only modest fiscal restraint was anticipated over the forecast horizon.;negative
inflation recently had been lifted by adverse developments in energy markets and was projected to remain above the levels of recent years, given the high level of resource utilization, the effects of tight grain supplies on food prices, and a noticeable step-up in labor compensation reinforced by the legislated rise in the federal minimum wage.;positive
[return to top]in the committee's discussion of current and prospective economic developments, members commented that on balance the information received since the july meeting, including anecdotal reports from around the nation, pointed to some slowing in the growth of economic activity from a very rapid pace during the spring.;negative
the extent of the slowing remained uncertain, and it was unclear at this juncture whether the expansion would slow sufficiently to contain pressures on labor and other producer resources.;negative
nonetheless, broad measures of price inflation, adjusted to exclude their volatile food and energy components, did not exhibit any uptrend despite robust growth in economic activity this year and high levels of resource use.;positive
indeed, some price measures suggested that inflation had trended lower through the second quarter.;negative
moreover, there were no early signs of pressures or imbalances in the industrial sector.;negative
in labor markets, however, there were increasing indications of tightness that might at some point feed through to greater inflation.;negative
upward wage adjustments were becoming more evident and increases in overall compensation had edged up, suggesting the possibility of further increases in labor costs at current or higher levels of labor utilization even before taking account of the effects of the rise in the minimum wage.;positive
although increases in compensation might be moderated by greater productivity or absorbed for a time by lower profit margins, the risks seemed tilted toward increases in inflation at some point, especially if the growth of the economy continued to outstrip its potential and added to pressures on resources.in the course of the committee's discussion, members cited a variety of indications that economic growth was slowing from a very rapid pace, and they pointed to a number of factors that in their view should promote continued, though more moderate, expansion in economic activity.;negative
these included generally supportive financial conditions, relatively high levels of consumer confidence, and the absence of major imbalances in the economy.;positive
it was noted that much of the stimulus for the strong expansion in the first half of the year had been provided by large increases in spending for consumer durables, housing, and business equipment however, growth in such spending could be expected to slow in the context of increasingly satisfied pent-up demands and the lagged effects of earlier increases in intermediate- and long-term interest rates on these interest-sensitive sectors of the economy.;negative
a key uncertainty in the outlook was the prospective behavior of inventories.;neutral
should the expansion in final demand fail to moderate to a sustainable pace, business firms would be likely to intensify their efforts to build their inventories, which currently were widely viewed as satisfactory or even relatively lean in relation to sales.;positive
while some buildup in inventories appeared to be occurring in the current quarter, developments that might lead to a sharp increase in inventory investment, such as shortages of various goods and materials and lengthening delays in securing deliveries, were not in evidence at this time.;negative
accordingly, aggressive inventory accumulation remained an upside risk to the projected expansion but not one that was likely to materialize unless final demand were to exceed current forecasts by a significant margin.in their discussion of the outlook for inflation, members observed that increases in prices had remained remarkably subdued for an extended period in relation to measures of resource utilization, notably the rate of unemployment.;negative
such behavior differed markedly from the historical experience under similar circumstances.;neutral
one factor tending to hold down prices has been highly competitive markets--throughout the nation and internationally as well--that made it very difficult for business firms to raise prices.;negative
another key factor, though one whose importance might now be starting to diminish, was the persistence of comparatively small increases in labor compensation, which remained appreciably below earlier norms in relation to levels of unemployment.;negative
this development appeared to reflect worker concerns about job security in a period of major business restructuring and downsizing activities as well as substantially reduced increases in benefit costs, notably those relating to health care.in assessing whether a relatively favorable inflation performance was likely to continue, the members focused on a variety of issues.;positive
one was whether the expansion would moderate sufficiently to keep pressures on labor and other resources from intensifying.;positive
another was whether a rate of unemployment in the vicinity of its current level would foster added wage pressures.;negative
uncertainty also surrounded the extent to which further increases in labor compensation costs, should they materialize, would be passed through to higher prices.;negative
improvements in productivity were likely to offset part of such increases, but how much remained an open question.;neutral
in addition, profit margins were high, but the extent to which they might narrow to absorb increasing labor costs was difficult to predict.;negative
with regard to the outlook for wages, members observed that, though it was too early to reach a firm judgment, the acceleration of wage increases this year might well augur faster advances that were more in line with historical experience under essentially full employment conditions.;positive
moreover, the tendency toward reduced increases in the costs of benefits might tend to dissipate, though some members commented that further economies in the provision of medical services might well be achievable for some period.;positive
on balance, the inflation risks in the outlook clearly seemed to be to the upside, with the potential for more inflation stemming from rising labor compensation costs augmented by a rise in the minimum wage and the prospect of higher food prices and perhaps energy prices over the next several quarters.in the committee's discussion of policy for the intermeeting period ahead, members focused on indications that the economy already was slowing, perhaps by enough to limit pressures on resources, and they noted that broad statistical measures of prices and the anecdotal evidence did not suggest that a pickup in inflation was already under way.;negative
consequently, all but one of the members supported a proposal to maintain an unchanged policy stance.;neutral
a number also commented that real interest rates were not unusually low, suggesting that any pickup in inflationary pressures, should that occur, would be modest and readily contained.;neutral
one concern was that policy tightening at this point might generate an excessive reaction in financial markets, both because it was not generally expected and because it would represent a change in policy direction that might well lead to expectations of further policy tightening.;negative
such a development could have serious adverse consequences for economic activity if the expansion was in fact already slowing to a more sustainable and less inflationary pace.;negative
these members therefore concluded that the prudent course at this point was to await further developments that would permit them to assess the possible need for some tightening with a higher degree of confidence.;positive
at the same time, it was emphasized that the committee remained committed to a policy that would resist a rise in inflation such a policy would entail moving in anticipation of greater price pressures and before they showed through to actual inflation.;neutral
accordingly, they also agreed on the desirability of a directive that remained biased toward possible tightening in the intermeeting period ahead.;positive
such a directive would imply that any tightening should be implemented promptly if developments were perceived as pointing to rising inflation.;negative
for now, the committee should remain particularly vigilant to incoming information bearing on the outlook for inflation.a differing view gave more weight to the risks of rising inflation.;neutral
in this view, while there were uncertainties, the weight of the evidence suggested that a prompt policy action was needed to contain inflation and set the stage for further progress toward price stability.;positive
the possibility of an overreaction in financial markets to a tightening move could not be ruled out, but such a reaction was likely to be short-lived.;negative
more importantly, a prompt action would reduce the risk that inflation would worsen and pose difficult problems for monetary policy later.at the conclusion of the committee's discussion, all but one member indicated that they supported a directive that called for maintaining the existing degree of pressure on reserve positions and that included a bias toward the possible firming of reserve conditions during the intermeeting period.;positive
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that somewhat greater reserve restraint would be acceptable and slightly lesser reserve restraint might be acceptable during the intermeeting period.;neutral
the reserve conditions contemplated at this meeting were expected to be consistent with moderate growth of m2 and m3 over coming months.;positive
[return to top]at the conclusion of the meeting, the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests that growth in economic activity recently has moderated somewhat.;negative
private nonfarm payroll employment grew less rapidly in july, the average workweek fell sharply, and the civilian unemployment rate edged up to 5.4 percent.;negative
industrial production increased slightly in july after three months of strong gains.;positive
real consumer spending weakened somewhat on balance over june and july following several months of robust growth.;negative
housing starts fell somewhat further in july.;negative
growth in spending on business equipment and nonresidential structures has slowed after a very rapid expansion earlier in the year.;negative
the nominal deficit on u.s. trade in goods and services widened in the second quarter from its rate in the first quarter.;positive
increases in labor compensation have been somewhat larger this year, but consumer price inflation, adjusted for food and energy prices, has remained on a fairly steady trend.most short-term market interest rates have declined slightly while intermediate- and long-term rates have fallen somewhat more since the committee meeting on july 2-3, 1996. in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies has depreciated slightly over the intermeeting period.growth of m2 and m3 moderated in july.;negative
for the year through july, both aggregates are estimated to have grown at rates somewhat below the upper bounds of their respective ranges for the year.;positive
expansion in total domestic nonfinancial debt has been moderate on balance over recent months and has remained in the middle portion of its range.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee at its meeting in july reaffirmed the ranges it had established in january for growth of m2 and m3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1995 to the fourth quarter of 1996. the monitoring range for growth of total domestic nonfinancial debt was maintained at 3 to 7 percent for the year.;neutral
for 1997 the committee agreed on a tentative basis to set the same ranges as in 1996 for growth of the monetary aggregages and debt, measured from the fourth quarter of 1996 to the fourth quarter of 1997. the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to maintain the existing degree of pressure on reserve positions.;neutral
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, somewhat greater reserve restraint would or slightly lesser reserve restraint might be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with moderate growth in m2 and m3 over coming months.votes for this action:messrs. greenspan, mcdonough, boehne, jordan, kelley, lindsey, mcteer, meyer, mses.;neutral
phillips, rivlin, and yellen.votes against this action:mr. stern.mr.;neutral
stern dissented because he believed that policy should become modestly more restrictive.;neutral
he was concerned that, in the absence of a substantial and sustained improvement in productivity, the prevailing pattern of demand might engender an increase in inflationary pressures, and that such pressures would ultimately threaten the ongoing economic expansion.;negative
in mr. stern's judgment, it was prudent at this point to resist such a development in order to lay a foundation for the long-term health of the economy.it was agreed that the next meeting of the committee would be held on tuesday, september 24, 1996.the meeting adjourned at 12:45 p.m.donald l. kohnsecretary[return to top]home|fomcaccessibilityto comment on this site, please fill out ourfeedbackform.last update: september 27, 1996 4:30 pm;neutral
