sentence;sentiment
at the producer level, higher prices for finished energy goods over april and may were partially offset by slightly lower prices for finished foods prices for nonfood, non-energy finished goods were little changed over the two-month period and rose less over the twelve months ended in may than in the comparable year-earlier period.;positive
data on average hourly earnings of production and nonsupervisory workers indicated that this measure of labor costs had increased by a somewhat larger amount in the year ended in may than in the comparable year-earlier period.at its meeting on may 21, 1996, the committee adopted a directive that called for maintaining the existing degree of pressure on reserve positions and that did not include a presumption about the likely direction of any adjustments to policy during the intermeeting period.;neutral
the directive stated that in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, slightly greater reserve restraint or slightly lesser reserve restraint would be acceptable during the intermeeting period.;neutral
the reserve conditions associated with this directive were expected to be consistent with moderate growth in m2 and m3 over coming months.open market operations were directed toward maintaining the existing degree of pressure on reserve positions throughout the intermeeting period.;positive
the federal funds rate averaged near 5-1/4 percent, the level expected to be associated with the unchanged policy stance.;positive
because the committee's decision had been largely anticipated in financial markets, other market interest rates also were little changed during the early part of the period.;neutral
however, market rates increased appreciably following the release of a strong employment report in early june, though most of that rise was later retraced as expectations of near-term tightening of monetary policy diminished.;positive
on balance, most market rates were up a little over the intermeeting period.;positive
major indexes of stock prices were down on balance over the period.in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies depreciated slightly over the intermeeting period.;negative
the dollar declined against the german mark and other european currencies as growing indications of a recent pickup in economic activity in germany damped market expectations of any further easing of monetary policy by the bundesbank.;negative
by contrast, the dollar rose against the yen in apparent response to a series of statements by japanese officials suggesting that there would be no near-term firming of japanese monetary policy.the broad monetary aggregates were weak in may: m2 declined, and m3 expanded relatively sluggishly.;negative
the weakness in m2 and m3 was associated in part with the adverse effects of the earlier rise in market interest rates on the opportunity costs of holding deposits.;negative
deposit balances also may have been drawn down to meet unusually large individual tax liabilities on the april 15 tax date.;negative
partial data for june pointed to a rebound in both aggregates.;positive
for the year through june, these aggregates were estimated to have grown at rates around the upper bounds of their respective annual ranges.;positive
expansion of total domestic nonfinancial debt had slowed somewhat in recent months, but the debt aggregate had remained in the middle portion of its annual range.the staff forecast prepared for this meeting suggested that, after a sizable advance in economic activity in the second quarter, growth would moderate and the economy would expand around or perhaps a little above its estimated potential.;positive
consumer spending was projected to expand at a more moderate pace, in line with disposable income the favorable effect of higher equity prices on household wealth and the still-ample availability of credit were expected to balance persisting consumer concerns about job and retirement security and the restraining effect of high household debt burdens.;positive
homebuilding was forecast to slow somewhat in response to the back-up in residential mortgage rates but was expected to remain at a relatively high level in the context of sustained income growth and the still-favorable cash-flow affordability of home ownership.;positive
business spending on equipment and structures was projected to grow less rapidly in light of the anticipated moderate growth of sales and profits and the reduced rate of utilization of production capacity now prevailing.;negative
the external sector was expected to exert a small restraining influence on economic activity over the projection period, even though an anticipated firming of economic activity abroad would bolster demand for u.s. exports.;positive
little further fiscal contraction was forecast over the projection period.;negative
inflation recently had been lifted by adverse developments in energy markets and was projected to remain above the levels of recent years, given the still-high level of resource utilization and the effects of tight grain supplies on food prices.in the committee's discussion of current and prospective economic developments, members commented on the stronger-than-expected expansion in overall economic activity in recent months, but for a variety of reasons they anticipated that growth would slow appreciably over the second half of the year to a pace more in line with the growth in the economy's potential.;negative
key factors bearing on this outlook included the prospective effects of the rise in interest rates and the dollar that had occurred since earlier in the year and the waning influence of transitory factors that had stimulated economic activity in the second quarter.;negative
the members generally agreed, however, that, apart from evidence of some moderation in the growth of business investment expenditures from a very rapid pace, there were few hard indications of a slowing in the expansion and the risks were clearly to the upside of their current forecasts.;negative
against that background, they were concerned that inflation could begin to rise.;negative
cost and price pressures had been surprisingly well contained at high levels of resource utilization, but this unusually favorable performance might not be sustained, and in any event even greater resource utilization, as would occur if growth did not moderate appreciably, carried substantial inflation risk.;negative
there were some scattered indications in statistical and anecdotal reports that tended to suggest that wage inflation might be trending higher, although key measures of price inflation, excluding their food and energy components, continued to display a flat or even a declining trend.in keeping with the practice at meetings when the committee sets its long-run ranges for the money and debt aggregates, the members of the committee and the federal reserve bank presidents not currently serving as members provided individual projections of the growth in real and nominal gdp, the rate of unemployment, and the rate of inflation for the years 1996 and 1997.;negative
(the ranges in this paragraph take into account minor revisions made by a few members subsequent to the meeting.);neutral
the forecasts of the rate of expansion in real gdp for 1996 as a whole had a central tendency of 2-1/2 to 2-3/4 percent, reflecting expectations of considerable moderation in the rate of economic growth over the second half of the year for 1997, the projections centered on continued moderate growth of gdp in a range of 1-3/4 to 2-1/4 percent.;positive
with regard to the expansion of nominal gdp, the forecasts were concentrated in growth ranges of 5 to 5-1/2 percent for 1996 and 4-1/4 to 5 percent for 1997. the civilian rate of unemployment associated with these forecasts was expected by most members to remain around 5-1/2 percent this year and to be in a range of 5-1/2 to 5-3/4 percent in 1997. this level of resource utilization was expected to be associated with a slightly higher rate of inflation in 1996, as measured by the consumer price index, than that recorded in 1995 owing to developments in the food and energy sectors, but a decline was anticipated in 1997. specifically, the projections converged on rates of 3 to 3-1/4 percent in 1996 and 2-3/4 to 3 percent in 1997. the projections for both 1996 and 1997 were based on individual views concerning what would be an appropriate monetary policy over the projection horizon.in their assessment of factors bearing on the outlook for final demand, members commented that growth in consumer spending was likely to moderate in coming quarters from its pace thus far this year.;negative
this moderation would reflect the projected slowing in income growth.;negative
while overall employment conditions, the buildup of household net worth, and access to financing would bolster consumer expendi- tures, members also cited a number of limiting factors.;positive
the latter included the increase in consumer indebtedness, satisfaction of earlier pent-up demand for consumer durable goods, and continuing concern about job security.;negative
higher interest rates also were expected to exert an inhibiting effect on purchases of consumer durables, including those related to housing.;negative
some members observed that while slower growth in consumer spending was the most probable forecast, they saw an upside risk from the wealth effects of the large rise that had occurred in the value of stock market holdings.business expenditures for plant and equipment were expected to grow at a slower though still appreciable pace.;negative
indeed, such spending already appeared to be moderating.;positive
contract data suggested that nonresidential construction activity was on a slowing growth trajectory and expansion of outlays for producers' durable equipment also appeared to have softened.;negative
given the outlook for slower growth in final demand, many businesses would not have to add significantly to capacity.;neutral
however, spending for computing equipment, while perhaps moderating from the exceptional pace of recent quarters, was thought likely to remain buoyant as continuing innovations and declining prices stimulated further solid gains in this segment of business spending.housing was seen as another important sector of the economy that was likely to exert a retarding effect on the expansion as the rise that had occurred in mortgage interest rates was felt increasingly in housing markets.;positive
the anecdotal information from around the nation and the available statistics suggested, however, that those markets generally had remained surprisingly ebullient thus far, and there were only limited indications of some softening in home construction activity.business inventory investment was viewed as a key upside risk in the economic outlook for coming quarters.;negative
an inventory overhang at the end of last year had been corrected in the first quarter, and inventory investment was indicated to have turned positive again in the second quarter.;positive
however, current inventory-to-sales ratios appeared to be relatively lean, and final sales that exceeded current expectations might well induce a sharp upward adjustment in inventory accumulation, especially if lead times were to lengthen and producers perceived shortfalls in their safety stocks.members viewed the outlook for inflation as a source of substantial uncertainty in their forecasts, though many saw reasonable prospects that a rate of economic expansion in line with their forecasts and associated levels of capacity utilization would prove to be consistent with little change in the core rate of inflation.;negative
some important measures of price inflation, after adjustment to exclude their volatile food and energy components, had shown a flat or even a declining trend in recent quarters.;negative
the outlook for overall price increases would remain contingent in part on food and energy price developments, but more importantly on underlying cost pressures in the economy.several members commented that the levels of utilization of capital and labor resources that had prevailed over the past couple of years would have been expected, on the basis of past historical patterns, to foster rising cost pressures and greater inflation.;positive
however, labor compensation gains had been subdued in relation to earlier cyclical experience, likely as a consequence of increased worker concerns about job security and job opportunities.;negative
despite the continued low rate of unemployment and widespread anecdotal reports of tight labor markets across the country, there were only limited indications in national data that wage inflation might be increasing.;negative
whether greater labor cost pressures would emerge in the context of the members' consensus forecast for economic activity was a critical issue in the outlook for prices, though it was noted that at least some of the rising costs were likely to be absorbed in shrinking profit margins.;negative
even if greater price inflation were averted under that scenario, the members saw a substantial risk that if economic growth did not slow in line with their current forecasts, the resulting added pressures on resources would at some point translate into higher price inflation.;negative
accordingly, the factors bearing on the outlook for resource use and inflation needed to be monitored with special care in this period.with regard to inflation over the long run, the members agreed that it was essential for the committee to continue to focus on reducing inflation over time because the achievement of an even less inflationary economic environment would foster a more productive economy and maximum sustainable economic expansion.;positive
the members acknowledged that as inflation diminished to very low levels, questions about the measurement of the overall price level presented difficult problems for assessing progress toward price stability.;negative
some also observed that the precise level of average price inflation that might be compatible with the optimal functioning of the economy was an unsettled issue owing, for example, to potential rigidities in labor markets.;negative
thus far, such rigidities had not impeded the economy from functioning at a very high level as inflation came down, and continued adaptation to even lower inflation rates was very likely.;negative
however, the committee would need to pay careful attention to these potential problems as inflation fell further.;negative
for now, the members agreed that some additional progress in reducing inflation was very likely to improve the ultimate performance of the economy, and that it was particularly important at this juncture to resist firmly any tendency for inflation to worsen.in keeping with the requirements of the full employment and balanced growth act of 1978 (the humphrey-hawkins act), the committee at this meeting reviewed the ranges for growth of the monetary and debt aggregates that it had established in january for 1996 and it decided on tentative ranges for those aggregates for 1997. the current ranges set in january for the period from the fourth quarter of 1995 to the fourth quarter of 1996 were unchanged from the ranges for 1995 and included expansion of 1 to 5 percent for m2 and 2 to 6 percent for m3.;neutral
an unchanged monitoring range of 3 to 7 percent was set in january for growth of total domestic nonfinancial debt in 1996.a majority of the members favored retaining the current ranges for this year and extending them on a provisional basis to 1997. they anticipated that growth of m2 and m3 probably would continue at rates close to the upper limit of their respective ranges in both years, given the committee's expectations for the performance of the economy and prices.;neutral
however, despite a degree of concern about setting ranges that did not more comfortably encompass expected growth, these members preferred not to change the ranges for a variety of reasons.;neutral
the current ranges for the broad monetary aggregates could be viewed as anchors or benchmarks for money growth that would be associated with approximate price stability and sustained economic growth, assuming behavior of velocity in line with historical experience.;neutral
accordingly, a reaffirmation of those ranges would underscore the committee's commitment to a policy of achieving price stability over time and in the view of some members, higher ranges could raise questions in this regard.;positive
moreover, a change in the ranges might be misinterpreted as a signal of greater reliance on the broad monetary aggregates in the formulation and conduct of monetary policy.;negative
in this connection, the members noted that the behavior of m2 in relation to nominal gdp and interest rates had displayed a pattern over the past two years or so that was in line with historical norms prior to the 1990s.;neutral
however, in light of difficulties in the early 1990s and changes in financial markets, the prospective growth of m2 and its velocity remained subject to considerable uncertainty and the members felt that it would be premature for the committee to place increased reliance on m2 at this point.a few members preferred somewhat higher growth ranges for m2 and m3 because such ranges would more comfortably surround the committee's expectations for monetary growth.;neutral
the higher ranges would be more informative for the congress and the public as to the money growth likely to be associated with the committee's expected economic outcomes for the period covered by the ranges.;neutral
they believed that the reasons for establishing the higher ranges could readily be explained and understood as appropriate technical adjustments that did not imply any lessened commitment to the committee's price stability goal.;neutral
for example, such an explanation appeared to have been accepted with little or no comment by the public when the range for m3 was increased in july 1995.the committee members were unanimously in favor of retaining the current monitoring range of 3 to 7 percent for growth of total domestic nonfinancial debt in 1996 and extending that range on a provisional basis to 1997. they took account of a staff projection indicating that growth of the debt aggregate was likely to slow somewhat from its pace earlier this year in line with some moderation in the expansion of nominal income.;negative
according to the staff projection, growth in the debt measure would be near the midpoint of the existing range over the period through 1997.;positive
[return to top]at the conclusion of this discussion, the committee voted to reaffirm the ranges for growth of m2 and m3 and the monitoring range for expansion of total domestic nonfinancial debt that it had established in january for 1996. for the year 1997, the committee approved provisional ranges for m2 and m3 and a provisional monitoring range for total domestic nonfinancial debt that were unchanged from the 1996 ranges.;neutral
in keeping with its usual procedure under the humphrey-hawkins act, the committee would review its preliminary ranges for 1997 early next year, or sooner if interim conditions warranted, in light of their growth and velocity behavior and ongoing economic and financial developments.;neutral
accordingly, the committee voted to incorporate the following statement regarding the 1996 and 1997 ranges in its domestic policy directive:the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;neutral
in furtherance of these objectives, the committee reaffirmed at this meeting the ranges it had established in january for growth of m2 and m3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1995 to the fourth quarter of 1996. the monitoring range for growth of total domestic nonfinancial debt was maintained at 3 to 7 percent for the year.;neutral
for 1997 the committee agreed on tentative ranges for monetary growth, measured from the fourth quarter of 1996 to the fourth quarter of 1997, of 1 to 5 percent for m2 and 2 to 6 percent for m3.;neutral
the committee provisionally set the associated monitoring range for growth of total domestic nonfinancial debt at 3 to 7 percent for 1997. the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.votes for this action:messrs. greenspan, mcdonough, boehne, jordan, kelley, mcteer, meyer, mses.;neutral
phillips and rivlin, and mr. stern.votes against this action:mr. lindsey and ms. yellen.mr.;neutral
lindsey and ms. yellen dissented because they preferred somewhat higher ranges for m2 and m3 growth in 1996 and 1997. the central tendencies of the members' forecasts of nominal gdp for the two years were likely to be associated with growth of the broad monetary aggregates at rates around the top of the current ranges.;neutral
somewhat higher ranges would more comfortably encompass the anticipated growth of the monetary aggregates and in their view would conform more closely with the provisions and intent of the federal reserve act that require the system to communicate its objectives and plans for monetary growth to the congress.;neutral
they believed the reasons for raising the ranges could easily be explained and understood as a technical adjustment that did not represent a reduced commitment to the goal of price stability or an increased emphasis on the monetary aggregates in policy formulation.in the committee's discussion of policy for the intermeeting period ahead, all but one of the members supported a proposal to maintain an unchanged policy stance.;neutral
these members also indicated that they preferred or could accept an asymmetric directive that was biased toward restraint.;neutral
in their view, the most likely outcome was a slowing of the expansion to a more sustainable pace and a continuation of subdued inflation.;positive
nevertheless, they were concerned that the risks to that outcome were tilted toward higher inflation, while a strong economy generally was a welcome development, at current levels of resource use a continuation of rapid growth was not likely to be sustainable because it would have the potential for adding significantly to inflation pressures.;negative
however, inflation had remained relatively damped thus far and the rise in interest rates among other factors was expected to curb demand.;negative
moreover, any tendency for price pressures to mount was likely to emerge only gradually and be reversible through a relatively limited policy adjustment.;neutral
the current stance of monetary policy could not be described in this view as clearly accommodative.;neutral
while the federal funds rate had been reduced appreciably in nominal terms over the past year, its current level on an inflation-adjusted basis seemed to be only marginally below its peak prior to mid-1995.;negative
in the circumstances, the committee could afford to wait for more evidence to see whether additional inflation pressures were likely to develop.;neutral
a number of key economic data would become available over the next several weeks that would provide a much better basis for assessing the economy's momentum over the second half of the year and the outlook for inflation.a differing view gave more emphasis to prospects for rising inflation and the need for immediate action to forestall a buildup of cost and price pressures before they undermined the expansion.;neutral
there was little firm evidence that economic growth was slowing and reports of appreciable wage pressures were increasing.;negative
inflation expectations persisted in financial markets, and probably in product and labor markets as well if they were allowed to worsen, the committee's long-run goal of price stability would become much more difficult to achieve.;negative
delaying action risked the need for a greater adjustment in policy at a later date with possible disruption to the economy.members observed that an asymmetric directive would represent a shift from the symmetric directives that had been adopted over the past year but would be in keeping with their assessments of the risks of higher inflation.;negative
several commented that an asymmetric directive did not imply a commitment to tighten monetary policy at some point, whether during the intermeeting period or at a future meeting, but it did imply the need for special vigilance.;neutral
some noted that a policy tightening action could tend to have a more pronounced effect than usual because it would indicate a shift in the direction of policy and might generate expectations of further tightening.;negative
under the circumstances, the committee would consult in some way before any policy tightening was undertaken.at the conclusion of the committee's discussion, all but one member indicated that they supported a directive that called for maintaining the existing degree of pressure on reserve positions and that included a bias toward the possible firming of reserve conditions during the intermeeting period.;neutral
accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that somewhat greater reserve restraint would be acceptable and slightly lesser reserve restraint might be acceptable during the intermeeting period.;neutral
the reserve conditions contemplated at this meeting were expected to be consistent with moderate growth of m2 and m3 over coming months.;positive
[return to top]at the conclusion of the meeting, the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive:the information reviewed at this meeting suggests that economic activity advanced considerably further in the second quarter, but increases in final demand showed some signs of moderation.;positive
nonfarm payroll employment was up substantially in april and may the civilian unemployment rate rose to 5.6 percent in may.;positive
industrial production increased appreciably further in may, reflecting gains across a wide range of industries.;positive
real consumer spending rose substantially on balance over april and may.;positive
single-family housing starts fell considerably in may from a relatively high level in april.;negative
orders and contracts point to some deceleration in spending on business equipment and nonresidential structures after a very rapid expansion earlier in the year.;negative
the nominal deficit on u.s. trade in goods and services widened in april from its rate in the first quarter.;positive
upward pressures on food and energy prices have led to somewhat larger increases in the consumer price index over recent months.most market interest rates have edged higher since the committee meeting on may 21. in foreign exchange markets, the trade-weighted value of the dollar in terms of the other g-10 currencies has depreciated slightly over the intermeeting period.m2 declined in may, though partial data for june pointed to a rebound.;negative
growth of m3 was relatively sluggish in may but also appears to have turned up in june.;positive
for the year through june, both aggregates are estimated to have grown at rates around the upper bounds of their respective ranges for the year.;positive
expansion in total domestic nonfinancial debt has been moderate on balance over recent months and has remained in the middle portion of its range.the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.;positive
in furtherance of these objectives, the committee reaffirmed at this meeting the ranges it had established in january for growth of m2 and m3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1995 to the fourth quarter of 1996. the monitoring range for growth of total domestic nonfinancial debt was maintained at 3 to 7 percent for the year.;neutral
for 1997 the committee agreed on tentative ranges for monetary growth, measured from the fourth quarter of 1996 to the fourth quarter of 1997, of 1 to 5 percent for m2 and 2 to 6 percent for m3.;neutral
the committee provisionally set the associated monitoring range for growth of total domestic nonfinancial debt at 3 to 7 percent for 1997. the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.in the implementation of policy for the immediate future, the committee seeks to maintain the existing degree of pressure on reserve positions.;neutral
in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, somewhat greater reserve restraint would or slightly lesser reserve restraint might be acceptable in the intermeeting period.;neutral
the contemplated reserve conditions are expected to be consistent with moderate growth in m2 and m3 over coming months.votes for short-run policy:messrs. greenspan, mcdonough, boehne, jordan, kelley, lindsey, mcteer, meyer, mses.;neutral
phillips, rivlin, and yellen.vote against this action:mr. stern.mr.;neutral
stern dissented because he was convinced that a modestly more restrictive policy was warranted.;positive
in his view, the momentum of the economy and strains on capacity in labor and some other markets raised the possibility of an acceleration of inflation that would jeopardize the economic expansion.;negative
this concern aside, mr. stern also believed that current circumstances were favorable for policy action to reduce inflation further and thereby help to sustain the ongoing improvement in the economy.as a prelude to its formal review later in the year, the committee at this meeting considered its existing network of swap arrangements with a number of foreign central banks and the bank for international settlements.;positive
from time to time in recent years, the committee had discussed a variety of issues relating to its foreign exchange activities and its financial arrangements with other central banks.;neutral
in this discusssion, the committee considered in particular whether the swap arrangements, all of which had been put in place in the 1960s, remained an appropriate approach to international financial cooperation among central banks in light of the evolution of the international financial system in recent decades, and whether other approaches should be considered.;neutral
the committee made no decisions relating to these matters, though it was understood that these issues would be explored further.it was agreed that the next meeting of the committee would be heldon tuesday, august 20, 1996.the meeting adjourned at 12:50 p.m.donald l. kohnsecretaryfootnotes1attended portion of meeting concerning issues relating to the long-run price objective for monetary policy.2attended portion of the meeting relating to the committee's discussion of the economic outlook and its longer-run growth ranges for the monetary and debt aggregates.3attended portion of the meeting relating to the committee's review of its swap line agreements.;neutral
[return to top]home|fomcaccessibilityto comment on this site, please fill out ourfeedbackform.last update: august 23, 1996 4:30 pm;neutral
