Date;Year;Month;Type;sentiment;sentiment_score;sentence
2012-01-12;2012;January;REPORT;Negative;0.981941819190979;they notably relate to a further intensification of the tensions in euro area debt markets and their potential spillover to the euro area real economy
2012-01-12;2012;January;REPORT;Negative;0.9855509996414185;downside risks also relate to the global economy protectionist pressures and the possibility of a disorderly correction of global imbalances
2012-01-12;2012;January;REPORT;Neutral;0.9903326630592346;with regard to price developments euro area annual hicp inflation was 28 in december 2011 according to eurostats flash estimate after 30 in the preceding three months
2012-01-12;2012;January;REPORT;Negative;0.9871649742126465;this decline was expected and reflects a downward base effect stemming from energy prices
2012-01-12;2012;January;REPORT;Positive;0.5509896874427795;inflation rates have been at elevated levels since the end of 2010 mainly driven by higher energy and other commodity prices
2012-01-12;2012;January;REPORT;Neutral;0.7330886721611023;looking ahead they are likely to stay above 2 for several months to come before declining to below 2
2012-01-12;2012;January;REPORT;Negative;0.9812712073326111;this pattern reflects the expectation that in an environment of weaker growth in the euro area and globally underlying cost wage and price pressures in the euro area should remain modest
2012-01-12;2012;January;REPORT;Neutral;0.9854058027267456;the governing council continues to view the risks to the mediumterm outlook for price developments as broadly balanced
2012-01-12;2012;January;REPORT;Negative;0.9486923217773438;on the upside the main risks relate to further increases in indirect taxes and administered prices owing to the need for fiscal consolidation in the coming years and possible increases in commodity prices
2012-01-12;2012;January;REPORT;Negative;0.9863008260726929;the main downside risks relate to the impact of weaker than expected growth in the euro area and globally
2012-01-12;2012;January;REPORT;Neutral;0.726606547832489;turning to the monetary analysis taking the appropriate mediumterm perspective the underlying pace of monetary expansion continues to be moderate
2012-01-12;2012;January;REPORT;Neutral;0.9704204201698303;the annual growth rate of m3 decreased to 20 in november 2011 after 26 in october
2012-01-12;2012;January;REPORT;Negative;0.9894205331802368;as in the previous three months monetary developments in november were affected by the heightened uncertainty in financial markets
2012-01-12;2012;January;REPORT;Neutral;0.9571899771690369;the annual growth rate of loans to the private sector adjusted for loan sales and securitisation decreased to 19 in november from 30 in october
2012-01-12;2012;January;REPORT;Negative;0.49347567558288574;the annual growth rates of loans to nonfinancial corporations and loans to households adjusted for loan sales and securitisation both moderated in november and stood at 18 and 23 respectively with slightly negative monthly flows observed for mfi loans to nonfinancial corporations
2012-01-12;2012;January;REPORT;Negative;0.9827461242675781;overall despite the moderation in loan growth the figures on lending do not so far suggest that the heightened financial market tensions led to a sizeable curtailment of credit in the euro area as a whole in the period to november
2012-01-12;2012;January;REPORT;Neutral;0.9026884436607361;at the same time given that credit supply effects can manifest themselves with lags close scrutiny of credit developments is warranted in the period ahead
2012-01-12;2012;January;REPORT;Neutral;0.9115455150604248;the soundness of bank balance sheets supported by the increase in capital positions will be a key factor in facilitating an appropriate provision of credit to the economy over time
2012-01-12;2012;January;REPORT;Neutral;0.748843252658844;it is essential that the implementation of banks recapitalisation plans does not result in developments that are detrimental to the financing of economic activity in the euro area
2012-01-12;2012;January;REPORT;Neutral;0.9779766201972961;to sum up incoming information broadly confirms our previous assessment
2012-01-12;2012;January;REPORT;Neutral;0.5122905373573303;inflation is likely to stay above 2 for several months to come before declining to below 2
2012-01-12;2012;January;REPORT;Negative;0.9952231049537659;as expected ongoing financial market tensions continue to dampen economic activity in the euro area while according to some recent survey indicators there are tentative signs of a stabilisation in activity at low levels
2012-01-12;2012;January;REPORT;Negative;0.9860271215438843;the economic outlook remains subject to high uncertainty and substantial downside risks
2012-01-12;2012;January;REPORT;Neutral;0.8553190231323242;in such an environment cost wage and price pressures in the euro area should remain modest and inflation rates should develop in line with price stability over the policyrelevant horizon
2012-01-12;2012;January;REPORT;Neutral;0.5426441431045532;a crosscheck with the signals from the monetary analysis confirms this picture with the underlying pace of monetary expansion continuing to be moderate
2012-01-12;2012;January;REPORT;Neutral;0.9505472779273987;turning to fiscal policies euro area governments need to do their utmost to support fiscal sustainability by correcting excessive deficits in accordance with the agreed timetables and by moving to a structural balanced budget or surplus position over the medium term
2012-01-12;2012;January;REPORT;Neutral;0.4397474229335785;slippages in the implementation of fiscal consolidation plans of vulnerable countries must be corrected swiftly by structural fiscal improvements
2012-01-12;2012;January;REPORT;Neutral;0.8748172521591187;with regard to the new provisions of the eu economic governance framework that recently came into force it is crucial that all the elements be implemented rigorously
2012-01-12;2012;January;REPORT;Positive;0.9894589185714722;only ambitious policies to prevent and correct macroeconomic and fiscal imbalances will foster public confidence in the soundness of policy actions and thus strengthen overall economic sentiment
2012-01-12;2012;January;REPORT;Positive;0.8923999071121216;the governing council welcomes the european councils agreement to move to a stronger economic union which was announced on 9 december 2011 the new fiscal compact comprising a fundamental restatement of the fiscal rules together with the fiscal commitments that euro area governments have made is an important contribution to ensuring the longrun sustainability of public finances in the euro area countries
2012-01-12;2012;January;REPORT;Neutral;0.8013128638267517;the wording of the rules needs to be unambiguous and effective
2012-01-12;2012;January;REPORT;Positive;0.9437459707260132;the further development of the european financial stability tools should make the operation of the european financial stability facility and the european stability mechanism more effective
2012-01-12;2012;January;REPORT;Negative;0.7139686942100525;the swift deployment of these tools is now urgently needed
2012-01-12;2012;January;REPORT;Neutral;0.7248067855834961;concerning the involvement of the private sector in financial assistance for indebted countries we welcome the reaffirmation that the decisions taken on 21 july and 26 and 27 october 2011 concerning greek debt are unique and exceptional
2012-01-12;2012;January;REPORT;Negative;0.4915662705898285;to accompany fiscal consolidation the governing council calls for the urgent implementation of bold and ambitious structural reforms
2012-01-12;2012;January;REPORT;Positive;0.9894576668739319;going hand in hand fiscal consolidation and structural reforms would strengthen confidence growth prospects and job creation
2012-01-12;2012;January;REPORT;Positive;0.9636580944061279;key reforms should be rapidly carried out to help the euro area countries to improve competitiveness increase the flexibility of their economies and enhance their longerterm growth potential
2012-01-12;2012;January;REPORT;Positive;0.8203712701797485;product market reforms should focus on fully opening up markets to increased competition
2012-01-12;2012;January;REPORT;Positive;0.9744636416435242;labour market reforms should focus on removing rigidities and enhancing wage flexibility
