Date;Year;Month;Type;sentiment;sentiment_score;sentence
2017-01-19;2017;January;REPORT;Neutral;0.9573299884796143;loan dynamics followed the path of gradual recovery observed since the beginning of 2014 the annual growth rate of loans to nonfinancial corporations was 22 in november 2016 after 21 in the previous month
2017-01-19;2017;January;REPORT;Neutral;0.9828827977180481;the annual growth rate of loans to households was 19 in november after 18 in october
2017-01-19;2017;January;REPORT;Positive;0.9236986637115479;although developments in bank credit continue to reflect the lagged relationship with the business cycle credit risk and the ongoing adjustment of financial and nonfinancial sector balance sheets the monetary policy measures put in place since june 2014 are significantly supporting borrowing conditions for firms and households and thereby credit flows across the euro area
2017-01-19;2017;January;REPORT;Positive;0.9791820049285889;the euro area bank lending survey for the fourth quarter of 2016 indicates that credit standards for loans to enterprises are broadly stabilising while loan demand has continued to expand at a robust pace across all loan categories
2017-01-19;2017;January;REPORT;Positive;0.7038614153862;to sum up a crosscheck of the outcome of the economic analysis with the signals coming from the monetary analysis confirmed the need for a continued very substantial degree of monetary accommodation to secure a sustained return of inflation rates towards levels that are below but close to 2 without undue delay
2017-01-19;2017;January;REPORT;Positive;0.6401657462120056;monetary policy is focused on maintaining price stability over the medium term and its accommodative stance supports economic activity
2017-01-19;2017;January;REPORT;Positive;0.8106846213340759;in order to reap the full benefits from our monetary policy measures other policy areas must contribute much more decisively both at the national and at the european level
2017-01-19;2017;January;REPORT;Positive;0.9850983619689941;the implementation of structural reforms needs to be substantially stepped up to increase resilience reduce structural unemployment and boost investment productivity and potential output growth in the euro area
2017-01-19;2017;January;REPORT;Neutral;0.9787861108779907;structural reforms are necessary in all euro area countries
2017-01-19;2017;January;REPORT;Neutral;0.5483835339546204;in particular reforms are needed to improve the business environment including the provision of an adequate public infrastructure
2017-01-19;2017;January;REPORT;Positive;0.9846163988113403;in addition the enhancement of current investment initiatives progress on the capital markets union and reforms that will improve the resolution of nonperforming loans are a priority
2017-01-19;2017;January;REPORT;Positive;0.7907843589782715;fiscal policies should also support the economic recovery while remaining in compliance with the fiscal rules of the european union
2017-01-19;2017;January;REPORT;Positive;0.9355522990226746;full and consistent implementation of the stability and growth pact over time and across countries remains crucial to ensure confidence in the fiscal framework
2017-01-19;2017;January;REPORT;Neutral;0.9458645582199097;at the same time it is essential that all countries intensify efforts towards achieving a more growthfriendly composition of fiscal policies
